subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
BMI_bfr_106	 2	 136.jpg	 28	 46	 1	 1	 1	 1	 0	 1.196938e-02	 u	 1.987902e+00 
BMI_bfr_106	 2	 110.jpg	 8	 47	 2	 1	 1	 0	 0	 3.048729e+00	 u	 1.111233e+00 
BMI_bfr_106	 2	 128.jpg	 22	 8	 3	 1	 1	 1	 1	 5.217881e+00	 i	 2.587279e+00 
BMI_bfr_106	 2	 158.jpg	 46	 58	 4	 1	 1	 1	 0	 8.855253e+00	 u	 4.710159e+00 
BMI_bfr_106	 2	 101.jpg	 1	 26	 5	 1	 1	 1	 1	 1.461165e+01	 i	 5.963456e-01 
BMI_bfr_106	 2	 141.jpg	 32	 53	 6	 1	 1	 0	 0	 1.626352e+01	 u	 1.172086e+00 
BMI_bfr_106	 2	 104.jpg	 3	 24	 7	 1	 1	 0	 0	 1.848279e+01	 u	 1.337946e+00 
BMI_bfr_106	 2	 152.jpg	 41	 13	 8	 1	 1	 0	 0	 2.086861e+01	 u	 9.996767e-01 
BMI_bfr_106	 2	 117.jpg	 14	 10	 9	 1	 1	 0	 0	 2.292099e+01	 u	 1.849977e+00 
BMI_bfr_106	 2	 122.jpg	 18	 12	 10	 1	 1	 0	 0	 2.582414e+01	 u	 1.095627e+00 
BMI_bfr_106	 2	 113.jpg	 10	 14	 11	 1	 1	 1	 1	 2.797665e+01	 i	 7.319648e-01 
BMI_bfr_106	 2	 160.jpg	 48	 17	 12	 1	 1	 1	 0	 2.976200e+01	 u	 9.942218e-01 
BMI_bfr_106	 2	 142.jpg	 33	 23	 13	 1	 1	 1	 1	 3.179750e+01	 i	 6.125322e-01 
BMI_bfr_106	 2	 126.jpg	 20	 44	 14	 1	 1	 0	 1	 3.346607e+01	 i	 1.081572e+00 
BMI_bfr_106	 2	 146.jpg	 37	 11	 15	 1	 1	 1	 1	 3.560186e+01	 i	 7.121069e-01 
BMI_bfr_106	 2	 121.jpg	 17	 19	 16	 1	 1	 1	 0	 3.737053e+01	 u	 1.204788e+00 
BMI_bfr_106	 2	 159.jpg	 47	 56	 17	 1	 1	 0	 0	 3.962296e+01	 u	 1.045004e+00 
BMI_bfr_106	 2	 157.jpg	 45	 49	 18	 1	 1	 1	 0	 4.172537e+01	 u	 1.080142e+00 
BMI_bfr_106	 2	 116.jpg	 13	 43	 19	 1	 1	 1	 1	 4.386111e+01	 i	 7.220096e-01 
BMI_bfr_106	 2	 107.jpg	 5	 22	 20	 1	 1	 1	 1	 4.562971e+01	 i	 8.884811e-01 
BMI_bfr_106	 2	 144.jpg	 35	 4	 21	 1	 1	 0	 1	 4.756520e+01	 i	 6.293402e-01 
BMI_bfr_106	 2	 109.jpg	 7	 48	 22	 1	 1	 1	 1	 4.925046e+01	 i	 1.025406e+00 
BMI_bfr_106	 2	 132.jpg	 25	 51	 23	 1	 1	 1	 1	 5.131934e+01	 i	 1.004108e+00 
BMI_bfr_106	 2	 130.jpg	 23	 6	 24	 1	 1	 1	 1	 5.337169e+01	 i	 1.078114e+00 
BMI_bfr_106	 2	 151.jpg	 40	 16	 25	 1	 1	 1	 1	 5.550747e+01	 i	 9.449047e-01 
BMI_bfr_106	 2	 115.jpg	 12	 57	 26	 1	 1	 0	 0	 5.750982e+01	 u	 3.229015e+00 
BMI_bfr_106	 2	 145.jpg	 36	 20	 27	 1	 1	 0	 1	 6.178121e+01	 i	 6.452089e-01 
BMI_bfr_106	 2	 114.jpg	 11	 52	 28	 1	 1	 0	 1	 6.348314e+01	 i	 7.321048e-01 
BMI_bfr_106	 2	 120.jpg	 16	 39	 29	 1	 1	 0	 1	 6.526844e+01	 i	 8.369096e-01 
