subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
BMI_bfr_117	 1	 112.jpg	 9	 45	 1	 1	 1	 1	 1	 1.344129e-02	 u	 1.368247e+00 
BMI_bfr_117	 1	 158.jpg	 47	 58	 2	 1	 1	 0	 0	 2.433055e+00	 i	 1.277515e+00 
BMI_bfr_117	 1	 144.jpg	 36	 7	 3	 1	 1	 1	 0	 4.768835e+00	 i	 1.315560e+00 
BMI_bfr_117	 1	 126.jpg	 21	 22	 4	 1	 1	 0	 1	 7.138122e+00	 u	 1.533892e+00 
BMI_bfr_117	 1	 116.jpg	 13	 42	 5	 1	 1	 1	 0	 9.724421e+00	 i	 9.164704e-01 
BMI_bfr_117	 1	 142.jpg	 34	 54	 6	 1	 1	 0	 0	 1.169324e+01	 i	 9.727552e-01 
BMI_bfr_117	 1	 152.jpg	 41	 14	 7	 1	 1	 0	 0	 1.371220e+01	 i	 8.101003e-01 
BMI_bfr_117	 1	 113.jpg	 10	 43	 8	 1	 1	 0	 1	 1.556426e+01	 u	 1.219416e+00 
BMI_bfr_117	 1	 130.jpg	 25	 4	 9	 1	 1	 1	 0	 1.783354e+01	 i	 1.290214e+00 
BMI_bfr_117	 1	 132.jpg	 27	 52	 10	 1	 1	 1	 0	 2.016956e+01	 i	 8.106200e-01 
BMI_bfr_117	 1	 133.jpg	 28	 46	 11	 1	 1	 0	 0	 2.203819e+01	 i	 1.394502e+00 
BMI_bfr_117	 1	 102.jpg	 1	 5	 12	 1	 1	 1	 0	 2.447422e+01	 i	 1.231090e+00 
BMI_bfr_117	 1	 157.jpg	 46	 53	 13	 1	 1	 1	 0	 2.676007e+01	 i	 1.611637e+00 
BMI_bfr_117	 1	 147.jpg	 38	 3	 14	 1	 1	 0	 0	 2.942990e+01	 i	 9.218857e-01 
BMI_bfr_117	 1	 140.jpg	 33	 18	 15	 1	 1	 1	 0	 3.139869e+01	 i	 1.236934e+00 
BMI_bfr_117	 1	 127.jpg	 22	 24	 16	 1	 1	 1	 1	 3.368457e+01	 u	 7.961524e-01 
BMI_bfr_117	 1	 117.jpg	 14	 9	 17	 1	 1	 0	 0	 3.553664e+01	 i	 9.805090e-01 
BMI_bfr_117	 1	 145.jpg	 37	 10	 18	 1	 1	 1	 0	 3.757221e+01	 i	 8.799326e-01 
BMI_bfr_117	 1	 155.jpg	 44	 8	 19	 1	 1	 0	 1	 3.950771e+01	 u	 6.320113e-01 
BMI_bfr_117	 1	 154.jpg	 43	 48	 20	 1	 1	 0	 0	 4.119300e+01	 i	 6.680501e-01 
BMI_bfr_117	 1	 103.jpg	 2	 23	 21	 1	 1	 0	 0	 4.291154e+01	 i	 9.071242e-01 
BMI_bfr_117	 1	 131.jpg	 26	 25	 22	 1	 1	 1	 0	 4.486374e+01	 i	 1.047546e+00 
BMI_bfr_117	 1	 105.jpg	 3	 17	 23	 1	 1	 0	 1	 4.696607e+01	 u	 8.802727e-01 
BMI_bfr_117	 1	 156.jpg	 45	 6	 24	 1	 1	 0	 0	 4.890160e+01	 i	 1.048572e+00 
BMI_bfr_117	 1	 118.jpg	 15	 41	 25	 1	 1	 0	 0	 5.100395e+01	 i	 6.900683e-01 
BMI_bfr_117	 1	 107.jpg	 5	 15	 26	 1	 1	 1	 0	 5.273928e+01	 i	 1.058575e+00 
BMI_bfr_117	 1	 120.jpg	 17	 51	 27	 1	 1	 0	 0	 5.484157e+01	 i	 6.551430e-01 
BMI_bfr_117	 1	 153.jpg	 42	 49	 28	 1	 1	 0	 0	 5.654352e+01	 i	 9.220027e-01 
BMI_bfr_117	 1	 110.jpg	 8	 39	 29	 1	 1	 1	 0	 5.851232e+01	 i	 6.520495e-01 
BMI_bfr_117	 1	 136.jpg	 31	 16	 30	 1	 1	 0	 0	 6.021430e+01	 i	 8.626424e-01 
BMI_bfr_117	 1	 134.jpg	 29	 19	 31	 1	 1	 0	 1	 6.213304e+01	 u	 9.464882e-01 
BMI_bfr_117	 1	 124.jpg	 19	 35	 32	 1	 1	 0	 0	 6.413527e+01	 i	 9.018790e-01 
BMI_bfr_117	 1	 125.jpg	 20	 38	 33	 1	 1	 0	 0	 6.608746e+01	 i	 1.053525e+00 
BMI_bfr_117	 1	 114.jpg	 11	 56	 34	 1	 1	 1	 0	 6.818989e+01	 i	 6.049308e-01 
BMI_bfr_117	 1	 160.jpg	 48	 44	 35	 1	 1	 1	 0	 6.984177e+01	 i	 5.956026e-01 
BMI_bfr_117	 1	 149.jpg	 40	 26	 36	 1	 1	 0	 0	 7.149361e+01	 i	 6.426039e-01 
BMI_bfr_117	 1	 122.jpg	 18	 11	 37	 1	 1	 0	 1	 7.317884e+01	 u	 9.037180e-01 
BMI_bfr_117	 1	 108.jpg	 6	 50	 38	 1	 1	 1	 1	 7.513103e+01	 u	 7.628693e-01 
BMI_bfr_117	 1	 128.jpg	 23	 12	 39	 1	 1	 1	 1	 7.694968e+01	 u	 7.217872e-01 
BMI_bfr_117	 1	 115.jpg	 12	 21	 40	 1	 1	 1	 0	 7.871834e+01	 i	 1.383224e+00 
BMI_bfr_117	 1	 109.jpg	 7	 40	 41	 1	 1	 0	 0	 8.115590e+01	 i	 8.695067e-01 
BMI_bfr_117	 1	 129.jpg	 24	 13	 42	 1	 1	 1	 0	 8.307324e+01	 i	 6.285330e-01 
BMI_bfr_117	 1	 148.jpg	 39	 37	 43	 1	 1	 1	 0	 8.475846e+01	 i	 6.758857e-01 
