subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_134	 2	 18	 Snickers.bmp	 2.162804e+03	 11	 7.422396e+02	 110	 7.167275e+02	 98	 2.163839e+03	 733.33	 850.00	 14.00	 14	 8.00	 
BOA_134	 2	 18	 HispusimShatiah.bmp	 2.167792e+03	 24	 999000	 240	 999000	 999	 2.168811e+03	 733.33	 850.00	 58.00	 57	 0.22	 
BOA_134	 2	 18	 BambaSweet.bmp	 2.169795e+03	 22	 6.470073e+02	 22	 8.500669e+02	 98	 2.170831e+03	 733.33	 866.67	 48.00	 27	 2.20	 
BOA_134	 2	 18	 PesekZman.bmp	 2.171797e+03	 11	 9.567289e+02	 110	 7.333849e+02	 98	 2.172834e+03	 750.00	 866.67	 17.00	 8	 7.56	 
BOA_134	 2	 18	 BisliPizza3.bmp	 2.177804e+03	 12	 999000	 120	 999000	 999	 2.178822e+03	 750.00	 866.67	 18.00	 28	 7.42	 
BOA_134	 2	 18	 SkittlesFruits2.bmp	 2.179806e+03	 24	 999000	 240	 999000	 999	 2.180826e+03	 750.00	 866.67	 55.00	 50	 0.36	 
BOA_134	 2	 18	 KinderJoy.bmp	 2.182810e+03	 12	 999000	 120	 999000	 999	 2.183828e+03	 750.00	 866.67	 21.00	 16	 7.02	 
BOA_134	 2	 18	 ClickBlackWhite3.bmp	 2.184795e+03	 12	 999000	 120	 999000	 999	 2.185813e+03	 750.00	 866.67	 10.00	 42	 8.09	 
BOA_134	 2	 18	 SkittlesSour4.bmp	 2.188800e+03	 24	 999000	 240	 999000	 999	 2.189818e+03	 750.00	 866.67	 57.00	 36	 0.29	 
BOA_134	 2	 18	 GumiWine2.bmp	 2.190802e+03	 24	 999000	 240	 999000	 999	 2.191820e+03	 750.00	 866.67	 50.00	 2	 1.18	 
BOA_134	 2	 18	 Smarties.bmp	 2.195808e+03	 24	 999000	 240	 999000	 999	 2.196825e+03	 750.00	 866.67	 53.00	 59	 0.84	 
BOA_134	 2	 18	 Tictac.bmp	 2.202799e+03	 24	 999000	 240	 999000	 999	 2.203816e+03	 750.00	 866.67	 47.00	 10	 2.22	 
BOA_134	 2	 18	 ClickXLwhite4.bmp	 2.204801e+03	 12	 999000	 120	 999000	 999	 2.205819e+03	 750.00	 866.67	 7.00	 23	 8.56	 
BOA_134	 2	 18	 WerthersOriginal.bmp	 2.207804e+03	 24	 999000	 240	 999000	 999	 2.208822e+03	 750.00	 866.67	 44.00	 41	 3.82	 
