subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_101	 1	 15	 KinderBuenoWhite2.bmp	 1.740020e+03	 12	 999000	 120	 999000	 999	 1.741038e+03	 916.67	 916.67	 16.00	 2	 5.36	 
BOA_101	 1	 15	 Taami.bmp	 1.745008e+03	 22	 5.297461e+02	 22	 9.167344e+02	 98	 1.746045e+03	 916.67	 916.67	 52.00	 20	 0.07	 
BOA_101	 1	 15	 KinderJoy.bmp	 1.747011e+03	 12	 999000	 120	 999000	 999	 1.748029e+03	 916.67	 916.67	 20.00	 16	 4.96	 
BOA_101	 1	 15	 Egozi.bmp	 1.749013e+03	 22	 4.849455e+02	 22	 9.167168e+02	 98	 1.750049e+03	 916.67	 916.67	 50.00	 56	 0.09	 
BOA_101	 1	 15	 DoritosSourSpicy.bmp	 1.755020e+03	 24	 999000	 240	 999000	 999	 1.756038e+03	 916.67	 916.67	 54.00	 38	 0.07	 
BOA_101	 1	 15	 SkittlesSour4.bmp	 1.757022e+03	 11	 4.999576e+02	 11	 9.167337e+02	 98	 1.758058e+03	 916.67	 916.67	 18.00	 54	 5.20	 
BOA_101	 1	 15	 BambaSweet.bmp	 1.760009e+03	 12	 999000	 120	 999000	 999	 1.761027e+03	 916.67	 916.67	 22.00	 25	 4.89	 
BOA_101	 1	 15	 WerthersOriginal.bmp	 1.762011e+03	 24	 999000	 240	 999000	 999	 1.763029e+03	 916.67	 916.67	 56.00	 35	 0.04	 
BOA_101	 1	 15	 KifkefMaklot2.bmp	 1.766016e+03	 11	 5.065064e+02	 11	 9.167177e+02	 98	 1.767050e+03	 916.67	 916.67	 13.00	 12	 5.78	 
BOA_101	 1	 15	 BambaNugat.bmp	 1.768018e+03	 22	 5.843323e+02	 22	 9.167210e+02	 98	 1.769053e+03	 916.67	 916.67	 47.00	 8	 0.09	 
BOA_101	 1	 15	 Popco.bmp	 1.773023e+03	 24	 999000	 240	 999000	 999	 1.774041e+03	 916.67	 916.67	 51.00	 6	 0.07	 
BOA_101	 1	 15	 ClickXLbrown4.bmp	 1.780014e+03	 12	 999000	 120	 999000	 999	 1.781032e+03	 916.67	 916.67	 6.00	 45	 6.40	 
BOA_101	 1	 15	 HappyHippo.bmp	 1.782017e+03	 12	 999000	 120	 999000	 999	 1.783035e+03	 916.67	 916.67	 3.00	 46	 6.64	 
BOA_101	 1	 15	 CrunchBisquitWhite2.bmp	 1.785020e+03	 12	 999000	 120	 999000	 999	 1.786038e+03	 916.67	 916.67	 9.00	 37	 5.93	 
BOA_101	 1	 15	 Keifli.bmp	 1.788023e+03	 11	 5.305475e+02	 11	 9.167119e+02	 98	 1.789058e+03	 916.67	 916.67	 12.00	 32	 5.87	 
BOA_101	 1	 15	 Tortit.bmp	 1.792011e+03	 24	 999000	 240	 999000	 999	 1.793029e+03	 916.67	 916.67	 57.00	 40	 0.04	 
BOA_101	 1	 15	 Mars.bmp	 1.796016e+03	 24	 999000	 240	 999000	 999	 1.797034e+03	 916.67	 916.67	 55.00	 4	 0.04	 
BOA_101	 1	 15	 BisliGrill.bmp	 1.800020e+03	 12	 999000	 120	 999000	 999	 1.801038e+03	 916.67	 916.67	 17.00	 7	 5.29	 
BOA_101	 1	 15	 KinderBuenoBrown3.bmp	 1.803024e+03	 12	 999000	 120	 999000	 999	 1.804041e+03	 916.67	 916.67	 8.00	 13	 5.98	 
BOA_101	 1	 15	 ChocolateParaMilk3.bmp	 1.809014e+03	 12	 999000	 120	 999000	 999	 1.810031e+03	 916.67	 916.67	 19.00	 14	 4.96	 
BOA_101	 1	 15	 Bounty.bmp	 1.811016e+03	 22	 5.381548e+02	 22	 9.167132e+02	 98	 1.812053e+03	 916.67	 916.67	 53.00	 22	 0.07	 
BOA_101	 1	 15	 CrunchBisquitBrown3.bmp	 1.814019e+03	 12	 999000	 120	 999000	 999	 1.815037e+03	 916.67	 916.67	 5.00	 9	 6.51	 
BOA_101	 1	 15	 ChocolateParaCookies5.bmp	 1.816021e+03	 12	 999000	 120	 999000	 999	 1.817039e+03	 916.67	 916.67	 11.00	 30	 5.87	 
BOA_101	 1	 15	 ChocolateParaMarir2.bmp	 1.818024e+03	 24	 999000	 240	 999000	 999	 1.819042e+03	 916.67	 916.67	 46.00	 39	 0.11	 
BOA_101	 1	 15	 Twix.bmp	 1.820009e+03	 24	 999000	 240	 999000	 999	 1.821027e+03	 916.67	 916.67	 48.00	 43	 0.09	 
