subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_134	 2	 13	 ClickBisquit2.bmp	 1.533699e+03	 12	 999000	 120	 999000	 999	 1.534718e+03	 750.00	 683.33	 4.00	 15	 8.67	 
BOA_134	 2	 13	 Bounty.bmp	 1.538687e+03	 12	 999000	 120	 999000	 999	 1.539706e+03	 750.00	 683.33	 12.00	 25	 8.04	 
BOA_134	 2	 13	 Smarties.bmp	 1.540690e+03	 24	 999000	 240	 999000	 999	 1.541709e+03	 750.00	 683.33	 53.00	 59	 0.84	 
BOA_134	 2	 13	 HispusimShatiah.bmp	 1.542692e+03	 24	 999000	 240	 999000	 999	 1.543711e+03	 750.00	 683.33	 58.00	 57	 0.22	 
BOA_134	 2	 13	 Cheetos.bmp	 1.548682e+03	 22	 7.118513e+02	 220	 6.833967e+02	 98	 1.549717e+03	 750.00	 700.00	 51.00	 40	 1.18	 
BOA_134	 2	 13	 Snickers.bmp	 1.550684e+03	 11	 9.096461e+02	 110	 7.500693e+02	 98	 1.551736e+03	 766.67	 700.00	 14.00	 14	 8.00	 
BOA_134	 2	 13	 BambaNugat.bmp	 1.553688e+03	 12	 999000	 120	 999000	 999	 1.554707e+03	 766.67	 700.00	 22.00	 34	 7.02	 
BOA_134	 2	 13	 GumiWine2.bmp	 1.555690e+03	 24	 999000	 240	 999000	 999	 1.556709e+03	 766.67	 700.00	 50.00	 2	 1.18	 
BOA_134	 2	 13	 BabyDoll.bmp	 1.559694e+03	 24	 999000	 240	 999000	 999	 1.560714e+03	 766.67	 700.00	 56.00	 54	 0.33	 
BOA_134	 2	 13	 BambaSweet.bmp	 1.561680e+03	 22	 6.899043e+02	 22	 7.000553e+02	 98	 1.562716e+03	 766.67	 716.67	 48.00	 27	 2.20	 
BOA_134	 2	 13	 PesekZman.bmp	 1.566686e+03	 11	 9.403557e+02	 110	 7.667234e+02	 98	 1.567721e+03	 783.33	 716.67	 17.00	 8	 7.56	 
BOA_134	 2	 13	 HappyHippo.bmp	 1.573693e+03	 22	 6.686948e+02	 22	 7.167124e+02	 98	 1.574729e+03	 783.33	 733.33	 46.00	 58	 2.73	 
BOA_134	 2	 13	 Popco.bmp	 1.575679e+03	 24	 999000	 240	 999000	 999	 1.576698e+03	 783.33	 733.33	 42.00	 48	 4.31	 
BOA_134	 2	 13	 ClickXLbrown4.bmp	 1.578682e+03	 12	 999000	 120	 999000	 999	 1.579701e+03	 783.33	 733.33	 6.00	 35	 8.60	 
BOA_134	 2	 13	 Twist.bmp	 1.581686e+03	 22	 8.684132e+02	 220	 7.333831e+02	 98	 1.582722e+03	 783.33	 750.00	 49.00	 38	 2.07	 
BOA_134	 2	 13	 ClickBlackWhite3.bmp	 1.585690e+03	 12	 999000	 120	 999000	 999	 1.586709e+03	 783.33	 750.00	 10.00	 42	 8.09	 
BOA_134	 2	 13	 Bamba.bmp	 1.589695e+03	 24	 8.111088e+02	 24	 999000	 98	 1.590714e+03	 783.33	 750.00	 41.00	 19	 4.78	 
BOA_134	 2	 13	 SkittlesSour4.bmp	 1.593682e+03	 24	 999000	 240	 999000	 999	 1.594701e+03	 783.33	 750.00	 57.00	 36	 0.29	 
BOA_134	 2	 13	 Tictac.bmp	 1.596686e+03	 24	 999000	 240	 999000	 999	 1.597705e+03	 783.33	 750.00	 47.00	 10	 2.22	 
BOA_134	 2	 13	 BagaleShtuhim.bmp	 1.602692e+03	 11	 1.037585e+03	 1100	 7.833781e+02	 98	 1.603729e+03	 733.33	 750.00	 16.00	 21	 7.91	 
BOA_134	 2	 13	 Kitkat.bmp	 1.604695e+03	 11	 9.150401e+02	 110	 7.333871e+02	 98	 1.605763e+03	 750.00	 750.00	 8.00	 12	 8.51	 
BOA_134	 2	 13	 KashitSour.bmp	 1.607681e+03	 22	 1.008546e+03	 2200	 7.500423e+02	 98	 1.608716e+03	 750.00	 700.00	 54.00	 52	 0.38	 
BOA_134	 2	 13	 CrunchBisquitBrown3.bmp	 1.609684e+03	 11	 7.981330e+02	 110	 7.500495e+02	 98	 1.610720e+03	 766.67	 700.00	 9.00	 55	 8.51	 
BOA_134	 2	 13	 Keifli.bmp	 1.611686e+03	 24	 999000	 240	 999000	 999	 1.612705e+03	 766.67	 700.00	 52.00	 47	 1.13	 
BOA_134	 2	 13	 DoritosNatural.bmp	 1.613688e+03	 12	 999000	 120	 999000	 999	 1.614707e+03	 766.67	 700.00	 15.00	 39	 7.93	 
BOA_134	 2	 13	 Taami.bmp	 1.616692e+03	 12	 999000	 120	 999000	 999	 1.617710e+03	 766.67	 700.00	 13.00	 22	 8.02	 
BOA_134	 2	 13	 ClickBalls5.bmp	 1.620679e+03	 11	 8.828552e+02	 110	 7.667150e+02	 98	 1.621714e+03	 783.33	 700.00	 11.00	 7	 8.07	 
BOA_134	 2	 13	 KinderJoy.bmp	 1.622682e+03	 12	 999000	 120	 999000	 999	 1.623701e+03	 783.33	 700.00	 21.00	 16	 7.02	 
BOA_134	 2	 13	 Egozi.bmp	 1.624684e+03	 12	 999000	 120	 999000	 999	 1.625703e+03	 783.33	 700.00	 19.00	 44	 7.16	 
BOA_134	 2	 13	 ChocolateParaMarir2.bmp	 1.626686e+03	 22	 7.957309e+02	 220	 7.000502e+02	 98	 1.627723e+03	 783.33	 716.67	 43.00	 9	 4.24	 
BOA_134	 2	 13	 Tortit.bmp	 1.628688e+03	 24	 999000	 240	 999000	 999	 1.629707e+03	 783.33	 716.67	 45.00	 45	 3.69	 
BOA_134	 2	 13	 SkittlesFruits2.bmp	 1.630691e+03	 24	 999000	 240	 999000	 999	 1.631709e+03	 783.33	 716.67	 55.00	 50	 0.36	 
BOA_134	 2	 13	 ChocolateParaMilk3.bmp	 1.634695e+03	 24	 999000	 240	 999000	 999	 1.635714e+03	 783.33	 716.67	 39.00	 37	 5.16	 
BOA_134	 2	 13	 Loacker.bmp	 1.638683e+03	 12	 999000	 120	 999000	 999	 1.639701e+03	 783.33	 716.67	 3.00	 3	 9.16	 
BOA_134	 2	 13	 ClickXLwhite4.bmp	 1.640685e+03	 12	 999000	 120	 999000	 999	 1.641704e+03	 783.33	 716.67	 7.00	 23	 8.56	 
BOA_134	 2	 13	 ChocolateParaCookies5.bmp	 1.642687e+03	 12	 999000	 120	 999000	 999	 1.643706e+03	 783.33	 716.67	 5.00	 46	 8.62	 
BOA_134	 2	 13	 BisliPizza3.bmp	 1.644690e+03	 12	 999000	 120	 999000	 999	 1.645708e+03	 783.33	 716.67	 18.00	 28	 7.42	 
BOA_134	 2	 13	 Hit.bmp	 1.646692e+03	 24	 999000	 240	 999000	 999	 1.647711e+03	 783.33	 716.67	 40.00	 43	 4.89	 
BOA_134	 2	 13	 WerthersOriginal.bmp	 1.652682e+03	 24	 999000	 240	 999000	 999	 1.653701e+03	 783.33	 716.67	 44.00	 41	 3.82	 
BOA_134	 2	 13	 CrunchBisquitWhite2.bmp	 1.654684e+03	 12	 999000	 120	 999000	 999	 1.655703e+03	 783.33	 716.67	 20.00	 26	 7.07	 
