subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_113	 1	 2	 SkittlesSour4.bmp	 1.159876e+02	 12	 999000	 120	 999000	 999	 1.170054e+02	 716.67	 716.67	 19.00	 60	 2.18	 
BOA_113	 1	 2	 ChocolateParaMilk3.bmp	 1.209765e+02	 11	 9.542986e+02	 110	 7.167397e+02	 98	 1.220116e+02	 733.33	 716.67	 12.00	 24	 2.71	 
BOA_113	 1	 2	 KinderJoy.bmp	 1.229787e+02	 12	 999000	 120	 999000	 999	 1.239965e+02	 733.33	 716.67	 14.00	 1	 2.69	 
BOA_113	 1	 2	 Twix.bmp	 1.249810e+02	 12	 999000	 120	 999000	 999	 1.259987e+02	 733.33	 716.67	 5.00	 40	 4.31	 
BOA_113	 1	 2	 ClickBlackWhite3.bmp	 1.309711e+02	 11	 1.023694e+03	 1100	 7.333847e+02	 98	 1.320067e+02	 683.33	 716.67	 15.00	 4	 2.69	 
BOA_113	 1	 2	 TapuchipsCrunch.bmp	 1.329732e+02	 24	 999000	 240	 999000	 999	 1.339910e+02	 683.33	 716.67	 40.00	 16	 0.20	 
BOA_113	 1	 2	 Keifli.bmp	 1.359766e+02	 24	 999000	 240	 999000	 999	 1.369944e+02	 683.33	 716.67	 51.00	 12	 0.09	 
BOA_113	 1	 2	 BisliOnion.bmp	 1.379788e+02	 24	 999000	 240	 999000	 999	 1.389966e+02	 683.33	 716.67	 57.00	 49	 0.09	 
BOA_113	 1	 2	 Tortit.bmp	 1.419834e+02	 22	 9.393663e+02	 220	 7.167318e+02	 98	 1.430194e+02	 683.33	 733.33	 47.00	 53	 0.13	 
BOA_113	 1	 2	 Tictac.bmp	 1.439689e+02	 22	 9.698824e+02	 220	 7.333868e+02	 98	 1.450036e+02	 683.33	 750.00	 50.00	 31	 0.11	 
BOA_113	 1	 2	 ChocolateParaCookies5.bmp	 1.489745e+02	 11	 9.402339e+02	 110	 6.833831e+02	 98	 1.500091e+02	 700.00	 750.00	 13.00	 48	 2.71	 
BOA_113	 1	 2	 BisliPizza3.bmp	 1.559823e+02	 24	 999000	 240	 999000	 999	 1.570001e+02	 700.00	 750.00	 48.00	 11	 0.11	 
BOA_113	 1	 2	 Mekupelet.bmp	 1.579677e+02	 12	 999000	 120	 999000	 999	 1.589857e+02	 700.00	 750.00	 22.00	 7	 2.11	 
BOA_113	 1	 2	 GumiWine2.bmp	 1.609713e+02	 24	 999000	 240	 999000	 999	 1.619890e+02	 700.00	 750.00	 46.00	 43	 0.13	 
BOA_113	 1	 2	 KinderBuenoBrown3.bmp	 1.639747e+02	 12	 999000	 120	 999000	 999	 1.649924e+02	 700.00	 750.00	 3.00	 36	 4.78	 
BOA_113	 1	 2	 BabyDoll.bmp	 1.679792e+02	 24	 999000	 240	 999000	 999	 1.689969e+02	 700.00	 750.00	 56.00	 47	 0.09	 
BOA_113	 1	 2	 Loacker.bmp	 1.719836e+02	 11	 9.311481e+02	 110	 7.000453e+02	 98	 1.730190e+02	 716.67	 750.00	 7.00	 35	 3.69	 
BOA_113	 1	 2	 Kitkat.bmp	 1.759714e+02	 12	 999000	 120	 999000	 999	 1.769893e+02	 716.67	 750.00	 9.00	 56	 3.29	 
BOA_113	 1	 2	 PesekZman.bmp	 1.789748e+02	 12	 999000	 120	 999000	 999	 1.799925e+02	 716.67	 750.00	 6.00	 39	 3.73	 
BOA_113	 1	 2	 Hit.bmp	 1.849815e+02	 12	 999000	 120	 999000	 999	 1.859993e+02	 716.67	 750.00	 20.00	 5	 2.16	 
BOA_113	 1	 2	 Apropo.bmp	 1.869667e+02	 22	 1.060015e+03	 2200	 7.500433e+02	 98	 1.880032e+02	 716.67	 700.00	 52.00	 14	 0.09	 
BOA_113	 1	 2	 Cheetos.bmp	 1.899704e+02	 22	 9.443564e+02	 220	 7.000455e+02	 98	 1.910054e+02	 716.67	 716.67	 45.00	 27	 0.13	 
BOA_113	 1	 2	 ClickBisquit2.bmp	 1.919727e+02	 12	 999000	 120	 999000	 999	 1.929904e+02	 716.67	 716.67	 21.00	 54	 2.13	 
BOA_113	 1	 2	 DoritosNatural.bmp	 1.939749e+02	 24	 999000	 240	 999000	 999	 1.949928e+02	 716.67	 716.67	 42.00	 22	 0.18	 
BOA_113	 1	 2	 Halva2.bmp	 1.959772e+02	 24	 999000	 240	 999000	 999	 1.969949e+02	 716.67	 716.67	 58.00	 50	 0.09	 
BOA_113	 1	 2	 Mars.bmp	 1.989805e+02	 12	 999000	 120	 999000	 999	 1.999984e+02	 716.67	 716.67	 11.00	 29	 3.16	 
BOA_113	 1	 2	 DoritosGrill.bmp	 2.029683e+02	 24	 999000	 240	 999000	 999	 2.039862e+02	 716.67	 716.67	 43.00	 37	 0.18	 
BOA_113	 1	 2	 ChocolateParaMarir2.bmp	 2.049706e+02	 24	 999000	 240	 999000	 999	 2.059883e+02	 716.67	 716.67	 39.00	 45	 0.22	 
BOA_113	 1	 2	 Egozi.bmp	 2.069728e+02	 11	 9.819808e+02	 110	 7.167196e+02	 98	 2.080074e+02	 733.33	 716.67	 18.00	 26	 2.18	 
BOA_113	 1	 2	 CrunchBisquitBrown3.bmp	 2.089750e+02	 12	 999000	 120	 999000	 999	 2.099928e+02	 733.33	 716.67	 4.00	 28	 4.31	 
BOA_113	 1	 2	 Snickers.bmp	 2.109773e+02	 11	 1.041506e+03	 1100	 7.333814e+02	 98	 2.120139e+02	 683.33	 716.67	 10.00	 6	 3.18	 
BOA_113	 1	 2	 KinderBuenoWhite2.bmp	 2.129795e+02	 12	 999000	 120	 999000	 999	 2.139973e+02	 683.33	 716.67	 8.00	 20	 3.29	 
BOA_113	 1	 2	 BambaSweet.bmp	 2.169671e+02	 24	 999000	 240	 999000	 999	 2.179851e+02	 683.33	 716.67	 54.00	 25	 0.09	 
BOA_113	 1	 2	 ChocolateParaSucariotKoftzot2.bmp	 2.209718e+02	 12	 999000	 120	 999000	 999	 2.219896e+02	 683.33	 716.67	 17.00	 2	 2.64	 
BOA_113	 1	 2	 CrunchShokoVanil.bmp	 2.229740e+02	 24	 999000	 240	 999000	 999	 2.239920e+02	 683.33	 716.67	 55.00	 34	 0.09	 
BOA_113	 1	 2	 GumiSnakes3.bmp	 2.249762e+02	 22	 1.042508e+03	 2200	 7.167174e+02	 98	 2.260125e+02	 683.33	 666.67	 44.00	 44	 0.16	 
BOA_113	 1	 2	 Bounty.bmp	 2.269786e+02	 22	 1.000222e+03	 2200	 6.667177e+02	 98	 2.280130e+02	 683.33	 616.67	 53.00	 21	 0.09	 
BOA_113	 1	 2	 Popco.bmp	 2.289807e+02	 24	 999000	 240	 999000	 999	 2.299986e+02	 683.33	 616.67	 41.00	 41	 0.20	 
BOA_113	 1	 2	 BagaleShtuhim.bmp	 2.349708e+02	 12	 999000	 120	 999000	 999	 2.359886e+02	 683.33	 616.67	 16.00	 10	 2.67	 
BOA_113	 1	 2	 KashitSour.bmp	 2.369730e+02	 24	 999000	 240	 999000	 999	 2.379908e+02	 683.33	 616.67	 49.00	 15	 0.11	 
