subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_134	 2	 4	 KinderJoy.bmp	 3.709122e+02	 12	 999000	 120	 999000	 999	 3.719323e+02	 583.33	 650.00	 21.00	 16	 7.02	 
BOA_134	 2	 4	 ClickXLbrown4.bmp	 3.738989e+02	 12	 999000	 120	 999000	 999	 3.749189e+02	 583.33	 650.00	 6.00	 35	 8.60	 
BOA_134	 2	 4	 Taami.bmp	 3.779034e+02	 12	 999000	 120	 999000	 999	 3.789230e+02	 583.33	 650.00	 13.00	 22	 8.02	 
BOA_134	 2	 4	 HappyHippo.bmp	 3.799057e+02	 22	 1.120245e+03	 2200	 6.500625e+02	 98	 3.809409e+02	 583.33	 600.00	 46.00	 58	 2.73	 
BOA_134	 2	 4	 CrunchBisquitBrown3.bmp	 3.819079e+02	 11	 1.029943e+03	 1100	 5.833990e+02	 98	 3.829437e+02	 533.33	 600.00	 9.00	 55	 8.51	 
BOA_134	 2	 4	 KashitSour.bmp	 3.858955e+02	 22	 8.664454e+02	 220	 6.000422e+02	 98	 3.869319e+02	 533.33	 616.67	 54.00	 52	 0.38	 
BOA_134	 2	 4	 SkittlesFruits2.bmp	 3.878979e+02	 24	 999000	 240	 999000	 999	 3.889177e+02	 533.33	 616.67	 55.00	 50	 0.36	 
BOA_134	 2	 4	 Twist.bmp	 3.929036e+02	 22	 9.063367e+02	 220	 6.167138e+02	 98	 3.939397e+02	 533.33	 633.33	 49.00	 38	 2.07	 
BOA_134	 2	 4	 Tictac.bmp	 3.949058e+02	 24	 999000	 240	 999000	 999	 3.959257e+02	 533.33	 633.33	 47.00	 10	 2.22	 
BOA_134	 2	 4	 Bounty.bmp	 3.979091e+02	 12	 999000	 120	 999000	 999	 3.989288e+02	 533.33	 633.33	 12.00	 25	 8.04	 
BOA_134	 2	 4	 Tortit.bmp	 4.008957e+02	 24	 999000	 240	 999000	 999	 4.019151e+02	 533.33	 633.33	 45.00	 45	 3.69	 
BOA_134	 2	 4	 BambaSweet.bmp	 4.049003e+02	 22	 9.735886e+02	 220	 6.333752e+02	 98	 4.059363e+02	 533.33	 650.00	 48.00	 27	 2.20	 
BOA_134	 2	 4	 Loacker.bmp	 4.079037e+02	 12	 999000	 120	 999000	 999	 4.089232e+02	 533.33	 650.00	 3.00	 3	 9.16	 
BOA_134	 2	 4	 Kitkat.bmp	 4.099060e+02	 11	 7.839282e+02	 110	 5.334016e+02	 98	 4.109422e+02	 550.00	 650.00	 8.00	 12	 8.51	 
BOA_134	 2	 4	 BagaleShtuhim.bmp	 4.129093e+02	 11	 7.406031e+02	 110	 5.500776e+02	 98	 4.139457e+02	 566.67	 650.00	 16.00	 21	 7.91	 
BOA_134	 2	 4	 PesekZman.bmp	 4.168971e+02	 11	 8.568330e+02	 110	 5.667188e+02	 98	 4.179337e+02	 583.33	 650.00	 17.00	 8	 7.56	 
BOA_134	 2	 4	 DoritosNatural.bmp	 4.199005e+02	 12	 999000	 120	 999000	 999	 4.209199e+02	 583.33	 650.00	 15.00	 39	 7.93	 
BOA_134	 2	 4	 ClickBlackWhite3.bmp	 4.219027e+02	 12	 999000	 120	 999000	 999	 4.229222e+02	 583.33	 650.00	 10.00	 42	 8.09	 
BOA_134	 2	 4	 BambaNugat.bmp	 4.239050e+02	 12	 999000	 120	 999000	 999	 4.249249e+02	 583.33	 650.00	 22.00	 34	 7.02	 
BOA_134	 2	 4	 ClickBalls5.bmp	 4.289106e+02	 11	 8.273304e+02	 110	 5.833882e+02	 98	 4.299467e+02	 600.00	 650.00	 11.00	 7	 8.07	 
BOA_134	 2	 4	 ClickBisquit2.bmp	 4.328984e+02	 12	 999000	 120	 999000	 999	 4.339180e+02	 600.00	 650.00	 4.00	 15	 8.67	 
BOA_134	 2	 4	 Snickers.bmp	 4.369029e+02	 11	 8.750397e+02	 110	 6.000440e+02	 98	 4.379392e+02	 616.67	 650.00	 14.00	 14	 8.00	 
BOA_134	 2	 4	 BabyDoll.bmp	 4.429096e+02	 24	 999000	 240	 999000	 999	 4.439291e+02	 616.67	 650.00	 56.00	 54	 0.33	 
BOA_134	 2	 4	 ClickXLwhite4.bmp	 4.448951e+02	 12	 999000	 120	 999000	 999	 4.459146e+02	 616.67	 650.00	 7.00	 23	 8.56	 
BOA_134	 2	 4	 GumiWine2.bmp	 4.468974e+02	 24	 999000	 240	 999000	 999	 4.479169e+02	 616.67	 650.00	 50.00	 2	 1.18	 
BOA_134	 2	 4	 ChocolateParaCookies5.bmp	 4.488996e+02	 12	 999000	 120	 999000	 999	 4.499194e+02	 616.67	 650.00	 5.00	 46	 8.62	 
BOA_134	 2	 4	 Egozi.bmp	 4.509018e+02	 12	 999000	 120	 999000	 999	 4.519213e+02	 616.67	 650.00	 19.00	 44	 7.16	 
BOA_134	 2	 4	 Popco.bmp	 4.549064e+02	 24	 999000	 240	 999000	 999	 4.559260e+02	 616.67	 650.00	 42.00	 48	 4.31	 
BOA_134	 2	 4	 ChocolateParaMarir2.bmp	 4.569086e+02	 22	 8.612840e+02	 220	 6.500485e+02	 98	 4.579448e+02	 616.67	 666.67	 43.00	 9	 4.24	 
BOA_134	 2	 4	 Smarties.bmp	 4.608961e+02	 24	 999000	 240	 999000	 999	 4.619153e+02	 616.67	 666.67	 53.00	 59	 0.84	 
BOA_134	 2	 4	 WerthersOriginal.bmp	 4.628987e+02	 24	 999000	 240	 999000	 999	 4.639182e+02	 616.67	 666.67	 44.00	 41	 3.82	 
BOA_134	 2	 4	 Hit.bmp	 4.649009e+02	 24	 999000	 240	 999000	 999	 4.659204e+02	 616.67	 666.67	 40.00	 43	 4.89	 
BOA_134	 2	 4	 CrunchBisquitWhite2.bmp	 4.669032e+02	 12	 999000	 120	 999000	 999	 4.679227e+02	 616.67	 666.67	 20.00	 26	 7.07	 
BOA_134	 2	 4	 Cheetos.bmp	 4.719087e+02	 22	 8.852318e+02	 220	 6.667191e+02	 98	 4.729450e+02	 616.67	 683.33	 51.00	 40	 1.18	 
BOA_134	 2	 4	 Bamba.bmp	 4.739110e+02	 24	 999000	 240	 999000	 999	 4.749304e+02	 616.67	 683.33	 41.00	 19	 4.78	 
BOA_134	 2	 4	 ChocolateParaMilk3.bmp	 4.758966e+02	 24	 999000	 240	 999000	 999	 4.769161e+02	 616.67	 683.33	 39.00	 37	 5.16	 
BOA_134	 2	 4	 Keifli.bmp	 4.789000e+02	 24	 999000	 240	 999000	 999	 4.799195e+02	 616.67	 683.33	 52.00	 47	 1.13	 
