subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_109	 1	 14	 Mars.bmp	 1.647148e+03	 22	 1.054158e+03	 2200	 6.500819e+02	 98	 1.648185e+03	 650.00	 600.00	 50.00	 43	 3.69	 
BOA_109	 1	 14	 Keifli.bmp	 1.650135e+03	 24	 999000	 240	 999000	 999	 1.651152e+03	 650.00	 600.00	 48.00	 17	 3.71	 
BOA_109	 1	 14	 ClickXLbrown4.bmp	 1.654139e+03	 12	 999000	 120	 999000	 999	 1.655157e+03	 650.00	 600.00	 4.00	 21	 5.96	 
BOA_109	 1	 14	 BambaSweet.bmp	 1.656141e+03	 24	 999000	 240	 999000	 999	 1.657159e+03	 650.00	 600.00	 55.00	 20	 2.64	 
BOA_109	 1	 14	 ChocolateParaSucariotKoftzot2.bmp	 1.658144e+03	 12	 999000	 120	 999000	 999	 1.659161e+03	 650.00	 600.00	 11.00	 29	 5.91	 
BOA_109	 1	 14	 Shugi.bmp	 1.662131e+03	 24	 999000	 240	 999000	 999	 1.663149e+03	 650.00	 600.00	 43.00	 54	 3.76	 
BOA_109	 1	 14	 ClickBisquit2.bmp	 1.664133e+03	 12	 999000	 120	 999000	 999	 1.665151e+03	 650.00	 600.00	 8.00	 10	 5.93	 
BOA_109	 1	 14	 ChocolateParaMarir2.bmp	 1.669139e+03	 12	 999000	 120	 999000	 999	 1.670157e+03	 650.00	 600.00	 19.00	 19	 5.87	 
BOA_109	 1	 14	 ClickBalls5.bmp	 1.671141e+03	 12	 999000	 120	 999000	 999	 1.672159e+03	 650.00	 600.00	 5.00	 34	 5.96	 
BOA_109	 1	 14	 BisliPizza3.bmp	 1.674145e+03	 22	 9.212884e+02	 220	 6.000452e+02	 98	 1.675180e+03	 650.00	 616.67	 52.00	 5	 2.69	 
BOA_109	 1	 14	 BisliGrill.bmp	 1.677131e+03	 24	 999000	 240	 999000	 999	 1.678151e+03	 650.00	 616.67	 57.00	 31	 2.64	 
BOA_109	 1	 14	 Halva2.bmp	 1.681136e+03	 24	 999000	 240	 999000	 999	 1.682154e+03	 650.00	 616.67	 42.00	 48	 3.76	 
BOA_109	 1	 14	 SkittlesFruits2.bmp	 1.684139e+03	 12	 999000	 120	 999000	 999	 1.685157e+03	 650.00	 616.67	 20.00	 41	 5.87	 
