subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_101	 1	 4	 GumiWine2.bmp	 3.698183e+02	 24	 999000	 240	 999000	 999	 3.708361e+02	 716.67	 716.67	 40.00	 27	 2.22	 
BOA_101	 1	 4	 SkittlesSour4.bmp	 3.728047e+02	 11	 9.333379e+02	 110	 7.167264e+02	 98	 3.738397e+02	 733.33	 716.67	 18.00	 54	 5.20	 
BOA_101	 1	 4	 KinderJoy.bmp	 3.768094e+02	 12	 999000	 120	 999000	 999	 3.778272e+02	 733.33	 716.67	 20.00	 16	 4.96	 
BOA_101	 1	 4	 Tapuchips.bmp	 3.788116e+02	 12	 999000	 120	 999000	 999	 3.798294e+02	 733.33	 716.67	 21.00	 42	 4.96	 
BOA_101	 1	 4	 ChocolateParaMilk3.bmp	 3.808139e+02	 12	 999000	 120	 999000	 999	 3.818317e+02	 733.33	 716.67	 19.00	 14	 4.96	 
BOA_101	 1	 4	 ClickXLbrown4.bmp	 3.848184e+02	 12	 999000	 120	 999000	 999	 3.858361e+02	 733.33	 716.67	 6.00	 45	 6.40	 
BOA_101	 1	 4	 Snickers.bmp	 3.868206e+02	 22	 1.093380e+03	 2200	 7.167300e+02	 98	 3.878551e+02	 733.33	 666.67	 45.00	 15	 0.11	 
BOA_101	 1	 4	 Shugi.bmp	 3.918095e+02	 24	 999000	 240	 999000	 999	 3.928290e+02	 733.33	 666.67	 43.00	 55	 1.22	 
BOA_101	 1	 4	 Taami.bmp	 3.938117e+02	 22	 9.182766e+02	 220	 6.667097e+02	 98	 3.948632e+02	 733.33	 683.33	 52.00	 20	 0.07	 
BOA_101	 1	 4	 Twist.bmp	 3.968152e+02	 24	 999000	 240	 999000	 999	 3.978329e+02	 733.33	 683.33	 49.00	 50	 0.09	 
BOA_101	 1	 4	 Mars.bmp	 3.998186e+02	 24	 999000	 240	 999000	 999	 4.008368e+02	 733.33	 683.33	 55.00	 4	 0.04	 
BOA_101	 1	 4	 WerthersOriginal.bmp	 4.038064e+02	 24	 999000	 240	 999000	 999	 4.048241e+02	 733.33	 683.33	 56.00	 35	 0.04	 
BOA_101	 1	 4	 Tortit.bmp	 4.068096e+02	 24	 999000	 240	 999000	 999	 4.078274e+02	 733.33	 683.33	 57.00	 40	 0.04	 
BOA_101	 1	 4	 BisliGrill.bmp	 4.088119e+02	 12	 999000	 120	 999000	 999	 4.098298e+02	 733.33	 683.33	 17.00	 7	 5.29	 
BOA_101	 1	 4	 KashitSour.bmp	 4.118153e+02	 11	 1.002764e+03	 1100	 7.333815e+02	 98	 4.128506e+02	 683.33	 683.33	 10.00	 48	 5.91	 
BOA_101	 1	 4	 Egozi.bmp	 4.158198e+02	 22	 9.342719e+02	 220	 6.833765e+02	 98	 4.168544e+02	 683.33	 700.00	 50.00	 56	 0.09	 
BOA_101	 1	 4	 ClickBisquit2.bmp	 4.188062e+02	 12	 999000	 120	 999000	 999	 4.198243e+02	 683.33	 700.00	 4.00	 29	 6.58	 
BOA_101	 1	 4	 Dubonim.bmp	 4.208086e+02	 11	 9.453885e+02	 110	 6.833771e+02	 98	 4.218431e+02	 700.00	 700.00	 15.00	 52	 5.38	 
BOA_101	 1	 4	 Halva2.bmp	 4.228109e+02	 22	 9.270843e+02	 220	 7.000515e+02	 98	 4.238454e+02	 700.00	 716.67	 44.00	 49	 0.16	 
BOA_101	 1	 4	 Hit.bmp	 4.278165e+02	 24	 999000	 240	 999000	 999	 4.288343e+02	 700.00	 716.67	 41.00	 1	 1.67	 
BOA_101	 1	 4	 Popco.bmp	 4.318210e+02	 24	 999000	 240	 999000	 999	 4.328389e+02	 700.00	 716.67	 51.00	 6	 0.07	 
BOA_101	 1	 4	 Twix.bmp	 4.358088e+02	 24	 999000	 240	 999000	 999	 4.368266e+02	 700.00	 716.67	 48.00	 43	 0.09	 
BOA_101	 1	 4	 DoritosSourSpicy.bmp	 4.418157e+02	 24	 999000	 240	 999000	 999	 4.428333e+02	 700.00	 716.67	 54.00	 38	 0.07	 
BOA_101	 1	 4	 CrunchBisquitWhite2.bmp	 4.438178e+02	 12	 999000	 120	 999000	 999	 4.448356e+02	 700.00	 716.67	 9.00	 37	 5.93	 
BOA_101	 1	 4	 Tictac.bmp	 4.458201e+02	 24	 999000	 240	 999000	 999	 4.468378e+02	 700.00	 716.67	 58.00	 51	 0.04	 
BOA_101	 1	 4	 KinderBuenoBrown3.bmp	 4.478053e+02	 12	 999000	 120	 999000	 999	 4.488233e+02	 700.00	 716.67	 8.00	 13	 5.98	 
BOA_101	 1	 4	 BambaSweet.bmp	 4.498079e+02	 12	 999000	 120	 999000	 999	 4.508257e+02	 700.00	 716.67	 22.00	 25	 4.89	 
BOA_101	 1	 4	 BisliOnion.bmp	 4.538123e+02	 24	 999000	 240	 999000	 999	 4.548301e+02	 700.00	 716.67	 39.00	 23	 2.78	 
BOA_101	 1	 4	 KifkefMaklot2.bmp	 4.558145e+02	 11	 8.995019e+02	 110	 7.000549e+02	 98	 4.568502e+02	 716.67	 716.67	 13.00	 12	 5.78	 
BOA_101	 1	 4	 ChocolateParaMarir2.bmp	 4.598190e+02	 24	 999000	 240	 999000	 999	 4.608369e+02	 716.67	 716.67	 46.00	 39	 0.11	 
BOA_101	 1	 4	 Keifli.bmp	 4.618212e+02	 11	 9.727834e+02	 110	 7.167136e+02	 98	 4.628558e+02	 733.33	 716.67	 12.00	 32	 5.87	 
BOA_101	 1	 4	 ChocolateParaCookies5.bmp	 4.638068e+02	 12	 999000	 120	 999000	 999	 4.648246e+02	 733.33	 716.67	 11.00	 30	 5.87	 
BOA_101	 1	 4	 CrunchBisquitBrown3.bmp	 4.658090e+02	 12	 999000	 120	 999000	 999	 4.668268e+02	 733.33	 716.67	 5.00	 9	 6.51	 
BOA_101	 1	 4	 Bounty.bmp	 4.708147e+02	 22	 9.312864e+02	 220	 7.167200e+02	 98	 4.718512e+02	 733.33	 733.33	 53.00	 22	 0.07	 
BOA_101	 1	 4	 BambaNugat.bmp	 4.728170e+02	 22	 1.025258e+03	 2200	 7.333802e+02	 98	 4.738515e+02	 733.33	 683.33	 47.00	 8	 0.09	 
BOA_101	 1	 4	 KinderBuenoWhite2.bmp	 4.748192e+02	 12	 999000	 120	 999000	 999	 4.758370e+02	 733.33	 683.33	 16.00	 2	 5.36	 
BOA_101	 1	 4	 HappyHippo.bmp	 4.778055e+02	 12	 999000	 120	 999000	 999	 4.788236e+02	 733.33	 683.33	 3.00	 46	 6.64	 
BOA_101	 1	 4	 ClickBalls5.bmp	 4.848136e+02	 11	 9.643760e+02	 110	 7.333816e+02	 98	 4.858480e+02	 750.00	 683.33	 7.00	 58	 6.33	 
BOA_101	 1	 4	 CrunchShokoVanil.bmp	 4.888182e+02	 24	 999000	 240	 999000	 999	 4.898360e+02	 750.00	 683.33	 42.00	 3	 1.60	 
BOA_101	 1	 4	 ClickXLwhite4.bmp	 4.958094e+02	 12	 999000	 120	 999000	 999	 4.968271e+02	 750.00	 683.33	 14.00	 26	 5.42	 
