subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_128	 2	 1	 BisliGrill.bmp	 1.223248e+00	 24	 999000	 240	 999000	 999	 2.241018e+00	 750.00	 750.00	 47.00	 58	 2.76	 
BOA_128	 2	 1	 DoritosSourSpicy.bmp	 4.209430e+00	 24	 999000	 240	 999000	 999	 5.228071e+00	 750.00	 750.00	 55.00	 59	 1.64	 
BOA_128	 2	 1	 SkittlesFruits2.bmp	 6.211787e+00	 24	 999000	 240	 999000	 999	 7.230655e+00	 750.00	 750.00	 40.00	 52	 4.89	 
BOA_128	 2	 1	 ClickBalls5.bmp	 8.213909e+00	 11	 1.004625e+03	 1100	 7.500554e+02	 98	 9.248367e+00	 700.00	 750.00	 16.00	 1	 8.07	 
BOA_128	 2	 1	 BisliOnion.bmp	 1.021620e+01	 24	 999000	 240	 999000	 999	 1.123493e+01	 700.00	 750.00	 45.00	 53	 2.78	 
BOA_128	 2	 1	 Tapuchips.bmp	 1.321967e+01	 22	 9.827780e+02	 220	 7.500717e+02	 98	 1.425679e+01	 700.00	 766.67	 54.00	 41	 1.64	 
BOA_128	 2	 1	 GumiSnakes3.bmp	 1.522180e+01	 24	 999000	 240	 999000	 999	 1.624107e+01	 700.00	 766.67	 58.00	 56	 0.62	 
BOA_128	 2	 1	 Twist.bmp	 1.920962e+01	 12	 999000	 120	 999000	 999	 2.022852e+01	 700.00	 766.67	 20.00	 39	 7.60	 
BOA_128	 2	 1	 HispusimShatiah.bmp	 2.121183e+01	 24	 999000	 240	 999000	 999	 2.223007e+01	 700.00	 766.67	 57.00	 48	 0.62	 
BOA_128	 2	 1	 Hit.bmp	 2.621744e+01	 11	 9.290028e+02	 110	 7.000518e+02	 98	 2.725186e+01	 716.67	 766.67	 14.00	 27	 8.09	 
BOA_128	 2	 1	 SkittlesSour4.bmp	 2.821970e+01	 24	 999000	 240	 999000	 999	 2.923886e+01	 716.67	 766.67	 39.00	 46	 4.89	 
BOA_128	 2	 1	 KashitSour.bmp	 3.222415e+01	 24	 999000	 240	 999000	 999	 3.324235e+01	 716.67	 766.67	 50.00	 31	 1.69	 
