subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
100	 2	 3	 2352.1.jpg	 3.854274e+02	 24	 999000	 240	 999000	 999	 3.864694e+02	 750.00	 683.33	 42.00	 18	 0.36	 
100	 2	 3	 8033.jpg	 3.884186e+02	 24	 999000	 240	 999000	 999	 3.894606e+02	 750.00	 683.33	 55.00	 47	 0.21	 
100	 2	 3	 2158.jpg	 3.924247e+02	 11	 1.054208e+03	 1100	 7.505699e+02	 98	 3.934801e+02	 700.00	 683.33	 22.00	 11	 0.64	 
100	 2	 3	 5829.jpg	 3.944143e+02	 12	 999000	 120	 999000	 999	 3.954564e+02	 700.00	 683.33	 20.00	 35	 0.65	 
100	 2	 3	 2155.jpg	 3.964174e+02	 12	 999000	 120	 999000	 999	 3.974594e+02	 700.00	 683.33	 25.00	 10	 0.59	 
100	 2	 3	 4619.jpg	 4.004235e+02	 11	 1.039342e+03	 1100	 7.005327e+02	 98	 4.014788e+02	 650.00	 683.33	 26.00	 27	 0.58	 
100	 2	 3	 1540.jpg	 4.024131e+02	 24	 999000	 240	 999000	 999	 4.034551e+02	 650.00	 683.33	 53.00	 1	 0.24	 
100	 2	 3	 2030.jpg	 4.074207e+02	 12	 999000	 120	 999000	 999	 4.084627e+02	 650.00	 683.33	 12.00	 6	 0.73	 
100	 2	 3	 7430.jpg	 4.094237e+02	 24	 999000	 240	 999000	 999	 4.104658e+02	 650.00	 683.33	 60.00	 40	 0.02	 
100	 2	 3	 2057.jpg	 4.124149e+02	 12	 999000	 120	 999000	 999	 4.134570e+02	 650.00	 683.33	 28.00	 7	 0.55	 
100	 2	 3	 5260.jpg	 4.154195e+02	 12	 999000	 120	 999000	 999	 4.164615e+02	 650.00	 683.33	 4.00	 32	 0.80	 
100	 2	 3	 2303.jpg	 4.194256e+02	 12	 999000	 120	 999000	 999	 4.204676e+02	 650.00	 683.33	 27.00	 14	 0.56	 
100	 2	 3	 4601.jpg	 4.224168e+02	 12	 999000	 120	 999000	 999	 4.234588e+02	 650.00	 683.33	 1.00	 23	 0.84	 
100	 2	 3	 1720.jpg	 4.244198e+02	 24	 999000	 240	 999000	 999	 4.254618e+02	 650.00	 683.33	 37.00	 4	 0.41	 
100	 2	 3	 8502.jpg	 4.274243e+02	 22	 1.142177e+03	 2200	 6.838996e+02	 98	 4.284797e+02	 650.00	 633.33	 41.00	 59	 0.37	 
100	 2	 3	 2091.jpg	 4.314171e+02	 12	 999000	 120	 999000	 999	 4.324858e+02	 650.00	 633.33	 21.00	 9	 0.64	 
100	 2	 3	 8496.jpg	 4.344216e+02	 12	 999000	 120	 999000	 999	 4.354636e+02	 650.00	 633.33	 13.00	 58	 0.73	 
100	 2	 3	 7480.jpg	 4.364246e+02	 22	 1.053802e+03	 2200	 6.338791e+02	 98	 4.374806e+02	 650.00	 583.33	 54.00	 42	 0.22	 
100	 2	 3	 2165.jpg	 4.384143e+02	 22	 9.680965e+02	 220	 5.838875e+02	 98	 4.394697e+02	 650.00	 600.00	 35.00	 12	 0.43	 
100	 2	 3	 8340.jpg	 4.434219e+02	 24	 999000	 240	 999000	 999	 4.444639e+02	 650.00	 600.00	 31.00	 52	 0.52	 
100	 2	 3	 4626.jpg	 4.474146e+02	 24	 999000	 240	 999000	 999	 4.484566e+02	 650.00	 600.00	 32.00	 28	 0.49	 
100	 2	 3	 1590.jpg	 4.514207e+02	 24	 999000	 240	 999000	 999	 4.524627e+02	 650.00	 600.00	 39.00	 2	 0.38	 
100	 2	 3	 8371.jpg	 4.574164e+02	 11	 1.037850e+03	 1100	 6.505566e+02	 98	 4.584718e+02	 600.00	 600.00	 9.00	 54	 0.74	 
100	 2	 3	 2058.jpg	 4.594194e+02	 11	 1.066745e+03	 1100	 6.005398e+02	 98	 4.604748e+02	 550.00	 600.00	 19.00	 8	 0.66	 
100	 2	 3	 7499.jpg	 4.614225e+02	 12	 999000	 120	 999000	 999	 4.624645e+02	 550.00	 600.00	 24.00	 43	 0.61	 
100	 2	 3	 8510.jpg	 4.634255e+02	 11	 8.846614e+02	 110	 5.505368e+02	 98	 4.644809e+02	 566.67	 600.00	 11.00	 60	 0.74	 
