subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_104	 2	 9	 Mars.bmp	 1.530666e+03	 12	 999000	 120	 999000	 999	 1.531684e+03	 616.67	 683.33	 29.00	 60	 1.57	 
BMI_bs_104	 2	 9	 DoritosSourSpicy.bmp	 1.532652e+03	 22	 9.796038e+02	 220	 6.833961e+02	 98	 1.533688e+03	 616.67	 700.00	 55.00	 11	 0.04	 
BMI_bs_104	 2	 9	 KinderJoy.bmp	 1.536656e+03	 12	 999000	 120	 999000	 999	 1.537674e+03	 616.67	 700.00	 20.00	 12	 2.24	 
BMI_bs_104	 2	 9	 Halva2.bmp	 1.539660e+03	 24	 999000	 240	 999000	 999	 1.540677e+03	 616.67	 700.00	 45.00	 34	 1.09	 
BMI_bs_104	 2	 9	 Loacker.bmp	 1.541645e+03	 12	 999000	 120	 999000	 999	 1.542663e+03	 616.67	 700.00	 12.00	 49	 2.95	 
BMI_bs_104	 2	 9	 TapuchipsCrunch.bmp	 1.544648e+03	 12	 999000	 120	 999000	 999	 1.545666e+03	 616.67	 700.00	 13.00	 57	 2.74	 
BMI_bs_104	 2	 9	 Tictac.bmp	 1.548653e+03	 24	 999000	 240	 999000	 999	 1.549671e+03	 616.67	 700.00	 56.00	 15	 0.04	 
BMI_bs_104	 2	 9	 CrunchBisquitWhite2.bmp	 1.552657e+03	 11	 9.661537e+02	 110	 6.167314e+02	 98	 1.553693e+03	 633.33	 700.00	 14.00	 5	 2.68	 
BMI_bs_104	 2	 9	 Egozi.bmp	 1.554660e+03	 11	 9.101487e+02	 110	 6.333823e+02	 98	 1.555696e+03	 650.00	 700.00	 19.00	 20	 2.25	 
BMI_bs_104	 2	 9	 BisliGrill.bmp	 1.559649e+03	 12	 999000	 120	 999000	 999	 1.560666e+03	 650.00	 700.00	 4.00	 42	 2.98	 
BMI_bs_104	 2	 9	 CrunchBisquitBrown3.bmp	 1.561651e+03	 11	 9.505663e+02	 110	 6.500523e+02	 98	 1.562687e+03	 666.67	 700.00	 17.00	 47	 2.57	 
BMI_bs_104	 2	 9	 BagaleShtuhim.bmp	 1.563653e+03	 12	 999000	 120	 999000	 999	 1.564671e+03	 666.67	 700.00	 5.00	 17	 2.97	 
BMI_bs_104	 2	 9	 GumiWine2.bmp	 1.569660e+03	 24	 999000	 240	 999000	 999	 1.570678e+03	 666.67	 700.00	 60.00	 16	 0.01	 
BMI_bs_104	 2	 9	 Taami.bmp	 1.571645e+03	 24	 999000	 240	 999000	 999	 1.572663e+03	 666.67	 700.00	 36.00	 43	 1.37	 
BMI_bs_104	 2	 9	 Mentos.bmp	 1.573648e+03	 22	 1.048065e+03	 2200	 7.000444e+02	 98	 1.574684e+03	 666.67	 650.00	 43.00	 52	 1.16	 
BMI_bs_104	 2	 9	 BambaSweet.bmp	 1.575650e+03	 12	 999000	 120	 999000	 999	 1.576668e+03	 666.67	 650.00	 10.00	 25	 2.97	 
BMI_bs_104	 2	 9	 KinderBuenoWhite2.bmp	 1.579654e+03	 11	 9.253728e+02	 110	 6.667232e+02	 98	 1.580691e+03	 683.33	 650.00	 6.00	 22	 2.97	 
BMI_bs_104	 2	 9	 CrunchShokoVanil.bmp	 1.583659e+03	 24	 999000	 240	 999000	 999	 1.584676e+03	 683.33	 650.00	 34.00	 10	 1.47	 
BMI_bs_104	 2	 9	 SkittlesSour4.bmp	 1.586645e+03	 24	 999000	 240	 999000	 999	 1.587663e+03	 683.33	 650.00	 58.00	 28	 0.03	 
BMI_bs_104	 2	 9	 ClickXLbrown4.bmp	 1.590650e+03	 12	 999000	 120	 999000	 999	 1.591668e+03	 683.33	 650.00	 18.00	 31	 2.54	 
BMI_bs_104	 2	 9	 Twix.bmp	 1.593653e+03	 11	 1.012050e+03	 1100	 6.833805e+02	 98	 1.594690e+03	 633.33	 650.00	 16.00	 53	 2.65	 
BMI_bs_104	 2	 9	 Cheetos.bmp	 1.595655e+03	 24	 999000	 240	 999000	 999	 1.596673e+03	 633.33	 650.00	 37.00	 45	 1.37	 
BMI_bs_104	 2	 9	 KinderBuenoBrown3.bmp	 1.599660e+03	 12	 999000	 120	 999000	 999	 1.600678e+03	 633.33	 650.00	 1.00	 41	 2.99	 
BMI_bs_104	 2	 9	 BisliOnion.bmp	 1.601645e+03	 24	 999000	 240	 999000	 999	 1.602663e+03	 633.33	 650.00	 33.00	 9	 1.50	 
BMI_bs_104	 2	 9	 Hit.bmp	 1.603648e+03	 11	 9.741709e+02	 110	 6.333849e+02	 98	 1.604682e+03	 650.00	 650.00	 11.00	 26	 2.96	 
BMI_bs_104	 2	 9	 Kitkat.bmp	 1.607652e+03	 11	 9.975053e+02	 110	 6.500527e+02	 98	 1.608689e+03	 666.67	 650.00	 22.00	 2	 2.13	 
BMI_bs_104	 2	 9	 BambaNugat.bmp	 1.609655e+03	 24	 999000	 240	 999000	 999	 1.610672e+03	 666.67	 650.00	 39.00	 58	 1.35	 
BMI_bs_104	 2	 9	 KashitSour.bmp	 1.613659e+03	 22	 9.759334e+02	 220	 6.500491e+02	 98	 1.614696e+03	 666.67	 666.67	 54.00	 46	 0.05	 
BMI_bs_104	 2	 9	 SkittlesFruits2.bmp	 1.617647e+03	 24	 999000	 240	 999000	 999	 1.618665e+03	 666.67	 666.67	 52.00	 4	 0.13	 
BMI_bs_104	 2	 9	 Shugi.bmp	 1.620650e+03	 12	 999000	 120	 999000	 999	 1.621668e+03	 666.67	 666.67	 25.00	 13	 2.07	 
BMI_bs_104	 2	 9	 DoritosGrill.bmp	 1.626657e+03	 24	 999000	 240	 999000	 999	 1.627675e+03	 666.67	 666.67	 42.00	 23	 1.18	 
BMI_bs_104	 2	 9	 Apropo.bmp	 1.628659e+03	 12	 999000	 120	 999000	 999	 1.629677e+03	 666.67	 666.67	 3.00	 38	 2.98	 
BMI_bs_104	 2	 9	 WerthersOriginal.bmp	 1.632647e+03	 24	 999000	 240	 999000	 999	 1.633665e+03	 666.67	 666.67	 31.00	 14	 1.51	 
BMI_bs_104	 2	 9	 Popco.bmp	 1.634649e+03	 22	 9.792377e+02	 220	 6.667096e+02	 98	 1.635684e+03	 666.67	 683.33	 46.00	 54	 1.01	 
BMI_bs_104	 2	 9	 Keifli.bmp	 1.636651e+03	 24	 999000	 240	 999000	 999	 1.637669e+03	 666.67	 683.33	 47.00	 6	 0.97	 
BMI_bs_104	 2	 9	 ChocolateParaMilk3.bmp	 1.638654e+03	 24	 999000	 240	 999000	 999	 1.639672e+03	 666.67	 683.33	 44.00	 1	 1.09	 
BMI_bs_104	 2	 9	 PesekZman.bmp	 1.643659e+03	 12	 999000	 120	 999000	 999	 1.644677e+03	 666.67	 683.33	 15.00	 36	 2.65	 
BMI_bs_104	 2	 9	 DoritosNatural.bmp	 1.645645e+03	 12	 999000	 120	 999000	 999	 1.646663e+03	 666.67	 683.33	 24.00	 8	 2.10	 
BMI_bs_104	 2	 9	 BabyDoll.bmp	 1.647647e+03	 22	 1.031891e+03	 2200	 6.833896e+02	 98	 1.648684e+03	 666.67	 633.33	 48.00	 7	 0.89	 
BMI_bs_104	 2	 9	 BisliPizza3.bmp	 1.650650e+03	 22	 9.087327e+02	 220	 6.333834e+02	 98	 1.651685e+03	 666.67	 650.00	 41.00	 44	 1.26	 
BMI_bs_104	 2	 9	 Snickers.bmp	 1.653654e+03	 12	 999000	 120	 999000	 999	 1.654672e+03	 666.67	 650.00	 7.00	 29	 2.97	 
BMI_bs_104	 2	 9	 Bounty.bmp	 1.657658e+03	 22	 9.773829e+02	 220	 6.500479e+02	 98	 1.658693e+03	 666.67	 666.67	 51.00	 56	 0.59	 
BMI_bs_104	 2	 9	 Bamba.bmp	 1.659661e+03	 11	 9.665315e+02	 110	 6.667166e+02	 98	 1.660695e+03	 683.33	 666.67	 9.00	 40	 2.97	 
BMI_bs_104	 2	 9	 Twist.bmp	 1.661646e+03	 24	 999000	 240	 999000	 999	 1.662664e+03	 683.33	 666.67	 35.00	 51	 1.42	 
BMI_bs_104	 2	 9	 Smarties.bmp	 1.664650e+03	 12	 999000	 120	 999000	 999	 1.665667e+03	 683.33	 666.67	 26.00	 48	 1.93	 
BMI_bs_104	 2	 9	 Tapuchips.bmp	 1.667653e+03	 11	 9.958827e+02	 110	 6.833928e+02	 98	 1.668690e+03	 700.00	 666.67	 8.00	 35	 2.97	 
BMI_bs_104	 2	 9	 ChocolateParaSucariotKoftzot2.bmp	 1.669655e+03	 24	 999000	 240	 999000	 999	 1.670673e+03	 700.00	 666.67	 59.00	 30	 0.02	 
BMI_bs_104	 2	 9	 ChocolateParaCookies5.bmp	 1.671657e+03	 22	 9.178300e+02	 220	 6.667171e+02	 98	 1.672692e+03	 700.00	 683.33	 40.00	 37	 1.27	 
BMI_bs_104	 2	 9	 KifkefMaklot2.bmp	 1.673660e+03	 12	 999000	 120	 999000	 999	 1.674678e+03	 700.00	 683.33	 21.00	 39	 2.13	 
BMI_bs_104	 2	 9	 GumiSnakes3.bmp	 1.678649e+03	 24	 999000	 240	 999000	 999	 1.679666e+03	 700.00	 683.33	 57.00	 27	 0.03	 
BMI_bs_104	 2	 9	 ClickBalls5.bmp	 1.680651e+03	 12	 999000	 120	 999000	 999	 1.681669e+03	 700.00	 683.33	 30.00	 3	 1.55	 
BMI_bs_104	 2	 9	 ClickBlackWhite3.bmp	 1.682653e+03	 12	 999000	 120	 999000	 999	 1.683671e+03	 700.00	 683.33	 27.00	 33	 1.71	 
BMI_bs_104	 2	 9	 HappyHippo.bmp	 1.684655e+03	 12	 999000	 120	 999000	 999	 1.685673e+03	 700.00	 683.33	 2.00	 18	 2.98	 
BMI_bs_104	 2	 9	 Tortit.bmp	 1.691646e+03	 22	 1.056004e+03	 2200	 6.833861e+02	 98	 1.692683e+03	 700.00	 633.33	 49.00	 55	 0.62	 
BMI_bs_104	 2	 9	 Mekupelet.bmp	 1.693649e+03	 22	 8.539062e+02	 220	 6.333948e+02	 98	 1.694685e+03	 700.00	 650.00	 38.00	 21	 1.36	 
BMI_bs_104	 2	 9	 HispusimShatiah.bmp	 1.700656e+03	 24	 999000	 240	 999000	 999	 1.701674e+03	 700.00	 650.00	 53.00	 59	 0.08	 
BMI_bs_104	 2	 9	 Dubonim.bmp	 1.703660e+03	 11	 1.058163e+03	 1100	 7.000535e+02	 98	 1.704696e+03	 650.00	 650.00	 23.00	 19	 2.11	 
BMI_bs_104	 2	 9	 ChocolateParaMarir2.bmp	 1.706647e+03	 24	 999000	 240	 999000	 999	 1.707666e+03	 650.00	 650.00	 50.00	 32	 0.59	 
BMI_bs_104	 2	 9	 ClickBisquit2.bmp	 1.712653e+03	 12	 999000	 120	 999000	 999	 1.713671e+03	 650.00	 650.00	 28.00	 24	 1.66	 
BMI_bs_104	 2	 9	 ClickXLwhite4.bmp	 1.714656e+03	 24	 999000	 240	 999000	 999	 1.715673e+03	 650.00	 650.00	 32.00	 50	 1.51	 
