subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_121	 1	 10	 Taami.bmp	 1.818666e+03	 24	 999000	 240	 999000	 999	 1.819686e+03	 650.00	 716.67	 55.00	 41	 0.29	 
BMI_bs_121	 1	 10	 BabyDoll.bmp	 1.821653e+03	 24	 999000	 240	 999000	 999	 1.822672e+03	 650.00	 716.67	 48.00	 43	 0.63	 
BMI_bs_121	 1	 10	 KinderBuenoWhite2.bmp	 1.825657e+03	 12	 999000	 120	 999000	 999	 1.826678e+03	 650.00	 716.67	 9.00	 16	 1.77	 
BMI_bs_121	 1	 10	 ChocolateParaCookies5.bmp	 1.827660e+03	 12	 999000	 120	 999000	 999	 1.828680e+03	 650.00	 716.67	 2.00	 55	 2.01	 
BMI_bs_121	 1	 10	 Snickers.bmp	 1.829662e+03	 24	 999000	 240	 999000	 999	 1.830682e+03	 650.00	 716.67	 34.00	 53	 1.24	 
BMI_bs_121	 1	 10	 Tortit.bmp	 1.833650e+03	 24	 999000	 240	 999000	 999	 1.834668e+03	 650.00	 716.67	 38.00	 24	 1.08	 
BMI_bs_121	 1	 10	 BisliOnion.bmp	 1.835652e+03	 12	 999000	 120	 999000	 999	 1.836672e+03	 650.00	 716.67	 28.00	 47	 1.41	 
BMI_bs_121	 1	 10	 SkittlesSour4.bmp	 1.840657e+03	 12	 999000	 120	 999000	 999	 1.841675e+03	 650.00	 716.67	 29.00	 52	 1.35	 
BMI_bs_121	 1	 10	 KinderJoy.bmp	 1.842660e+03	 11	 9.013547e+02	 110	 6.500675e+02	 98	 1.843695e+03	 666.67	 716.67	 5.00	 3	 1.79	 
BMI_bs_121	 1	 10	 Mentos.bmp	 1.845646e+03	 12	 999000	 120	 999000	 999	 1.846666e+03	 666.67	 716.67	 17.00	 48	 1.55	 
BMI_bs_121	 1	 10	 Tictac.bmp	 1.848650e+03	 22	 1.087838e+03	 2200	 7.167347e+02	 98	 1.849685e+03	 666.67	 666.67	 47.00	 25	 0.65	 
BMI_bs_121	 1	 10	 HappyHippo.bmp	 1.852654e+03	 12	 999000	 120	 999000	 999	 1.853674e+03	 666.67	 666.67	 30.00	 57	 1.33	 
BMI_bs_121	 1	 10	 Cheetos.bmp	 1.855658e+03	 11	 9.878983e+02	 110	 6.667155e+02	 98	 1.856692e+03	 683.33	 666.67	 7.00	 51	 1.79	 
BMI_bs_121	 1	 10	 ClickXLbrown4.bmp	 1.857660e+03	 24	 999000	 240	 999000	 999	 1.858680e+03	 683.33	 666.67	 31.00	 45	 1.31	 
BMI_bs_121	 1	 10	 BagaleShtuhim.bmp	 1.860646e+03	 22	 1.005872e+03	 2200	 6.667197e+02	 98	 1.861683e+03	 683.33	 616.67	 45.00	 17	 0.74	 
BMI_bs_121	 1	 10	 ClickBlackWhite3.bmp	 1.864651e+03	 12	 999000	 120	 999000	 999	 1.865671e+03	 683.33	 616.67	 8.00	 46	 1.78	 
BMI_bs_121	 1	 10	 ClickBisquit2.bmp	 1.867654e+03	 12	 999000	 120	 999000	 999	 1.868675e+03	 683.33	 616.67	 4.00	 10	 1.83	 
BMI_bs_121	 1	 10	 GumiSnakes3.bmp	 1.869657e+03	 12	 999000	 120	 999000	 999	 1.870676e+03	 683.33	 616.67	 6.00	 13	 1.79	 
BMI_bs_121	 1	 10	 Hit.bmp	 1.871659e+03	 12	 999000	 120	 999000	 999	 1.872679e+03	 683.33	 616.67	 26.00	 19	 1.44	 
BMI_bs_121	 1	 10	 ChocolateParaSucariotKoftzot2.bmp	 1.876648e+03	 12	 999000	 120	 999000	 999	 1.877668e+03	 683.33	 616.67	 22.00	 14	 1.49	 
BMI_bs_121	 1	 10	 PesekZman.bmp	 1.880652e+03	 11	 9.806064e+02	 110	 6.833886e+02	 98	 1.881687e+03	 700.00	 616.67	 21.00	 2	 1.50	 
BMI_bs_121	 1	 10	 Dubonim.bmp	 1.884657e+03	 12	 999000	 120	 999000	 999	 1.885676e+03	 700.00	 616.67	 11.00	 21	 1.70	 
BMI_bs_121	 1	 10	 BambaSweet.bmp	 1.890647e+03	 24	 999000	 240	 999000	 999	 1.891667e+03	 700.00	 616.67	 51.00	 9	 0.41	 
BMI_bs_121	 1	 10	 TapuchipsCrunch.bmp	 1.892649e+03	 22	 8.980912e+02	 220	 6.167144e+02	 98	 1.893684e+03	 700.00	 633.33	 50.00	 33	 0.51	 
BMI_bs_121	 1	 10	 Twist.bmp	 1.894651e+03	 22	 9.434391e+02	 220	 6.333802e+02	 98	 1.895687e+03	 700.00	 650.00	 52.00	 7	 0.41	 
BMI_bs_121	 1	 10	 Halva2.bmp	 1.896653e+03	 24	 999000	 240	 999000	 999	 1.897674e+03	 700.00	 650.00	 59.00	 8	 0.13	 
