subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_127	 1	 8	 SkittlesFruits2.bmp	 1.505756e+03	 24	 999000	 240	 999000	 999	 1.506774e+03	 716.67	 716.67	 40.00	 53	 0.87	 
BMI_bs_127	 1	 8	 CrunchBisquitWhite2.bmp	 1.508759e+03	 12	 999000	 120	 999000	 999	 1.509777e+03	 716.67	 716.67	 29.00	 18	 1.44	 
BMI_bs_127	 1	 8	 ClickXLwhite4.bmp	 1.512747e+03	 12	 999000	 120	 999000	 999	 1.513765e+03	 716.67	 716.67	 4.00	 32	 2.75	 
BMI_bs_127	 1	 8	 ClickBalls5.bmp	 1.514749e+03	 12	 999000	 120	 999000	 999	 1.515767e+03	 716.67	 716.67	 16.00	 25	 1.74	 
BMI_bs_127	 1	 8	 ClickXLbrown4.bmp	 1.516751e+03	 12	 999000	 120	 999000	 999	 1.517769e+03	 716.67	 716.67	 2.00	 45	 2.77	 
BMI_bs_127	 1	 8	 ClickBlackWhite3.bmp	 1.520756e+03	 12	 999000	 120	 999000	 999	 1.521774e+03	 716.67	 716.67	 3.00	 56	 2.76	 
BMI_bs_127	 1	 8	 CrunchBisquitBrown3.bmp	 1.522758e+03	 12	 999000	 120	 999000	 999	 1.523776e+03	 716.67	 716.67	 14.00	 49	 1.81	 
BMI_bs_127	 1	 8	 GumiSnakes3.bmp	 1.527747e+03	 12	 999000	 120	 999000	 999	 1.528765e+03	 716.67	 716.67	 26.00	 15	 1.48	 
BMI_bs_127	 1	 8	 KinderBuenoBrown3.bmp	 1.529749e+03	 11	 9.232484e+02	 110	 7.167329e+02	 98	 1.530784e+03	 733.33	 716.67	 13.00	 30	 1.84	 
BMI_bs_127	 1	 8	 Smarties.bmp	 1.532753e+03	 22	 8.900074e+02	 220	 7.167342e+02	 98	 1.533787e+03	 733.33	 733.33	 44.00	 9	 0.51	 
