subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_124	 2	 6	 PesekZman.bmp	 9.947670e+02	 24	 999000	 240	 999000	 999	 9.957863e+02	 650.00	 583.33	 60.00	 42	 0.01	 
BMI_bs_124	 2	 6	 GumiWine2.bmp	 9.977536e+02	 11	 9.723619e+02	 110	 6.500585e+02	 98	 9.987884e+02	 666.67	 583.33	 8.00	 36	 1.92	 
BMI_bs_124	 2	 6	 Mekupelet.bmp	 9.997559e+02	 12	 999000	 120	 999000	 999	 1.000775e+03	 666.67	 583.33	 20.00	 56	 0.99	 
BMI_bs_124	 2	 6	 Loacker.bmp	 1.001758e+03	 24	 999000	 240	 999000	 999	 1.002778e+03	 666.67	 583.33	 52.00	 44	 0.03	 
BMI_bs_124	 2	 6	 KinderJoy.bmp	 1.003760e+03	 12	 999000	 120	 999000	 999	 1.004780e+03	 666.67	 583.33	 21.00	 11	 0.86	 
BMI_bs_124	 2	 6	 Bamba.bmp	 1.006747e+03	 24	 999000	 240	 999000	 999	 1.007765e+03	 666.67	 583.33	 35.00	 28	 0.05	 
BMI_bs_124	 2	 6	 Tictac.bmp	 1.008749e+03	 11	 9.459106e+02	 110	 6.667109e+02	 98	 1.009786e+03	 683.33	 583.33	 14.00	 27	 1.59	 
BMI_bs_124	 2	 6	 DoritosNatural.bmp	 1.012754e+03	 24	 999000	 240	 999000	 999	 1.013773e+03	 683.33	 583.33	 31.00	 21	 0.06	 
BMI_bs_124	 2	 6	 SkittlesFruits2.bmp	 1.014756e+03	 12	 999000	 120	 999000	 999	 1.015775e+03	 683.33	 583.33	 2.00	 40	 2.98	 
BMI_bs_124	 2	 6	 Bounty.bmp	 1.019762e+03	 24	 999000	 240	 999000	 999	 1.020781e+03	 683.33	 583.33	 37.00	 55	 0.05	 
BMI_bs_124	 2	 6	 BisliGrill.bmp	 1.021747e+03	 11	 9.875810e+02	 110	 6.833826e+02	 98	 1.022782e+03	 700.00	 583.33	 11.00	 4	 1.67	 
BMI_bs_124	 2	 6	 Tapuchips.bmp	 1.025752e+03	 12	 999000	 120	 999000	 999	 1.026770e+03	 700.00	 583.33	 12.00	 31	 1.64	 
BMI_bs_124	 2	 6	 ClickBlackWhite3.bmp	 1.027754e+03	 22	 9.095226e+02	 220	 5.834043e+02	 98	 1.028789e+03	 700.00	 600.00	 54.00	 9	 0.02	 
BMI_bs_124	 2	 6	 ClickBalls5.bmp	 1.030757e+03	 24	 999000	 240	 999000	 999	 1.031776e+03	 700.00	 600.00	 47.00	 8	 0.03	 
BMI_bs_124	 2	 6	 Hit.bmp	 1.035746e+03	 24	 999000	 240	 999000	 999	 1.036765e+03	 700.00	 600.00	 53.00	 47	 0.03	 
BMI_bs_124	 2	 6	 ChocolateParaMarir2.bmp	 1.037749e+03	 11	 1.063040e+03	 1100	 7.000555e+02	 98	 1.038783e+03	 650.00	 600.00	 6.00	 6	 2.06	 
BMI_bs_124	 2	 6	 Shugi.bmp	 1.039751e+03	 24	 999000	 240	 999000	 999	 1.040770e+03	 650.00	 600.00	 36.00	 32	 0.05	 
BMI_bs_124	 2	 6	 CrunchShokoVanil.bmp	 1.043755e+03	 22	 9.853001e+02	 220	 6.000499e+02	 98	 1.044790e+03	 650.00	 616.67	 38.00	 59	 0.05	 
BMI_bs_124	 2	 6	 DoritosGrill.bmp	 1.047760e+03	 22	 9.748300e+02	 220	 6.167101e+02	 98	 1.048794e+03	 650.00	 633.33	 49.00	 54	 0.03	 
BMI_bs_124	 2	 6	 Dubonim.bmp	 1.051748e+03	 12	 999000	 120	 999000	 999	 1.052767e+03	 650.00	 633.33	 10.00	 17	 1.76	 
BMI_bs_124	 2	 6	 BagaleShtuhim.bmp	 1.053750e+03	 11	 9.813364e+02	 110	 6.500539e+02	 98	 1.054785e+03	 666.67	 633.33	 22.00	 2	 0.81	 
BMI_bs_124	 2	 6	 CrunchBisquitBrown3.bmp	 1.055752e+03	 12	 999000	 120	 999000	 999	 1.056771e+03	 666.67	 633.33	 30.00	 1	 0.06	 
BMI_bs_124	 2	 6	 Mars.bmp	 1.057754e+03	 24	 999000	 240	 999000	 999	 1.058774e+03	 666.67	 633.33	 57.00	 45	 0.02	 
BMI_bs_124	 2	 6	 ClickXLbrown4.bmp	 1.059757e+03	 12	 999000	 120	 999000	 999	 1.060776e+03	 666.67	 633.33	 25.00	 3	 0.07	 
BMI_bs_124	 2	 6	 Popco.bmp	 1.065746e+03	 12	 999000	 120	 999000	 999	 1.066765e+03	 666.67	 633.33	 13.00	 14	 1.61	 
BMI_bs_124	 2	 6	 ClickBisquit2.bmp	 1.068750e+03	 24	 999000	 240	 999000	 999	 1.069769e+03	 666.67	 633.33	 34.00	 5	 0.05	 
BMI_bs_124	 2	 6	 ChocolateParaMilk3.bmp	 1.070752e+03	 11	 9.897598e+02	 110	 6.667227e+02	 98	 1.071788e+03	 683.33	 633.33	 9.00	 26	 1.77	 
BMI_bs_124	 2	 6	 ChocolateParaCookies5.bmp	 1.072754e+03	 24	 999000	 240	 999000	 999	 1.073773e+03	 683.33	 633.33	 39.00	 15	 0.05	 
BMI_bs_124	 2	 6	 Twix.bmp	 1.075758e+03	 22	 9.791536e+02	 220	 6.333847e+02	 98	 1.076794e+03	 683.33	 650.00	 41.00	 35	 0.05	 
BMI_bs_124	 2	 6	 BisliOnion.bmp	 1.077760e+03	 11	 1.047111e+03	 1100	 6.833879e+02	 98	 1.078797e+03	 633.33	 650.00	 16.00	 7	 1.39	 
BMI_bs_124	 2	 6	 DoritosSourSpicy.bmp	 1.079745e+03	 22	 9.969525e+02	 220	 6.500476e+02	 98	 1.080783e+03	 633.33	 666.67	 43.00	 18	 0.04	 
BMI_bs_124	 2	 6	 Smarties.bmp	 1.081748e+03	 22	 9.408125e+02	 220	 6.667232e+02	 98	 1.082782e+03	 633.33	 683.33	 40.00	 16	 0.05	 
BMI_bs_124	 2	 6	 Mentos.bmp	 1.084751e+03	 11	 9.524286e+02	 110	 6.333806e+02	 98	 1.085787e+03	 650.00	 683.33	 23.00	 49	 0.25	 
BMI_bs_124	 2	 6	 Egozi.bmp	 1.086753e+03	 12	 999000	 120	 999000	 999	 1.087773e+03	 650.00	 683.33	 29.00	 60	 0.07	 
BMI_bs_124	 2	 6	 SkittlesSour4.bmp	 1.088756e+03	 12	 999000	 120	 999000	 999	 1.089775e+03	 650.00	 683.33	 1.00	 51	 2.99	 
BMI_bs_124	 2	 6	 TapuchipsCrunch.bmp	 1.090758e+03	 12	 999000	 120	 999000	 999	 1.091777e+03	 650.00	 683.33	 7.00	 34	 2.01	 
BMI_bs_124	 2	 6	 BabyDoll.bmp	 1.092760e+03	 12	 999000	 120	 999000	 999	 1.093779e+03	 650.00	 683.33	 15.00	 29	 1.47	 
BMI_bs_124	 2	 6	 Keifli.bmp	 1.098750e+03	 24	 999000	 240	 999000	 999	 1.099769e+03	 650.00	 683.33	 32.00	 23	 0.06	 
BMI_bs_124	 2	 6	 BambaNugat.bmp	 1.101754e+03	 24	 999000	 240	 999000	 999	 1.102773e+03	 650.00	 683.33	 45.00	 30	 0.04	 
BMI_bs_124	 2	 6	 BisliPizza3.bmp	 1.105758e+03	 11	 9.728943e+02	 110	 6.500516e+02	 98	 1.106793e+03	 666.67	 683.33	 19.00	 43	 1.15	 
BMI_bs_124	 2	 6	 Snickers.bmp	 1.111748e+03	 12	 999000	 120	 999000	 999	 1.112767e+03	 666.67	 683.33	 24.00	 12	 0.07	 
BMI_bs_124	 2	 6	 CrunchBisquitWhite2.bmp	 1.113750e+03	 22	 1.069747e+03	 2200	 6.833848e+02	 98	 1.114785e+03	 666.67	 633.33	 55.00	 33	 0.02	 
BMI_bs_124	 2	 6	 HispusimShatiah.bmp	 1.118756e+03	 24	 999000	 240	 999000	 999	 1.119776e+03	 666.67	 633.33	 50.00	 10	 0.03	 
BMI_bs_124	 2	 6	 KifkefMaklot2.bmp	 1.121759e+03	 24	 999000	 240	 999000	 999	 1.122778e+03	 666.67	 633.33	 59.00	 19	 0.01	 
BMI_bs_124	 2	 6	 Cheetos.bmp	 1.123761e+03	 22	 9.928267e+02	 220	 6.333852e+02	 98	 1.124799e+03	 666.67	 650.00	 48.00	 48	 0.03	 
BMI_bs_124	 2	 6	 KinderBuenoBrown3.bmp	 1.126748e+03	 22	 9.874525e+02	 220	 6.500455e+02	 98	 1.127785e+03	 666.67	 666.67	 51.00	 37	 0.03	 
BMI_bs_124	 2	 6	 BambaSweet.bmp	 1.128750e+03	 11	 9.428196e+02	 110	 6.667181e+02	 98	 1.129785e+03	 683.33	 666.67	 17.00	 13	 1.33	 
BMI_bs_124	 2	 6	 WerthersOriginal.bmp	 1.132755e+03	 12	 999000	 120	 999000	 999	 1.133774e+03	 683.33	 666.67	 18.00	 24	 1.21	 
BMI_bs_124	 2	 6	 Twist.bmp	 1.136759e+03	 12	 999000	 120	 999000	 999	 1.137779e+03	 683.33	 666.67	 27.00	 50	 0.07	 
BMI_bs_124	 2	 6	 KashitSour.bmp	 1.138762e+03	 24	 999000	 240	 999000	 999	 1.139780e+03	 683.33	 666.67	 33.00	 39	 0.06	 
BMI_bs_124	 2	 6	 Taami.bmp	 1.145753e+03	 24	 999000	 240	 999000	 999	 1.146772e+03	 683.33	 666.67	 58.00	 53	 0.02	 
BMI_bs_124	 2	 6	 Apropo.bmp	 1.147755e+03	 12	 999000	 120	 999000	 999	 1.148774e+03	 683.33	 666.67	 5.00	 22	 2.09	 
BMI_bs_124	 2	 6	 HappyHippo.bmp	 1.150758e+03	 12	 999000	 120	 999000	 999	 1.151778e+03	 683.33	 666.67	 26.00	 38	 0.07	 
BMI_bs_124	 2	 6	 Tortit.bmp	 1.154746e+03	 24	 999000	 240	 999000	 999	 1.155765e+03	 683.33	 666.67	 56.00	 41	 0.02	 
BMI_bs_124	 2	 6	 ClickXLwhite4.bmp	 1.158751e+03	 24	 999000	 240	 999000	 999	 1.159770e+03	 683.33	 666.67	 42.00	 46	 0.05	 
BMI_bs_124	 2	 6	 ChocolateParaSucariotKoftzot2.bmp	 1.162755e+03	 12	 999000	 120	 999000	 999	 1.163774e+03	 683.33	 666.67	 4.00	 58	 2.35	 
BMI_bs_124	 2	 6	 GumiSnakes3.bmp	 1.165759e+03	 12	 999000	 120	 999000	 999	 1.166778e+03	 683.33	 666.67	 3.00	 25	 2.83	 
BMI_bs_124	 2	 6	 Halva2.bmp	 1.167761e+03	 24	 999000	 240	 999000	 999	 1.168780e+03	 683.33	 666.67	 44.00	 20	 0.04	 
BMI_bs_124	 2	 6	 KinderBuenoWhite2.bmp	 1.171749e+03	 22	 1.045197e+03	 2200	 6.667074e+02	 98	 1.172783e+03	 683.33	 616.67	 46.00	 57	 0.04	 
BMI_bs_124	 2	 6	 Kitkat.bmp	 1.178756e+03	 12	 999000	 120	 999000	 999	 1.179776e+03	 683.33	 616.67	 28.00	 52	 0.07	 
