subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_106	 2	 2	 Snickers.bmp	 1.892195e+02	 24	 999000	 240	 999000	 999	 1.902374e+02	 650.00	 716.67	 42.00	 14	 0.59	 
BMI_bs_106	 2	 2	 ClickXLwhite4.bmp	 1.942252e+02	 22	 1.022566e+03	 2200	 7.167249e+02	 98	 1.952618e+02	 650.00	 666.67	 43.00	 31	 0.42	 
BMI_bs_106	 2	 2	 Keifli.bmp	 1.962108e+02	 12	 999000	 120	 999000	 999	 1.972289e+02	 650.00	 666.67	 20.00	 60	 1.98	 
BMI_bs_106	 2	 2	 BagaleShtuhim.bmp	 1.982129e+02	 22	 9.612551e+02	 220	 6.667109e+02	 98	 1.992474e+02	 650.00	 683.33	 38.00	 19	 0.84	 
BMI_bs_106	 2	 2	 CrunchBisquitBrown3.bmp	 2.042196e+02	 11	 9.398340e+02	 110	 6.500735e+02	 98	 2.052544e+02	 666.67	 683.33	 14.00	 53	 2.01	 
BMI_bs_106	 2	 2	 BambaSweet.bmp	 2.062219e+02	 24	 999000	 240	 999000	 999	 2.072399e+02	 666.67	 683.33	 58.00	 45	 0.06	 
BMI_bs_106	 2	 2	 Tapuchips.bmp	 2.092253e+02	 24	 999000	 240	 999000	 999	 2.102433e+02	 666.67	 683.33	 33.00	 46	 1.27	 
BMI_bs_106	 2	 2	 Mekupelet.bmp	 2.112108e+02	 12	 999000	 120	 999000	 999	 2.122289e+02	 666.67	 683.33	 28.00	 35	 1.44	 
BMI_bs_106	 2	 2	 HappyHippo.bmp	 2.152153e+02	 11	 9.133791e+02	 110	 6.667115e+02	 98	 2.162510e+02	 683.33	 683.33	 16.00	 34	 2.01	 
BMI_bs_106	 2	 2	 Apropo.bmp	 2.172176e+02	 24	 999000	 240	 999000	 999	 2.182357e+02	 683.33	 683.33	 34.00	 15	 0.96	 
BMI_bs_106	 2	 2	 BisliPizza3.bmp	 2.222231e+02	 12	 999000	 120	 999000	 999	 2.232412e+02	 683.33	 683.33	 4.00	 50	 2.35	 
BMI_bs_106	 2	 2	 DoritosGrill.bmp	 2.292142e+02	 11	 8.988531e+02	 110	 6.833874e+02	 98	 2.302491e+02	 700.00	 683.33	 8.00	 16	 2.23	 
BMI_bs_106	 2	 2	 ClickBlackWhite3.bmp	 2.312166e+02	 12	 999000	 120	 999000	 999	 2.322349e+02	 700.00	 683.33	 3.00	 24	 2.47	 
BMI_bs_106	 2	 2	 WerthersOriginal.bmp	 2.342198e+02	 24	 999000	 240	 999000	 999	 2.352378e+02	 700.00	 683.33	 44.00	 33	 0.41	 
BMI_bs_106	 2	 2	 KinderBuenoBrown3.bmp	 2.372233e+02	 12	 999000	 120	 999000	 999	 2.382430e+02	 700.00	 683.33	 1.00	 8	 2.65	 
BMI_bs_106	 2	 2	 Halva2.bmp	 2.412112e+02	 22	 9.737895e+02	 220	 6.833850e+02	 98	 2.422473e+02	 700.00	 700.00	 54.00	 36	 0.12	 
BMI_bs_106	 2	 2	 Cheetos.bmp	 2.452155e+02	 11	 1.042047e+03	 1100	 7.000435e+02	 98	 2.462506e+02	 650.00	 700.00	 17.00	 58	 2.00	 
BMI_bs_106	 2	 2	 Tortit.bmp	 2.492200e+02	 24	 999000	 240	 999000	 999	 2.502395e+02	 650.00	 700.00	 52.00	 49	 0.19	 
BMI_bs_106	 2	 2	 GumiSnakes3.bmp	 2.522234e+02	 24	 999000	 240	 999000	 999	 2.532412e+02	 650.00	 700.00	 39.00	 52	 0.84	 
BMI_bs_106	 2	 2	 KinderBuenoWhite2.bmp	 2.582134e+02	 12	 999000	 120	 999000	 999	 2.592326e+02	 650.00	 700.00	 15.00	 20	 2.01	 
BMI_bs_106	 2	 2	 CrunchBisquitWhite2.bmp	 2.602156e+02	 12	 999000	 120	 999000	 999	 2.612346e+02	 650.00	 700.00	 18.00	 6	 1.98	 
BMI_bs_106	 2	 2	 Mentos.bmp	 2.632190e+02	 24	 999000	 240	 999000	 999	 2.642380e+02	 650.00	 700.00	 31.00	 41	 1.33	 
BMI_bs_106	 2	 2	 DoritosNatural.bmp	 2.652213e+02	 12	 999000	 120	 999000	 999	 2.662403e+02	 650.00	 700.00	 2.00	 25	 2.53	 
BMI_bs_106	 2	 2	 Mars.bmp	 2.672236e+02	 24	 999000	 240	 999000	 999	 2.682428e+02	 650.00	 700.00	 50.00	 57	 0.23	 
BMI_bs_106	 2	 2	 BisliGrill.bmp	 2.692092e+02	 12	 999000	 120	 999000	 999	 2.702284e+02	 650.00	 700.00	 25.00	 37	 1.60	 
BMI_bs_106	 2	 2	 PesekZman.bmp	 2.722124e+02	 11	 9.226772e+02	 110	 6.500462e+02	 98	 2.732468e+02	 666.67	 700.00	 11.00	 40	 2.05	 
BMI_bs_106	 2	 2	 ClickXLbrown4.bmp	 2.762168e+02	 22	 9.571674e+02	 220	 7.000524e+02	 98	 2.772527e+02	 666.67	 716.67	 40.00	 43	 0.79	 
