subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_103	 1	 4	 BabyDoll.bmp	 5.695164e+02	 24	 999000	 240	 999000	 999	 5.705346e+02	 450.00	 450.00	 34.00	 53	 1.44	 
BMI_bs_103	 1	 4	 Tapuchips.bmp	 5.725199e+02	 11	 7.334150e+02	 110	 4.500624e+02	 98	 5.735553e+02	 466.67	 450.00	 21.00	 4	 1.72	 
BMI_bs_103	 1	 4	 Bamba.bmp	 5.765243e+02	 12	 999000	 120	 999000	 999	 5.775421e+02	 466.67	 450.00	 1.00	 58	 2.65	 
BMI_bs_103	 1	 4	 DoritosNatural.bmp	 5.785099e+02	 24	 999000	 240	 999000	 999	 5.795284e+02	 466.67	 450.00	 43.00	 51	 1.19	 
BMI_bs_103	 1	 4	 Tortit.bmp	 5.805122e+02	 24	 999000	 240	 999000	 999	 5.815302e+02	 466.67	 450.00	 41.00	 33	 1.21	 
BMI_bs_103	 1	 4	 GumiWine2.bmp	 5.845167e+02	 22	 7.071083e+02	 220	 4.500679e+02	 98	 5.855514e+02	 466.67	 466.67	 44.00	 55	 1.14	 
BMI_bs_103	 1	 4	 Mentos.bmp	 5.865189e+02	 24	 999000	 240	 999000	 999	 5.875368e+02	 466.67	 466.67	 59.00	 43	 0.53	 
BMI_bs_103	 1	 4	 Smarties.bmp	 5.915244e+02	 24	 999000	 240	 999000	 999	 5.925427e+02	 466.67	 466.67	 46.00	 9	 1.07	 
BMI_bs_103	 1	 4	 ClickXLbrown4.bmp	 5.935101e+02	 11	 7.028866e+02	 110	 4.667619e+02	 98	 5.945449e+02	 483.33	 466.67	 5.00	 8	 2.53	 
BMI_bs_103	 1	 4	 PesekZman.bmp	 5.965134e+02	 12	 999000	 120	 999000	 999	 5.975311e+02	 483.33	 466.67	 11.00	 20	 2.08	 
BMI_bs_103	 1	 4	 Bounty.bmp	 5.995168e+02	 24	 999000	 240	 999000	 999	 6.005353e+02	 483.33	 466.67	 60.00	 40	 0.37	 
BMI_bs_103	 1	 4	 ClickBalls5.bmp	 6.035212e+02	 12	 999000	 120	 999000	 999	 6.045400e+02	 483.33	 466.67	 9.00	 56	 2.11	 
BMI_bs_103	 1	 4	 Tictac.bmp	 6.065245e+02	 22	 7.615241e+02	 220	 4.667214e+02	 98	 6.075593e+02	 483.33	 483.33	 50.00	 39	 0.88	 
BMI_bs_103	 1	 4	 ChocolateParaCookies5.bmp	 6.085102e+02	 24	 999000	 240	 999000	 999	 6.095285e+02	 483.33	 483.33	 36.00	 35	 1.42	 
BMI_bs_103	 1	 4	 HappyHippo.bmp	 6.115136e+02	 24	 999000	 240	 999000	 999	 6.125317e+02	 483.33	 483.33	 31.00	 19	 1.47	 
BMI_bs_103	 1	 4	 Hit.bmp	 6.155180e+02	 11	 8.022548e+02	 110	 4.833813e+02	 98	 6.165539e+02	 500.00	 483.33	 20.00	 29	 1.74	 
BMI_bs_103	 1	 4	 BisliOnion.bmp	 6.185213e+02	 24	 999000	 240	 999000	 999	 6.195394e+02	 500.00	 483.33	 32.00	 26	 1.45	 
BMI_bs_103	 1	 4	 KinderBuenoBrown3.bmp	 6.205236e+02	 12	 999000	 120	 999000	 999	 6.215422e+02	 500.00	 483.33	 6.00	 24	 2.42	 
BMI_bs_103	 1	 4	 Cheetos.bmp	 6.225092e+02	 11	 8.088601e+02	 110	 5.000491e+02	 98	 6.235438e+02	 516.67	 483.33	 18.00	 5	 1.76	 
BMI_bs_103	 1	 4	 Mars.bmp	 6.275147e+02	 11	 8.323202e+02	 110	 5.167181e+02	 98	 6.285512e+02	 533.33	 483.33	 7.00	 23	 2.36	 
BMI_bs_103	 1	 4	 ChocolateParaMarir2.bmp	 6.315193e+02	 24	 999000	 240	 999000	 999	 6.325370e+02	 533.33	 483.33	 57.00	 30	 0.57	 
BMI_bs_103	 1	 4	 KifkefMaklot2.bmp	 6.355237e+02	 22	 7.774869e+02	 220	 4.833817e+02	 98	 6.365584e+02	 533.33	 500.00	 56.00	 37	 0.70	 
BMI_bs_103	 1	 4	 BambaSweet.bmp	 6.415137e+02	 24	 999000	 240	 999000	 999	 6.425317e+02	 533.33	 500.00	 40.00	 2	 1.21	 
BMI_bs_103	 1	 4	 DoritosSourSpicy.bmp	 6.435161e+02	 11	 9.303683e+02	 110	 5.333754e+02	 98	 6.445508e+02	 550.00	 500.00	 24.00	 42	 1.69	 
BMI_bs_103	 1	 4	 KinderJoy.bmp	 6.455183e+02	 24	 999000	 240	 999000	 999	 6.465361e+02	 550.00	 500.00	 35.00	 12	 1.42	 
BMI_bs_103	 1	 4	 ClickBisquit2.bmp	 6.475205e+02	 11	 8.073953e+02	 110	 5.500422e+02	 98	 6.485549e+02	 566.67	 500.00	 13.00	 14	 2.03	 
BMI_bs_103	 1	 4	 GumiSnakes3.bmp	 6.495228e+02	 12	 999000	 120	 999000	 999	 6.505406e+02	 566.67	 500.00	 23.00	 50	 1.71	 
BMI_bs_103	 1	 4	 Apropo.bmp	 6.535105e+02	 22	 7.351663e+02	 220	 5.000425e+02	 98	 6.545451e+02	 566.67	 516.67	 39.00	 54	 1.28	 
BMI_bs_103	 1	 4	 BagaleShtuhim.bmp	 6.555128e+02	 22	 8.030575e+02	 220	 5.167295e+02	 98	 6.565478e+02	 566.67	 533.33	 52.00	 28	 0.85	 
BMI_bs_103	 1	 4	 Egozi.bmp	 6.595172e+02	 22	 7.925925e+02	 220	 5.333824e+02	 98	 6.605516e+02	 566.67	 550.00	 45.00	 60	 1.13	 
BMI_bs_103	 1	 4	 Mekupelet.bmp	 6.615195e+02	 12	 999000	 120	 999000	 999	 6.625376e+02	 566.67	 550.00	 30.00	 10	 1.48	 
BMI_bs_103	 1	 4	 Dubonim.bmp	 6.635217e+02	 12	 999000	 120	 999000	 999	 6.645401e+02	 566.67	 550.00	 26.00	 47	 1.57	 
