subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_121	 1	 3	 BabyDoll.bmp	 3.909171e+02	 24	 999000	 240	 999000	 999	 3.919366e+02	 683.33	 750.00	 48.00	 43	 0.63	 
BMI_bs_121	 1	 3	 BagaleShtuhim.bmp	 3.939037e+02	 22	 1.040726e+03	 2200	 7.500587e+02	 98	 3.949396e+02	 683.33	 700.00	 45.00	 17	 0.74	 
BMI_bs_121	 1	 3	 Mekupelet.bmp	 3.959057e+02	 24	 999000	 240	 999000	 999	 3.969257e+02	 683.33	 700.00	 32.00	 35	 1.31	 
BMI_bs_121	 1	 3	 CrunchShokoVanil.bmp	 3.979082e+02	 24	 999000	 240	 999000	 999	 3.989269e+02	 683.33	 700.00	 40.00	 22	 0.93	 
BMI_bs_121	 1	 3	 ChocolateParaSucariotKoftzot2.bmp	 3.999105e+02	 12	 999000	 120	 999000	 999	 4.009288e+02	 683.33	 700.00	 22.00	 14	 1.49	 
BMI_bs_121	 1	 3	 BisliOnion.bmp	 4.029138e+02	 12	 999000	 120	 999000	 999	 4.039336e+02	 683.33	 700.00	 28.00	 47	 1.41	 
BMI_bs_121	 1	 3	 Kitkat.bmp	 4.049160e+02	 11	 9.076219e+02	 110	 6.834043e+02	 98	 4.059514e+02	 700.00	 700.00	 20.00	 30	 1.51	 
BMI_bs_121	 1	 3	 BambaNugat.bmp	 4.089038e+02	 11	 9.699951e+02	 110	 7.000576e+02	 98	 4.099407e+02	 716.67	 700.00	 15.00	 42	 1.61	 
BMI_bs_121	 1	 3	 BisliGrill.bmp	 4.109061e+02	 22	 9.590168e+02	 220	 7.000486e+02	 98	 4.119433e+02	 716.67	 716.67	 39.00	 40	 1.03	 
BMI_bs_121	 1	 3	 PesekZman.bmp	 4.159117e+02	 11	 9.712034e+02	 110	 7.167311e+02	 98	 4.169482e+02	 733.33	 716.67	 21.00	 2	 1.50	 
BMI_bs_121	 1	 3	 ClickXLwhite4.bmp	 4.179140e+02	 12	 999000	 120	 999000	 999	 4.189341e+02	 733.33	 716.67	 23.00	 50	 1.49	 
BMI_bs_121	 1	 3	 CrunchBisquitBrown3.bmp	 4.219014e+02	 11	 1.011829e+03	 1100	 7.333804e+02	 98	 4.229386e+02	 683.33	 716.67	 18.00	 20	 1.54	 
BMI_bs_121	 1	 3	 ChocolateParaMarir2.bmp	 4.239039e+02	 24	 999000	 240	 999000	 999	 4.249242e+02	 683.33	 716.67	 58.00	 39	 0.18	 
BMI_bs_121	 1	 3	 Shugi.bmp	 4.269073e+02	 22	 9.561002e+02	 220	 7.167164e+02	 98	 4.279418e+02	 683.33	 733.33	 53.00	 1	 0.39	 
BMI_bs_121	 1	 3	 HispusimShatiah.bmp	 4.319130e+02	 24	 999000	 240	 999000	 999	 4.329330e+02	 683.33	 733.33	 33.00	 44	 1.27	 
BMI_bs_121	 1	 3	 DoritosGrill.bmp	 4.339152e+02	 24	 999000	 240	 999000	 999	 4.349355e+02	 683.33	 733.33	 36.00	 31	 1.12	 
BMI_bs_121	 1	 3	 WerthersOriginal.bmp	 4.359175e+02	 24	 999000	 240	 999000	 999	 4.369378e+02	 683.33	 733.33	 46.00	 4	 0.72	 
