subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_125	 1	 2	 KifkefMaklot2.bmp	 1.892525e+02	 22	 1.045226e+03	 2200	 7.167241e+02	 98	 1.902898e+02	 716.67	 666.67	 42.00	 40	 0.27	 
BMI_bs_125	 1	 2	 KashitSour.bmp	 1.942411e+02	 24	 999000	 240	 999000	 999	 1.952612e+02	 716.67	 666.67	 43.00	 3	 0.26	 
BMI_bs_125	 1	 2	 Twix.bmp	 1.962436e+02	 11	 1.006854e+03	 1100	 7.167722e+02	 98	 1.972801e+02	 666.67	 666.67	 20.00	 23	 0.91	 
BMI_bs_125	 1	 2	 GumiSnakes3.bmp	 1.982458e+02	 24	 999000	 240	 999000	 999	 1.992654e+02	 666.67	 666.67	 38.00	 28	 0.29	 
BMI_bs_125	 1	 2	 Taami.bmp	 2.042525e+02	 12	 999000	 120	 999000	 999	 2.052727e+02	 666.67	 666.67	 14.00	 26	 1.21	 
BMI_bs_125	 1	 2	 Tapuchips.bmp	 2.062548e+02	 24	 999000	 240	 999000	 999	 2.072745e+02	 666.67	 666.67	 58.00	 46	 0.09	 
BMI_bs_125	 1	 2	 GumiWine2.bmp	 2.092412e+02	 24	 999000	 240	 999000	 999	 2.102614e+02	 666.67	 666.67	 33.00	 14	 0.35	 
BMI_bs_125	 1	 2	 Hit.bmp	 2.112437e+02	 12	 999000	 120	 999000	 999	 2.122639e+02	 666.67	 666.67	 28.00	 32	 0.61	 
BMI_bs_125	 1	 2	 Mekupelet.bmp	 2.152482e+02	 12	 999000	 120	 999000	 999	 2.162660e+02	 666.67	 666.67	 16.00	 11	 1.11	 
BMI_bs_125	 1	 2	 Mentos.bmp	 2.172505e+02	 24	 999000	 240	 999000	 999	 2.182708e+02	 666.67	 666.67	 34.00	 7	 0.34	 
BMI_bs_125	 1	 2	 CrunchBisquitBrown3.bmp	 2.222560e+02	 12	 999000	 120	 999000	 999	 2.232761e+02	 666.67	 666.67	 4.00	 41	 1.45	 
BMI_bs_125	 1	 2	 ClickBalls5.bmp	 2.292472e+02	 12	 999000	 120	 999000	 999	 2.302674e+02	 666.67	 666.67	 8.00	 5	 1.42	 
BMI_bs_125	 1	 2	 ChocolateParaSucariotKoftzot2.bmp	 2.312496e+02	 12	 999000	 120	 999000	 999	 2.322696e+02	 666.67	 666.67	 3.00	 37	 1.50	 
BMI_bs_125	 1	 2	 Popco.bmp	 2.342529e+02	 22	 9.905276e+02	 220	 6.667201e+02	 98	 2.352873e+02	 666.67	 683.33	 44.00	 31	 0.23	 
BMI_bs_125	 1	 2	 ChocolateParaMarir2.bmp	 2.372563e+02	 12	 999000	 120	 999000	 999	 2.382760e+02	 666.67	 683.33	 1.00	 15	 1.50	 
BMI_bs_125	 1	 2	 BisliPizza3.bmp	 2.412441e+02	 24	 999000	 240	 999000	 999	 2.422635e+02	 666.67	 683.33	 54.00	 51	 0.15	 
BMI_bs_125	 1	 2	 ClickXLwhite4.bmp	 2.452485e+02	 12	 999000	 120	 999000	 999	 2.462681e+02	 666.67	 683.33	 17.00	 17	 1.10	 
BMI_bs_125	 1	 2	 DoritosGrill.bmp	 2.492530e+02	 22	 9.760592e+02	 220	 6.833837e+02	 98	 2.502893e+02	 666.67	 700.00	 52.00	 43	 0.15	 
BMI_bs_125	 1	 2	 KinderBuenoWhite2.bmp	 2.522564e+02	 22	 2.034016e+01	 22	 7.000859e+02	 98	 2.532910e+02	 666.67	 716.67	 39.00	 36	 0.29	 
BMI_bs_125	 1	 2	 ChocolateParaCookies5.bmp	 2.582464e+02	 11	 1.005742e+03	 1100	 6.667213e+02	 98	 2.592810e+02	 616.67	 716.67	 15.00	 48	 1.13	 
BMI_bs_125	 1	 2	 BambaNugat.bmp	 2.602486e+02	 11	 9.160451e+02	 110	 6.167200e+02	 98	 2.612828e+02	 633.33	 716.67	 18.00	 35	 1.01	 
BMI_bs_125	 1	 2	 Cheetos.bmp	 2.632520e+02	 24	 999000	 240	 999000	 999	 2.642715e+02	 633.33	 716.67	 31.00	 9	 0.39	 
BMI_bs_125	 1	 2	 ClickXLbrown4.bmp	 2.652542e+02	 12	 999000	 120	 999000	 999	 2.662739e+02	 633.33	 716.67	 2.00	 18	 1.50	 
BMI_bs_125	 1	 2	 HappyHippo.bmp	 2.672565e+02	 22	 1.018618e+03	 2200	 7.167192e+02	 98	 2.682930e+02	 633.33	 666.67	 50.00	 44	 0.17	 
BMI_bs_125	 1	 2	 KinderJoy.bmp	 2.692418e+02	 12	 999000	 120	 999000	 999	 2.702612e+02	 633.33	 666.67	 25.00	 8	 0.80	 
BMI_bs_125	 1	 2	 ClickBisquit2.bmp	 2.722454e+02	 12	 999000	 120	 999000	 999	 2.732654e+02	 633.33	 666.67	 11.00	 33	 1.39	 
BMI_bs_125	 1	 2	 Twist.bmp	 2.762499e+02	 24	 999000	 240	 999000	 999	 2.772694e+02	 633.33	 666.67	 40.00	 53	 0.29	 
BMI_bs_125	 1	 2	 Egozi.bmp	 2.782522e+02	 24	 999000	 240	 999000	 999	 2.792722e+02	 633.33	 666.67	 55.00	 54	 0.13	 
BMI_bs_125	 1	 2	 PesekZman.bmp	 2.802544e+02	 12	 999000	 120	 999000	 999	 2.812745e+02	 633.33	 666.67	 27.00	 52	 0.67	 
BMI_bs_125	 1	 2	 CrunchShokoVanil.bmp	 2.822567e+02	 12	 999000	 120	 999000	 999	 2.832764e+02	 633.33	 666.67	 30.00	 30	 0.48	 
BMI_bs_125	 1	 2	 ClickBlackWhite3.bmp	 2.842422e+02	 11	 9.198178e+02	 110	 6.333896e+02	 98	 2.852767e+02	 650.00	 666.67	 13.00	 34	 1.22	 
BMI_bs_125	 1	 2	 KinderBuenoBrown3.bmp	 2.862445e+02	 24	 999000	 240	 999000	 999	 2.872642e+02	 650.00	 666.67	 32.00	 27	 0.36	 
BMI_bs_125	 1	 2	 Bamba.bmp	 2.902489e+02	 12	 999000	 120	 999000	 999	 2.912667e+02	 650.00	 666.67	 19.00	 12	 0.95	 
BMI_bs_125	 1	 2	 Dubonim.bmp	 2.942534e+02	 24	 999000	 240	 999000	 999	 2.952732e+02	 650.00	 666.67	 48.00	 6	 0.19	 
BMI_bs_125	 1	 2	 Mars.bmp	 2.962557e+02	 11	 9.443909e+02	 110	 6.500520e+02	 98	 2.972903e+02	 666.67	 666.67	 24.00	 19	 0.84	 
BMI_bs_125	 1	 2	 Tortit.bmp	 2.982409e+02	 12	 999000	 120	 999000	 999	 2.992603e+02	 666.67	 666.67	 23.00	 16	 0.85	 
BMI_bs_125	 1	 2	 Snickers.bmp	 3.002435e+02	 11	 9.729574e+02	 110	 6.667116e+02	 98	 3.012783e+02	 683.33	 666.67	 12.00	 58	 1.27	 
BMI_bs_125	 1	 2	 Shugi.bmp	 3.022458e+02	 24	 999000	 240	 999000	 999	 3.032654e+02	 683.33	 666.67	 49.00	 42	 0.17	 
BMI_bs_125	 1	 2	 Smarties.bmp	 3.082525e+02	 11	 9.856559e+02	 110	 6.833924e+02	 98	 3.092874e+02	 700.00	 666.67	 7.00	 25	 1.43	 
BMI_bs_125	 1	 2	 Keifli.bmp	 3.102547e+02	 22	 9.972310e+02	 220	 6.667542e+02	 98	 3.112909e+02	 700.00	 683.33	 37.00	 22	 0.29	 
BMI_bs_125	 1	 2	 SkittlesSour4.bmp	 3.122570e+02	 12	 999000	 120	 999000	 999	 3.132765e+02	 700.00	 683.33	 6.00	 56	 1.45	 
BMI_bs_125	 1	 2	 WerthersOriginal.bmp	 3.142425e+02	 11	 9.808354e+02	 110	 7.000526e+02	 98	 3.152788e+02	 716.67	 683.33	 10.00	 57	 1.41	 
BMI_bs_125	 1	 2	 Tictac.bmp	 3.172458e+02	 22	 9.364385e+02	 220	 6.833895e+02	 98	 3.182804e+02	 716.67	 700.00	 56.00	 38	 0.11	 
BMI_bs_125	 1	 2	 Bounty.bmp	 3.192481e+02	 22	 9.705065e+02	 220	 7.000519e+02	 98	 3.202827e+02	 716.67	 716.67	 47.00	 55	 0.20	 
BMI_bs_125	 1	 2	 TapuchipsCrunch.bmp	 3.262560e+02	 22	 9.942416e+02	 220	 7.167115e+02	 98	 3.272921e+02	 716.67	 733.33	 45.00	 20	 0.21	 
BMI_bs_125	 1	 2	 BambaSweet.bmp	 3.282412e+02	 22	 9.778024e+02	 220	 7.333865e+02	 98	 3.292766e+02	 716.67	 750.00	 53.00	 39	 0.15	 
BMI_bs_125	 1	 2	 DoritosSourSpicy.bmp	 3.322460e+02	 24	 999000	 240	 999000	 999	 3.332643e+02	 716.67	 750.00	 46.00	 47	 0.21	 
BMI_bs_125	 1	 2	 BisliOnion.bmp	 3.362505e+02	 24	 999000	 240	 999000	 999	 3.372698e+02	 716.67	 750.00	 51.00	 50	 0.17	 
BMI_bs_125	 1	 2	 HispusimShatiah.bmp	 3.392539e+02	 24	 999000	 240	 999000	 999	 3.402729e+02	 716.67	 750.00	 60.00	 49	 0.07	 
BMI_bs_125	 1	 2	 BisliGrill.bmp	 3.412561e+02	 24	 999000	 240	 999000	 999	 3.422757e+02	 716.67	 750.00	 57.00	 60	 0.10	 
BMI_bs_125	 1	 2	 Loacker.bmp	 3.452439e+02	 12	 999000	 120	 999000	 999	 3.462618e+02	 716.67	 750.00	 29.00	 21	 0.53	 
BMI_bs_125	 1	 2	 DoritosNatural.bmp	 3.472461e+02	 24	 999000	 240	 999000	 999	 3.482659e+02	 716.67	 750.00	 41.00	 1	 0.27	 
BMI_bs_125	 1	 2	 ChocolateParaMilk3.bmp	 3.502494e+02	 12	 999000	 120	 999000	 999	 3.512692e+02	 716.67	 750.00	 9.00	 59	 1.42	 
BMI_bs_125	 1	 2	 CrunchBisquitWhite2.bmp	 3.542540e+02	 11	 1.032436e+03	 1100	 7.167210e+02	 98	 3.552906e+02	 666.67	 750.00	 5.00	 45	 1.45	 
BMI_bs_125	 1	 2	 Apropo.bmp	 3.562562e+02	 12	 999000	 120	 999000	 999	 3.572743e+02	 666.67	 750.00	 26.00	 4	 0.75	 
BMI_bs_125	 1	 2	 BagaleShtuhim.bmp	 3.612451e+02	 11	 9.266799e+02	 110	 6.667220e+02	 98	 3.622816e+02	 683.33	 750.00	 21.00	 13	 0.90	 
BMI_bs_125	 1	 2	 SkittlesFruits2.bmp	 3.632475e+02	 24	 999000	 240	 999000	 999	 3.642666e+02	 683.33	 750.00	 59.00	 2	 0.08	 
BMI_bs_125	 1	 2	 BabyDoll.bmp	 3.672519e+02	 24	 999000	 240	 999000	 999	 3.682710e+02	 683.33	 750.00	 35.00	 10	 0.34	 
BMI_bs_125	 1	 2	 Halva2.bmp	 3.702552e+02	 12	 999000	 120	 999000	 999	 3.712745e+02	 683.33	 750.00	 22.00	 24	 0.88	 
BMI_bs_125	 1	 2	 Kitkat.bmp	 3.732420e+02	 24	 999000	 240	 999000	 999	 3.742615e+02	 683.33	 750.00	 36.00	 29	 0.32	 
