subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_112	 2	 3	 Taami.bmp	 3.820200e+02	 22	 8.866798e+02	 220	 6.834023e+02	 98	 3.830546e+02	 683.33	 700.00	 48.00	 56	 0.07	 
BMI_bs_112	 2	 3	 GumiSnakes3.bmp	 3.850233e+02	 24	 999000	 240	 999000	 999	 3.860410e+02	 683.33	 700.00	 45.00	 42	 0.09	 
BMI_bs_112	 2	 3	 DoritosNatural.bmp	 3.870089e+02	 24	 999000	 240	 999000	 999	 3.880266e+02	 683.33	 700.00	 32.00	 46	 0.16	 
BMI_bs_112	 2	 3	 TapuchipsCrunch.bmp	 3.890110e+02	 22	 9.721830e+02	 220	 7.000521e+02	 98	 3.900479e+02	 683.33	 716.67	 40.00	 25	 0.11	 
BMI_bs_112	 2	 3	 Egozi.bmp	 3.910132e+02	 11	 1.028811e+03	 1100	 6.834205e+02	 98	 3.920496e+02	 633.33	 716.67	 22.00	 51	 0.25	 
BMI_bs_112	 2	 3	 Apropo.bmp	 3.940166e+02	 12	 999000	 120	 999000	 999	 3.950345e+02	 633.33	 716.67	 28.00	 30	 0.19	 
BMI_bs_112	 2	 3	 ChocolateParaSucariotKoftzot2.bmp	 3.960188e+02	 12	 999000	 120	 999000	 999	 3.970367e+02	 633.33	 716.67	 20.00	 48	 0.28	 
BMI_bs_112	 2	 3	 Snickers.bmp	 4.000234e+02	 12	 999000	 120	 999000	 999	 4.010412e+02	 633.33	 716.67	 15.00	 50	 0.39	 
BMI_bs_112	 2	 3	 Tortit.bmp	 4.020090e+02	 24	 999000	 240	 999000	 999	 4.030267e+02	 633.33	 716.67	 39.00	 35	 0.12	 
BMI_bs_112	 2	 3	 Tapuchips.bmp	 4.070145e+02	 12	 999000	 120	 999000	 999	 4.080323e+02	 633.33	 716.67	 21.00	 20	 0.27	 
BMI_bs_112	 2	 3	 ClickBalls5.bmp	 4.090167e+02	 11	 8.687012e+02	 110	 6.333900e+02	 98	 4.100524e+02	 650.00	 716.67	 23.00	 54	 0.25	 
BMI_bs_112	 2	 3	 Halva2.bmp	 4.130211e+02	 12	 999000	 120	 999000	 999	 4.140390e+02	 650.00	 716.67	 18.00	 27	 0.33	 
BMI_bs_112	 2	 3	 KifkefMaklot2.bmp	 4.150235e+02	 24	 999000	 240	 999000	 999	 4.160413e+02	 650.00	 716.67	 58.00	 2	 0.02	 
BMI_bs_112	 2	 3	 Shugi.bmp	 4.180102e+02	 24	 999000	 240	 999000	 999	 4.190280e+02	 650.00	 716.67	 53.00	 5	 0.03	 
BMI_bs_112	 2	 3	 BisliPizza3.bmp	 4.230158e+02	 24	 999000	 240	 999000	 999	 4.240335e+02	 650.00	 716.67	 33.00	 55	 0.16	 
BMI_bs_112	 2	 3	 ClickXLbrown4.bmp	 4.250180e+02	 24	 999000	 240	 999000	 999	 4.260358e+02	 650.00	 716.67	 36.00	 29	 0.14	 
BMI_bs_112	 2	 3	 Keifli.bmp	 4.270203e+02	 22	 9.109211e+02	 220	 7.167120e+02	 98	 4.280555e+02	 650.00	 733.33	 46.00	 57	 0.09	 
BMI_bs_112	 2	 3	 GumiWine2.bmp	 4.310078e+02	 22	 9.848415e+02	 220	 7.333809e+02	 98	 4.320433e+02	 650.00	 750.00	 41.00	 15	 0.11	 
BMI_bs_112	 2	 3	 Mekupelet.bmp	 4.350124e+02	 11	 8.729052e+02	 110	 6.500570e+02	 98	 4.360491e+02	 666.67	 750.00	 16.00	 28	 0.37	 
BMI_bs_112	 2	 3	 ClickBlackWhite3.bmp	 4.390170e+02	 12	 999000	 120	 999000	 999	 4.400348e+02	 666.67	 750.00	 25.00	 26	 0.21	 
BMI_bs_112	 2	 3	 BambaSweet.bmp	 4.410192e+02	 24	 999000	 240	 999000	 999	 4.420371e+02	 666.67	 750.00	 42.00	 22	 0.11	 
BMI_bs_112	 2	 3	 Kitkat.bmp	 4.430215e+02	 11	 8.966979e+02	 110	 6.667227e+02	 98	 4.440563e+02	 683.33	 750.00	 9.00	 13	 0.48	 
BMI_bs_112	 2	 3	 CrunchBisquitBrown3.bmp	 4.450237e+02	 11	 9.308616e+02	 110	 6.833836e+02	 98	 4.460603e+02	 700.00	 750.00	 6.00	 24	 0.57	 
BMI_bs_112	 2	 3	 HispusimShatiah.bmp	 4.470094e+02	 24	 999000	 240	 999000	 999	 4.480271e+02	 700.00	 750.00	 34.00	 38	 0.15	 
BMI_bs_112	 2	 3	 BagaleShtuhim.bmp	 4.530160e+02	 22	 9.488573e+02	 220	 7.500519e+02	 98	 4.540523e+02	 700.00	 766.67	 43.00	 37	 0.11	 
BMI_bs_112	 2	 3	 Dubonim.bmp	 4.560194e+02	 12	 999000	 120	 999000	 999	 4.570371e+02	 700.00	 766.67	 27.00	 49	 0.19	 
BMI_bs_112	 2	 3	 Hit.bmp	 4.580216e+02	 12	 999000	 120	 999000	 999	 4.590394e+02	 700.00	 766.67	 24.00	 53	 0.24	 
BMI_bs_112	 2	 3	 Tictac.bmp	 4.600238e+02	 24	 999000	 240	 999000	 999	 4.610416e+02	 700.00	 766.67	 31.00	 17	 0.16	 
BMI_bs_112	 2	 3	 Popco.bmp	 4.630105e+02	 22	 9.786130e+02	 220	 7.667188e+02	 98	 4.640469e+02	 700.00	 783.33	 54.00	 11	 0.03	 
BMI_bs_112	 2	 3	 ClickBisquit2.bmp	 4.650127e+02	 11	 9.452231e+02	 110	 7.000503e+02	 98	 4.660474e+02	 716.67	 783.33	 17.00	 18	 0.36	 
BMI_bs_112	 2	 3	 DoritosSourSpicy.bmp	 4.670150e+02	 22	 1.035513e+03	 2200	 7.833826e+02	 98	 4.680494e+02	 716.67	 733.33	 51.00	 45	 0.04	 
BMI_bs_112	 2	 3	 BabyDoll.bmp	 4.690172e+02	 24	 999000	 240	 999000	 999	 4.700368e+02	 716.67	 733.33	 59.00	 1	 0.01	 
BMI_bs_112	 2	 3	 Bamba.bmp	 4.720205e+02	 24	 999000	 240	 999000	 999	 4.730383e+02	 716.67	 733.33	 44.00	 41	 0.11	 
BMI_bs_112	 2	 3	 KinderBuenoBrown3.bmp	 4.740228e+02	 12	 999000	 120	 999000	 999	 4.750406e+02	 716.67	 733.33	 1.00	 21	 0.91	 
BMI_bs_112	 2	 3	 PesekZman.bmp	 4.760251e+02	 12	 999000	 120	 999000	 999	 4.770429e+02	 716.67	 733.33	 2.00	 59	 0.63	 
BMI_bs_112	 2	 3	 WerthersOriginal.bmp	 4.780108e+02	 24	 999000	 240	 999000	 999	 4.790284e+02	 716.67	 733.33	 57.00	 10	 0.03	 
BMI_bs_112	 2	 3	 KinderJoy.bmp	 4.800129e+02	 11	 9.645205e+02	 110	 7.167112e+02	 98	 4.810491e+02	 733.33	 733.33	 8.00	 47	 0.49	 
BMI_bs_112	 2	 3	 SkittlesFruits2.bmp	 4.860195e+02	 24	 999000	 240	 999000	 999	 4.870373e+02	 733.33	 733.33	 56.00	 6	 0.03	 
BMI_bs_112	 2	 3	 KinderBuenoWhite2.bmp	 4.890230e+02	 12	 999000	 120	 999000	 999	 4.900408e+02	 733.33	 733.33	 12.00	 9	 0.41	 
BMI_bs_112	 2	 3	 Bounty.bmp	 4.930107e+02	 24	 999000	 240	 999000	 999	 4.940285e+02	 733.33	 733.33	 52.00	 4	 0.03	 
BMI_bs_112	 2	 3	 HappyHippo.bmp	 4.990174e+02	 11	 9.734329e+02	 110	 7.333831e+02	 98	 5.000528e+02	 750.00	 733.33	 14.00	 40	 0.41	 
BMI_bs_112	 2	 3	 DoritosGrill.bmp	 5.010196e+02	 24	 999000	 240	 999000	 999	 5.020375e+02	 750.00	 733.33	 35.00	 14	 0.14	 
BMI_bs_112	 2	 3	 Mentos.bmp	 5.060084e+02	 24	 999000	 240	 999000	 999	 5.070265e+02	 750.00	 733.33	 37.00	 31	 0.13	 
BMI_bs_112	 2	 3	 SkittlesSour4.bmp	 5.090120e+02	 12	 999000	 120	 999000	 999	 5.100297e+02	 750.00	 733.33	 13.00	 32	 0.41	 
BMI_bs_112	 2	 3	 CrunchShokoVanil.bmp	 5.110143e+02	 24	 999000	 240	 999000	 999	 5.120320e+02	 750.00	 733.33	 60.00	 19	 0.01	 
BMI_bs_112	 2	 3	 ChocolateParaCookies5.bmp	 5.140176e+02	 12	 999000	 120	 999000	 999	 5.150353e+02	 750.00	 733.33	 5.00	 39	 0.59	 
BMI_bs_112	 2	 3	 Twist.bmp	 5.160199e+02	 22	 1.139185e+03	 2200	 7.333737e+02	 98	 5.170549e+02	 750.00	 683.33	 38.00	 43	 0.13	 
BMI_bs_112	 2	 3	 KashitSour.bmp	 5.200242e+02	 24	 999000	 240	 999000	 999	 5.210437e+02	 750.00	 683.33	 50.00	 8	 0.04	 
BMI_bs_112	 2	 3	 Loacker.bmp	 5.240121e+02	 12	 999000	 120	 999000	 999	 5.250301e+02	 750.00	 683.33	 4.00	 23	 0.59	 
BMI_bs_112	 2	 3	 Mars.bmp	 5.260143e+02	 24	 999000	 240	 999000	 999	 5.270322e+02	 750.00	 683.33	 47.00	 12	 0.07	 
BMI_bs_112	 2	 3	 CrunchBisquitWhite2.bmp	 5.330223e+02	 12	 999000	 120	 999000	 999	 5.340400e+02	 750.00	 683.33	 7.00	 16	 0.55	 
BMI_bs_112	 2	 3	 ClickXLwhite4.bmp	 5.350244e+02	 12	 999000	 120	 999000	 999	 5.360424e+02	 750.00	 683.33	 3.00	 58	 0.61	 
BMI_bs_112	 2	 3	 Twix.bmp	 5.380111e+02	 11	 9.739148e+02	 110	 7.500459e+02	 98	 5.390455e+02	 766.67	 683.33	 19.00	 36	 0.31	 
BMI_bs_112	 2	 3	 ChocolateParaMilk3.bmp	 5.420155e+02	 11	 1.030921e+03	 1100	 7.667194e+02	 98	 5.430502e+02	 716.67	 683.33	 11.00	 44	 0.45	 
BMI_bs_112	 2	 3	 Cheetos.bmp	 5.460200e+02	 12	 999000	 120	 999000	 999	 5.470394e+02	 716.67	 683.33	 29.00	 52	 0.19	 
BMI_bs_112	 2	 3	 BisliGrill.bmp	 5.500245e+02	 12	 999000	 120	 999000	 999	 5.510423e+02	 716.67	 683.33	 26.00	 60	 0.20	 
BMI_bs_112	 2	 3	 BisliOnion.bmp	 5.530112e+02	 22	 9.595825e+02	 220	 6.833845e+02	 98	 5.540466e+02	 716.67	 700.00	 49.00	 7	 0.05	 
BMI_bs_112	 2	 3	 ChocolateParaMarir2.bmp	 5.550135e+02	 12	 999000	 120	 999000	 999	 5.560313e+02	 716.67	 700.00	 10.00	 34	 0.46	 
