subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_101	 1	 3	 Hit.bmp	 4.003755e+02	 24	 999000	 240	 999000	 999	 4.013937e+02	 616.67	 683.33	 48.00	 44	 0.66	 
BMI_bs_101	 1	 3	 DoritosNatural.bmp	 4.033790e+02	 22	 9.591567e+02	 220	 6.834083e+02	 98	 4.044135e+02	 616.67	 700.00	 45.00	 52	 0.79	 
BMI_bs_101	 1	 3	 ChocolateParaMarir2.bmp	 4.053811e+02	 24	 999000	 240	 999000	 999	 4.063988e+02	 616.67	 700.00	 32.00	 54	 1.15	 
BMI_bs_101	 1	 3	 BisliPizza3.bmp	 4.073834e+02	 24	 999000	 240	 999000	 999	 4.084019e+02	 616.67	 700.00	 40.00	 12	 0.88	 
BMI_bs_101	 1	 3	 KinderJoy.bmp	 4.093687e+02	 12	 999000	 120	 999000	 999	 4.103873e+02	 616.67	 700.00	 22.00	 28	 1.63	 
BMI_bs_101	 1	 3	 CrunchShokoVanil.bmp	 4.123723e+02	 12	 999000	 120	 999000	 999	 4.133908e+02	 616.67	 700.00	 28.00	 8	 1.28	 
BMI_bs_101	 1	 3	 BisliGrill.bmp	 4.143745e+02	 11	 9.104353e+02	 110	 6.167232e+02	 98	 4.154091e+02	 633.33	 700.00	 20.00	 7	 1.70	 
BMI_bs_101	 1	 3	 Apropo.bmp	 4.183790e+02	 11	 9.110775e+02	 110	 6.333824e+02	 98	 4.194137e+02	 650.00	 700.00	 15.00	 31	 1.90	 
BMI_bs_101	 1	 3	 GumiSnakes3.bmp	 4.203814e+02	 22	 1.035067e+03	 2200	 7.000496e+02	 98	 4.214180e+02	 650.00	 650.00	 39.00	 6	 0.88	 
BMI_bs_101	 1	 3	 PesekZman.bmp	 4.253702e+02	 11	 9.289491e+02	 110	 6.500433e+02	 98	 4.264110e+02	 666.67	 650.00	 21.00	 42	 1.67	 
BMI_bs_101	 1	 3	 Bounty.bmp	 4.273725e+02	 12	 999000	 120	 999000	 999	 4.283906e+02	 666.67	 650.00	 23.00	 18	 1.54	 
BMI_bs_101	 1	 3	 Snickers.bmp	 4.313770e+02	 11	 8.849915e+02	 110	 6.667126e+02	 98	 4.324115e+02	 683.33	 650.00	 18.00	 15	 1.75	 
BMI_bs_101	 1	 3	 Keifli.bmp	 4.333792e+02	 24	 999000	 240	 999000	 999	 4.343982e+02	 683.33	 650.00	 58.00	 26	 0.04	 
BMI_bs_101	 1	 3	 SkittlesFruits2.bmp	 4.363825e+02	 22	 9.084756e+02	 220	 6.500570e+02	 98	 4.374174e+02	 683.33	 666.67	 53.00	 14	 0.49	 
BMI_bs_101	 1	 3	 DoritosSourSpicy.bmp	 4.413715e+02	 24	 999000	 240	 999000	 999	 4.423895e+02	 683.33	 666.67	 33.00	 27	 1.09	 
BMI_bs_101	 1	 3	 Mars.bmp	 4.433737e+02	 24	 999000	 240	 999000	 999	 4.443922e+02	 683.33	 666.67	 36.00	 32	 0.91	 
BMI_bs_101	 1	 3	 SkittlesSour4.bmp	 4.453759e+02	 24	 999000	 240	 999000	 999	 4.463940e+02	 683.33	 666.67	 46.00	 24	 0.74	 
BMI_bs_101	 1	 3	 Dubonim.bmp	 4.493804e+02	 24	 999000	 240	 999000	 999	 4.503983e+02	 683.33	 666.67	 41.00	 60	 0.85	 
BMI_bs_101	 1	 3	 Twix.bmp	 4.533679e+02	 12	 999000	 120	 999000	 999	 4.543861e+02	 683.33	 666.67	 16.00	 55	 1.77	 
BMI_bs_101	 1	 3	 Bamba.bmp	 4.573727e+02	 12	 999000	 120	 999000	 999	 4.583921e+02	 683.33	 666.67	 25.00	 38	 1.51	 
BMI_bs_101	 1	 3	 Halva2.bmp	 4.593749e+02	 22	 9.345972e+02	 220	 6.667163e+02	 98	 4.604097e+02	 683.33	 683.33	 42.00	 59	 0.83	 
BMI_bs_101	 1	 3	 BambaNugat.bmp	 4.613772e+02	 12	 999000	 120	 999000	 999	 4.623959e+02	 683.33	 683.33	 9.00	 9	 2.61	 
BMI_bs_101	 1	 3	 ChocolateParaCookies5.bmp	 4.633795e+02	 12	 999000	 120	 999000	 999	 4.643980e+02	 683.33	 683.33	 6.00	 16	 2.72	 
BMI_bs_101	 1	 3	 Mekupelet.bmp	 4.653817e+02	 24	 999000	 240	 999000	 999	 4.663997e+02	 683.33	 683.33	 34.00	 13	 1.02	 
BMI_bs_101	 1	 3	 Smarties.bmp	 4.713717e+02	 24	 999000	 240	 999000	 999	 4.723903e+02	 683.33	 683.33	 43.00	 3	 0.82	 
BMI_bs_101	 1	 3	 TapuchipsCrunch.bmp	 4.743751e+02	 12	 999000	 120	 999000	 999	 4.753932e+02	 683.33	 683.33	 27.00	 45	 1.30	 
