subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_113	 1	 2	 BisliOnion.bmp	 1.892231e+02	 22	 9.846653e+02	 220	 7.167254e+02	 98	 1.902581e+02	 716.67	 733.33	 42.00	 39	 0.33	 
BMI_bs_113	 1	 2	 BagaleShtuhim.bmp	 1.942287e+02	 24	 999000	 240	 999000	 999	 1.952465e+02	 716.67	 733.33	 43.00	 60	 0.33	 
BMI_bs_113	 1	 2	 Taami.bmp	 1.962142e+02	 11	 9.575688e+02	 110	 7.167327e+02	 98	 1.972489e+02	 733.33	 733.33	 20.00	 31	 1.36	 
BMI_bs_113	 1	 2	 Mars.bmp	 1.982165e+02	 24	 999000	 240	 999000	 999	 1.992342e+02	 733.33	 733.33	 38.00	 35	 0.41	 
BMI_bs_113	 1	 2	 KifkefMaklot2.bmp	 2.042231e+02	 12	 999000	 120	 999000	 999	 2.052410e+02	 733.33	 733.33	 14.00	 13	 1.43	 
BMI_bs_113	 1	 2	 Hit.bmp	 2.062254e+02	 24	 999000	 240	 999000	 999	 2.072432e+02	 733.33	 733.33	 58.00	 51	 0.11	 
BMI_bs_113	 1	 2	 Smarties.bmp	 2.092119e+02	 24	 999000	 240	 999000	 999	 2.102299e+02	 733.33	 733.33	 33.00	 1	 0.80	 
BMI_bs_113	 1	 2	 Cheetos.bmp	 2.112144e+02	 12	 999000	 120	 999000	 999	 2.122321e+02	 733.33	 733.33	 28.00	 22	 0.91	 
BMI_bs_113	 1	 2	 KashitSour.bmp	 2.152188e+02	 12	 999000	 120	 999000	 999	 2.162367e+02	 733.33	 733.33	 16.00	 33	 1.39	 
BMI_bs_113	 1	 2	 Mekupelet.bmp	 2.172210e+02	 24	 999000	 240	 999000	 999	 2.182389e+02	 733.33	 733.33	 34.00	 36	 0.61	 
BMI_bs_113	 1	 2	 SkittlesFruits2.bmp	 2.222266e+02	 12	 999000	 120	 999000	 999	 2.232444e+02	 733.33	 733.33	 4.00	 52	 1.70	 
BMI_bs_113	 1	 2	 CrunchBisquitBrown3.bmp	 2.292178e+02	 12	 999000	 120	 999000	 999	 2.302356e+02	 733.33	 733.33	 8.00	 25	 1.51	 
BMI_bs_113	 1	 2	 ClickXLwhite4.bmp	 2.312201e+02	 12	 999000	 120	 999000	 999	 2.322378e+02	 733.33	 733.33	 3.00	 29	 1.75	 
BMI_bs_113	 1	 2	 Apropo.bmp	 2.342234e+02	 22	 1.053862e+03	 2200	 7.333783e+02	 98	 2.352579e+02	 733.33	 683.33	 44.00	 34	 0.28	 
BMI_bs_113	 1	 2	 CrunchBisquitWhite2.bmp	 2.372267e+02	 12	 999000	 120	 999000	 999	 2.382463e+02	 733.33	 683.33	 1.00	 57	 1.98	 
BMI_bs_113	 1	 2	 DoritosGrill.bmp	 2.412146e+02	 24	 999000	 240	 999000	 999	 2.422324e+02	 733.33	 683.33	 54.00	 30	 0.15	 
BMI_bs_113	 1	 2	 SkittlesSour4.bmp	 2.452190e+02	 12	 999000	 120	 999000	 999	 2.462368e+02	 733.33	 683.33	 17.00	 40	 1.38	 
BMI_bs_113	 1	 2	 Shugi.bmp	 2.492232e+02	 22	 9.723036e+02	 220	 6.833890e+02	 98	 2.502587e+02	 733.33	 700.00	 52.00	 50	 0.18	 
BMI_bs_113	 1	 2	 Twix.bmp	 2.522269e+02	 22	 1.006352e+03	 2200	 7.000496e+02	 98	 2.532634e+02	 733.33	 650.00	 39.00	 8	 0.39	 
BMI_bs_113	 1	 2	 ClickBalls5.bmp	 2.582169e+02	 11	 9.789406e+02	 110	 7.333831e+02	 98	 2.592516e+02	 750.00	 650.00	 15.00	 55	 1.41	 
BMI_bs_113	 1	 2	 BambaNugat.bmp	 2.602192e+02	 11	 9.905728e+02	 110	 7.500434e+02	 98	 2.612556e+02	 766.67	 650.00	 18.00	 16	 1.36	 
BMI_bs_113	 1	 2	 KinderBuenoBrown3.bmp	 2.632226e+02	 24	 999000	 240	 999000	 999	 2.642403e+02	 766.67	 650.00	 31.00	 5	 0.84	 
BMI_bs_113	 1	 2	 WerthersOriginal.bmp	 2.652248e+02	 12	 999000	 120	 999000	 999	 2.662427e+02	 766.67	 650.00	 2.00	 44	 1.96	 
BMI_bs_113	 1	 2	 DoritosSourSpicy.bmp	 2.672270e+02	 22	 8.905160e+02	 220	 6.500498e+02	 98	 2.682614e+02	 766.67	 666.67	 50.00	 47	 0.19	 
BMI_bs_113	 1	 2	 Snickers.bmp	 2.692294e+02	 12	 999000	 120	 999000	 999	 2.702470e+02	 766.67	 666.67	 25.00	 4	 1.05	 
BMI_bs_113	 1	 2	 ClickBlackWhite3.bmp	 2.722158e+02	 12	 999000	 120	 999000	 999	 2.732337e+02	 766.67	 666.67	 11.00	 42	 1.50	 
BMI_bs_113	 1	 2	 BabyDoll.bmp	 2.762204e+02	 24	 999000	 240	 999000	 999	 2.772383e+02	 766.67	 666.67	 40.00	 19	 0.39	 
BMI_bs_113	 1	 2	 DoritosNatural.bmp	 2.782226e+02	 24	 999000	 240	 999000	 999	 2.792405e+02	 766.67	 666.67	 55.00	 9	 0.14	 
BMI_bs_113	 1	 2	 ChocolateParaSucariotKoftzot2.bmp	 2.802249e+02	 12	 999000	 120	 999000	 999	 2.812426e+02	 766.67	 666.67	 27.00	 37	 0.97	 
BMI_bs_113	 1	 2	 Bamba.bmp	 2.822271e+02	 12	 999000	 120	 999000	 999	 2.832448e+02	 766.67	 666.67	 30.00	 32	 0.85	 
