subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_104	 2	 10	 DoritosSourSpicy.bmp	 1.718510e+03	 22	 9.688285e+02	 220	 6.500665e+02	 98	 1.719547e+03	 650.00	 666.67	 55.00	 11	 0.04	 
BMI_bs_104	 2	 10	 BabyDoll.bmp	 1.721513e+03	 22	 9.017645e+02	 220	 6.667238e+02	 98	 1.722548e+03	 650.00	 683.33	 48.00	 7	 0.89	 
BMI_bs_104	 2	 10	 Bamba.bmp	 1.725501e+03	 11	 8.629360e+02	 110	 6.500733e+02	 98	 1.726536e+03	 666.67	 683.33	 9.00	 40	 2.97	 
BMI_bs_104	 2	 10	 HappyHippo.bmp	 1.727503e+03	 12	 999000	 120	 999000	 999	 1.728521e+03	 666.67	 683.33	 2.00	 18	 2.98	 
BMI_bs_104	 2	 10	 CrunchShokoVanil.bmp	 1.729505e+03	 24	 999000	 240	 999000	 999	 1.730523e+03	 666.67	 683.33	 34.00	 10	 1.47	 
BMI_bs_104	 2	 10	 Mekupelet.bmp	 1.733510e+03	 22	 9.768016e+02	 220	 6.833895e+02	 98	 1.734546e+03	 666.67	 700.00	 38.00	 21	 1.36	 
BMI_bs_104	 2	 10	 ClickBisquit2.bmp	 1.735512e+03	 12	 999000	 120	 999000	 999	 1.736530e+03	 666.67	 700.00	 28.00	 24	 1.66	 
BMI_bs_104	 2	 10	 Mars.bmp	 1.740501e+03	 12	 999000	 120	 999000	 999	 1.741519e+03	 666.67	 700.00	 29.00	 60	 1.57	 
BMI_bs_104	 2	 10	 BagaleShtuhim.bmp	 1.742503e+03	 12	 999000	 120	 999000	 999	 1.743521e+03	 666.67	 700.00	 5.00	 17	 2.97	 
BMI_bs_104	 2	 10	 CrunchBisquitBrown3.bmp	 1.745507e+03	 11	 9.394142e+02	 110	 6.667103e+02	 98	 1.746543e+03	 683.33	 700.00	 17.00	 47	 2.57	 
BMI_bs_104	 2	 10	 Keifli.bmp	 1.748510e+03	 24	 999000	 240	 999000	 999	 1.749528e+03	 683.33	 700.00	 47.00	 6	 0.97	 
BMI_bs_104	 2	 10	 ClickBalls5.bmp	 1.752514e+03	 12	 999000	 120	 999000	 999	 1.753533e+03	 683.33	 700.00	 30.00	 3	 1.55	 
BMI_bs_104	 2	 10	 Snickers.bmp	 1.755501e+03	 12	 999000	 120	 999000	 999	 1.756519e+03	 683.33	 700.00	 7.00	 29	 2.97	 
BMI_bs_104	 2	 10	 WerthersOriginal.bmp	 1.757504e+03	 24	 999000	 240	 999000	 999	 1.758521e+03	 683.33	 700.00	 31.00	 14	 1.51	 
BMI_bs_104	 2	 10	 Halva2.bmp	 1.760507e+03	 24	 999000	 240	 999000	 999	 1.761525e+03	 683.33	 700.00	 45.00	 34	 1.09	 
BMI_bs_104	 2	 10	 Tapuchips.bmp	 1.764511e+03	 11	 1.015661e+03	 1100	 6.833771e+02	 98	 1.765548e+03	 633.33	 700.00	 8.00	 35	 2.97	 
BMI_bs_104	 2	 10	 BisliGrill.bmp	 1.767515e+03	 12	 999000	 120	 999000	 999	 1.768532e+03	 633.33	 700.00	 4.00	 42	 2.98	 
BMI_bs_104	 2	 10	 KinderBuenoWhite2.bmp	 1.769500e+03	 11	 9.659340e+02	 110	 6.333807e+02	 98	 1.770537e+03	 650.00	 700.00	 6.00	 22	 2.97	 
BMI_bs_104	 2	 10	 Smarties.bmp	 1.771502e+03	 12	 999000	 120	 999000	 999	 1.772520e+03	 650.00	 700.00	 26.00	 48	 1.93	 
BMI_bs_104	 2	 10	 Kitkat.bmp	 1.776508e+03	 11	 1.011988e+03	 1100	 6.500491e+02	 98	 1.777543e+03	 600.00	 700.00	 22.00	 2	 2.13	 
BMI_bs_104	 2	 10	 KifkefMaklot2.bmp	 1.780513e+03	 12	 999000	 120	 999000	 999	 1.781530e+03	 600.00	 700.00	 21.00	 39	 2.13	 
BMI_bs_104	 2	 10	 Hit.bmp	 1.784500e+03	 11	 8.273741e+02	 110	 6.000459e+02	 98	 1.785535e+03	 616.67	 700.00	 11.00	 26	 2.96	 
