subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_104	 2	 2	 DoritosGrill.bmp	 1.891978e+02	 24	 999000	 240	 999000	 999	 1.902156e+02	 716.67	 716.67	 42.00	 23	 1.18	 
BMI_bs_104	 2	 2	 Mentos.bmp	 1.942033e+02	 22	 9.987473e+02	 220	 7.167254e+02	 98	 1.952405e+02	 716.67	 733.33	 43.00	 52	 1.16	 
BMI_bs_104	 2	 2	 KinderJoy.bmp	 1.961887e+02	 12	 999000	 120	 999000	 999	 1.972070e+02	 716.67	 733.33	 20.00	 12	 2.24	 
BMI_bs_104	 2	 2	 Mekupelet.bmp	 1.981911e+02	 22	 9.598788e+02	 220	 7.333787e+02	 98	 1.992266e+02	 716.67	 750.00	 38.00	 21	 1.36	 
BMI_bs_104	 2	 2	 CrunchBisquitWhite2.bmp	 2.041979e+02	 11	 9.609001e+02	 110	 7.167354e+02	 98	 2.052327e+02	 733.33	 750.00	 14.00	 5	 2.68	 
BMI_bs_104	 2	 2	 SkittlesSour4.bmp	 2.062001e+02	 24	 999000	 240	 999000	 999	 2.072178e+02	 733.33	 750.00	 58.00	 28	 0.03	 
BMI_bs_104	 2	 2	 BisliOnion.bmp	 2.092035e+02	 24	 999000	 240	 999000	 999	 2.102216e+02	 733.33	 750.00	 33.00	 9	 1.50	 
BMI_bs_104	 2	 2	 ClickBisquit2.bmp	 2.111887e+02	 12	 999000	 120	 999000	 999	 2.122067e+02	 733.33	 750.00	 28.00	 24	 1.66	 
BMI_bs_104	 2	 2	 Twix.bmp	 2.151935e+02	 11	 9.795486e+02	 110	 7.333766e+02	 98	 2.162298e+02	 750.00	 750.00	 16.00	 53	 2.65	 
BMI_bs_104	 2	 2	 CrunchShokoVanil.bmp	 2.171957e+02	 24	 999000	 240	 999000	 999	 2.182137e+02	 750.00	 750.00	 34.00	 10	 1.47	 
BMI_bs_104	 2	 2	 BisliGrill.bmp	 2.222014e+02	 12	 999000	 120	 999000	 999	 2.232199e+02	 750.00	 750.00	 4.00	 42	 2.98	 
BMI_bs_104	 2	 2	 Tapuchips.bmp	 2.291925e+02	 11	 1.021260e+03	 1100	 7.500514e+02	 98	 2.302269e+02	 700.00	 750.00	 8.00	 35	 2.97	 
BMI_bs_104	 2	 2	 Apropo.bmp	 2.311948e+02	 12	 999000	 120	 999000	 999	 2.322127e+02	 700.00	 750.00	 3.00	 38	 2.98	 
BMI_bs_104	 2	 2	 ChocolateParaMilk3.bmp	 2.341982e+02	 24	 999000	 240	 999000	 999	 2.352160e+02	 700.00	 750.00	 44.00	 1	 1.09	 
BMI_bs_104	 2	 2	 KinderBuenoBrown3.bmp	 2.372015e+02	 12	 999000	 120	 999000	 999	 2.382199e+02	 700.00	 750.00	 1.00	 41	 2.99	 
BMI_bs_104	 2	 2	 KashitSour.bmp	 2.411889e+02	 22	 9.840580e+02	 220	 7.500556e+02	 98	 2.422240e+02	 700.00	 766.67	 54.00	 46	 0.05	 
BMI_bs_104	 2	 2	 CrunchBisquitBrown3.bmp	 2.451938e+02	 11	 9.956263e+02	 110	 7.000414e+02	 98	 2.462297e+02	 716.67	 766.67	 17.00	 47	 2.57	 
BMI_bs_104	 2	 2	 SkittlesFruits2.bmp	 2.491982e+02	 24	 999000	 240	 999000	 999	 2.502163e+02	 716.67	 766.67	 52.00	 4	 0.13	 
BMI_bs_104	 2	 2	 BambaNugat.bmp	 2.522016e+02	 24	 999000	 240	 999000	 999	 2.532198e+02	 716.67	 766.67	 39.00	 58	 1.35	 
BMI_bs_104	 2	 2	 PesekZman.bmp	 2.581916e+02	 12	 999000	 120	 999000	 999	 2.592102e+02	 716.67	 766.67	 15.00	 36	 2.65	 
BMI_bs_104	 2	 2	 ClickXLbrown4.bmp	 2.601940e+02	 12	 999000	 120	 999000	 999	 2.612122e+02	 716.67	 766.67	 18.00	 31	 2.54	 
BMI_bs_104	 2	 2	 WerthersOriginal.bmp	 2.631973e+02	 24	 999000	 240	 999000	 999	 2.642156e+02	 716.67	 766.67	 31.00	 14	 1.51	 
BMI_bs_104	 2	 2	 HappyHippo.bmp	 2.651994e+02	 12	 999000	 120	 999000	 999	 2.662175e+02	 716.67	 766.67	 2.00	 18	 2.98	 
BMI_bs_104	 2	 2	 ChocolateParaMarir2.bmp	 2.672017e+02	 24	 999000	 240	 999000	 999	 2.682199e+02	 716.67	 766.67	 50.00	 32	 0.59	 
BMI_bs_104	 2	 2	 Shugi.bmp	 2.692039e+02	 12	 999000	 120	 999000	 999	 2.702222e+02	 716.67	 766.67	 25.00	 13	 2.07	 
BMI_bs_104	 2	 2	 Hit.bmp	 2.721906e+02	 11	 9.775574e+02	 110	 7.167229e+02	 98	 2.732254e+02	 733.33	 766.67	 11.00	 26	 2.96	 
BMI_bs_104	 2	 2	 ChocolateParaCookies5.bmp	 2.761951e+02	 22	 1.090796e+03	 2200	 7.667107e+02	 98	 2.772306e+02	 733.33	 716.67	 40.00	 37	 1.27	 
BMI_bs_104	 2	 2	 DoritosSourSpicy.bmp	 2.781973e+02	 22	 9.786191e+02	 220	 7.167208e+02	 98	 2.792320e+02	 733.33	 733.33	 55.00	 11	 0.04	 
BMI_bs_104	 2	 2	 ClickBlackWhite3.bmp	 2.801996e+02	 12	 999000	 120	 999000	 999	 2.812187e+02	 733.33	 733.33	 27.00	 33	 1.71	 
BMI_bs_104	 2	 2	 ClickBalls5.bmp	 2.822019e+02	 12	 999000	 120	 999000	 999	 2.832202e+02	 733.33	 733.33	 30.00	 3	 1.55	 
BMI_bs_104	 2	 2	 TapuchipsCrunch.bmp	 2.842041e+02	 12	 999000	 120	 999000	 999	 2.852229e+02	 733.33	 733.33	 13.00	 57	 2.74	 
BMI_bs_104	 2	 2	 ClickXLwhite4.bmp	 2.861892e+02	 24	 999000	 240	 999000	 999	 2.872074e+02	 733.33	 733.33	 32.00	 50	 1.51	 
BMI_bs_104	 2	 2	 Egozi.bmp	 2.901941e+02	 11	 9.861354e+02	 110	 7.333753e+02	 98	 2.912294e+02	 750.00	 733.33	 19.00	 20	 2.25	 
BMI_bs_104	 2	 2	 BabyDoll.bmp	 2.941985e+02	 22	 9.756780e+02	 220	 7.333771e+02	 98	 2.952344e+02	 750.00	 750.00	 48.00	 7	 0.89	 
BMI_bs_104	 2	 2	 DoritosNatural.bmp	 2.962008e+02	 12	 999000	 120	 999000	 999	 2.972190e+02	 750.00	 750.00	 24.00	 8	 2.10	 
BMI_bs_104	 2	 2	 Dubonim.bmp	 2.982030e+02	 11	 9.651020e+02	 110	 7.500505e+02	 98	 2.992392e+02	 766.67	 750.00	 23.00	 19	 2.11	 
BMI_bs_104	 2	 2	 Loacker.bmp	 3.002053e+02	 12	 999000	 120	 999000	 999	 3.012239e+02	 766.67	 750.00	 12.00	 49	 2.95	 
BMI_bs_104	 2	 2	 Tortit.bmp	 3.021909e+02	 22	 9.599732e+02	 220	 7.500429e+02	 98	 3.032274e+02	 766.67	 766.67	 49.00	 55	 0.62	 
BMI_bs_104	 2	 2	 Snickers.bmp	 3.081975e+02	 12	 999000	 120	 999000	 999	 3.092153e+02	 766.67	 766.67	 7.00	 29	 2.97	 
