subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_118	 2	 6	 WerthersOriginal.bmp	 9.942756e+02	 24	 999000	 240	 999000	 999	 9.952935e+02	 650.00	 650.00	 60.00	 39	 0.01	 
BMI_bs_118	 2	 6	 CrunchShokoVanil.bmp	 9.972624e+02	 11	 1.025008e+03	 1100	 6.500593e+02	 98	 9.982975e+02	 600.00	 650.00	 8.00	 44	 2.26	 
BMI_bs_118	 2	 6	 Shugi.bmp	 9.992646e+02	 12	 999000	 120	 999000	 999	 1.000282e+03	 600.00	 650.00	 20.00	 26	 1.85	 
BMI_bs_118	 2	 6	 KashitSour.bmp	 1.001267e+03	 24	 999000	 240	 999000	 999	 1.002285e+03	 600.00	 650.00	 52.00	 12	 0.03	 
BMI_bs_118	 2	 6	 Taami.bmp	 1.003269e+03	 12	 999000	 120	 999000	 999	 1.004287e+03	 600.00	 650.00	 21.00	 4	 1.85	 
BMI_bs_118	 2	 6	 Smarties.bmp	 1.006272e+03	 24	 999000	 240	 999000	 999	 1.007290e+03	 600.00	 650.00	 35.00	 36	 1.05	 
BMI_bs_118	 2	 6	 Loacker.bmp	 1.008275e+03	 11	 8.807164e+02	 110	 6.000518e+02	 98	 1.009311e+03	 616.67	 650.00	 14.00	 28	 2.23	 
BMI_bs_118	 2	 6	 KifkefMaklot2.bmp	 1.012262e+03	 24	 999000	 240	 999000	 999	 1.013280e+03	 616.67	 650.00	 31.00	 3	 1.08	 
BMI_bs_118	 2	 6	 Bamba.bmp	 1.014265e+03	 12	 999000	 120	 999000	 999	 1.015283e+03	 616.67	 650.00	 2.00	 49	 2.89	 
BMI_bs_118	 2	 6	 Tortit.bmp	 1.019270e+03	 24	 999000	 240	 999000	 999	 1.020288e+03	 616.67	 650.00	 37.00	 22	 0.70	 
BMI_bs_118	 2	 6	 DoritosSourSpicy.bmp	 1.021273e+03	 11	 9.221225e+02	 110	 6.167200e+02	 98	 1.022308e+03	 633.33	 650.00	 11.00	 41	 2.25	 
BMI_bs_118	 2	 6	 Kitkat.bmp	 1.025260e+03	 12	 999000	 120	 999000	 999	 1.026278e+03	 633.33	 650.00	 12.00	 29	 2.24	 
BMI_bs_118	 2	 6	 Keifli.bmp	 1.027263e+03	 22	 9.398660e+02	 220	 6.500689e+02	 98	 1.028299e+03	 633.33	 666.67	 54.00	 17	 0.01	 
BMI_bs_118	 2	 6	 BambaSweet.bmp	 1.030266e+03	 24	 999000	 240	 999000	 999	 1.031284e+03	 633.33	 666.67	 47.00	 13	 0.05	 
BMI_bs_118	 2	 6	 Tapuchips.bmp	 1.035272e+03	 24	 999000	 240	 999000	 999	 1.036290e+03	 633.33	 666.67	 53.00	 47	 0.02	 
BMI_bs_118	 2	 6	 CrunchBisquitBrown3.bmp	 1.037274e+03	 11	 8.404426e+02	 110	 6.333805e+02	 98	 1.038310e+03	 650.00	 666.67	 6.00	 60	 2.30	 
BMI_bs_118	 2	 6	 BisliGrill.bmp	 1.039259e+03	 24	 999000	 240	 999000	 999	 1.040277e+03	 650.00	 666.67	 36.00	 34	 1.03	 
BMI_bs_118	 2	 6	 DoritosNatural.bmp	 1.043264e+03	 22	 9.480994e+02	 220	 6.667089e+02	 98	 1.044298e+03	 650.00	 683.33	 38.00	 35	 0.70	 
BMI_bs_118	 2	 6	 Cheetos.bmp	 1.047268e+03	 22	 1.016420e+03	 2200	 6.834066e+02	 98	 1.048305e+03	 650.00	 633.33	 49.00	 20	 0.04	 
BMI_bs_118	 2	 6	 DoritosGrill.bmp	 1.051273e+03	 12	 999000	 120	 999000	 999	 1.052291e+03	 650.00	 633.33	 10.00	 11	 2.25	 
BMI_bs_118	 2	 6	 KinderJoy.bmp	 1.053275e+03	 11	 8.597675e+02	 110	 6.500484e+02	 98	 1.054311e+03	 666.67	 633.33	 22.00	 2	 1.84	 
BMI_bs_118	 2	 6	 ChocolateParaMilk3.bmp	 1.055261e+03	 12	 999000	 120	 999000	 999	 1.056278e+03	 666.67	 633.33	 30.00	 30	 1.10	 
BMI_bs_118	 2	 6	 SkittlesSour4.bmp	 1.057263e+03	 24	 999000	 240	 999000	 999	 1.058281e+03	 666.67	 633.33	 57.00	 25	 0.01	 
BMI_bs_118	 2	 6	 ChocolateParaCookies5.bmp	 1.059265e+03	 12	 999000	 120	 999000	 999	 1.060283e+03	 666.67	 633.33	 25.00	 55	 1.81	 
BMI_bs_118	 2	 6	 ClickBisquit2.bmp	 1.065272e+03	 12	 999000	 120	 999000	 999	 1.066290e+03	 666.67	 633.33	 13.00	 38	 2.24	 
BMI_bs_118	 2	 6	 Twix.bmp	 1.068275e+03	 24	 999000	 240	 999000	 999	 1.069293e+03	 666.67	 633.33	 34.00	 54	 1.07	 
BMI_bs_118	 2	 6	 KinderBuenoWhite2.bmp	 1.070261e+03	 11	 8.736627e+02	 110	 6.667238e+02	 98	 1.071295e+03	 683.33	 633.33	 9.00	 18	 2.25	 
BMI_bs_118	 2	 6	 BisliPizza3.bmp	 1.072263e+03	 24	 999000	 240	 999000	 999	 1.073281e+03	 683.33	 633.33	 39.00	 14	 0.69	 
BMI_bs_118	 2	 6	 Twist.bmp	 1.075266e+03	 22	 9.307765e+02	 220	 6.334139e+02	 98	 1.076301e+03	 683.33	 650.00	 41.00	 19	 0.67	 
BMI_bs_118	 2	 6	 Hit.bmp	 1.077269e+03	 11	 9.649482e+02	 110	 6.833886e+02	 98	 1.078305e+03	 700.00	 650.00	 16.00	 40	 2.21	 
BMI_bs_118	 2	 6	 BisliOnion.bmp	 1.079271e+03	 22	 8.639639e+02	 220	 6.500491e+02	 98	 1.080307e+03	 700.00	 666.67	 43.00	 53	 0.64	 
BMI_bs_118	 2	 6	 ChocolateParaSucariotKoftzot2.bmp	 1.081273e+03	 22	 8.980869e+02	 220	 6.667101e+02	 98	 1.082308e+03	 700.00	 683.33	 40.00	 16	 0.69	 
BMI_bs_118	 2	 6	 Egozi.bmp	 1.084260e+03	 11	 1.016932e+03	 1100	 7.000540e+02	 98	 1.085297e+03	 650.00	 683.33	 23.00	 10	 1.81	 
BMI_bs_118	 2	 6	 ClickXLwhite4.bmp	 1.086262e+03	 12	 999000	 120	 999000	 999	 1.087280e+03	 650.00	 683.33	 29.00	 7	 1.11	 
BMI_bs_118	 2	 6	 KinderBuenoBrown3.bmp	 1.088264e+03	 12	 999000	 120	 999000	 999	 1.089282e+03	 650.00	 683.33	 1.00	 46	 2.90	 
BMI_bs_118	 2	 6	 CrunchBisquitWhite2.bmp	 1.090267e+03	 12	 999000	 120	 999000	 999	 1.091284e+03	 650.00	 683.33	 7.00	 51	 2.27	 
BMI_bs_118	 2	 6	 Mekupelet.bmp	 1.092269e+03	 12	 999000	 120	 999000	 999	 1.093287e+03	 650.00	 683.33	 15.00	 5	 2.21	 
BMI_bs_118	 2	 6	 ClickBalls5.bmp	 1.098276e+03	 24	 999000	 240	 999000	 999	 1.099293e+03	 650.00	 683.33	 32.00	 27	 1.08	 
BMI_bs_118	 2	 6	 HispusimShatiah.bmp	 1.101262e+03	 24	 999000	 240	 999000	 999	 1.102280e+03	 650.00	 683.33	 45.00	 59	 0.09	 
