subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_110	 2	 8	 SkittlesSour4.bmp	 1.462514e+03	 22	 9.595837e+02	 220	 7.167413e+02	 98	 1.463551e+03	 716.67	 733.33	 40.00	 27	 0.43	 
BMI_bs_110	 2	 8	 BisliOnion.bmp	 1.465501e+03	 12	 999000	 120	 999000	 999	 1.466519e+03	 716.67	 733.33	 29.00	 51	 0.74	 
BMI_bs_110	 2	 8	 HappyHippo.bmp	 1.469505e+03	 12	 999000	 120	 999000	 999	 1.470523e+03	 716.67	 733.33	 4.00	 18	 2.51	 
BMI_bs_110	 2	 8	 Apropo.bmp	 1.471507e+03	 11	 9.779214e+02	 110	 7.167455e+02	 98	 1.472545e+03	 733.33	 733.33	 16.00	 10	 1.59	 
BMI_bs_110	 2	 8	 Kitkat.bmp	 1.473510e+03	 12	 999000	 120	 999000	 999	 1.474531e+03	 733.33	 733.33	 2.00	 60	 2.53	 
BMI_bs_110	 2	 8	 KinderJoy.bmp	 1.477497e+03	 12	 999000	 120	 999000	 999	 1.478516e+03	 733.33	 733.33	 3.00	 7	 2.53	 
BMI_bs_110	 2	 8	 Loacker.bmp	 1.479500e+03	 11	 9.845928e+02	 110	 7.333858e+02	 98	 1.480536e+03	 750.00	 733.33	 14.00	 12	 1.76	 
BMI_bs_110	 2	 8	 Tapuchips.bmp	 1.484505e+03	 12	 999000	 120	 999000	 999	 1.485524e+03	 750.00	 733.33	 26.00	 14	 0.90	 
BMI_bs_110	 2	 8	 ChocolateParaSucariotKoftzot2.bmp	 1.486507e+03	 12	 999000	 120	 999000	 999	 1.487525e+03	 750.00	 733.33	 13.00	 48	 1.91	 
BMI_bs_110	 2	 8	 HispusimShatiah.bmp	 1.489494e+03	 24	 999000	 240	 999000	 999	 1.490512e+03	 750.00	 733.33	 44.00	 30	 0.32	 
BMI_bs_110	 2	 8	 GumiSnakes3.bmp	 1.492498e+03	 22	 1.048625e+03	 2200	 7.333739e+02	 98	 1.493534e+03	 750.00	 683.33	 54.00	 41	 0.07	 
BMI_bs_110	 2	 8	 KinderBuenoBrown3.bmp	 1.496502e+03	 12	 999000	 120	 999000	 999	 1.497521e+03	 750.00	 683.33	 1.00	 49	 2.64	 
BMI_bs_110	 2	 8	 Popco.bmp	 1.499505e+03	 24	 999000	 240	 999000	 999	 1.500524e+03	 750.00	 683.33	 31.00	 26	 0.65	 
BMI_bs_110	 2	 8	 Snickers.bmp	 1.501508e+03	 12	 999000	 120	 999000	 999	 1.502526e+03	 750.00	 683.33	 28.00	 29	 0.83	 
BMI_bs_110	 2	 8	 ClickBisquit2.bmp	 1.504494e+03	 22	 1.056401e+03	 2200	 6.833946e+02	 98	 1.505531e+03	 750.00	 633.33	 43.00	 19	 0.33	 
BMI_bs_110	 2	 8	 WerthersOriginal.bmp	 1.508499e+03	 24	 999000	 240	 999000	 999	 1.509518e+03	 750.00	 633.33	 57.00	 57	 0.05	 
BMI_bs_110	 2	 8	 Twix.bmp	 1.511502e+03	 22	 8.886137e+02	 220	 6.333859e+02	 98	 1.512539e+03	 750.00	 650.00	 41.00	 39	 0.43	 
BMI_bs_110	 2	 8	 ClickXLwhite4.bmp	 1.513504e+03	 12	 999000	 120	 999000	 999	 1.514522e+03	 750.00	 650.00	 25.00	 20	 0.91	 
BMI_bs_110	 2	 8	 Mentos.bmp	 1.515507e+03	 24	 999000	 240	 999000	 999	 1.516524e+03	 750.00	 650.00	 34.00	 53	 0.56	 
BMI_bs_110	 2	 8	 KinderBuenoWhite2.bmp	 1.520496e+03	 12	 999000	 120	 999000	 999	 1.521513e+03	 750.00	 650.00	 7.00	 4	 2.25	 
BMI_bs_110	 2	 8	 DoritosSourSpicy.bmp	 1.524500e+03	 24	 999000	 240	 999000	 999	 1.525518e+03	 750.00	 650.00	 53.00	 25	 0.07	 
BMI_bs_110	 2	 8	 BisliGrill.bmp	 1.528505e+03	 22	 9.082623e+02	 220	 6.500461e+02	 98	 1.529540e+03	 750.00	 666.67	 48.00	 6	 0.21	 
BMI_bs_110	 2	 8	 TapuchipsCrunch.bmp	 1.534494e+03	 12	 999000	 120	 999000	 999	 1.535513e+03	 750.00	 666.67	 21.00	 8	 1.34	 
