subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_110	 2	 10	 GumiWine2.bmp	 1.841739e+03	 22	 9.898254e+02	 220	 7.167314e+02	 98	 1.842774e+03	 716.67	 733.33	 55.00	 1	 0.06	 
BMI_bs_110	 2	 10	 BisliGrill.bmp	 1.844742e+03	 22	 1.035247e+03	 2200	 7.333818e+02	 98	 1.845779e+03	 716.67	 683.33	 48.00	 6	 0.21	 
BMI_bs_110	 2	 10	 ClickBlackWhite3.bmp	 1.848730e+03	 11	 9.515169e+02	 110	 7.167356e+02	 98	 1.849764e+03	 733.33	 683.33	 9.00	 3	 2.04	 
BMI_bs_110	 2	 10	 Kitkat.bmp	 1.850732e+03	 12	 999000	 120	 999000	 999	 1.851750e+03	 733.33	 683.33	 2.00	 60	 2.53	 
BMI_bs_110	 2	 10	 Mentos.bmp	 1.852734e+03	 24	 999000	 240	 999000	 999	 1.853755e+03	 733.33	 683.33	 34.00	 53	 0.56	 
BMI_bs_110	 2	 10	 SkittlesFruits2.bmp	 1.856739e+03	 22	 8.966111e+02	 220	 6.833809e+02	 98	 1.857774e+03	 733.33	 700.00	 38.00	 52	 0.45	 
BMI_bs_110	 2	 10	 Snickers.bmp	 1.858741e+03	 12	 999000	 120	 999000	 999	 1.859759e+03	 733.33	 700.00	 28.00	 29	 0.83	 
BMI_bs_110	 2	 10	 BisliOnion.bmp	 1.863730e+03	 12	 999000	 120	 999000	 999	 1.864751e+03	 733.33	 700.00	 29.00	 51	 0.74	 
BMI_bs_110	 2	 10	 Hit.bmp	 1.865732e+03	 12	 999000	 120	 999000	 999	 1.866753e+03	 733.33	 700.00	 5.00	 40	 2.41	 
BMI_bs_110	 2	 10	 KifkefMaklot2.bmp	 1.868736e+03	 11	 1.005561e+03	 1100	 7.333827e+02	 98	 1.869772e+03	 683.33	 700.00	 17.00	 2	 1.55	 
BMI_bs_110	 2	 10	 DoritosGrill.bmp	 1.871739e+03	 24	 999000	 240	 999000	 999	 1.872760e+03	 683.33	 700.00	 47.00	 56	 0.25	 
BMI_bs_110	 2	 10	 Tictac.bmp	 1.875743e+03	 12	 999000	 120	 999000	 999	 1.876764e+03	 683.33	 700.00	 30.00	 32	 0.67	 
BMI_bs_110	 2	 10	 KinderBuenoWhite2.bmp	 1.878730e+03	 12	 999000	 120	 999000	 999	 1.879751e+03	 683.33	 700.00	 7.00	 4	 2.25	 
BMI_bs_110	 2	 10	 Popco.bmp	 1.880732e+03	 24	 999000	 240	 999000	 999	 1.881753e+03	 683.33	 700.00	 31.00	 26	 0.65	 
BMI_bs_110	 2	 10	 Smarties.bmp	 1.883736e+03	 24	 999000	 240	 999000	 999	 1.884754e+03	 683.33	 700.00	 45.00	 28	 0.28	 
BMI_bs_110	 2	 10	 CrunchBisquitBrown3.bmp	 1.887740e+03	 11	 1.003113e+03	 1100	 6.833900e+02	 98	 1.888776e+03	 633.33	 700.00	 8.00	 24	 2.19	 
BMI_bs_110	 2	 10	 HappyHippo.bmp	 1.890744e+03	 12	 999000	 120	 999000	 999	 1.891763e+03	 633.33	 700.00	 4.00	 18	 2.51	 
BMI_bs_110	 2	 10	 ClickBalls5.bmp	 1.892729e+03	 11	 8.516636e+02	 110	 6.333787e+02	 98	 1.893765e+03	 650.00	 700.00	 6.00	 11	 2.34	 
BMI_bs_110	 2	 10	 Tapuchips.bmp	 1.894731e+03	 12	 999000	 120	 999000	 999	 1.895749e+03	 650.00	 700.00	 26.00	 14	 0.90	 
BMI_bs_110	 2	 10	 Bamba.bmp	 1.899737e+03	 11	 9.091885e+02	 110	 6.500519e+02	 98	 1.900774e+03	 666.67	 700.00	 22.00	 50	 1.23	 
BMI_bs_110	 2	 10	 TapuchipsCrunch.bmp	 1.903741e+03	 12	 999000	 120	 999000	 999	 1.904761e+03	 666.67	 700.00	 21.00	 8	 1.34	 
BMI_bs_110	 2	 10	 Dubonim.bmp	 1.907729e+03	 11	 9.160027e+02	 110	 6.667101e+02	 98	 1.908783e+03	 683.33	 700.00	 11.00	 35	 2.03	 
BMI_bs_110	 2	 10	 Bounty.bmp	 1.913736e+03	 22	 1.063301e+03	 2200	 7.000575e+02	 98	 1.914773e+03	 683.33	 650.00	 51.00	 23	 0.12	 
BMI_bs_110	 2	 10	 BabyDoll.bmp	 1.915738e+03	 24	 999000	 240	 999000	 999	 1.916757e+03	 683.33	 650.00	 50.00	 47	 0.13	 
BMI_bs_110	 2	 10	 DoritosNatural.bmp	 1.917741e+03	 24	 999000	 240	 999000	 999	 1.918761e+03	 683.33	 650.00	 52.00	 54	 0.09	 
BMI_bs_110	 2	 10	 KashitSour.bmp	 1.919743e+03	 24	 999000	 240	 999000	 999	 1.920764e+03	 683.33	 650.00	 59.00	 43	 0.03	 
BMI_bs_110	 2	 10	 KinderBuenoBrown3.bmp	 1.921728e+03	 12	 999000	 120	 999000	 999	 1.922749e+03	 683.33	 650.00	 1.00	 49	 2.64	 
BMI_bs_110	 2	 10	 Keifli.bmp	 1.925733e+03	 22	 9.245720e+02	 220	 6.500540e+02	 98	 1.926770e+03	 683.33	 666.67	 46.00	 44	 0.25	 
BMI_bs_110	 2	 10	 ClickXLwhite4.bmp	 1.927735e+03	 12	 999000	 120	 999000	 999	 1.928753e+03	 683.33	 666.67	 25.00	 20	 0.91	 
BMI_bs_110	 2	 10	 Apropo.bmp	 1.931740e+03	 11	 9.819405e+02	 110	 6.833848e+02	 98	 1.932774e+03	 700.00	 666.67	 16.00	 10	 1.59	 
BMI_bs_110	 2	 10	 Shugi.bmp	 1.933742e+03	 24	 999000	 240	 999000	 999	 1.934763e+03	 700.00	 666.67	 60.00	 37	 0.03	 
BMI_bs_110	 2	 10	 DoritosSourSpicy.bmp	 1.935744e+03	 24	 999000	 240	 999000	 999	 1.936762e+03	 700.00	 666.67	 53.00	 25	 0.07	 
BMI_bs_110	 2	 10	 KinderJoy.bmp	 1.937730e+03	 12	 999000	 120	 999000	 999	 1.938748e+03	 700.00	 666.67	 3.00	 7	 2.53	 
BMI_bs_110	 2	 10	 Cheetos.bmp	 1.942735e+03	 12	 999000	 120	 999000	 999	 1.943756e+03	 700.00	 666.67	 18.00	 59	 1.51	 
BMI_bs_110	 2	 10	 Loacker.bmp	 1.944738e+03	 11	 1.012193e+03	 1100	 7.000555e+02	 98	 1.945772e+03	 650.00	 666.67	 14.00	 12	 1.76	 
BMI_bs_110	 2	 10	 HispusimShatiah.bmp	 1.946740e+03	 24	 999000	 240	 999000	 999	 1.947760e+03	 650.00	 666.67	 44.00	 30	 0.32	 
BMI_bs_110	 2	 10	 ChocolateParaCookies5.bmp	 1.949743e+03	 12	 999000	 120	 999000	 999	 1.950764e+03	 650.00	 666.67	 15.00	 13	 1.61	 
BMI_bs_110	 2	 10	 ClickXLbrown4.bmp	 1.956734e+03	 12	 999000	 120	 999000	 999	 1.957755e+03	 650.00	 666.67	 12.00	 33	 1.95	 
BMI_bs_110	 2	 10	 WerthersOriginal.bmp	 1.960739e+03	 24	 999000	 240	 999000	 999	 1.961760e+03	 650.00	 666.67	 57.00	 57	 0.05	 
BMI_bs_110	 2	 10	 Mekupelet.bmp	 1.967730e+03	 11	 9.369664e+02	 110	 6.500438e+02	 98	 1.968766e+03	 666.67	 666.67	 23.00	 45	 1.08	 
BMI_bs_110	 2	 10	 Egozi.bmp	 1.969732e+03	 24	 999000	 240	 999000	 999	 1.970753e+03	 666.67	 666.67	 33.00	 9	 0.60	 
BMI_bs_110	 2	 10	 CrunchBisquitWhite2.bmp	 1.973737e+03	 24	 999000	 240	 999000	 999	 1.974757e+03	 666.67	 666.67	 32.00	 16	 0.63	 
BMI_bs_110	 2	 10	 PesekZman.bmp	 1.977741e+03	 12	 999000	 120	 999000	 999	 1.978759e+03	 666.67	 666.67	 10.00	 34	 2.04	 
BMI_bs_110	 2	 10	 ChocolateParaMarir2.bmp	 1.979743e+03	 12	 999000	 120	 999000	 999	 1.980764e+03	 666.67	 666.67	 24.00	 46	 1.02	 
BMI_bs_110	 2	 10	 GumiSnakes3.bmp	 1.983731e+03	 22	 9.451373e+02	 220	 6.667235e+02	 98	 1.984768e+03	 666.67	 683.33	 54.00	 41	 0.07	 
BMI_bs_110	 2	 10	 ChocolateParaSucariotKoftzot2.bmp	 1.985733e+03	 12	 999000	 120	 999000	 999	 1.986751e+03	 666.67	 683.33	 13.00	 48	 1.91	 
BMI_bs_110	 2	 10	 BisliPizza3.bmp	 1.987736e+03	 24	 999000	 240	 999000	 999	 1.988756e+03	 666.67	 683.33	 36.00	 17	 0.53	 
BMI_bs_110	 2	 10	 Twist.bmp	 1.993742e+03	 24	 999000	 240	 999000	 999	 1.994760e+03	 666.67	 683.33	 37.00	 36	 0.51	 
BMI_bs_110	 2	 10	 ClickBisquit2.bmp	 1.995745e+03	 22	 1.014928e+03	 2200	 6.833915e+02	 98	 1.996779e+03	 666.67	 633.33	 43.00	 19	 0.33	 
BMI_bs_110	 2	 10	 CrunchShokoVanil.bmp	 1.998731e+03	 24	 999000	 240	 999000	 999	 1.999752e+03	 666.67	 633.33	 56.00	 22	 0.05	 
BMI_bs_110	 2	 10	 BambaNugat.bmp	 2.001735e+03	 11	 9.424712e+02	 110	 6.667166e+02	 98	 2.002770e+03	 683.33	 633.33	 19.00	 38	 1.41	 
