subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_104	 2	 1	 DoritosSourSpicy.bmp	 1.338072e+00	 22	 1.108923e+03	 2200	 7.500680e+02	 98	 2.373946e+00	 750.00	 700.00	 55.00	 11	 0.04	 
BMI_bs_104	 2	 1	 WerthersOriginal.bmp	 4.324309e+00	 24	 999000	 240	 999000	 999	 5.345262e+00	 750.00	 700.00	 31.00	 14	 1.51	 
BMI_bs_104	 2	 1	 DoritosNatural.bmp	 6.326604e+00	 12	 999000	 120	 999000	 999	 7.345992e+00	 750.00	 700.00	 24.00	 8	 2.10	 
BMI_bs_104	 2	 1	 Dubonim.bmp	 8.328719e+00	 11	 1.037340e+03	 1100	 7.500709e+02	 98	 9.365956e+00	 700.00	 700.00	 23.00	 19	 2.11	 
BMI_bs_104	 2	 1	 Bounty.bmp	 1.033096e+01	 22	 9.927247e+02	 220	 7.000450e+02	 98	 1.136650e+01	 700.00	 716.67	 51.00	 56	 0.59	 
BMI_bs_104	 2	 1	 ChocolateParaMilk3.bmp	 1.333438e+01	 24	 999000	 240	 999000	 999	 1.435268e+01	 700.00	 716.67	 44.00	 1	 1.09	 
BMI_bs_104	 2	 1	 ChocolateParaSucariotKoftzot2.bmp	 1.532003e+01	 24	 999000	 240	 999000	 999	 1.633837e+01	 700.00	 716.67	 59.00	 30	 0.02	 
BMI_bs_104	 2	 1	 HispusimShatiah.bmp	 1.932444e+01	 24	 999000	 240	 999000	 999	 2.034280e+01	 700.00	 716.67	 53.00	 59	 0.08	 
BMI_bs_104	 2	 1	 ClickBisquit2.bmp	 2.132662e+01	 12	 999000	 120	 999000	 999	 2.234628e+01	 700.00	 716.67	 28.00	 24	 1.66	 
BMI_bs_104	 2	 1	 KinderBuenoBrown3.bmp	 2.633222e+01	 12	 999000	 120	 999000	 999	 2.735143e+01	 700.00	 716.67	 1.00	 41	 2.99	 
BMI_bs_104	 2	 1	 Keifli.bmp	 2.831751e+01	 24	 999000	 240	 999000	 999	 2.933583e+01	 700.00	 716.67	 47.00	 6	 0.97	 
BMI_bs_104	 2	 1	 BisliOnion.bmp	 3.232226e+01	 24	 999000	 240	 999000	 999	 3.334123e+01	 700.00	 716.67	 33.00	 9	 1.50	 
BMI_bs_104	 2	 1	 Cheetos.bmp	 3.432449e+01	 24	 999000	 240	 999000	 999	 3.534272e+01	 700.00	 716.67	 37.00	 45	 1.37	 
BMI_bs_104	 2	 1	 Bamba.bmp	 3.732795e+01	 11	 1.008239e+03	 1100	 7.000471e+02	 98	 3.836315e+01	 650.00	 716.67	 9.00	 40	 2.97	 
BMI_bs_104	 2	 1	 Halva2.bmp	 4.233352e+01	 24	 999000	 240	 999000	 999	 4.335338e+01	 650.00	 716.67	 45.00	 34	 1.09	 
BMI_bs_104	 2	 1	 KinderBuenoWhite2.bmp	 4.431880e+01	 11	 9.589048e+02	 110	 6.500538e+02	 98	 4.535492e+01	 666.67	 716.67	 6.00	 22	 2.97	 
BMI_bs_104	 2	 1	 BambaSweet.bmp	 4.632132e+01	 12	 999000	 120	 999000	 999	 4.733975e+01	 666.67	 716.67	 10.00	 25	 2.97	 
BMI_bs_104	 2	 1	 BisliGrill.bmp	 5.032576e+01	 12	 999000	 120	 999000	 999	 5.134505e+01	 666.67	 716.67	 4.00	 42	 2.98	 
BMI_bs_104	 2	 1	 HappyHippo.bmp	 5.433019e+01	 12	 999000	 120	 999000	 999	 5.534932e+01	 666.67	 716.67	 2.00	 18	 2.98	 
BMI_bs_104	 2	 1	 BambaNugat.bmp	 5.833473e+01	 24	 999000	 240	 999000	 999	 5.935389e+01	 666.67	 716.67	 39.00	 58	 1.35	 
BMI_bs_104	 2	 1	 ClickXLbrown4.bmp	 6.032030e+01	 12	 999000	 120	 999000	 999	 6.133884e+01	 666.67	 716.67	 18.00	 31	 2.54	 
BMI_bs_104	 2	 1	 Twist.bmp	 6.232244e+01	 24	 999000	 240	 999000	 999	 6.334096e+01	 666.67	 716.67	 35.00	 51	 1.42	 
BMI_bs_104	 2	 1	 ClickXLwhite4.bmp	 6.432479e+01	 24	 999000	 240	 999000	 999	 6.534281e+01	 666.67	 716.67	 32.00	 50	 1.51	 
BMI_bs_104	 2	 1	 Tapuchips.bmp	 6.632703e+01	 11	 9.341916e+02	 110	 6.667251e+02	 98	 6.736248e+01	 683.33	 716.67	 8.00	 35	 2.97	 
BMI_bs_104	 2	 1	 TapuchipsCrunch.bmp	 7.233374e+01	 12	 999000	 120	 999000	 999	 7.335282e+01	 683.33	 716.67	 13.00	 57	 2.74	 
BMI_bs_104	 2	 1	 KifkefMaklot2.bmp	 7.532039e+01	 12	 999000	 120	 999000	 999	 7.633904e+01	 683.33	 716.67	 21.00	 39	 2.13	 
BMI_bs_104	 2	 1	 GumiWine2.bmp	 7.732260e+01	 24	 999000	 240	 999000	 999	 7.834209e+01	 683.33	 716.67	 60.00	 16	 0.01	 
BMI_bs_104	 2	 1	 SkittlesFruits2.bmp	 7.932480e+01	 24	 999000	 240	 999000	 999	 8.034331e+01	 683.33	 716.67	 52.00	 4	 0.13	 
BMI_bs_104	 2	 1	 Mentos.bmp	 8.232815e+01	 22	 9.425683e+02	 220	 7.167177e+02	 98	 8.336267e+01	 683.33	 733.33	 43.00	 52	 1.16	 
BMI_bs_104	 2	 1	 ClickBalls5.bmp	 8.433039e+01	 12	 999000	 120	 999000	 999	 8.534937e+01	 683.33	 733.33	 30.00	 3	 1.55	 
BMI_bs_104	 2	 1	 Loacker.bmp	 8.633267e+01	 12	 999000	 120	 999000	 999	 8.735144e+01	 683.33	 733.33	 12.00	 49	 2.95	 
BMI_bs_104	 2	 1	 Taami.bmp	 8.831800e+01	 24	 999000	 240	 999000	 999	 8.933659e+01	 683.33	 733.33	 36.00	 43	 1.37	 
BMI_bs_104	 2	 1	 Shugi.bmp	 9.132163e+01	 12	 999000	 120	 999000	 999	 9.233992e+01	 683.33	 733.33	 25.00	 13	 2.07	 
BMI_bs_104	 2	 1	 Tortit.bmp	 9.332381e+01	 22	 1.051140e+03	 2200	 7.333797e+02	 98	 9.436110e+01	 683.33	 683.33	 49.00	 55	 0.62	 
BMI_bs_104	 2	 1	 Twix.bmp	 9.532614e+01	 11	 1.017700e+03	 1100	 6.833912e+02	 98	 9.636276e+01	 633.33	 683.33	 16.00	 53	 2.65	 
BMI_bs_104	 2	 1	 Kitkat.bmp	 9.732829e+01	 11	 8.718251e+02	 110	 6.333819e+02	 98	 9.836431e+01	 650.00	 683.33	 22.00	 2	 2.13	 
BMI_bs_104	 2	 1	 Mars.bmp	 9.933057e+01	 12	 999000	 120	 999000	 999	 1.003496e+02	 650.00	 683.33	 29.00	 60	 1.57	 
BMI_bs_104	 2	 1	 PesekZman.bmp	 1.053206e+02	 12	 999000	 120	 999000	 999	 1.063402e+02	 650.00	 683.33	 15.00	 36	 2.65	 
BMI_bs_104	 2	 1	 Mekupelet.bmp	 1.083239e+02	 22	 1.003059e+03	 2200	 6.834043e+02	 98	 1.093593e+02	 650.00	 633.33	 38.00	 21	 1.36	 
BMI_bs_104	 2	 1	 Hit.bmp	 1.123284e+02	 11	 9.249217e+02	 110	 6.500522e+02	 98	 1.133647e+02	 666.67	 633.33	 11.00	 26	 2.96	 
BMI_bs_104	 2	 1	 ChocolateParaCookies5.bmp	 1.183182e+02	 22	 8.754163e+02	 220	 6.333809e+02	 98	 1.193547e+02	 666.67	 650.00	 40.00	 37	 1.27	 
BMI_bs_104	 2	 1	 BisliPizza3.bmp	 1.203208e+02	 22	 9.091665e+02	 220	 6.500443e+02	 98	 1.213561e+02	 666.67	 666.67	 41.00	 44	 1.26	 
BMI_bs_104	 2	 1	 DoritosGrill.bmp	 1.253262e+02	 24	 999000	 240	 999000	 999	 1.263442e+02	 666.67	 666.67	 42.00	 23	 1.18	 
BMI_bs_104	 2	 1	 KinderJoy.bmp	 1.283297e+02	 12	 999000	 120	 999000	 999	 1.293487e+02	 666.67	 666.67	 20.00	 12	 2.24	 
BMI_bs_104	 2	 1	 Egozi.bmp	 1.303320e+02	 11	 9.335253e+02	 110	 6.667203e+02	 98	 1.313670e+02	 683.33	 666.67	 19.00	 20	 2.25	 
BMI_bs_104	 2	 1	 Tictac.bmp	 1.333182e+02	 24	 999000	 240	 999000	 999	 1.343367e+02	 683.33	 666.67	 56.00	 15	 0.04	 
BMI_bs_104	 2	 1	 Smarties.bmp	 1.353209e+02	 12	 999000	 120	 999000	 999	 1.363401e+02	 683.33	 666.67	 26.00	 48	 1.93	 
BMI_bs_104	 2	 1	 CrunchShokoVanil.bmp	 1.393254e+02	 24	 999000	 240	 999000	 999	 1.403441e+02	 683.33	 666.67	 34.00	 10	 1.47	 
BMI_bs_104	 2	 1	 BagaleShtuhim.bmp	 1.433297e+02	 12	 999000	 120	 999000	 999	 1.443479e+02	 683.33	 666.67	 5.00	 17	 2.97	 
BMI_bs_104	 2	 1	 GumiSnakes3.bmp	 1.453321e+02	 24	 999000	 240	 999000	 999	 1.463504e+02	 683.33	 666.67	 57.00	 27	 0.03	 
BMI_bs_104	 2	 1	 BabyDoll.bmp	 1.523232e+02	 22	 9.482978e+02	 220	 6.667056e+02	 98	 1.533594e+02	 683.33	 683.33	 48.00	 7	 0.89	 
BMI_bs_104	 2	 1	 CrunchBisquitWhite2.bmp	 1.543254e+02	 11	 9.598843e+02	 110	 6.833825e+02	 98	 1.553612e+02	 700.00	 683.33	 14.00	 5	 2.68	 
BMI_bs_104	 2	 1	 Apropo.bmp	 1.573288e+02	 12	 999000	 120	 999000	 999	 1.583472e+02	 700.00	 683.33	 3.00	 38	 2.98	 
BMI_bs_104	 2	 1	 SkittlesSour4.bmp	 1.613333e+02	 24	 999000	 240	 999000	 999	 1.623515e+02	 700.00	 683.33	 58.00	 28	 0.03	 
BMI_bs_104	 2	 1	 Popco.bmp	 1.653211e+02	 22	 9.559656e+02	 220	 6.833776e+02	 98	 1.663566e+02	 700.00	 700.00	 46.00	 54	 1.01	 
BMI_bs_104	 2	 1	 CrunchBisquitBrown3.bmp	 1.693256e+02	 11	 9.679121e+02	 110	 7.000498e+02	 98	 1.703619e+02	 716.67	 700.00	 17.00	 47	 2.57	 
BMI_bs_104	 2	 1	 Snickers.bmp	 1.723289e+02	 12	 999000	 120	 999000	 999	 1.733470e+02	 716.67	 700.00	 7.00	 29	 2.97	 
BMI_bs_104	 2	 1	 ClickBlackWhite3.bmp	 1.743312e+02	 12	 999000	 120	 999000	 999	 1.753499e+02	 716.67	 700.00	 27.00	 33	 1.71	 
BMI_bs_104	 2	 1	 KashitSour.bmp	 1.783186e+02	 22	 9.415454e+02	 220	 7.000548e+02	 98	 1.793546e+02	 716.67	 716.67	 54.00	 46	 0.05	 
BMI_bs_104	 2	 1	 ChocolateParaMarir2.bmp	 1.853268e+02	 24	 999000	 240	 999000	 999	 1.863449e+02	 716.67	 716.67	 50.00	 32	 0.59	 
