subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_120	 2	 5	 SkittlesSour4.bmp	 8.093569e+02	 11	 1.215544e+03	 1100	 7.500678e+02	 98	 8.103941e+02	 700.00	 683.33	 9.00	 23	 2.15	 
BMI_bs_120	 2	 5	 BambaNugat.bmp	 8.143459e+02	 24	 999000	 240	 999000	 999	 8.153636e+02	 700.00	 683.33	 37.00	 33	 1.21	 
BMI_bs_120	 2	 5	 Twix.bmp	 8.163481e+02	 11	 1.019688e+03	 1100	 7.000544e+02	 98	 8.173848e+02	 650.00	 683.33	 19.00	 3	 1.92	 
BMI_bs_120	 2	 5	 KinderBuenoBrown3.bmp	 8.183503e+02	 12	 999000	 120	 999000	 999	 8.193704e+02	 650.00	 683.33	 1.00	 38	 2.97	 
BMI_bs_120	 2	 5	 ChocolateParaCookies5.bmp	 8.243570e+02	 12	 999000	 120	 999000	 999	 8.253772e+02	 650.00	 683.33	 12.00	 51	 2.11	 
BMI_bs_120	 2	 5	 BambaSweet.bmp	 8.263423e+02	 24	 999000	 240	 999000	 999	 8.273623e+02	 650.00	 683.33	 52.00	 30	 0.28	 
BMI_bs_120	 2	 5	 SkittlesFruits2.bmp	 8.293460e+02	 24	 999000	 240	 999000	 999	 8.303660e+02	 650.00	 683.33	 34.00	 47	 1.55	 
BMI_bs_120	 2	 5	 WerthersOriginal.bmp	 8.313482e+02	 24	 999000	 240	 999000	 999	 8.323683e+02	 650.00	 683.33	 45.00	 8	 0.69	 
BMI_bs_120	 2	 5	 KifkefMaklot2.bmp	 8.353527e+02	 11	 9.046359e+02	 110	 6.500573e+02	 98	 8.363925e+02	 666.67	 683.33	 11.00	 52	 2.11	 
BMI_bs_120	 2	 5	 Hit.bmp	 8.373549e+02	 24	 999000	 240	 999000	 999	 8.383751e+02	 666.67	 683.33	 36.00	 34	 1.51	 
BMI_bs_120	 2	 5	 HispusimShatiah.bmp	 8.423439e+02	 24	 999000	 240	 999000	 999	 8.433638e+02	 666.67	 683.33	 33.00	 1	 1.55	 
BMI_bs_120	 2	 5	 Keifli.bmp	 8.493517e+02	 22	 9.688264e+02	 220	 6.834000e+02	 98	 8.503862e+02	 666.67	 700.00	 41.00	 16	 0.90	 
BMI_bs_120	 2	 5	 Tortit.bmp	 8.513540e+02	 22	 1.070312e+03	 2200	 7.000532e+02	 98	 8.523907e+02	 666.67	 650.00	 49.00	 54	 0.34	 
BMI_bs_120	 2	 5	 ClickXLbrown4.bmp	 8.543573e+02	 11	 9.246444e+02	 110	 6.667102e+02	 98	 8.553944e+02	 683.33	 650.00	 14.00	 6	 2.07	 
BMI_bs_120	 2	 5	 GumiWine2.bmp	 8.573440e+02	 22	 8.631340e+02	 220	 6.500526e+02	 98	 8.583809e+02	 683.33	 666.67	 54.00	 56	 0.09	 
BMI_bs_120	 2	 5	 DoritosGrill.bmp	 8.613485e+02	 24	 999000	 240	 999000	 999	 8.623685e+02	 683.33	 666.67	 57.00	 28	 0.04	 
BMI_bs_120	 2	 5	 Tictac.bmp	 8.653530e+02	 24	 999000	 240	 999000	 999	 8.663731e+02	 683.33	 666.67	 60.00	 41	 0.02	 
BMI_bs_120	 2	 5	 Egozi.bmp	 8.693574e+02	 12	 999000	 120	 999000	 999	 8.703776e+02	 683.33	 666.67	 21.00	 58	 1.83	 
BMI_bs_120	 2	 5	 Halva2.bmp	 8.723442e+02	 24	 999000	 240	 999000	 999	 8.733642e+02	 683.33	 666.67	 58.00	 10	 0.03	 
BMI_bs_120	 2	 5	 ClickBalls5.bmp	 8.783508e+02	 12	 999000	 120	 999000	 999	 8.793711e+02	 683.33	 666.67	 7.00	 7	 2.21	 
BMI_bs_120	 2	 5	 Dubonim.bmp	 8.803532e+02	 12	 999000	 120	 999000	 999	 8.813733e+02	 683.33	 666.67	 27.00	 50	 1.71	 
BMI_bs_120	 2	 5	 ChocolateParaMilk3.bmp	 8.833566e+02	 11	 9.179921e+02	 110	 6.833881e+02	 98	 8.843920e+02	 700.00	 666.67	 16.00	 5	 2.05	 
BMI_bs_120	 2	 5	 BisliOnion.bmp	 8.853417e+02	 24	 999000	 240	 999000	 999	 8.863617e+02	 700.00	 666.67	 42.00	 46	 0.85	 
BMI_bs_120	 2	 5	 ChocolateParaSucariotKoftzot2.bmp	 8.873443e+02	 12	 999000	 120	 999000	 999	 8.883643e+02	 700.00	 666.67	 13.00	 15	 2.08	 
BMI_bs_120	 2	 5	 GumiSnakes3.bmp	 8.893465e+02	 22	 5.757710e+02	 22	 6.667199e+02	 98	 8.903821e+02	 700.00	 683.33	 48.00	 49	 0.38	 
BMI_bs_120	 2	 5	 Bounty.bmp	 8.923499e+02	 22	 1.037613e+03	 2200	 6.833807e+02	 98	 8.933863e+02	 700.00	 633.33	 55.00	 42	 0.07	 
BMI_bs_120	 2	 5	 Loacker.bmp	 8.963543e+02	 12	 999000	 120	 999000	 999	 8.973722e+02	 700.00	 633.33	 2.00	 20	 2.81	 
BMI_bs_120	 2	 5	 CrunchBisquitBrown3.bmp	 8.983566e+02	 12	 999000	 120	 999000	 999	 8.993765e+02	 700.00	 633.33	 4.00	 19	 2.59	 
BMI_bs_120	 2	 5	 BabyDoll.bmp	 9.003418e+02	 12	 999000	 120	 999000	 999	 9.013617e+02	 700.00	 633.33	 25.00	 2	 1.74	 
BMI_bs_120	 2	 5	 TapuchipsCrunch.bmp	 9.023444e+02	 11	 1.067305e+03	 1100	 7.000808e+02	 98	 9.033794e+02	 650.00	 633.33	 22.00	 18	 1.79	 
BMI_bs_120	 2	 5	 CrunchShokoVanil.bmp	 9.043467e+02	 24	 999000	 240	 999000	 999	 9.053647e+02	 650.00	 633.33	 50.00	 57	 0.29	 
BMI_bs_120	 2	 5	 Snickers.bmp	 9.063488e+02	 11	 9.556495e+02	 110	 6.500452e+02	 98	 9.073838e+02	 666.67	 633.33	 8.00	 11	 2.19	 
BMI_bs_120	 2	 5	 BisliGrill.bmp	 9.103533e+02	 22	 8.887171e+02	 220	 6.333817e+02	 98	 9.113891e+02	 666.67	 650.00	 43.00	 32	 0.84	 
BMI_bs_120	 2	 5	 Cheetos.bmp	 9.143578e+02	 22	 8.782311e+02	 220	 6.500509e+02	 98	 9.153936e+02	 666.67	 666.67	 51.00	 14	 0.29	 
BMI_bs_120	 2	 5	 Mars.bmp	 9.163431e+02	 12	 999000	 120	 999000	 999	 9.173630e+02	 666.67	 666.67	 15.00	 35	 2.06	 
BMI_bs_120	 2	 5	 PesekZman.bmp	 9.183456e+02	 12	 999000	 120	 999000	 999	 9.193656e+02	 666.67	 666.67	 3.00	 37	 2.65	 
BMI_bs_120	 2	 5	 Popco.bmp	 9.203478e+02	 12	 999000	 120	 999000	 999	 9.213678e+02	 666.67	 666.67	 30.00	 44	 1.61	 
BMI_bs_120	 2	 5	 HappyHippo.bmp	 9.223501e+02	 11	 9.863042e+02	 110	 6.667087e+02	 98	 9.233869e+02	 683.33	 666.67	 23.00	 4	 1.77	 
BMI_bs_120	 2	 5	 Twist.bmp	 9.283568e+02	 22	 8.973260e+02	 220	 6.667200e+02	 98	 9.293927e+02	 683.33	 683.33	 38.00	 26	 1.09	 
BMI_bs_120	 2	 5	 DoritosNatural.bmp	 9.303420e+02	 24	 999000	 240	 999000	 999	 9.313620e+02	 683.33	 683.33	 56.00	 31	 0.06	 
BMI_bs_120	 2	 5	 DoritosSourSpicy.bmp	 9.323447e+02	 24	 999000	 240	 999000	 999	 9.333648e+02	 683.33	 683.33	 53.00	 59	 0.28	 
