subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_101	 1	 1	 BabyDoll.bmp	 1.345775e+00	 24	 999000	 240	 999000	 999	 2.363180e+00	 750.00	 750.00	 55.00	 58	 0.27	 
BMI_bs_101	 1	 1	 Mentos.bmp	 4.332098e+00	 24	 999000	 240	 999000	 999	 5.350329e+00	 750.00	 750.00	 31.00	 20	 1.23	 
BMI_bs_101	 1	 1	 BagaleShtuhim.bmp	 6.334275e+00	 11	 1.040681e+03	 1100	 7.500568e+02	 98	 7.371178e+00	 700.00	 750.00	 24.00	 56	 1.52	 
BMI_bs_101	 1	 1	 Bounty.bmp	 8.336473e+00	 12	 9.285811e+02	 12	 999000	 98	 9.356018e+00	 700.00	 750.00	 23.00	 18	 1.54	 
BMI_bs_101	 1	 1	 Cheetos.bmp	 1.033862e+01	 24	 999000	 240	 999000	 999	 1.135740e+01	 700.00	 750.00	 51.00	 29	 0.59	 
BMI_bs_101	 1	 1	 Tortit.bmp	 1.334198e+01	 22	 1.188341e+03	 2200	 7.500708e+02	 98	 1.437857e+01	 700.00	 700.00	 44.00	 50	 0.82	 
BMI_bs_101	 1	 1	 BambaSweet.bmp	 1.534423e+01	 24	 999000	 240	 999000	 999	 1.636364e+01	 700.00	 700.00	 59.00	 49	 0.03	 
BMI_bs_101	 1	 1	 SkittlesFruits2.bmp	 1.933214e+01	 22	 1.037173e+03	 2200	 7.000533e+02	 98	 2.036864e+01	 700.00	 650.00	 53.00	 14	 0.49	 
BMI_bs_101	 1	 1	 CrunchShokoVanil.bmp	 2.133435e+01	 12	 999000	 120	 999000	 999	 2.235403e+01	 700.00	 650.00	 28.00	 8	 1.28	 
BMI_bs_101	 1	 1	 ClickBisquit2.bmp	 2.633997e+01	 12	 999000	 120	 999000	 999	 2.735868e+01	 700.00	 650.00	 1.00	 25	 2.97	 
BMI_bs_101	 1	 1	 Tictac.bmp	 2.834219e+01	 22	 8.700494e+02	 220	 6.500524e+02	 98	 2.937701e+01	 700.00	 666.67	 47.00	 43	 0.70	 
BMI_bs_101	 1	 1	 DoritosSourSpicy.bmp	 3.232966e+01	 24	 999000	 240	 999000	 999	 3.334779e+01	 700.00	 666.67	 33.00	 27	 1.09	 
BMI_bs_101	 1	 1	 BisliOnion.bmp	 3.433226e+01	 22	 8.764710e+02	 220	 6.667137e+02	 98	 3.536689e+01	 700.00	 683.33	 37.00	 4	 0.89	 
BMI_bs_101	 1	 1	 BambaNugat.bmp	 3.733557e+01	 12	 999000	 120	 999000	 999	 3.835486e+01	 700.00	 683.33	 9.00	 9	 2.61	 
BMI_bs_101	 1	 1	 DoritosNatural.bmp	 4.234119e+01	 22	 9.454170e+02	 220	 6.833864e+02	 98	 4.337766e+01	 700.00	 700.00	 45.00	 52	 0.79	 
BMI_bs_101	 1	 1	 ChocolateParaCookies5.bmp	 4.434357e+01	 12	 999000	 120	 999000	 999	 4.536261e+01	 700.00	 700.00	 6.00	 16	 2.72	 
BMI_bs_101	 1	 1	 ClickBalls5.bmp	 4.632870e+01	 11	 9.630894e+02	 110	 7.000561e+02	 98	 4.736369e+01	 716.67	 700.00	 10.00	 46	 2.54	 
BMI_bs_101	 1	 1	 ClickXLbrown4.bmp	 5.033349e+01	 12	 999000	 120	 999000	 999	 5.135261e+01	 716.67	 700.00	 4.00	 47	 2.87	 
