subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_101	 1	 7	 ChocolateParaMilk3.bmp	 1.204877e+03	 12	 999000	 120	 999000	 999	 1.205895e+03	 750.00	 683.33	 8.00	 40	 2.61	 
BMI_bs_101	 1	 7	 Bounty.bmp	 1.207880e+03	 12	 999000	 120	 999000	 999	 1.208898e+03	 750.00	 683.33	 23.00	 18	 1.54	 
BMI_bs_101	 1	 7	 GumiWine2.bmp	 1.209865e+03	 24	 999000	 240	 999000	 999	 1.210883e+03	 750.00	 683.33	 54.00	 17	 0.37	 
BMI_bs_101	 1	 7	 Mars.bmp	 1.211868e+03	 24	 999000	 240	 999000	 999	 1.212886e+03	 750.00	 683.33	 36.00	 32	 0.91	 
BMI_bs_101	 1	 7	 HappyHippo.bmp	 1.213870e+03	 11	 1.101575e+03	 1100	 7.500869e+02	 98	 1.214907e+03	 700.00	 683.33	 12.00	 41	 2.24	 
BMI_bs_101	 1	 7	 BambaNugat.bmp	 1.216873e+03	 12	 999000	 120	 999000	 999	 1.217892e+03	 700.00	 683.33	 9.00	 9	 2.61	 
BMI_bs_101	 1	 7	 PesekZman.bmp	 1.218876e+03	 11	 9.674195e+02	 110	 7.000488e+02	 98	 1.219912e+03	 716.67	 683.33	 21.00	 42	 1.67	 
BMI_bs_101	 1	 7	 Apropo.bmp	 1.222880e+03	 11	 9.569271e+02	 110	 7.167211e+02	 98	 1.223916e+03	 733.33	 683.33	 15.00	 31	 1.90	 
BMI_bs_101	 1	 7	 DoritosSourSpicy.bmp	 1.224865e+03	 24	 999000	 240	 999000	 999	 1.225883e+03	 733.33	 683.33	 33.00	 27	 1.09	 
BMI_bs_101	 1	 7	 DoritosGrill.bmp	 1.229871e+03	 24	 999000	 240	 999000	 999	 1.230890e+03	 733.33	 683.33	 35.00	 2	 0.97	 
BMI_bs_101	 1	 7	 KinderBuenoWhite2.bmp	 1.231874e+03	 12	 999000	 120	 999000	 999	 1.232892e+03	 733.33	 683.33	 17.00	 1	 1.76	 
BMI_bs_101	 1	 7	 Tictac.bmp	 1.235878e+03	 22	 9.195689e+02	 220	 6.834219e+02	 98	 1.236913e+03	 733.33	 700.00	 47.00	 43	 0.70	 
BMI_bs_101	 1	 7	 Egozi.bmp	 1.237880e+03	 22	 1.010113e+03	 2200	 7.000445e+02	 98	 1.238915e+03	 733.33	 650.00	 52.00	 34	 0.59	 
BMI_bs_101	 1	 7	 KifkefMaklot2.bmp	 1.240867e+03	 12	 999000	 120	 999000	 999	 1.241885e+03	 733.33	 650.00	 19.00	 37	 1.71	 
BMI_bs_101	 1	 7	 KinderJoy.bmp	 1.245873e+03	 12	 999000	 120	 999000	 999	 1.246891e+03	 733.33	 650.00	 22.00	 28	 1.63	 
BMI_bs_101	 1	 7	 SkittlesFruits2.bmp	 1.247875e+03	 22	 8.932939e+02	 220	 6.500460e+02	 98	 1.248911e+03	 733.33	 666.67	 53.00	 14	 0.49	 
BMI_bs_101	 1	 7	 CrunchBisquitBrown3.bmp	 1.249877e+03	 11	 1.039888e+03	 1100	 7.333830e+02	 98	 1.250914e+03	 683.33	 666.67	 5.00	 48	 2.77	 
BMI_bs_101	 1	 7	 KinderBuenoBrown3.bmp	 1.253865e+03	 11	 9.223255e+02	 110	 6.833972e+02	 98	 1.254899e+03	 700.00	 666.67	 13.00	 23	 1.95	 
BMI_bs_101	 1	 7	 Halva2.bmp	 1.257869e+03	 22	 9.454689e+02	 220	 6.667096e+02	 98	 1.258905e+03	 700.00	 683.33	 42.00	 59	 0.83	 
BMI_bs_101	 1	 7	 Tortit.bmp	 1.261874e+03	 22	 9.349057e+02	 220	 6.833762e+02	 98	 1.262909e+03	 700.00	 700.00	 44.00	 50	 0.82	 
BMI_bs_101	 1	 7	 ClickBlackWhite3.bmp	 1.263876e+03	 12	 999000	 120	 999000	 999	 1.264894e+03	 700.00	 700.00	 2.00	 35	 2.95	 
BMI_bs_101	 1	 7	 TapuchipsCrunch.bmp	 1.265878e+03	 12	 999000	 120	 999000	 999	 1.266896e+03	 700.00	 700.00	 27.00	 45	 1.30	 
BMI_bs_101	 1	 7	 Tapuchips.bmp	 1.267864e+03	 24	 999000	 240	 999000	 999	 1.268882e+03	 700.00	 700.00	 38.00	 33	 0.89	 
BMI_bs_101	 1	 7	 GumiSnakes3.bmp	 1.269866e+03	 22	 9.641848e+02	 220	 7.000491e+02	 98	 1.270901e+03	 700.00	 716.67	 39.00	 6	 0.88	 
BMI_bs_101	 1	 7	 Loacker.bmp	 1.275873e+03	 12	 999000	 120	 999000	 999	 1.276891e+03	 700.00	 716.67	 3.00	 30	 2.91	 
BMI_bs_101	 1	 7	 ClickBisquit2.bmp	 1.278876e+03	 12	 999000	 120	 999000	 999	 1.279894e+03	 700.00	 716.67	 1.00	 25	 2.97	 
BMI_bs_101	 1	 7	 ClickXLwhite4.bmp	 1.280879e+03	 11	 9.661536e+02	 110	 7.000530e+02	 98	 1.281913e+03	 716.67	 716.67	 7.00	 22	 2.69	 
BMI_bs_101	 1	 7	 ChocolateParaSucariotKoftzot2.bmp	 1.282864e+03	 12	 999000	 120	 999000	 999	 1.283882e+03	 716.67	 716.67	 11.00	 19	 2.51	 
BMI_bs_101	 1	 7	 HispusimShatiah.bmp	 1.285867e+03	 24	 999000	 240	 999000	 999	 1.286885e+03	 716.67	 716.67	 57.00	 51	 0.14	 
BMI_bs_101	 1	 7	 KashitSour.bmp	 1.287870e+03	 22	 9.278366e+02	 220	 7.167221e+02	 98	 1.288906e+03	 716.67	 733.33	 50.00	 53	 0.61	 
BMI_bs_101	 1	 7	 BambaSweet.bmp	 1.289872e+03	 24	 999000	 240	 999000	 999	 1.290890e+03	 716.67	 733.33	 59.00	 49	 0.03	 
BMI_bs_101	 1	 7	 CrunchBisquitWhite2.bmp	 1.291874e+03	 12	 999000	 120	 999000	 999	 1.292892e+03	 716.67	 733.33	 26.00	 11	 1.44	 
BMI_bs_101	 1	 7	 BagaleShtuhim.bmp	 1.294878e+03	 11	 9.402717e+02	 110	 7.167173e+02	 98	 1.295912e+03	 733.33	 733.33	 24.00	 56	 1.52	 
BMI_bs_101	 1	 7	 Popco.bmp	 1.296880e+03	 24	 999000	 240	 999000	 999	 1.297898e+03	 733.33	 733.33	 49.00	 21	 0.63	 
BMI_bs_101	 1	 7	 BisliOnion.bmp	 1.298865e+03	 22	 1.014148e+03	 2200	 7.333874e+02	 98	 1.299900e+03	 733.33	 683.33	 37.00	 4	 0.89	 
BMI_bs_101	 1	 7	 Kitkat.bmp	 1.300868e+03	 12	 999000	 120	 999000	 999	 1.301886e+03	 733.33	 683.33	 14.00	 5	 1.92	 
BMI_bs_101	 1	 7	 Hit.bmp	 1.302870e+03	 24	 999000	 240	 999000	 999	 1.303888e+03	 733.33	 683.33	 48.00	 44	 0.66	 
BMI_bs_101	 1	 7	 Mentos.bmp	 1.308876e+03	 24	 999000	 240	 999000	 999	 1.309894e+03	 733.33	 683.33	 31.00	 20	 1.23	 
BMI_bs_101	 1	 7	 Keifli.bmp	 1.311880e+03	 24	 999000	 240	 999000	 999	 1.312898e+03	 733.33	 683.33	 58.00	 26	 0.04	 
BMI_bs_101	 1	 7	 CrunchShokoVanil.bmp	 1.315868e+03	 12	 999000	 120	 999000	 999	 1.316886e+03	 733.33	 683.33	 28.00	 8	 1.28	 
BMI_bs_101	 1	 7	 Shugi.bmp	 1.321874e+03	 22	 9.221578e+02	 220	 6.833835e+02	 98	 1.322910e+03	 733.33	 700.00	 56.00	 36	 0.20	 
BMI_bs_101	 1	 7	 WerthersOriginal.bmp	 1.323877e+03	 24	 999000	 240	 999000	 999	 1.324894e+03	 733.33	 700.00	 60.00	 39	 0.01	 
BMI_bs_101	 1	 7	 Taami.bmp	 1.328866e+03	 12	 999000	 120	 999000	 999	 1.329883e+03	 733.33	 700.00	 29.00	 57	 1.28	 
BMI_bs_101	 1	 7	 BisliPizza3.bmp	 1.331869e+03	 24	 999000	 240	 999000	 999	 1.332887e+03	 733.33	 700.00	 40.00	 12	 0.88	 
BMI_bs_101	 1	 7	 Smarties.bmp	 1.333871e+03	 24	 999000	 240	 999000	 999	 1.334889e+03	 733.33	 700.00	 43.00	 3	 0.82	 
BMI_bs_101	 1	 7	 Twist.bmp	 1.336874e+03	 12	 999000	 120	 999000	 999	 1.337892e+03	 733.33	 700.00	 30.00	 10	 1.24	 
