subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_103	 1	 11	 Taami.bmp	 1.954450e+03	 24	 999000	 240	 999000	 999	 1.955468e+03	 550.00	 416.67	 38.00	 44	 1.28	 
BMI_bs_103	 1	 11	 Tictac.bmp	 1.959439e+03	 22	 8.901995e+02	 220	 4.167349e+02	 98	 1.960474e+03	 550.00	 433.33	 50.00	 39	 0.88	 
BMI_bs_103	 1	 11	 ChocolateParaCookies5.bmp	 1.961441e+03	 24	 999000	 240	 999000	 999	 1.962459e+03	 550.00	 433.33	 36.00	 35	 1.42	 
BMI_bs_103	 1	 11	 CrunchBisquitWhite2.bmp	 1.963444e+03	 11	 8.908630e+02	 110	 5.500550e+02	 98	 1.964479e+03	 566.67	 433.33	 15.00	 21	 2.00	 
BMI_bs_103	 1	 11	 ChocolateParaMilk3.bmp	 1.969450e+03	 24	 999000	 240	 999000	 999	 1.970468e+03	 566.67	 433.33	 48.00	 32	 0.92	 
BMI_bs_103	 1	 11	 BabyDoll.bmp	 1.971453e+03	 24	 999000	 240	 999000	 999	 1.972470e+03	 566.67	 433.33	 34.00	 53	 1.44	 
BMI_bs_103	 1	 11	 SkittlesFruits2.bmp	 1.974439e+03	 24	 999000	 240	 999000	 999	 1.975457e+03	 566.67	 433.33	 55.00	 49	 0.79	 
BMI_bs_103	 1	 11	 SkittlesSour4.bmp	 1.976442e+03	 24	 999000	 240	 999000	 999	 1.977459e+03	 566.67	 433.33	 54.00	 16	 0.85	 
BMI_bs_103	 1	 11	 Tortit.bmp	 1.980446e+03	 24	 999000	 240	 999000	 999	 1.981464e+03	 566.67	 433.33	 41.00	 33	 1.21	 
BMI_bs_103	 1	 11	 ClickXLwhite4.bmp	 1.982448e+03	 11	 8.546910e+02	 110	 5.667849e+02	 98	 1.983483e+03	 583.33	 433.33	 12.00	 34	 2.05	 
BMI_bs_103	 1	 11	 GumiWine2.bmp	 1.987437e+03	 22	 8.725721e+02	 220	 4.333803e+02	 98	 1.988472e+03	 583.33	 450.00	 44.00	 55	 1.14	 
BMI_bs_103	 1	 11	 DoritosSourSpicy.bmp	 1.994445e+03	 11	 9.409293e+02	 110	 5.833867e+02	 98	 1.995480e+03	 600.00	 450.00	 24.00	 42	 1.69	 
BMI_bs_103	 1	 11	 Mentos.bmp	 1.996447e+03	 24	 999000	 240	 999000	 999	 1.997465e+03	 600.00	 450.00	 59.00	 43	 0.53	 
BMI_bs_103	 1	 11	 KinderBuenoWhite2.bmp	 1.999451e+03	 12	 999000	 120	 999000	 999	 2.000468e+03	 600.00	 450.00	 2.00	 38	 2.61	 
BMI_bs_103	 1	 11	 HappyHippo.bmp	 2.002437e+03	 24	 999000	 240	 999000	 999	 2.003455e+03	 600.00	 450.00	 31.00	 19	 1.47	 
BMI_bs_103	 1	 11	 Cheetos.bmp	 2.006442e+03	 11	 1.072265e+03	 1100	 6.000681e+02	 98	 2.007478e+03	 550.00	 450.00	 18.00	 5	 1.76	 
BMI_bs_103	 1	 11	 ClickBisquit2.bmp	 2.010446e+03	 11	 9.154688e+02	 110	 5.500495e+02	 98	 2.011481e+03	 566.67	 450.00	 13.00	 14	 2.03	 
BMI_bs_103	 1	 11	 ChocolateParaSucariotKoftzot2.bmp	 2.014451e+03	 12	 999000	 120	 999000	 999	 2.015468e+03	 566.67	 450.00	 28.00	 25	 1.50	 
BMI_bs_103	 1	 11	 BambaSweet.bmp	 2.017437e+03	 24	 999000	 240	 999000	 999	 2.018455e+03	 566.67	 450.00	 40.00	 2	 1.21	 
BMI_bs_103	 1	 11	 BisliPizza3.bmp	 2.023444e+03	 12	 999000	 120	 999000	 999	 2.024462e+03	 566.67	 450.00	 19.00	 22	 1.74	 
BMI_bs_103	 1	 11	 BisliOnion.bmp	 2.025446e+03	 24	 999000	 240	 999000	 999	 2.026464e+03	 566.67	 450.00	 32.00	 26	 1.45	 
BMI_bs_103	 1	 11	 KinderJoy.bmp	 2.028450e+03	 24	 999000	 240	 999000	 999	 2.029467e+03	 566.67	 450.00	 35.00	 12	 1.42	 
BMI_bs_103	 1	 11	 Mars.bmp	 2.030452e+03	 11	 8.344513e+02	 110	 5.667158e+02	 98	 2.031487e+03	 583.33	 450.00	 7.00	 23	 2.36	 
BMI_bs_103	 1	 11	 HispusimShatiah.bmp	 2.032437e+03	 22	 8.741887e+02	 220	 4.500522e+02	 98	 2.033472e+03	 583.33	 466.67	 47.00	 1	 1.05	 
BMI_bs_103	 1	 11	 KashitSour.bmp	 2.034440e+03	 24	 999000	 240	 999000	 999	 2.035458e+03	 583.33	 466.67	 49.00	 57	 0.89	 
BMI_bs_103	 1	 11	 Mekupelet.bmp	 2.037443e+03	 12	 999000	 120	 999000	 999	 2.038461e+03	 583.33	 466.67	 30.00	 10	 1.48	 
BMI_bs_103	 1	 11	 Kitkat.bmp	 2.041448e+03	 22	 9.880193e+02	 220	 4.667111e+02	 98	 2.042482e+03	 583.33	 483.33	 42.00	 17	 1.19	 
BMI_bs_103	 1	 11	 Smarties.bmp	 2.043450e+03	 24	 999000	 240	 999000	 999	 2.044468e+03	 583.33	 483.33	 46.00	 9	 1.07	 
BMI_bs_103	 1	 11	 TapuchipsCrunch.bmp	 2.045452e+03	 12	 999000	 120	 999000	 999	 2.046470e+03	 583.33	 483.33	 17.00	 13	 1.97	 
BMI_bs_103	 1	 11	 DoritosGrill.bmp	 2.047437e+03	 12	 999000	 120	 999000	 999	 2.048455e+03	 583.33	 483.33	 14.00	 45	 2.03	 
BMI_bs_103	 1	 11	 BambaNugat.bmp	 2.049440e+03	 12	 999000	 120	 999000	 999	 2.050458e+03	 583.33	 483.33	 8.00	 52	 2.19	 
BMI_bs_103	 1	 11	 BisliGrill.bmp	 2.051442e+03	 22	 9.164299e+02	 220	 4.833821e+02	 98	 2.052478e+03	 583.33	 500.00	 37.00	 59	 1.31	 
BMI_bs_103	 1	 11	 DoritosNatural.bmp	 2.055447e+03	 24	 999000	 240	 999000	 999	 2.056465e+03	 583.33	 500.00	 43.00	 51	 1.19	 
BMI_bs_103	 1	 11	 ClickBalls5.bmp	 2.059451e+03	 12	 999000	 120	 999000	 999	 2.060469e+03	 583.33	 500.00	 9.00	 56	 2.11	 
BMI_bs_103	 1	 11	 CrunchBisquitBrown3.bmp	 2.061453e+03	 12	 999000	 120	 999000	 999	 2.062471e+03	 583.33	 500.00	 22.00	 31	 1.71	 
BMI_bs_103	 1	 11	 Halva2.bmp	 2.063439e+03	 24	 999000	 240	 999000	 999	 2.064457e+03	 583.33	 500.00	 51.00	 36	 0.86	 
BMI_bs_103	 1	 11	 ClickBlackWhite3.bmp	 2.065441e+03	 12	 999000	 120	 999000	 999	 2.066459e+03	 583.33	 500.00	 16.00	 3	 1.97	 
