subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_112	 2	 12	 KinderBuenoBrown3.bmp	 2.131995e+03	 12	 999000	 120	 999000	 999	 2.133013e+03	 583.33	 516.67	 1.00	 21	 0.91	 
BMI_bs_112	 2	 12	 Hit.bmp	 2.134999e+03	 12	 999000	 120	 999000	 999	 2.136017e+03	 583.33	 516.67	 24.00	 53	 0.24	 
BMI_bs_112	 2	 12	 KinderBuenoWhite2.bmp	 2.137001e+03	 12	 999000	 120	 999000	 999	 2.138019e+03	 583.33	 516.67	 12.00	 9	 0.41	 
BMI_bs_112	 2	 12	 ClickBlackWhite3.bmp	 2.139003e+03	 12	 999000	 120	 999000	 999	 2.140021e+03	 583.33	 516.67	 25.00	 26	 0.21	 
BMI_bs_112	 2	 12	 Bamba.bmp	 2.141006e+03	 24	 999000	 240	 999000	 999	 2.142023e+03	 583.33	 516.67	 44.00	 41	 0.11	 
BMI_bs_112	 2	 12	 Bounty.bmp	 2.143992e+03	 24	 999000	 240	 999000	 999	 2.145010e+03	 583.33	 516.67	 52.00	 4	 0.03	 
BMI_bs_112	 2	 12	 BisliGrill.bmp	 2.145995e+03	 12	 999000	 120	 999000	 999	 2.147012e+03	 583.33	 516.67	 26.00	 60	 0.20	 
BMI_bs_112	 2	 12	 ClickBisquit2.bmp	 2.149999e+03	 11	 9.262780e+02	 110	 5.834107e+02	 98	 2.151034e+03	 600.00	 516.67	 17.00	 18	 0.36	 
BMI_bs_112	 2	 12	 DoritosNatural.bmp	 2.152001e+03	 24	 999000	 240	 999000	 999	 2.153019e+03	 600.00	 516.67	 32.00	 46	 0.16	 
BMI_bs_112	 2	 12	 BisliPizza3.bmp	 2.157007e+03	 24	 999000	 240	 999000	 999	 2.158025e+03	 600.00	 516.67	 33.00	 55	 0.16	 
BMI_bs_112	 2	 12	 Halva2.bmp	 2.158993e+03	 12	 999000	 120	 999000	 999	 2.160010e+03	 600.00	 516.67	 18.00	 27	 0.33	 
BMI_bs_112	 2	 12	 Smarties.bmp	 2.162997e+03	 12	 999000	 120	 999000	 999	 2.164015e+03	 600.00	 516.67	 30.00	 33	 0.17	 
BMI_bs_112	 2	 12	 CrunchShokoVanil.bmp	 2.164999e+03	 24	 999000	 240	 999000	 999	 2.166017e+03	 600.00	 516.67	 60.00	 19	 0.01	 
BMI_bs_112	 2	 12	 Popco.bmp	 2.168003e+03	 22	 8.786591e+02	 220	 5.167257e+02	 98	 2.169039e+03	 600.00	 533.33	 54.00	 11	 0.03	 
BMI_bs_112	 2	 12	 DoritosSourSpicy.bmp	 2.172991e+03	 22	 8.289087e+02	 220	 5.333813e+02	 98	 2.174026e+03	 600.00	 550.00	 51.00	 45	 0.04	 
BMI_bs_112	 2	 12	 WerthersOriginal.bmp	 2.174994e+03	 24	 999000	 240	 999000	 999	 2.176012e+03	 600.00	 550.00	 57.00	 10	 0.03	 
BMI_bs_112	 2	 12	 TapuchipsCrunch.bmp	 2.176996e+03	 22	 8.630534e+02	 220	 5.500460e+02	 98	 2.178033e+03	 600.00	 566.67	 40.00	 25	 0.11	 
BMI_bs_112	 2	 12	 KinderJoy.bmp	 2.181001e+03	 11	 9.537389e+02	 110	 6.000477e+02	 98	 2.182036e+03	 616.67	 566.67	 8.00	 47	 0.49	 
BMI_bs_112	 2	 12	 DoritosGrill.bmp	 2.185005e+03	 24	 999000	 240	 999000	 999	 2.186023e+03	 616.67	 566.67	 35.00	 14	 0.14	 
BMI_bs_112	 2	 12	 HappyHippo.bmp	 2.188993e+03	 11	 8.931769e+02	 110	 6.167293e+02	 98	 2.190029e+03	 633.33	 566.67	 14.00	 40	 0.41	 
BMI_bs_112	 2	 12	 GumiSnakes3.bmp	 2.190995e+03	 24	 999000	 240	 999000	 999	 2.192013e+03	 633.33	 566.67	 45.00	 42	 0.09	 
BMI_bs_112	 2	 12	 KashitSour.bmp	 2.192997e+03	 24	 999000	 240	 999000	 999	 2.194015e+03	 633.33	 566.67	 50.00	 8	 0.04	 
BMI_bs_112	 2	 12	 Keifli.bmp	 2.194999e+03	 22	 8.042284e+02	 220	 5.667147e+02	 98	 2.196035e+03	 633.33	 583.33	 46.00	 57	 0.09	 
BMI_bs_112	 2	 12	 BambaNugat.bmp	 2.197002e+03	 22	 9.507294e+02	 220	 5.833786e+02	 98	 2.198038e+03	 633.33	 600.00	 55.00	 3	 0.03	 
BMI_bs_112	 2	 12	 ChocolateParaMilk3.bmp	 2.202991e+03	 11	 8.900956e+02	 110	 6.333861e+02	 98	 2.204027e+03	 650.00	 600.00	 11.00	 44	 0.45	 
BMI_bs_112	 2	 12	 BabyDoll.bmp	 2.205995e+03	 24	 999000	 240	 999000	 999	 2.207013e+03	 650.00	 600.00	 59.00	 1	 0.01	 
BMI_bs_112	 2	 12	 ChocolateParaSucariotKoftzot2.bmp	 2.207997e+03	 12	 999000	 120	 999000	 999	 2.209015e+03	 650.00	 600.00	 20.00	 48	 0.28	 
BMI_bs_112	 2	 12	 Loacker.bmp	 2.210000e+03	 12	 999000	 120	 999000	 999	 2.211017e+03	 650.00	 600.00	 4.00	 23	 0.59	 
BMI_bs_112	 2	 12	 Twix.bmp	 2.213003e+03	 11	 1.116541e+03	 1100	 6.500466e+02	 98	 2.214040e+03	 600.00	 600.00	 19.00	 36	 0.31	 
BMI_bs_112	 2	 12	 SkittlesFruits2.bmp	 2.215005e+03	 24	 999000	 240	 999000	 999	 2.216023e+03	 600.00	 600.00	 56.00	 6	 0.03	 
BMI_bs_112	 2	 12	 ChocolateParaMarir2.bmp	 2.217008e+03	 12	 999000	 120	 999000	 999	 2.218025e+03	 600.00	 600.00	 10.00	 34	 0.46	 
BMI_bs_112	 2	 12	 Twist.bmp	 2.218993e+03	 22	 1.066745e+03	 2200	 6.000544e+02	 98	 2.220028e+03	 600.00	 550.00	 38.00	 43	 0.13	 
BMI_bs_112	 2	 12	 Taami.bmp	 2.221996e+03	 22	 9.435649e+02	 220	 5.500484e+02	 98	 2.223031e+03	 600.00	 566.67	 48.00	 56	 0.07	 
BMI_bs_112	 2	 12	 ClickXLwhite4.bmp	 2.223999e+03	 12	 999000	 120	 999000	 999	 2.225016e+03	 600.00	 566.67	 3.00	 58	 0.61	 
BMI_bs_112	 2	 12	 Snickers.bmp	 2.226001e+03	 12	 999000	 120	 999000	 999	 2.227019e+03	 600.00	 566.67	 15.00	 50	 0.39	 
