subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	itemNameIndex	bidValue
BMI_bs_124	 2	 12	 SkittlesSour4.bmp	 2.334468e+03	 12	 999000	 120	 999000	 999	 2.335486e+03	 583.33	 516.67	 1.00	 51	 2.99	 
BMI_bs_124	 2	 12	 Snickers.bmp	 2.337455e+03	 12	 999000	 120	 999000	 999	 2.338472e+03	 583.33	 516.67	 24.00	 12	 0.07	 
BMI_bs_124	 2	 12	 Tapuchips.bmp	 2.339457e+03	 12	 999000	 120	 999000	 999	 2.340475e+03	 583.33	 516.67	 12.00	 31	 1.64	 
BMI_bs_124	 2	 12	 ClickXLbrown4.bmp	 2.341459e+03	 12	 999000	 120	 999000	 999	 2.342477e+03	 583.33	 516.67	 25.00	 3	 0.07	 
BMI_bs_124	 2	 12	 Halva2.bmp	 2.343461e+03	 24	 999000	 240	 999000	 999	 2.344479e+03	 583.33	 516.67	 44.00	 20	 0.04	 
BMI_bs_124	 2	 12	 Loacker.bmp	 2.346448e+03	 24	 999000	 240	 999000	 999	 2.347466e+03	 583.33	 516.67	 52.00	 44	 0.03	 
BMI_bs_124	 2	 12	 HappyHippo.bmp	 2.348450e+03	 12	 999000	 120	 999000	 999	 2.349468e+03	 583.33	 516.67	 26.00	 38	 0.07	 
BMI_bs_124	 2	 12	 BambaSweet.bmp	 2.352455e+03	 11	 9.574059e+02	 110	 5.833861e+02	 98	 2.353490e+03	 600.00	 516.67	 17.00	 13	 1.33	 
BMI_bs_124	 2	 12	 Keifli.bmp	 2.354457e+03	 24	 999000	 240	 999000	 999	 2.355475e+03	 600.00	 516.67	 32.00	 23	 0.06	 
BMI_bs_124	 2	 12	 KashitSour.bmp	 2.359463e+03	 24	 999000	 240	 999000	 999	 2.360481e+03	 600.00	 516.67	 33.00	 39	 0.06	 
BMI_bs_124	 2	 12	 WerthersOriginal.bmp	 2.361448e+03	 12	 999000	 120	 999000	 999	 2.362466e+03	 600.00	 516.67	 18.00	 24	 1.21	 
BMI_bs_124	 2	 12	 CrunchBisquitBrown3.bmp	 2.365453e+03	 12	 999000	 120	 999000	 999	 2.366471e+03	 600.00	 516.67	 30.00	 1	 0.06	 
BMI_bs_124	 2	 12	 PesekZman.bmp	 2.367455e+03	 24	 999000	 240	 999000	 999	 2.368473e+03	 600.00	 516.67	 60.00	 42	 0.01	 
BMI_bs_124	 2	 12	 ClickBlackWhite3.bmp	 2.370458e+03	 22	 -1.329048e+03	 22	 5.167232e+02	 98	 2.371494e+03	 600.00	 533.33	 54.00	 9	 0.02	 
