subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BSOV_121	 1	 17	 KifkefMaklot2.bmp	 2.061956e+03	 24	 999000	 240	 999000	 999	 2.062974e+03	 750.00	 883.33	 51.00	 23	 2.69	 
BSOV_121	 1	 17	 HappyHippo.bmp	 2.066945e+03	 24	 999000	 240	 999000	 999	 2.067963e+03	 750.00	 883.33	 54.00	 47	 2.62	 
BSOV_121	 1	 17	 Popco.bmp	 2.068948e+03	 24	 999000	 240	 999000	 999	 2.069965e+03	 750.00	 883.33	 40.00	 11	 3.76	 
BSOV_121	 1	 17	 Egozi.bmp	 2.070950e+03	 24	 999000	 240	 999000	 999	 2.071968e+03	 750.00	 883.33	 41.00	 45	 3.73	 
BSOV_121	 1	 17	 Mars.bmp	 2.076957e+03	 11	 9.164818e+02	 110	 7.506494e+02	 98	 2.077974e+03	 766.67	 883.33	 12.00	 50	 5.00	 
BSOV_121	 1	 17	 CrunchShokoVanil.bmp	 2.078959e+03	 24	 999000	 240	 999000	 999	 2.079977e+03	 766.67	 883.33	 58.00	 53	 0.69	 
BSOV_121	 1	 17	 Mekupelet.bmp	 2.081946e+03	 22	 9.194288e+02	 220	 8.841192e+02	 98	 2.082963e+03	 766.67	 900.00	 52.00	 36	 2.69	 
BSOV_121	 1	 17	 CrunchBisquitWhite2.bmp	 2.083948e+03	 24	 999000	 240	 999000	 999	 2.084966e+03	 766.67	 900.00	 39.00	 6	 3.76	 
BSOV_121	 1	 17	 Dubonim.bmp	 2.087952e+03	 11	 1.000955e+03	 110	 7.675479e+02	 98	 2.088970e+03	 783.33	 900.00	 18.00	 15	 4.84	 
BSOV_121	 1	 17	 ChocolateParaSucariotKoftzot2.bmp	 2.089955e+03	 12	 999000	 120	 999000	 999	 2.090972e+03	 783.33	 900.00	 11.00	 52	 5.09	 
BSOV_121	 1	 17	 Mentos.bmp	 2.094943e+03	 12	 999000	 120	 999000	 999	 2.095961e+03	 783.33	 900.00	 8.00	 37	 5.82	 
BSOV_121	 1	 17	 Bounty.bmp	 2.101951e+03	 24	 999000	 240	 999000	 999	 2.102969e+03	 783.33	 900.00	 56.00	 19	 1.62	 
BSOV_121	 1	 17	 Kitkat.bmp	 2.103954e+03	 24	 999000	 240	 999000	 999	 2.104971e+03	 783.33	 900.00	 46.00	 12	 2.73	 
BSOV_121	 1	 17	 DoritosNatural.bmp	 2.106957e+03	 12	 999000	 120	 999000	 999	 2.107975e+03	 783.33	 900.00	 14.00	 1	 4.87	 
BSOV_121	 1	 17	 Taami.bmp	 2.109960e+03	 12	 999000	 120	 999000	 999	 2.110978e+03	 783.33	 900.00	 4.00	 22	 5.96	 
BSOV_121	 1	 17	 Bamba.bmp	 2.113948e+03	 12	 999000	 120	 999000	 999	 2.114966e+03	 783.33	 900.00	 20.00	 39	 4.84	 
BSOV_121	 1	 17	 SkittlesFruits2.bmp	 2.117953e+03	 11	 7.685707e+02	 11	 7.842605e+02	 98	 2.118970e+03	 800.00	 900.00	 7.00	 30	 5.91	 
BSOV_121	 1	 17	 ChocolateParaMarir2.bmp	 2.121957e+03	 24	 999000	 240	 999000	 999	 2.122975e+03	 800.00	 900.00	 57.00	 20	 1.53	 
BSOV_121	 1	 17	 Apropo.bmp	 2.124961e+03	 24	 999000	 240	 999000	 999	 2.125978e+03	 800.00	 900.00	 49.00	 14	 2.71	 
BSOV_121	 1	 17	 ClickXLbrown4.bmp	 2.130951e+03	 24	 999000	 240	 999000	 999	 2.131968e+03	 800.00	 900.00	 48.00	 32	 2.73	 
BSOV_121	 1	 17	 Tortit.bmp	 2.132953e+03	 12	 999000	 120	 999000	 999	 2.133971e+03	 800.00	 900.00	 16.00	 13	 4.87	 
BSOV_121	 1	 17	 ClickXLwhite4.bmp	 2.135956e+03	 12	 999000	 120	 999000	 999	 2.136974e+03	 800.00	 900.00	 17.00	 9	 4.84	 
BSOV_121	 1	 17	 Loacker.bmp	 2.137958e+03	 22	 1.162707e+03	 2200	 9.009100e+02	 98	 2.138976e+03	 800.00	 850.00	 47.00	 31	 2.73	 
BSOV_121	 1	 17	 BisliOnion.bmp	 2.139961e+03	 11	 8.804632e+02	 110	 8.007950e+02	 98	 2.140978e+03	 816.67	 850.00	 15.00	 2	 4.87	 
BSOV_121	 1	 17	 ChocolateParaCookies5.bmp	 2.141946e+03	 12	 999000	 120	 999000	 999	 2.142964e+03	 816.67	 850.00	 5.00	 24	 5.96	 
BSOV_121	 1	 17	 Smarties.bmp	 2.144950e+03	 22	 7.874595e+02	 22	 8.508501e+02	 98	 2.145967e+03	 816.67	 866.67	 50.00	 7	 2.69	 
BSOV_121	 1	 17	 SkittlesSour4.bmp	 2.148954e+03	 12	 999000	 120	 999000	 999	 2.149972e+03	 816.67	 866.67	 9.00	 42	 5.82	 
BSOV_121	 1	 17	 BabyDoll.bmp	 2.150956e+03	 24	 999000	 240	 999000	 999	 2.151974e+03	 816.67	 866.67	 42.00	 58	 3.24	 
BSOV_121	 1	 17	 WerthersOriginal.bmp	 2.152959e+03	 22	 9.625234e+02	 220	 8.675680e+02	 98	 2.153976e+03	 816.67	 883.33	 44.00	 43	 2.80	 
BSOV_121	 1	 17	 Keifli.bmp	 2.154944e+03	 11	 1.177187e+03	 1100	 8.177565e+02	 98	 2.155962e+03	 766.67	 883.33	 10.00	 46	 5.82	 
BSOV_121	 1	 17	 KinderJoy.bmp	 2.156947e+03	 22	 8.946029e+02	 220	 8.841514e+02	 98	 2.157981e+03	 766.67	 900.00	 53.00	 28	 2.62	 
BSOV_121	 1	 17	 BisliPizza3.bmp	 2.158949e+03	 12	 999000	 120	 999000	 999	 2.159966e+03	 766.67	 900.00	 21.00	 57	 4.84	 
BSOV_121	 1	 17	 BisliGrill.bmp	 2.162953e+03	 12	 999000	 120	 999000	 999	 2.163971e+03	 766.67	 900.00	 3.00	 38	 7.02	 
BSOV_121	 1	 17	 KashitSour.bmp	 2.166958e+03	 12	 999000	 120	 999000	 999	 2.167975e+03	 766.67	 900.00	 22.00	 59	 4.84	 
BSOV_121	 1	 17	 Hit.bmp	 2.168960e+03	 24	 999000	 240	 999000	 999	 2.169978e+03	 766.67	 900.00	 55.00	 4	 1.64	 
BSOV_121	 1	 17	 ChocolateParaMilk3.bmp	 2.170946e+03	 11	 1.207584e+03	 1100	 7.673623e+02	 98	 2.171965e+03	 716.67	 900.00	 13.00	 48	 4.91	 
BSOV_121	 1	 17	 CrunchBisquitBrown3.bmp	 2.172948e+03	 22	 6.534188e+02	 22	 9.009036e+02	 98	 2.173966e+03	 716.67	 916.67	 45.00	 10	 2.73	 
BSOV_121	 1	 17	 KinderBuenoWhite2.bmp	 2.174950e+03	 12	 999000	 120	 999000	 999	 2.175968e+03	 716.67	 916.67	 6.00	 5	 5.93	 
