subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BSOV_102	 2	 7	 ClickXLwhite4.bmp	 8.131763e+02	 11	 1.029430e+03	 1100	 6.841401e+02	 98	 8.141941e+02	 633.33	 683.33	 9.00	 2	 4.84	 
BSOV_102	 2	 7	 Keifli.bmp	 8.151786e+02	 24	 999000	 240	 999000	 999	 8.161964e+02	 633.33	 683.33	 45.00	 55	 0.73	 
BSOV_102	 2	 7	 Hit.bmp	 8.191662e+02	 11	 8.875677e+02	 110	 6.342319e+02	 98	 8.201842e+02	 650.00	 683.33	 17.00	 6	 3.84	 
BSOV_102	 2	 7	 SkittlesSour4.bmp	 8.221698e+02	 24	 999000	 240	 999000	 999	 8.231876e+02	 650.00	 683.33	 42.00	 35	 1.00	 
BSOV_102	 2	 7	 BabyDoll.bmp	 8.241722e+02	 24	 999000	 240	 999000	 999	 8.251898e+02	 650.00	 683.33	 55.00	 60	 0.29	 
BSOV_102	 2	 7	 BambaNugat.bmp	 8.271753e+02	 12	 999000	 120	 999000	 999	 8.281932e+02	 650.00	 683.33	 20.00	 32	 3.80	 
BSOV_102	 2	 7	 Smarties.bmp	 8.311799e+02	 24	 999000	 240	 999000	 999	 8.321976e+02	 650.00	 683.33	 53.00	 52	 0.31	 
BSOV_102	 2	 7	 ClickBlackWhite3.bmp	 8.351677e+02	 12	 999000	 120	 999000	 999	 8.361854e+02	 650.00	 683.33	 10.00	 40	 4.84	 
BSOV_102	 2	 7	 BisliPizza3.bmp	 8.371700e+02	 24	 999000	 240	 999000	 999	 8.381878e+02	 650.00	 683.33	 58.00	 8	 0.07	 
BSOV_102	 2	 7	 KashitSour.bmp	 8.421756e+02	 24	 999000	 240	 999000	 999	 8.431933e+02	 650.00	 683.33	 47.00	 56	 0.62	 
BSOV_102	 2	 7	 BambaSweet.bmp	 8.441779e+02	 22	 9.638480e+02	 220	 6.840259e+02	 98	 8.451957e+02	 650.00	 700.00	 46.00	 43	 0.69	 
BSOV_102	 2	 7	 Tortit.bmp	 8.461800e+02	 22	 9.457149e+02	 220	 7.007887e+02	 98	 8.471978e+02	 650.00	 716.67	 54.00	 18	 0.29	 
BSOV_102	 2	 7	 BisliOnion.bmp	 8.521702e+02	 22	 9.796060e+02	 220	 7.171324e+02	 98	 8.531879e+02	 650.00	 733.33	 48.00	 14	 0.60	 
BSOV_102	 2	 7	 Taami.bmp	 8.541724e+02	 12	 999000	 120	 999000	 999	 8.551901e+02	 650.00	 733.33	 6.00	 44	 5.13	 
BSOV_102	 2	 7	 Bounty.bmp	 8.561746e+02	 24	 999000	 240	 999000	 999	 8.571925e+02	 650.00	 733.33	 40.00	 28	 1.60	 
BSOV_102	 2	 7	 DoritosSourSpicy.bmp	 8.581769e+02	 24	 999000	 240	 999000	 999	 8.591946e+02	 650.00	 733.33	 56.00	 22	 0.27	 
BSOV_102	 2	 7	 Tictac.bmp	 8.621815e+02	 24	 999000	 240	 999000	 999	 8.631991e+02	 650.00	 733.33	 50.00	 7	 0.56	 
BSOV_102	 2	 7	 ClickXLbrown4.bmp	 8.661693e+02	 12	 999000	 120	 999000	 999	 8.671870e+02	 650.00	 733.33	 7.00	 46	 4.93	 
BSOV_102	 2	 7	 BisliGrill.bmp	 8.691725e+02	 24	 999000	 240	 999000	 999	 8.701905e+02	 650.00	 733.33	 39.00	 27	 1.64	 
BSOV_102	 2	 7	 Popco.bmp	 8.731770e+02	 24	 999000	 240	 999000	 999	 8.741948e+02	 650.00	 733.33	 52.00	 59	 0.38	 
BSOV_102	 2	 7	 ChocolateParaCookies5.bmp	 8.761805e+02	 12	 999000	 120	 999000	 999	 8.771983e+02	 650.00	 733.33	 12.00	 47	 4.82	 
BSOV_102	 2	 7	 Mentos.bmp	 8.781657e+02	 22	 1.008056e+03	 2200	 7.343380e+02	 98	 8.791838e+02	 650.00	 683.33	 49.00	 1	 0.58	 
BSOV_102	 2	 7	 DoritosGrill.bmp	 8.821705e+02	 22	 9.952448e+02	 220	 6.840043e+02	 98	 8.831882e+02	 650.00	 700.00	 43.00	 34	 0.91	 
BSOV_102	 2	 7	 WerthersOriginal.bmp	 8.841727e+02	 11	 9.290176e+02	 110	 6.506509e+02	 98	 8.851904e+02	 666.67	 700.00	 11.00	 57	 4.84	 
BSOV_102	 2	 7	 HappyHippo.bmp	 8.861750e+02	 12	 999000	 120	 999000	 999	 8.871927e+02	 666.67	 700.00	 21.00	 15	 3.76	 
BSOV_102	 2	 7	 Loacker.bmp	 8.901794e+02	 12	 999000	 120	 999000	 999	 8.911972e+02	 666.67	 700.00	 18.00	 41	 3.84	 
BSOV_102	 2	 7	 PesekZman.bmp	 8.921817e+02	 11	 9.600306e+02	 110	 6.673648e+02	 98	 8.931994e+02	 683.33	 700.00	 14.00	 54	 4.04	 
BSOV_102	 2	 7	 DoritosNatural.bmp	 8.961696e+02	 24	 999000	 240	 999000	 999	 8.971873e+02	 683.33	 700.00	 44.00	 36	 0.78	 
BSOV_102	 2	 7	 Snickers.bmp	 9.001739e+02	 12	 999000	 120	 999000	 999	 9.011917e+02	 683.33	 700.00	 5.00	 11	 5.49	 
BSOV_102	 2	 7	 Tapuchips.bmp	 9.031775e+02	 24	 999000	 240	 999000	 999	 9.041952e+02	 683.33	 700.00	 41.00	 38	 1.42	 
BSOV_102	 2	 7	 SkittlesFruits2.bmp	 9.091675e+02	 22	 1.022243e+03	 2200	 7.006478e+02	 98	 9.101852e+02	 683.33	 650.00	 51.00	 58	 0.42	 
BSOV_102	 2	 7	 KinderJoy.bmp	 9.111697e+02	 12	 999000	 120	 999000	 999	 9.121874e+02	 683.33	 650.00	 13.00	 21	 4.31	 
BSOV_102	 2	 7	 Shugi.bmp	 9.151742e+02	 12	 999000	 120	 999000	 999	 9.161919e+02	 683.33	 650.00	 22.00	 9	 3.69	 
BSOV_102	 2	 7	 Egozi.bmp	 9.171765e+02	 12	 999000	 120	 999000	 999	 9.181942e+02	 683.33	 650.00	 15.00	 39	 3.93	 
