subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BSOV_102	 2	 5	 Shugi.bmp	 5.474446e+02	 12	 999000	 120	 999000	 999	 5.484625e+02	 616.67	 683.33	 22.00	 9	 3.69	 
BSOV_102	 2	 5	 Twist.bmp	 5.524504e+02	 11	 9.313387e+02	 110	 6.173110e+02	 98	 5.534682e+02	 633.33	 683.33	 8.00	 20	 4.89	 
BSOV_102	 2	 5	 ClickXLbrown4.bmp	 5.544527e+02	 12	 999000	 120	 999000	 999	 5.554705e+02	 633.33	 683.33	 7.00	 46	 4.93	 
BSOV_102	 2	 5	 Loacker.bmp	 5.564550e+02	 12	 999000	 120	 999000	 999	 5.574728e+02	 633.33	 683.33	 18.00	 41	 3.84	 
BSOV_102	 2	 5	 Mentos.bmp	 5.624450e+02	 22	 1.008709e+03	 2200	 6.841499e+02	 98	 5.634629e+02	 633.33	 633.33	 49.00	 1	 0.58	 
BSOV_102	 2	 5	 ClickBlackWhite3.bmp	 5.644474e+02	 12	 999000	 120	 999000	 999	 5.654651e+02	 633.33	 633.33	 10.00	 40	 4.84	 
BSOV_102	 2	 5	 Snickers.bmp	 5.674506e+02	 12	 999000	 120	 999000	 999	 5.684685e+02	 633.33	 633.33	 5.00	 11	 5.49	 
BSOV_102	 2	 5	 BisliGrill.bmp	 5.694529e+02	 24	 999000	 240	 999000	 999	 5.704706e+02	 633.33	 633.33	 39.00	 27	 1.64	 
BSOV_102	 2	 5	 DoritosNatural.bmp	 5.734407e+02	 24	 999000	 240	 999000	 999	 5.744585e+02	 633.33	 633.33	 44.00	 36	 0.78	 
BSOV_102	 2	 5	 ClickXLwhite4.bmp	 5.754429e+02	 11	 9.067820e+02	 110	 6.339783e+02	 98	 5.764607e+02	 650.00	 633.33	 9.00	 2	 4.84	 
BSOV_102	 2	 5	 Keifli.bmp	 5.804485e+02	 24	 999000	 240	 999000	 999	 5.814663e+02	 650.00	 633.33	 45.00	 55	 0.73	 
BSOV_102	 2	 5	 Taami.bmp	 5.874395e+02	 12	 999000	 120	 999000	 999	 5.884575e+02	 650.00	 633.33	 6.00	 44	 5.13	 
BSOV_102	 2	 5	 KashitSour.bmp	 5.894420e+02	 24	 999000	 240	 999000	 999	 5.904598e+02	 650.00	 633.33	 47.00	 56	 0.62	 
BSOV_102	 2	 5	 Tortit.bmp	 5.924455e+02	 22	 9.363183e+02	 220	 6.339457e+02	 98	 5.934632e+02	 650.00	 650.00	 54.00	 18	 0.29	 
BSOV_102	 2	 5	 KifkefMaklot2.bmp	 5.954488e+02	 12	 999000	 120	 999000	 999	 5.964665e+02	 650.00	 650.00	 4.00	 16	 5.67	 
BSOV_102	 2	 5	 Egozi.bmp	 5.994533e+02	 12	 999000	 120	 999000	 999	 6.004710e+02	 650.00	 650.00	 15.00	 39	 3.93	 
BSOV_102	 2	 5	 KinderJoy.bmp	 6.034411e+02	 12	 999000	 120	 999000	 999	 6.044587e+02	 650.00	 650.00	 13.00	 21	 4.31	 
BSOV_102	 2	 5	 Hit.bmp	 6.074456e+02	 11	 9.361278e+02	 110	 6.505311e+02	 98	 6.084633e+02	 666.67	 650.00	 17.00	 6	 3.84	 
BSOV_102	 2	 5	 DoritosGrill.bmp	 6.104489e+02	 22	 9.728429e+02	 220	 6.507345e+02	 98	 6.114668e+02	 666.67	 666.67	 43.00	 34	 0.91	 
BSOV_102	 2	 5	 HappyHippo.bmp	 6.164557e+02	 12	 999000	 120	 999000	 999	 6.174734e+02	 666.67	 666.67	 21.00	 15	 3.76	 
BSOV_102	 2	 5	 PesekZman.bmp	 6.184413e+02	 11	 9.484856e+02	 110	 6.672931e+02	 98	 6.194589e+02	 683.33	 666.67	 14.00	 54	 4.04	 
BSOV_102	 2	 5	 Bounty.bmp	 6.214445e+02	 24	 999000	 240	 999000	 999	 6.224623e+02	 683.33	 666.67	 40.00	 28	 1.60	 
BSOV_102	 2	 5	 Popco.bmp	 6.234469e+02	 24	 999000	 240	 999000	 999	 6.244646e+02	 683.33	 666.67	 52.00	 59	 0.38	 
BSOV_102	 2	 5	 Tapuchips.bmp	 6.254490e+02	 24	 999000	 240	 999000	 999	 6.264668e+02	 683.33	 666.67	 41.00	 38	 1.42	 
BSOV_102	 2	 5	 Smarties.bmp	 6.274513e+02	 24	 999000	 240	 999000	 999	 6.284691e+02	 683.33	 666.67	 53.00	 52	 0.31	 
BSOV_102	 2	 5	 DoritosSourSpicy.bmp	 6.304547e+02	 24	 999000	 240	 999000	 999	 6.314738e+02	 683.33	 666.67	 56.00	 22	 0.27	 
BSOV_102	 2	 5	 SkittlesSour4.bmp	 6.344426e+02	 24	 999000	 240	 999000	 999	 6.354602e+02	 683.33	 666.67	 42.00	 35	 1.00	 
BSOV_102	 2	 5	 BambaNugat.bmp	 6.364448e+02	 12	 999000	 120	 999000	 999	 6.374624e+02	 683.33	 666.67	 20.00	 32	 3.80	 
BSOV_102	 2	 5	 KinderBuenoWhite2.bmp	 6.384469e+02	 12	 999000	 120	 999000	 999	 6.394647e+02	 683.33	 666.67	 19.00	 24	 3.82	 
