subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BSOV_113	 1	 18	 Smarties.bmp	 2.321568e+03	 24	 999000	 240	 999000	 999	 2.322585e+03	 783.33	 850.00	 48.00	 30	 0.13	 
BSOV_113	 1	 18	 Twix.bmp	 2.326573e+03	 24	 9.678320e+02	 24	 999000	 98	 2.327591e+03	 783.33	 850.00	 39.00	 9	 2.64	 
BSOV_113	 1	 18	 WerthersOriginal.bmp	 2.328576e+03	 12	 999000	 120	 999000	 999	 2.329593e+03	 783.33	 850.00	 8.00	 5	 5.82	 
BSOV_113	 1	 18	 Twist.bmp	 2.330578e+03	 24	 999000	 240	 999000	 999	 2.331596e+03	 783.33	 850.00	 41.00	 41	 1.69	 
BSOV_113	 1	 18	 BambaNugat.bmp	 2.336568e+03	 12	 999000	 120	 999000	 999	 2.337586e+03	 783.33	 850.00	 9.00	 59	 4.96	 
BSOV_113	 1	 18	 DoritosNatural.bmp	 2.338570e+03	 12	 999000	 120	 999000	 999	 2.339588e+03	 783.33	 850.00	 14.00	 10	 4.82	 
BSOV_113	 1	 18	 Snickers.bmp	 2.341574e+03	 24	 999000	 240	 999000	 999	 2.342591e+03	 783.33	 850.00	 40.00	 34	 1.69	 
BSOV_113	 1	 18	 DoritosSourSpicy.bmp	 2.343576e+03	 12	 999000	 120	 999000	 999	 2.344593e+03	 783.33	 850.00	 4.00	 16	 5.96	 
BSOV_113	 1	 18	 PesekZman.bmp	 2.347564e+03	 11	 9.855425e+02	 110	 7.841783e+02	 98	 2.348581e+03	 800.00	 850.00	 10.00	 19	 4.91	 
BSOV_113	 1	 18	 Cheetos.bmp	 2.349566e+03	 11	 8.474367e+02	 110	 8.009580e+02	 98	 2.350583e+03	 816.67	 850.00	 7.00	 15	 5.87	 
BSOV_113	 1	 18	 DoritosGrill.bmp	 2.354571e+03	 11	 8.817577e+02	 110	 8.175664e+02	 98	 2.355589e+03	 833.33	 850.00	 13.00	 28	 4.87	 
BSOV_113	 1	 18	 Bamba.bmp	 2.361562e+03	 12	 999000	 120	 999000	 999	 2.362580e+03	 833.33	 850.00	 21.00	 38	 3.84	 
BSOV_113	 1	 18	 KinderJoy.bmp	 2.363565e+03	 11	 7.602355e+02	 11	 8.341554e+02	 98	 2.364583e+03	 850.00	 850.00	 18.00	 12	 4.80	 
BSOV_113	 1	 18	 KashitSour.bmp	 2.366568e+03	 24	 999000	 240	 999000	 999	 2.367586e+03	 850.00	 850.00	 42.00	 27	 1.62	 
BSOV_113	 1	 18	 Popco.bmp	 2.369571e+03	 12	 999000	 120	 999000	 999	 2.370589e+03	 850.00	 850.00	 5.00	 11	 5.91	 
BSOV_113	 1	 18	 TapuchipsCrunch.bmp	 2.373576e+03	 12	 999000	 120	 999000	 999	 2.374594e+03	 850.00	 850.00	 20.00	 53	 3.87	 
BSOV_113	 1	 18	 ClickXLwhite4.bmp	 2.377564e+03	 24	 999000	 240	 999000	 999	 2.378582e+03	 850.00	 850.00	 54.00	 49	 0.11	 
BSOV_113	 1	 18	 BisliPizza3.bmp	 2.381568e+03	 12	 999000	 120	 999000	 999	 2.382586e+03	 850.00	 850.00	 11.00	 44	 4.91	 
BSOV_113	 1	 18	 KinderBuenoWhite2.bmp	 2.384572e+03	 12	 999000	 120	 999000	 999	 2.385589e+03	 850.00	 850.00	 3.00	 3	 5.98	 
BSOV_113	 1	 18	 Apropo.bmp	 2.390561e+03	 12	 999000	 120	 999000	 999	 2.391579e+03	 850.00	 850.00	 17.00	 46	 4.82	 
BSOV_113	 1	 18	 Mars.bmp	 2.392564e+03	 22	 9.611544e+02	 220	 8.509268e+02	 98	 2.393582e+03	 850.00	 866.67	 50.00	 42	 0.13	 
BSOV_113	 1	 18	 ChocolateParaMarir2.bmp	 2.395567e+03	 24	 999000	 240	 999000	 999	 2.396585e+03	 850.00	 866.67	 49.00	 40	 0.13	 
BSOV_113	 1	 18	 Kitkat.bmp	 2.397570e+03	 24	 999000	 240	 999000	 999	 2.398587e+03	 850.00	 866.67	 46.00	 47	 0.51	 
BSOV_113	 1	 18	 KifkefMaklot2.bmp	 2.399572e+03	 24	 999000	 240	 999000	 999	 2.400590e+03	 850.00	 866.67	 57.00	 43	 0.09	 
BSOV_113	 1	 18	 Mentos.bmp	 2.401574e+03	 12	 999000	 120	 999000	 999	 2.402592e+03	 850.00	 866.67	 6.00	 14	 5.91	 
BSOV_113	 1	 18	 CrunchShokoVanil.bmp	 2.404577e+03	 24	 999000	 240	 999000	 999	 2.405595e+03	 850.00	 866.67	 56.00	 26	 0.09	 
