subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BSOV_122	 2	 9	 BabyDoll.bmp	 1.231430e+03	 22	 999000	 2	 6.844324e+02	 999	 1.232448e+03	 683.33	 633.33	 51.00	 57	 1.27	 
BSOV_122	 2	 9	 ClickBalls5.bmp	 1.234434e+03	 12	 999000	 120	 999000	 999	 1.235451e+03	 683.33	 633.33	 13.00	 59	 6.20	 
BSOV_122	 2	 9	 KashitSour.bmp	 1.236436e+03	 24	 999000	 240	 999000	 999	 1.237453e+03	 683.33	 633.33	 50.00	 32	 1.27	 
BSOV_122	 2	 9	 WerthersOriginal.bmp	 1.238438e+03	 24	 999000	 240	 999000	 999	 1.239456e+03	 683.33	 633.33	 53.00	 33	 1.00	 
BSOV_122	 2	 9	 KinderJoy.bmp	 1.240440e+03	 22	 9.054653e+02	 220	 6.338325e+02	 98	 1.241458e+03	 683.33	 650.00	 46.00	 25	 2.87	 
BSOV_122	 2	 9	 Halva2.bmp	 1.243427e+03	 24	 999000	 240	 999000	 999	 1.244445e+03	 683.33	 650.00	 40.00	 2	 3.67	 
BSOV_122	 2	 9	 DoritosNatural.bmp	 1.245429e+03	 11	 9.565812e+02	 110	 6.840802e+02	 98	 1.246447e+03	 700.00	 650.00	 17.00	 36	 6.07	 
BSOV_122	 2	 9	 CrunchShokoVanil.bmp	 1.249434e+03	 22	 9.680449e+02	 220	 6.505680e+02	 98	 1.250451e+03	 700.00	 666.67	 43.00	 8	 3.24	 
BSOV_122	 2	 9	 ClickXLbrown4.bmp	 1.251436e+03	 12	 999000	 120	 999000	 999	 1.252454e+03	 700.00	 666.67	 10.00	 37	 7.31	 
BSOV_122	 2	 9	 Loacker.bmp	 1.256442e+03	 12	 999000	 120	 999000	 999	 1.257459e+03	 700.00	 666.67	 4.00	 35	 8.71	 
BSOV_122	 2	 9	 BambaNugat.bmp	 1.258427e+03	 11	 9.587053e+02	 110	 7.008590e+02	 98	 1.259445e+03	 716.67	 666.67	 16.00	 21	 6.07	 
BSOV_122	 2	 9	 HispusimShatiah.bmp	 1.262432e+03	 24	 999000	 240	 999000	 999	 1.263449e+03	 716.67	 666.67	 58.00	 16	 0.60	 
BSOV_122	 2	 9	 Popco.bmp	 1.264436e+03	 22	 7.739866e+02	 220	 6.654563e+02	 98	 1.265468e+03	 716.67	 683.33	 48.00	 22	 1.87	 
BSOV_122	 2	 9	 ClickBlackWhite3.bmp	 1.267437e+03	 11	 9.725780e+02	 110	 7.173535e+02	 98	 1.268455e+03	 733.33	 683.33	 11.00	 48	 6.69	 
BSOV_122	 2	 9	 KifkefMaklot2.bmp	 1.272426e+03	 11	 9.838827e+02	 110	 7.343851e+02	 98	 1.273444e+03	 750.00	 683.33	 14.00	 50	 6.16	 
BSOV_122	 2	 9	 Bamba.bmp	 1.274429e+03	 24	 999000	 240	 999000	 999	 1.275446e+03	 750.00	 683.33	 57.00	 10	 0.62	 
BSOV_122	 2	 9	 CrunchBisquitWhite2.bmp	 1.276431e+03	 12	 999000	 120	 999000	 999	 1.277448e+03	 750.00	 683.33	 6.00	 40	 7.80	 
BSOV_122	 2	 9	 Keifli.bmp	 1.280435e+03	 24	 999000	 240	 999000	 999	 1.281453e+03	 750.00	 683.33	 44.00	 24	 3.09	 
BSOV_122	 2	 9	 Kitkat.bmp	 1.284440e+03	 12	 999000	 120	 999000	 999	 1.285457e+03	 750.00	 683.33	 7.00	 41	 7.73	 
BSOV_122	 2	 9	 Snickers.bmp	 1.288428e+03	 24	 999000	 240	 999000	 999	 1.289445e+03	 750.00	 683.33	 45.00	 53	 3.04	 
BSOV_122	 2	 9	 ChocolateParaMilk3.bmp	 1.290430e+03	 12	 999000	 120	 999000	 999	 1.291447e+03	 750.00	 683.33	 5.00	 47	 8.27	 
BSOV_122	 2	 9	 GumiSnakes3.bmp	 1.292432e+03	 24	 999000	 240	 999000	 999	 1.293450e+03	 750.00	 683.33	 55.00	 42	 0.96	 
BSOV_122	 2	 9	 Bounty.bmp	 1.294434e+03	 24	 999000	 240	 999000	 999	 1.295452e+03	 750.00	 683.33	 47.00	 43	 2.40	 
BSOV_122	 2	 9	 KinderBuenoWhite2.bmp	 1.296436e+03	 12	 999000	 120	 999000	 999	 1.297454e+03	 750.00	 683.33	 19.00	 19	 5.71	 
