subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BSOV_123	 1	 19	 ClickXLwhite4.bmp	 2.543656e+03	 12	 999000	 120	 999000	 999	 2.544673e+03	 916.67	 916.67	 8.00	 29	 9.16	 
BSOV_123	 1	 19	 DoritosSourSpicy.bmp	 2.546659e+03	 12	 999000	 120	 999000	 999	 2.547677e+03	 916.67	 916.67	 22.00	 37	 6.96	 
BSOV_123	 1	 19	 ChocolateParaCookies5.bmp	 2.550647e+03	 12	 999000	 120	 999000	 999	 2.551664e+03	 916.67	 916.67	 5.00	 59	 9.91	 
BSOV_123	 1	 19	 BisliGrill.bmp	 2.552649e+03	 11	 7.213146e+02	 11	 9.175658e+02	 98	 2.553667e+03	 916.67	 916.67	 15.00	 58	 8.00	 
BSOV_123	 1	 19	 GumiSnakes3.bmp	 2.554651e+03	 24	 999000	 240	 999000	 999	 2.555669e+03	 916.67	 916.67	 43.00	 41	 2.71	 
BSOV_123	 1	 19	 KashitSour.bmp	 2.558656e+03	 12	 999000	 120	 999000	 999	 2.559673e+03	 916.67	 916.67	 16.00	 55	 7.96	 
BSOV_123	 1	 19	 Bounty.bmp	 2.560658e+03	 24	 999000	 240	 999000	 999	 2.561676e+03	 916.67	 916.67	 46.00	 39	 1.58	 
BSOV_123	 1	 19	 Apropo.bmp	 2.565647e+03	 22	 7.874837e+02	 22	 9.176500e+02	 98	 2.566665e+03	 916.67	 916.67	 45.00	 47	 1.64	 
BSOV_123	 1	 19	 Dubonim.bmp	 2.567649e+03	 24	 999000	 240	 999000	 999	 2.568667e+03	 916.67	 916.67	 41.00	 18	 2.73	 
BSOV_123	 1	 19	 HispusimShatiah.bmp	 2.570653e+03	 12	 999000	 120	 999000	 999	 2.571670e+03	 916.67	 916.67	 17.00	 19	 7.64	 
BSOV_123	 1	 19	 ClickBlackWhite3.bmp	 2.573656e+03	 12	 999000	 120	 999000	 999	 2.574674e+03	 916.67	 916.67	 20.00	 9	 7.02	 
BSOV_123	 1	 19	 Tictac.bmp	 2.577644e+03	 22	 6.868007e+02	 22	 9.176769e+02	 98	 2.578661e+03	 916.67	 916.67	 52.00	 25	 0.18	 
BSOV_123	 1	 19	 Tortit.bmp	 2.580647e+03	 22	 9.072610e+02	 22	 9.195465e+02	 98	 2.581665e+03	 916.67	 916.67	 47.00	 53	 1.53	 
BSOV_123	 1	 19	 ClickXLbrown4.bmp	 2.582649e+03	 12	 999000	 120	 999000	 999	 2.583667e+03	 916.67	 916.67	 19.00	 7	 7.09	 
BSOV_123	 1	 19	 DoritosNatural.bmp	 2.585653e+03	 24	 999000	 240	 999000	 999	 2.586670e+03	 916.67	 916.67	 54.00	 34	 0.13	 
BSOV_123	 1	 19	 ClickBisquit2.bmp	 2.589657e+03	 12	 999000	 120	 999000	 999	 2.590675e+03	 916.67	 916.67	 4.00	 13	 9.91	 
BSOV_123	 1	 19	 ChocolateParaSucariotKoftzot2.bmp	 2.592644e+03	 12	 999000	 120	 999000	 999	 2.593662e+03	 916.67	 916.67	 3.00	 52	 9.96	 
BSOV_123	 1	 19	 Twist.bmp	 2.594646e+03	 24	 999000	 240	 999000	 999	 2.595664e+03	 916.67	 916.67	 58.00	 44	 0.07	 
