subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BSOV_121	 1	 10	 BisliPizza3.bmp	 1.155556e+03	 12	 999000	 120	 999000	 999	 1.156574e+03	 650.00	 650.00	 21.00	 57	 4.84	 
BSOV_121	 1	 10	 KinderJoy.bmp	 1.160562e+03	 22	 5.914459e+02	 22	 6.505512e+02	 98	 1.161579e+03	 650.00	 666.67	 53.00	 28	 2.62	 
BSOV_121	 1	 10	 Egozi.bmp	 1.162564e+03	 24	 999000	 240	 999000	 999	 1.163582e+03	 650.00	 666.67	 41.00	 45	 3.73	 
BSOV_121	 1	 10	 DoritosSourSpicy.bmp	 1.164566e+03	 12	 999000	 120	 999000	 999	 1.165584e+03	 650.00	 666.67	 19.00	 17	 4.84	 
BSOV_121	 1	 10	 BisliGrill.bmp	 1.170556e+03	 12	 999000	 120	 999000	 999	 1.171574e+03	 650.00	 666.67	 3.00	 38	 7.02	 
BSOV_121	 1	 10	 CrunchBisquitBrown3.bmp	 1.172558e+03	 22	 9.227174e+02	 220	 6.673525e+02	 98	 1.173576e+03	 650.00	 683.33	 45.00	 10	 2.73	 
BSOV_121	 1	 10	 Taami.bmp	 1.175562e+03	 12	 999000	 120	 999000	 999	 1.176580e+03	 650.00	 683.33	 4.00	 22	 5.96	 
BSOV_121	 1	 10	 WerthersOriginal.bmp	 1.177564e+03	 22	 9.009977e+02	 220	 6.838639e+02	 98	 1.178582e+03	 650.00	 700.00	 44.00	 43	 2.80	 
BSOV_121	 1	 10	 Mars.bmp	 1.181552e+03	 11	 8.575200e+02	 110	 6.508143e+02	 98	 1.182570e+03	 666.67	 700.00	 12.00	 50	 5.00	 
BSOV_121	 1	 10	 ClickXLwhite4.bmp	 1.183554e+03	 12	 999000	 120	 999000	 999	 1.184572e+03	 666.67	 700.00	 17.00	 9	 4.84	 
BSOV_121	 1	 10	 ChocolateParaMarir2.bmp	 1.188560e+03	 24	 999000	 240	 999000	 999	 1.189578e+03	 666.67	 700.00	 57.00	 20	 1.53	 
BSOV_121	 1	 10	 TapuchipsCrunch.bmp	 1.195568e+03	 24	 999000	 240	 999000	 999	 1.196585e+03	 666.67	 700.00	 43.00	 55	 3.18	 
BSOV_121	 1	 10	 BabyDoll.bmp	 1.197553e+03	 24	 999000	 240	 999000	 999	 1.198571e+03	 666.67	 700.00	 42.00	 58	 3.24	 
BSOV_121	 1	 10	 Smarties.bmp	 1.200557e+03	 22	 8.765542e+02	 220	 7.006918e+02	 98	 1.201574e+03	 666.67	 716.67	 50.00	 7	 2.69	 
BSOV_121	 1	 10	 Loacker.bmp	 1.203577e+03	 22	 9.364674e+02	 220	 7.173244e+02	 98	 1.204594e+03	 666.67	 733.33	 47.00	 31	 2.73	 
BSOV_121	 1	 10	 KinderBuenoWhite2.bmp	 1.207564e+03	 12	 999000	 120	 999000	 999	 1.208582e+03	 666.67	 733.33	 6.00	 5	 5.93	 
BSOV_121	 1	 10	 KashitSour.bmp	 1.211552e+03	 12	 999000	 120	 999000	 999	 1.212570e+03	 666.67	 733.33	 22.00	 59	 4.84	 
BSOV_121	 1	 10	 Bounty.bmp	 1.215557e+03	 24	 999000	 240	 999000	 999	 1.216574e+03	 666.67	 733.33	 56.00	 19	 1.62	 
