subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BSOV_120	 2	 3	 BabyDoll.bmp	 2.824538e+02	 22	 9.243355e+02	 220	 6.841799e+02	 98	 2.834716e+02	 683.33	 700.00	 49.00	 29	 0.18	 
BSOV_120	 2	 3	 SkittlesSour4.bmp	 2.854406e+02	 24	 999000	 240	 999000	 999	 2.864583e+02	 683.33	 700.00	 55.00	 6	 0.11	 
BSOV_120	 2	 3	 ChocolateParaMilk3.bmp	 2.894451e+02	 12	 999000	 120	 999000	 999	 2.904628e+02	 683.33	 700.00	 3.00	 19	 7.96	 
BSOV_120	 2	 3	 Bounty.bmp	 2.914473e+02	 22	 9.789119e+02	 220	 7.007644e+02	 98	 2.924650e+02	 683.33	 716.67	 51.00	 25	 0.16	 
BSOV_120	 2	 3	 SkittlesFruits2.bmp	 2.934495e+02	 22	 1.008713e+03	 2200	 7.175318e+02	 98	 2.944673e+02	 683.33	 666.67	 54.00	 60	 0.13	 
BSOV_120	 2	 3	 Tortit.bmp	 2.974541e+02	 22	 8.280756e+02	 220	 6.672794e+02	 98	 2.984719e+02	 683.33	 683.33	 43.00	 32	 1.58	 
BSOV_120	 2	 3	 Mars.bmp	 2.994396e+02	 24	 999000	 240	 999000	 999	 3.004574e+02	 683.33	 683.33	 41.00	 1	 2.80	 
BSOV_120	 2	 3	 ChocolateParaSucariotKoftzot2.bmp	 3.044453e+02	 12	 999000	 120	 999000	 999	 3.054629e+02	 683.33	 683.33	 19.00	 49	 5.78	 
BSOV_120	 2	 3	 Egozi.bmp	 3.064475e+02	 24	 999000	 240	 999000	 999	 3.074651e+02	 683.33	 683.33	 39.00	 50	 2.93	 
BSOV_120	 2	 3	 BagaleShtuhim.bmp	 3.094508e+02	 24	 999000	 240	 999000	 999	 3.104685e+02	 683.33	 683.33	 42.00	 13	 2.76	 
BSOV_120	 2	 3	 ChocolateParaCookies5.bmp	 3.124542e+02	 12	 999000	 120	 999000	 999	 3.134719e+02	 683.33	 683.33	 6.00	 11	 6.91	 
BSOV_120	 2	 3	 HappyHippo.bmp	 3.164420e+02	 12	 999000	 120	 999000	 999	 3.174597e+02	 683.33	 683.33	 22.00	 45	 4.84	 
BSOV_120	 2	 3	 Mentos.bmp	 3.194454e+02	 24	 999000	 240	 999000	 999	 3.204631e+02	 683.33	 683.33	 52.00	 5	 0.13	 
BSOV_120	 2	 3	 TapuchipsCrunch.bmp	 3.214476e+02	 24	 999000	 240	 999000	 999	 3.224652e+02	 683.33	 683.33	 44.00	 14	 1.49	 
BSOV_120	 2	 3	 Dubonim.bmp	 3.244510e+02	 22	 8.471310e+02	 220	 6.839628e+02	 98	 3.254686e+02	 683.33	 700.00	 46.00	 3	 0.76	 
BSOV_120	 2	 3	 Halva2.bmp	 3.284385e+02	 24	 999000	 240	 999000	 999	 3.294564e+02	 683.33	 700.00	 56.00	 18	 0.11	 
BSOV_120	 2	 3	 DoritosGrill.bmp	 3.314421e+02	 24	 999000	 240	 999000	 999	 3.324599e+02	 683.33	 700.00	 45.00	 52	 0.87	 
BSOV_120	 2	 3	 HispusimShatiah.bmp	 3.334444e+02	 24	 999000	 240	 999000	 999	 3.344621e+02	 683.33	 700.00	 58.00	 39	 0.09	 
BSOV_120	 2	 3	 GumiWine2.bmp	 3.354467e+02	 24	 999000	 240	 999000	 999	 3.364644e+02	 683.33	 700.00	 50.00	 47	 0.18	 
BSOV_120	 2	 3	 CrunchBisquitBrown3.bmp	 3.404522e+02	 12	 999000	 120	 999000	 999	 3.414699e+02	 683.33	 700.00	 5.00	 4	 6.93	 
BSOV_120	 2	 3	 CrunchBisquitWhite2.bmp	 3.444400e+02	 12	 999000	 120	 999000	 999	 3.454578e+02	 683.33	 700.00	 10.00	 58	 6.04	 
BSOV_120	 2	 3	 KashitSour.bmp	 3.484445e+02	 22	 1.157633e+03	 2200	 7.005996e+02	 98	 3.494622e+02	 683.33	 650.00	 48.00	 34	 0.20	 
BSOV_120	 2	 3	 Mekupelet.bmp	 3.544512e+02	 12	 999000	 120	 999000	 999	 3.554689e+02	 683.33	 650.00	 13.00	 20	 5.93	 
BSOV_120	 2	 3	 Bamba.bmp	 3.564535e+02	 11	 7.327134e+02	 110	 6.840186e+02	 98	 3.574712e+02	 700.00	 650.00	 17.00	 38	 5.84	 
