subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BSOV_124	 2	 4	 BisliGrill.bmp	 4.038693e+02	 24	 999000	 240	 999000	 999	 4.048871e+02	 516.67	 583.33	 56.00	 22	 0.47	 
BSOV_124	 2	 4	 Twix.bmp	 4.068558e+02	 12	 999000	 120	 999000	 999	 4.078737e+02	 516.67	 583.33	 22.00	 54	 2.62	 
BSOV_124	 2	 4	 DoritosGrill.bmp	 4.088583e+02	 22	 1.143315e+03	 2200	 5.838879e+02	 98	 4.098761e+02	 516.67	 533.33	 54.00	 50	 0.51	 
BSOV_124	 2	 4	 Tictac.bmp	 4.108605e+02	 24	 999000	 240	 999000	 999	 4.118783e+02	 516.67	 533.33	 57.00	 27	 0.47	 
BSOV_124	 2	 4	 BagaleShtuhim.bmp	 4.128628e+02	 11	 7.388304e+02	 110	 5.172080e+02	 98	 4.138805e+02	 533.33	 533.33	 17.00	 19	 2.67	 
BSOV_124	 2	 4	 BisliOnion.bmp	 4.158662e+02	 24	 999000	 240	 999000	 999	 4.168839e+02	 533.33	 533.33	 53.00	 39	 0.51	 
BSOV_124	 2	 4	 ChocolateParaSucariotKoftzot2.bmp	 4.178685e+02	 12	 999000	 120	 999000	 999	 4.188861e+02	 533.33	 533.33	 10.00	 3	 3.71	 
BSOV_124	 2	 4	 Tapuchips.bmp	 4.218559e+02	 12	 999000	 120	 999000	 999	 4.228739e+02	 533.33	 533.33	 21.00	 18	 2.64	 
BSOV_124	 2	 4	 KashitSour.bmp	 4.238584e+02	 22	 1.023164e+03	 2200	 5.338611e+02	 98	 4.248761e+02	 533.33	 483.33	 49.00	 35	 0.56	 
BSOV_124	 2	 4	 ClickBisquit2.bmp	 4.288641e+02	 11	 9.295134e+02	 110	 5.337923e+02	 98	 4.298819e+02	 550.00	 483.33	 11.00	 30	 3.71	 
BSOV_124	 2	 4	 Halva2.bmp	 4.308663e+02	 12	 999000	 120	 999000	 999	 4.318840e+02	 550.00	 483.33	 3.00	 31	 5.84	 
BSOV_124	 2	 4	 Taami.bmp	 4.348707e+02	 24	 999000	 240	 999000	 999	 4.358885e+02	 550.00	 483.33	 47.00	 7	 1.51	 
BSOV_124	 2	 4	 ChocolateParaMilk3.bmp	 4.368583e+02	 22	 7.513140e+02	 220	 4.817495e+02	 98	 4.378906e+02	 550.00	 500.00	 43.00	 20	 1.53	 
BSOV_124	 2	 4	 SkittlesSour4.bmp	 4.398597e+02	 22	 7.818857e+02	 220	 5.004102e+02	 98	 4.408774e+02	 550.00	 516.67	 51.00	 32	 0.53	 
BSOV_124	 2	 4	 KinderBuenoWhite2.bmp	 4.448652e+02	 24	 999000	 240	 999000	 999	 4.458829e+02	 550.00	 516.67	 44.00	 57	 1.53	 
BSOV_124	 2	 4	 Snickers.bmp	 4.468675e+02	 11	 9.741293e+02	 110	 5.505549e+02	 98	 4.478853e+02	 566.67	 516.67	 16.00	 14	 2.67	 
BSOV_124	 2	 4	 Popco.bmp	 4.488697e+02	 24	 999000	 240	 999000	 999	 4.498875e+02	 566.67	 516.67	 50.00	 45	 0.56	 
BSOV_124	 2	 4	 SkittlesFruits2.bmp	 4.528576e+02	 24	 999000	 240	 999000	 999	 4.538752e+02	 566.67	 516.67	 55.00	 55	 0.51	 
BSOV_124	 2	 4	 ChocolateParaMarir2.bmp	 4.568620e+02	 24	 999000	 240	 999000	 999	 4.578799e+02	 566.67	 516.67	 40.00	 43	 1.56	 
BSOV_124	 2	 4	 Bounty.bmp	 4.608666e+02	 22	 8.629861e+02	 220	 5.171088e+02	 98	 4.618843e+02	 566.67	 533.33	 46.00	 1	 1.51	 
BSOV_124	 2	 4	 KifkefMaklot2.bmp	 4.628688e+02	 11	 9.327888e+02	 110	 5.671796e+02	 98	 4.638865e+02	 583.33	 533.33	 8.00	 60	 3.80	 
BSOV_124	 2	 4	 Dubonim.bmp	 4.648711e+02	 12	 999000	 120	 999000	 999	 4.658888e+02	 583.33	 533.33	 12.00	 17	 3.69	 
BSOV_124	 2	 4	 ChocolateParaCookies5.bmp	 4.668563e+02	 11	 9.053017e+02	 110	 5.841727e+02	 98	 4.678744e+02	 600.00	 533.33	 9.00	 15	 3.78	 
BSOV_124	 2	 4	 ClickBalls5.bmp	 4.688589e+02	 24	 999000	 240	 999000	 999	 4.698767e+02	 600.00	 533.33	 52.00	 29	 0.51	 
BSOV_124	 2	 4	 ClickXLwhite4.bmp	 4.748655e+02	 12	 999000	 120	 999000	 999	 4.758833e+02	 600.00	 533.33	 19.00	 26	 2.67	 
BSOV_124	 2	 4	 CrunchBisquitBrown3.bmp	 4.778689e+02	 12	 999000	 120	 999000	 999	 4.788868e+02	 600.00	 533.33	 13.00	 2	 2.76	 
BSOV_124	 2	 4	 KinderJoy.bmp	 4.798712e+02	 24	 999000	 240	 999000	 999	 4.808889e+02	 600.00	 533.33	 42.00	 9	 1.53	 
