subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
BFE_312	 2	 3	 1212.jpg	 2.970411e+02	 12	 999000	 120	 999000	 999	 2.980593e+02	 683.33	 683.33	 20.00	 33	 0.55	 
BFE_312	 2	 3	 1211.jpg	 2.990437e+02	 11	 8.706967e+02	 110	 6.833833e+02	 98	 3.000615e+02	 700.00	 683.33	 14.00	 32	 0.63	 
BFE_312	 2	 3	 2202.jpg	 3.030483e+02	 22	 9.221044e+02	 220	 6.833876e+02	 98	 3.040660e+02	 700.00	 700.00	 57.00	 23	 0.58	 
BFE_312	 2	 3	 1101.jpg	 3.060516e+02	 12	 999000	 120	 999000	 999	 3.070693e+02	 700.00	 700.00	 38.00	 1	 0.21	 
BFE_312	 2	 3	 1205.jpg	 3.080369e+02	 11	 9.334714e+02	 110	 7.000280e+02	 98	 3.090550e+02	 716.67	 700.00	 9.00	 26	 0.74	 
BFE_312	 2	 3	 2211.jpg	 3.110406e+02	 24	 999000	 240	 999000	 999	 3.120583e+02	 716.67	 700.00	 44.00	 32	 0.80	 
BFE_312	 2	 3	 1206.jpg	 3.150450e+02	 12	 999000	 120	 999000	 999	 3.160628e+02	 716.67	 700.00	 15.00	 27	 0.63	 
BFE_312	 2	 3	 1210.jpg	 3.190496e+02	 12	 999000	 120	 999000	 999	 3.200673e+02	 716.67	 700.00	 22.00	 31	 0.47	 
BFE_312	 2	 3	 2113.jpg	 3.210517e+02	 24	 999000	 240	 999000	 999	 3.220695e+02	 716.67	 700.00	 60.00	 13	 0.54	 
BFE_312	 2	 3	 1215.jpg	 3.260408e+02	 11	 1.009626e+03	 1100	 7.166962e+02	 98	 3.270605e+02	 666.67	 700.00	 17.00	 36	 0.61	 
BFE_312	 2	 3	 1110.jpg	 3.280430e+02	 12	 999000	 120	 999000	 999	 3.290608e+02	 666.67	 700.00	 19.00	 10	 0.57	 
BFE_312	 2	 3	 1209.jpg	 3.300451e+02	 12	 999000	 120	 999000	 999	 3.310629e+02	 666.67	 700.00	 10.00	 30	 0.71	 
BFE_312	 2	 3	 1113.jpg	 3.360350e+02	 12	 999000	 120	 999000	 999	 3.370530e+02	 666.67	 700.00	 12.00	 13	 0.65	 
BFE_312	 2	 3	 2207.jpg	 3.380376e+02	 24	 999000	 240	 999000	 999	 3.390553e+02	 666.67	 700.00	 50.00	 28	 0.70	 
BFE_312	 2	 3	 2110.jpg	 3.400398e+02	 24	 999000	 240	 999000	 999	 3.410575e+02	 666.67	 700.00	 47.00	 10	 0.75	 
BFE_312	 2	 3	 2118.jpg	 3.420419e+02	 24	 999000	 240	 999000	 999	 3.430597e+02	 666.67	 700.00	 59.00	 18	 0.55	 
BFE_312	 2	 3	 1103.jpg	 3.460466e+02	 11	 9.238069e+02	 110	 6.667061e+02	 98	 3.470643e+02	 683.33	 700.00	 8.00	 3	 0.75	 
BFE_312	 2	 3	 1219.jpg	 3.500510e+02	 12	 999000	 120	 999000	 999	 3.510687e+02	 683.33	 700.00	 4.00	 40	 0.78	 
BFE_312	 2	 3	 1202.jpg	 3.530376e+02	 11	 9.727753e+02	 110	 6.833694e+02	 98	 3.540554e+02	 700.00	 700.00	 16.00	 23	 0.62	 
BFE_312	 2	 3	 1204.jpg	 3.570422e+02	 11	 1.000251e+03	 1100	 7.000406e+02	 98	 3.580599e+02	 650.00	 700.00	 11.00	 25	 0.69	 
BFE_312	 2	 3	 2219.jpg	 3.600455e+02	 24	 999000	 240	 999000	 999	 3.610650e+02	 650.00	 700.00	 61.00	 40	 0.53	 
BFE_312	 2	 3	 2208.jpg	 3.620477e+02	 22	 9.547246e+02	 220	 7.000377e+02	 98	 3.630656e+02	 650.00	 716.67	 56.00	 29	 0.58	 
BFE_312	 2	 3	 2213.jpg	 3.660353e+02	 24	 999000	 240	 999000	 999	 3.670533e+02	 650.00	 716.67	 43.00	 34	 0.80	 
BFE_312	 2	 3	 2206.jpg	 3.680378e+02	 24	 999000	 240	 999000	 999	 3.690555e+02	 650.00	 716.67	 58.00	 27	 0.58	 
BFE_312	 2	 3	 2106.jpg	 3.700401e+02	 24	 999000	 240	 999000	 999	 3.710578e+02	 650.00	 716.67	 55.00	 6	 0.59	 
BFE_312	 2	 3	 1120.jpg	 3.740445e+02	 12	 999000	 120	 999000	 999	 3.750623e+02	 650.00	 716.67	 37.00	 20	 0.22	 
BFE_312	 2	 3	 2204.jpg	 3.760468e+02	 24	 999000	 240	 999000	 999	 3.770645e+02	 650.00	 716.67	 52.00	 25	 0.67	 
BFE_312	 2	 3	 1121.jpg	 3.800513e+02	 12	 999000	 120	 999000	 999	 3.810690e+02	 650.00	 716.67	 13.00	 21	 0.64	 
BFE_312	 2	 3	 2215.jpg	 3.840391e+02	 22	 1.011346e+03	 2200	 7.167046e+02	 98	 3.850583e+02	 650.00	 666.67	 49.00	 36	 0.73	 
BFE_312	 2	 3	 2116.jpg	 3.870425e+02	 24	 999000	 240	 999000	 999	 3.880603e+02	 650.00	 666.67	 78.00	 16	 0.19	 
BFE_312	 2	 3	 1203.jpg	 3.930492e+02	 12	 999000	 120	 999000	 999	 3.940669e+02	 650.00	 666.67	 18.00	 24	 0.59	 
BFE_312	 2	 3	 2218.jpg	 3.950514e+02	 22	 8.790420e+02	 220	 6.667014e+02	 98	 3.960692e+02	 650.00	 683.33	 48.00	 39	 0.74	 
BFE_312	 2	 3	 2205.jpg	 3.990392e+02	 22	 9.472230e+02	 220	 6.833664e+02	 98	 4.000569e+02	 650.00	 700.00	 51.00	 26	 0.68	 
BFE_312	 2	 3	 1218.jpg	 4.010414e+02	 12	 999000	 120	 999000	 999	 4.020592e+02	 650.00	 700.00	 3.00	 39	 0.79	 
BFE_312	 2	 3	 1207.jpg	 4.030437e+02	 12	 999000	 120	 999000	 999	 4.040614e+02	 650.00	 700.00	 21.00	 28	 0.52	 
BFE_312	 2	 3	 1214.jpg	 4.050459e+02	 12	 999000	 120	 999000	 999	 4.060638e+02	 650.00	 700.00	 7.00	 35	 0.76	 
BFE_312	 2	 3	 2121.jpg	 4.100516e+02	 24	 999000	 240	 999000	 999	 4.110693e+02	 650.00	 700.00	 53.00	 21	 0.62	 
BFE_312	 2	 3	 2114.jpg	 4.120373e+02	 24	 999000	 240	 999000	 999	 4.130549e+02	 650.00	 700.00	 77.00	 14	 0.20	 
BFE_312	 2	 3	 2103.jpg	 4.140394e+02	 24	 999000	 240	 999000	 999	 4.150571e+02	 650.00	 700.00	 62.00	 3	 0.51	 
BFE_312	 2	 3	 2203.jpg	 4.170427e+02	 22	 9.276834e+02	 220	 7.000342e+02	 98	 4.180605e+02	 650.00	 716.67	 54.00	 24	 0.59	 
