subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_294 16 RitzBitz2.bmp 3.110654e+03 11 1.142041e+03 1100 7.501152e+02 98 3111.67 7.000000e+02 7.500000e+02 18 48
BM2_294 16 PeanutMMs.bmp 3.112656e+03 24 999000 240 999000 999 3113.67 7.000000e+02 7.500000e+02 36 42
BM2_294 16 HoHo.bmp 3.116644e+03 22 9.283564e+02 220 7.501474e+02 98 3117.66 7.000000e+02 7.666667e+02 44 27
BM2_294 16 Granolabar.bmp 3.119651e+03 22 9.771706e+02 220 7.667741e+02 98 3120.66 7.000000e+02 7.833333e+02 39 24
BM2_294 16 100grand_small.bmp 3.121651e+03 24 999000 240 999000 999 3122.67 7.000000e+02 7.833333e+02 57 1
BM2_294 16 Twinkie.bmp 3.124653e+03 12 999000 120 999000 999 3125.67 7.000000e+02 7.833333e+02 19 58
BM2_294 16 Chocolate_mm.bmp 3.128657e+03 24 999000 240 999000 999 3129.67 7.000000e+02 7.833333e+02 41 11
BM2_294 16 FigNewton_small.bmp 3.132645e+03 24 999000 240 999000 999 3133.66 7.000000e+02 7.833333e+02 58 16
BM2_294 16 PayDay.bmp 3.134652e+03 24 999000 240 999000 999 3135.66 7.000000e+02 7.833333e+02 45 41
BM2_294 16 Skittles.bmp 3.139652e+03 12 999000 120 999000 999 3140.67 7.000000e+02 7.833333e+02 16 49
BM2_294 16 Whatchamacallit.bmp 3.141654e+03 24 999000 240 999000 999 3142.67 7.000000e+02 7.833333e+02 33 60
BM2_294 16 MrGoodbar.bmp 3.143656e+03 24 999000 240 999000 999 3144.67 7.000000e+02 7.833333e+02 35 38
BM2_294 16 PopTartsCinnamon.bmp 3.149646e+03 24 999000 240 999000 999 3150.66 7.000000e+02 7.833333e+02 60 43
BM2_294 16 Twix.bmp 3.151651e+03 12 999000 120 999000 999 3152.67 7.000000e+02 7.833333e+02 26 59
BM2_294 16 FrootLoops.bmp 3.153651e+03 12 999000 120 999000 999 3154.67 7.000000e+02 7.833333e+02 30 19
BM2_294 16 Sourpatch.bmp 3.155653e+03 24 999000 240 999000 999 3156.67 7.000000e+02 7.833333e+02 56 54
BM2_294 16 3Musketeers.bmp 3.159657e+03 22 9.632661e+02 220 7.834365e+02 98 3160.68 7.000000e+02 8.000000e+02 47 2
BM2_294 16 AnimalCrackers.bmp 3.163645e+03 12 999000 120 999000 999 3164.66 7.000000e+02 8.000000e+02 11 4
BM2_294 16 Cupcakes.bmp 3.166651e+03 22 1.041522e+03 2200 8.001282e+02 98 3167.67 7.000000e+02 7.500000e+02 43 12
BM2_294 16 BabyRuth.bmp 3.170652e+03 24 999000 240 999000 999 3171.67 7.000000e+02 7.500000e+02 31 5
BM2_294 16 Dots_one.bmp 3.173655e+03 24 999000 240 999000 999 3174.67 7.000000e+02 7.500000e+02 50 14
BM2_294 16 Ghiradelli_milk_Almonds.bmp 3.175641e+03 22 7.952225e+02 220 7.501049e+02 98 3176.66 7.000000e+02 7.666667e+02 52 22
BM2_294 16 Almondjoy.bmp 3.179645e+03 22 9.749821e+02 220 7.667657e+02 98 3180.66 7.000000e+02 7.833333e+02 48 3
BM2_294 16 Keeblerfudgestripes.bmp 3.181652e+03 12 999000 120 999000 999 3182.67 7.000000e+02 7.833333e+02 8 30
BM2_294 16 Snickers.bmp 3.183652e+03 11 9.287618e+02 110 7.001315e+02 98 3184.67 7.166667e+02 7.833333e+02 13 51
BM2_294 16 Jollyrancherred.bmp 3.187654e+03 12 999000 120 999000 999 3188.67 7.166667e+02 7.833333e+02 25 29
BM2_294 16 SourSkittles.bmp 3.189656e+03 24 999000 240 999000 999 3190.67 7.166667e+02 7.833333e+02 42 53
BM2_294 16 Ghiradelli_milk.bmp 3.193644e+03 12 999000 120 999000 999 3194.66 7.166667e+02 7.833333e+02 6 21
BM2_294 16 Riprolls.bmp 3.197651e+03 24 999000 240 999000 999 3198.67 7.166667e+02 7.833333e+02 32 47
BM2_294 16 MilkyWay.bmp 3.200651e+03 12 999000 120 999000 999 3201.67 7.166667e+02 7.833333e+02 28 37
BM2_294 16 Jollyranchergreen.bmp 3.206641e+03 12 999000 120 999000 999 3207.66 7.166667e+02 7.833333e+02 23 28
BM2_294 16 Funyuns_small.bmp 3.208643e+03 22 9.369607e+02 220 7.834490e+02 98 3209.66 7.166667e+02 8.000000e+02 51 20
BM2_294 16 Fritos.bmp 3.212651e+03 11 9.049943e+02 110 7.167986e+02 98 3213.67 7.333333e+02 8.000000e+02 17 18
BM2_294 16 CheesyDoritos.bmp 3.214652e+03 12 999000 120 999000 999 3215.67 7.333333e+02 8.000000e+02 5 7
BM2_294 16 PopTartsStrawberry.bmp 3.216652e+03 24 999000 240 999000 999 3217.67 7.333333e+02 8.000000e+02 34 44
BM2_294 16 Lollipopred.bmp 3.218654e+03 24 999000 240 999000 999 3219.67 7.333333e+02 8.000000e+02 53 34
BM2_294 16 KitKat_small.bmp 3.223643e+03 12 999000 120 999000 999 3224.66 7.333333e+02 8.000000e+02 29 31
BM2_294 16 TeddyGrahamschocolate.bmp 3.225645e+03 24 999000 240 999000 999 3226.66 7.333333e+02 8.000000e+02 37 56
BM2_294 16 FamousAmos_small.bmp 3.227651e+03 11 9.213477e+02 110 7.334546e+02 98 3228.66 7.500000e+02 8.000000e+02 21 15
BM2_294 16 Reeses.bmp 3.230651e+03 12 999000 120 999000 999 3231.67 7.500000e+02 8.000000e+02 20 46
BM2_294 16 Nutterbutter.bmp 3.233654e+03 24 999000 240 999000 999 3234.67 7.500000e+02 8.000000e+02 59 39
BM2_294 16 Butterfinger.bmp 3.237641e+03 24 999000 240 999000 999 3238.66 7.500000e+02 8.000000e+02 49 6
BM2_294 16 Milkduds.bmp 3.239643e+03 24 999000 240 999000 999 3240.66 7.500000e+02 8.000000e+02 54 36
BM2_294 16 FlamingCheetos.bmp 3.241646e+03 11 9.346736e+02 110 7.501227e+02 98 3242.66 7.666667e+02 8.000000e+02 10 17
BM2_294 16 Hersheymilk_several.bmp 3.244652e+03 12 999000 120 999000 999 3245.67 7.666667e+02 8.000000e+02 15 26
BM2_294 16 Laffytaffyred_one.bmp 3.247652e+03 24 999000 240 999000 999 3248.67 7.666667e+02 8.000000e+02 38 32
BM2_294 16 Cheetos.bmp 3.249654e+03 12 999000 120 999000 999 3250.67 7.666667e+02 8.000000e+02 4 8
BM2_294 16 Goldfish.bmp 3.251656e+03 11 9.560037e+02 110 7.667685e+02 98 3252.67 7.833333e+02 8.000000e+02 14 23
BM2_294 16 Streusel.bmp 3.253642e+03 12 999000 120 999000 999 3254.66 7.833333e+02 8.000000e+02 27 55
BM2_294 16 Cheezits.bmp 3.258651e+03 12 999000 120 999000 999 3259.66 7.833333e+02 8.000000e+02 24 9
BM2_294 16 Oreos.bmp 3.260651e+03 12 999000 120 999000 999 3261.67 7.833333e+02 8.000000e+02 3 40
BM2_294 16 Milano.bmp 3.262651e+03 12 999000 120 999000 999 3263.67 7.833333e+02 8.000000e+02 7 35
BM2_294 16 SnoBall.bmp 3.264654e+03 24 999000 240 999000 999 3265.67 7.833333e+02 8.000000e+02 55 52
BM2_294 16 Laysclassic.bmp 3.271645e+03 12 999000 120 999000 999 3272.66 7.833333e+02 8.000000e+02 1 33
BM2_294 16 Hersheykisses.bmp 3.273652e+03 11 6.887344e+02 11 7.834334e+02 98 3274.66 8.000000e+02 8.000000e+02 9 25
BM2_294 16 Slimjim.bmp 3.280654e+03 24 999000 240 999000 999 3281.67 8.000000e+02 8.000000e+02 46 50
BM2_294 16 ChipsAhoy_small.bmp 3.283641e+03 11 1.027248e+03 1100 8.001189e+02 98 3284.66 7.500000e+02 8.000000e+02 22 10
BM2_294 16 Doritosranch.bmp 3.286644e+03 12 999000 120 999000 999 3287.66 7.500000e+02 8.000000e+02 12 13
BM2_294 16 Toberlorone.bmp 3.292651e+03 12 999000 120 999000 999 3293.67 7.500000e+02 8.000000e+02 2 57
BM2_294 16 PringlesRed.bmp 3.294653e+03 22 1.023632e+03 2200 8.001201e+02 98 3295.67 7.500000e+02 7.500000e+02 40 45
