subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_295 10 Nutterbutter.bmp 2.067726e+03 24 999000 240 999000 999 2068.74 7.500000e+02 6.833333e+02 56 39
BM2_295 10 BabyRuth.bmp 2.070729e+03 22 9.069786e+02 220 6.834500e+02 98 2071.75 7.500000e+02 7.000000e+02 45 5
BM2_295 10 Butterfinger.bmp 2.072715e+03 22 9.373357e+02 220 7.001293e+02 98 2073.73 7.500000e+02 7.166667e+02 49 6
BM2_295 10 FigNewton_small.bmp 2.074717e+03 12 999000 120 999000 999 2075.73 7.500000e+02 7.166667e+02 22 16
BM2_295 10 Jollyrancherred.bmp 2.076724e+03 24 999000 240 999000 999 2077.74 7.500000e+02 7.166667e+02 59 29
BM2_295 10 Hersheymilk_several.bmp 2.079724e+03 24 999000 240 999000 999 2080.74 7.500000e+02 7.166667e+02 40 26
BM2_295 10 Granolabar.bmp 2.081725e+03 11 9.677514e+02 110 7.501242e+02 98 2082.74 7.666667e+02 7.166667e+02 15 24
BM2_295 10 Cheezits.bmp 2.085729e+03 12 999000 120 999000 999 2086.75 7.666667e+02 7.166667e+02 17 9
BM2_295 10 Streusel.bmp 2.087715e+03 24 999000 240 999000 999 2088.73 7.666667e+02 7.166667e+02 36 55
BM2_295 10 Whatchamacallit.bmp 2.092723e+03 24 999000 240 999000 999 2093.74 7.666667e+02 7.166667e+02 54 60
BM2_295 10 MrGoodbar.bmp 2.094724e+03 22 9.685546e+02 220 7.167614e+02 98 2095.74 7.666667e+02 7.333333e+02 38 38
BM2_295 10 Fritos.bmp 2.098726e+03 12 999000 120 999000 999 2099.74 7.666667e+02 7.333333e+02 24 18
BM2_295 10 PopTartsCinnamon.bmp 2.100728e+03 24 999000 240 999000 999 2101.75 7.666667e+02 7.333333e+02 37 43
BM2_295 10 Laffytaffyred_one.bmp 2.103715e+03 12 999000 120 999000 999 2104.73 7.666667e+02 7.333333e+02 14 32
BM2_295 10 ChipsAhoy_small.bmp 2.108724e+03 12 999000 120 999000 999 2109.74 7.666667e+02 7.333333e+02 18 10
BM2_295 10 PringlesRed.bmp 2.110724e+03 24 999000 240 999000 999 2111.74 7.666667e+02 7.333333e+02 43 45
BM2_295 10 Dots_one.bmp 2.112725e+03 24 999000 240 999000 999 2113.74 7.666667e+02 7.333333e+02 35 14
BM2_295 10 TeddyGrahamschocolate.bmp 2.116729e+03 11 9.713384e+02 110 7.667961e+02 98 2117.75 7.833333e+02 7.333333e+02 16 56
BM2_295 10 Laysclassic.bmp 2.120717e+03 11 1.079633e+03 1100 7.834625e+02 98 2121.73 7.333333e+02 7.333333e+02 8 33
BM2_295 10 Cupcakes.bmp 2.124724e+03 11 9.766277e+02 110 7.334406e+02 98 2125.74 7.500000e+02 7.333333e+02 19 12
BM2_295 10 Twix.bmp 2.126724e+03 24 999000 240 999000 999 2127.74 7.500000e+02 7.333333e+02 48 59
BM2_295 10 Toberlorone.bmp 2.128725e+03 12 999000 120 999000 999 2129.74 7.500000e+02 7.333333e+02 3 57
BM2_295 10 Oreos.bmp 2.130727e+03 11 1.068790e+03 1100 7.501255e+02 98 2131.75 7.000000e+02 7.333333e+02 20 40
BM2_295 10 Funyuns_small.bmp 2.132730e+03 24 999000 240 999000 999 2133.75 7.000000e+02 7.333333e+02 33 20
BM2_295 10 Milkduds.bmp 2.138724e+03 24 999000 240 999000 999 2139.74 7.000000e+02 7.333333e+02 52 36
BM2_295 10 Milano.bmp 2.141724e+03 12 999000 120 999000 999 2142.74 7.000000e+02 7.333333e+02 2 35
BM2_295 10 FlamingCheetos.bmp 2.143725e+03 12 999000 120 999000 999 2144.74 7.000000e+02 7.333333e+02 13 17
BM2_295 10 SnoBall.bmp 2.145727e+03 22 9.174078e+02 220 7.334418e+02 98 2146.74 7.000000e+02 7.500000e+02 46 52
BM2_295 10 Reeses.bmp 2.148714e+03 24 999000 240 999000 999 2149.73 7.000000e+02 7.500000e+02 57 46
BM2_295 10 Ghiradelli_milk_Almonds.bmp 2.150716e+03 12 999000 120 999000 999 2151.73 7.000000e+02 7.500000e+02 7 22
