subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_286 9 Snickers.bmp 1.652531e+03 11 1.001802e+03 1100 7.501522e+02 98 1653.55 7.000000e+02 7.500000e+02 14 51
BM2_286 9 Twix.bmp 1.655517e+03 12 999000 120 999000 999 1656.53 7.000000e+02 7.500000e+02 6 59
BM2_286 9 Butterfinger.bmp 1.657520e+03 24 999000 240 999000 999 1658.54 7.000000e+02 7.500000e+02 53 6
BM2_286 9 Milano.bmp 1.659526e+03 22 9.978401e+02 220 7.501371e+02 98 1660.54 7.000000e+02 7.666667e+02 40 35
BM2_286 9 3Musketeers.bmp 1.661526e+03 12 999000 120 999000 999 1662.54 7.000000e+02 7.666667e+02 30 2
BM2_286 9 Almondjoy.bmp 1.664527e+03 11 9.093680e+02 110 7.000978e+02 98 1665.54 7.166667e+02 7.666667e+02 22 3
BM2_286 9 AnimalCrackers.bmp 1.666529e+03 24 999000 240 999000 999 1667.55 7.166667e+02 7.666667e+02 59 4
BM2_286 9 Milkduds.bmp 1.670517e+03 24 999000 240 999000 999 1671.53 7.166667e+02 7.666667e+02 35 36
BM2_286 9 Whatchamacallit.bmp 1.672519e+03 24 999000 240 999000 999 1673.54 7.166667e+02 7.666667e+02 32 60
BM2_286 9 Cupcakes.bmp 1.677527e+03 12 999000 120 999000 999 1678.54 7.166667e+02 7.666667e+02 2 12
BM2_286 9 FlamingCheetos.bmp 1.679526e+03 12 999000 120 999000 999 1680.54 7.166667e+02 7.666667e+02 4 17
BM2_286 9 Jollyrancherred.bmp 1.683531e+03 24 999000 240 999000 999 1684.55 7.166667e+02 7.666667e+02 55 29
BM2_286 9 Dots_one.bmp 1.685516e+03 24 999000 240 999000 999 1686.53 7.166667e+02 7.666667e+02 54 14
BM2_286 9 TeddyGrahamschocolate.bmp 1.688519e+03 22 9.809479e+02 220 7.667731e+02 98 1689.54 7.166667e+02 7.833333e+02 47 56
BM2_286 9 Doritosranch.bmp 1.693526e+03 11 1.005918e+03 1100 7.167869e+02 98 1694.54 6.666667e+02 7.833333e+02 13 13
BM2_286 9 100grand_small.bmp 1.695527e+03 11 8.854668e+02 110 6.667915e+02 98 1696.54 6.833333e+02 7.833333e+02 10 1
BM2_286 9 Lollipopred.bmp 1.697529e+03 22 1.003327e+03 2200 7.834396e+02 98 1698.55 6.833333e+02 7.333333e+02 44 34
BM2_286 9 CheesyDoritos.bmp 1.701517e+03 12 999000 120 999000 999 1702.53 6.833333e+02 7.333333e+02 28 7
BM2_286 9 ChipsAhoy_small.bmp 1.705521e+03 22 9.552499e+02 220 7.334377e+02 98 1706.54 6.833333e+02 7.500000e+02 48 10
BM2_286 9 MilkyWay.bmp 1.709526e+03 24 999000 240 999000 999 1710.54 6.833333e+02 7.500000e+02 31 37
BM2_286 9 FamousAmos_small.bmp 1.711527e+03 11 8.928636e+02 110 6.834699e+02 98 1712.55 7.000000e+02 7.500000e+02 21 15
BM2_286 9 FigNewton_small.bmp 1.713530e+03 22 9.626364e+02 220 7.501048e+02 98 1714.55 7.000000e+02 7.666667e+02 52 16
BM2_286 9 PopTartsCinnamon.bmp 1.715532e+03 24 999000 240 999000 999 1716.55 7.000000e+02 7.666667e+02 33 43
