subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_266 13 Ghiradelli_milk.bmp 2.360014e+03 12 999000 120 999000 999 2361.03 8.166667e+02 8.166667e+02 7 21
BM2_266 13 Lollipopred.bmp 2.363006e+03 24 999000 240 999000 999 2364.02 8.166667e+02 8.166667e+02 58 34
BM2_266 13 BabyRuth.bmp 2.365005e+03 22 9.989717e+02 220 8.168039e+02 98 2366.02 8.166667e+02 8.333333e+02 50 5
BM2_266 13 Oreos.bmp 2.367005e+03 12 999000 120 999000 999 2368.02 8.166667e+02 8.333333e+02 21 40
BM2_266 13 Jollyranchergreen.bmp 2.369007e+03 12 999000 120 999000 999 2370.03 8.166667e+02 8.333333e+02 6 28
BM2_266 13 Cheezits.bmp 2.372011e+03 12 999000 120 999000 999 2373.03 8.166667e+02 8.333333e+02 5 9
BM2_266 13 FlamingCheetos.bmp 2.373996e+03 11 9.997187e+02 110 8.168139e+02 98 2375.01 8.333333e+02 8.333333e+02 23 17
BM2_266 13 Cheetos.bmp 2.378005e+03 11 9.987020e+02 110 8.334311e+02 98 2379.02 8.500000e+02 8.333333e+02 16 8
BM2_266 13 Whatchamacallit.bmp 2.380005e+03 22 1.022701e+03 2200 8.334506e+02 98 2381.02 8.500000e+02 7.833333e+02 45 60
BM2_266 13 Chocolate_mm.bmp 2.385008e+03 12 999000 120 999000 999 2386.03 8.500000e+02 7.833333e+02 29 11
BM2_266 13 100grand_small.bmp 2.387010e+03 22 1.049777e+03 2200 7.834680e+02 98 2388.03 8.500000e+02 7.333333e+02 38 1
BM2_266 13 Almondjoy.bmp 2.390998e+03 22 9.101276e+02 220 7.334397e+02 98 2392.02 8.500000e+02 7.500000e+02 49 3
BM2_266 13 Granolabar.bmp 2.393000e+03 12 999000 120 999000 999 2394.02 8.500000e+02 7.500000e+02 25 24
BM2_266 13 3Musketeers.bmp 2.396005e+03 24 999000 240 999000 999 2397.02 8.500000e+02 7.500000e+02 55 2
BM2_266 13 Skittles.bmp 2.401009e+03 12 999000 120 999000 999 2402.03 8.500000e+02 7.500000e+02 22 49
BM2_266 13 Twix.bmp 2.403011e+03 22 9.532301e+02 220 7.501177e+02 98 2404.03 8.500000e+02 7.666667e+02 41 59
BM2_266 13 PopTartsCinnamon.bmp 2.404996e+03 12 999000 120 999000 999 2406.01 8.500000e+02 7.666667e+02 2 43
BM2_266 13 MilkyWay.bmp 2.409005e+03 24 999000 240 999000 999 2410.02 8.500000e+02 7.666667e+02 59 37
BM2_266 13 Laffytaffyred_one.bmp 2.413006e+03 11 1.062322e+03 1100 8.501520e+02 98 2414.02 8.000000e+02 7.666667e+02 20 32
BM2_266 13 Toberlorone.bmp 2.417009e+03 11 1.026753e+03 1100 8.000953e+02 98 2418.03 7.500000e+02 7.666667e+02 11 57
BM2_266 13 SourSkittles.bmp 2.418995e+03 12 999000 120 999000 999 2420.01 7.500000e+02 7.666667e+02 24 53
BM2_266 13 MrGoodbar.bmp 2.420997e+03 24 999000 240 999000 999 2422.01 7.500000e+02 7.666667e+02 35 38
BM2_266 13 Fritos.bmp 2.422999e+03 24 999000 240 999000 999 2424.02 7.500000e+02 7.666667e+02 34 18
BM2_266 13 RitzBitz2.bmp 2.425005e+03 12 999000 120 999000 999 2426.02 7.500000e+02 7.666667e+02 30 48
BM2_266 13 Funyuns_small.bmp 2.431008e+03 11 9.323119e+02 110 7.501003e+02 98 2432.03 7.666667e+02 7.666667e+02 19 20
BM2_266 13 Keeblerfudgestripes.bmp 2.434011e+03 12 999000 120 999000 999 2435.03 7.666667e+02 7.666667e+02 28 30
BM2_266 13 Goldfish.bmp 2.435997e+03 12 999000 120 999000 999 2437.01 7.666667e+02 7.666667e+02 17 23
BM2_266 13 PopTartsStrawberry.bmp 2.437998e+03 12 999000 120 999000 999 2439.02 7.666667e+02 7.666667e+02 9 44
BM2_266 13 Butterfinger.bmp 2.441006e+03 24 999000 240 999000 999 2442.02 7.666667e+02 7.666667e+02 32 6
BM2_266 13 KitKat_small.bmp 2.443006e+03 24 999000 240 999000 999 2444.02 7.666667e+02 7.666667e+02 54 31
BM2_266 13 Doritosranch.bmp 2.445006e+03 11 9.499241e+02 110 7.667730e+02 98 2446.02 7.833333e+02 7.666667e+02 15 13
BM2_266 13 AnimalCrackers.bmp 2.447008e+03 24 999000 240 999000 999 2448.03 7.833333e+02 7.666667e+02 51 4
BM2_266 13 ChipsAhoy_small.bmp 2.449995e+03 12 999000 120 999000 999 2451.01 7.833333e+02 7.666667e+02 26 10
BM2_266 13 Dots_one.bmp 2.451997e+03 24 999000 240 999000 999 2453.01 7.833333e+02 7.666667e+02 52 14
BM2_266 13 Slimjim.bmp 2.453999e+03 24 999000 240 999000 999 2455.02 7.833333e+02 7.666667e+02 40 50
BM2_266 13 Reeses.bmp 2.456005e+03 22 1.078748e+03 2200 7.667857e+02 98 2457.02 7.833333e+02 7.166667e+02 53 46
BM2_266 13 Jollyrancherred.bmp 2.458005e+03 11 6.546757e+02 11 7.834350e+02 98 2459.02 8.000000e+02 7.166667e+02 8 29
BM2_266 13 SnoBall.bmp 2.464010e+03 22 8.978875e+02 220 7.167965e+02 98 2465.03 8.000000e+02 7.333333e+02 46 52
