subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_277 15 RitzBitz2.bmp 2.819757e+03 22 9.826641e+02 220 7.501235e+02 98 2820.77 8.166667e+02 7.666667e+02 43 48
BM2_277 15 SnoBall.bmp 2.821746e+03 24 999000 240 999000 999 2822.76 8.166667e+02 7.666667e+02 59 52
BM2_277 15 Nutterbutter.bmp 2.825747e+03 24 999000 240 999000 999 2826.76 8.166667e+02 7.666667e+02 33 39
BM2_277 15 Cupcakes.bmp 2.828750e+03 12 999000 120 999000 999 2829.77 8.166667e+02 7.666667e+02 20 12
BM2_277 15 Snickers.bmp 2.830736e+03 12 999000 120 999000 999 2831.75 8.166667e+02 7.666667e+02 28 51
BM2_277 15 CheesyDoritos.bmp 2.833739e+03 12 999000 120 999000 999 2834.76 8.166667e+02 7.666667e+02 7 7
BM2_277 15 FigNewton_small.bmp 2.837746e+03 22 8.419639e+02 220 7.667789e+02 98 2838.76 8.166667e+02 7.833333e+02 44 16
BM2_277 15 Almondjoy.bmp 2.841747e+03 12 999000 120 999000 999 2842.77 8.166667e+02 7.833333e+02 19 3
BM2_277 15 ChipsAhoy_small.bmp 2.843750e+03 24 999000 240 999000 999 2844.77 8.166667e+02 7.833333e+02 38 10
BM2_277 15 Lollipopred.bmp 2.848738e+03 22 9.055383e+02 220 7.834474e+02 98 2849.76 8.166667e+02 8.000000e+02 40 34
BM2_277 15 Fritos.bmp 2.850745e+03 11 1.066489e+03 1100 8.167903e+02 98 2851.76 7.666667e+02 8.000000e+02 17 18
BM2_277 15 PringlesRed.bmp 2.852746e+03 24 999000 240 999000 999 2853.76 7.666667e+02 8.000000e+02 45 45
BM2_277 15 Toberlorone.bmp 2.858749e+03 24 999000 240 999000 999 2859.77 7.666667e+02 8.000000e+02 34 57
BM2_277 15 FlamingCheetos.bmp 2.860751e+03 12 999000 120 999000 999 2861.77 7.666667e+02 8.000000e+02 1 17
BM2_277 15 Whatchamacallit.bmp 2.862737e+03 24 999000 240 999000 999 2863.75 7.666667e+02 8.000000e+02 46 60
BM2_277 15 MrGoodbar.bmp 2.864739e+03 24 999000 240 999000 999 2865.76 7.666667e+02 8.000000e+02 53 38
BM2_277 15 Reeses.bmp 2.868746e+03 12 999000 120 999000 999 2869.76 7.666667e+02 8.000000e+02 15 46
BM2_277 15 Skittles.bmp 2.872748e+03 11 9.442867e+02 110 7.667898e+02 98 2873.77 7.833333e+02 8.000000e+02 10 49
BM2_277 15 Ghiradelli_milk.bmp 2.875751e+03 11 1.069080e+03 1100 7.834495e+02 98 2876.77 7.333333e+02 8.000000e+02 9 21
BM2_277 15 AnimalCrackers.bmp 2.879738e+03 12 999000 120 999000 999 2880.76 7.333333e+02 8.000000e+02 23 4
BM2_277 15 Sourpatch.bmp 2.882745e+03 22 9.544503e+02 220 8.001131e+02 98 2883.76 7.333333e+02 8.166667e+02 52 54
BM2_277 15 Twinkie.bmp 2.884746e+03 24 999000 240 999000 999 2885.76 7.333333e+02 8.166667e+02 56 58
BM2_277 15 Oreos.bmp 2.888748e+03 12 999000 120 999000 999 2889.77 7.333333e+02 8.166667e+02 5 40
BM2_277 15 TeddyGrahamschocolate.bmp 2.890750e+03 24 999000 240 999000 999 2891.77 7.333333e+02 8.166667e+02 37 56
BM2_277 15 100grand_small.bmp 2.892736e+03 24 999000 240 999000 999 2893.75 7.333333e+02 8.166667e+02 57 1
BM2_277 15 Ghiradelli_milk_Almonds.bmp 2.896740e+03 12 999000 120 999000 999 2897.76 7.333333e+02 8.166667e+02 11 22
BM2_277 15 Hersheykisses.bmp 2.898746e+03 24 999000 240 999000 999 2899.76 7.333333e+02 8.166667e+02 54 25
BM2_277 15 BabyRuth.bmp 2.902747e+03 22 1.129302e+03 2200 8.167599e+02 98 2903.76 7.333333e+02 7.666667e+02 39 5
BM2_277 15 Streusel.bmp 2.906751e+03 12 999000 120 999000 999 2907.77 7.333333e+02 7.666667e+02 27 55
BM2_277 15 Laysclassic.bmp 2.909737e+03 12 999000 120 999000 999 2910.76 7.333333e+02 7.666667e+02 2 33
BM2_277 15 Hersheymilk_several.bmp 2.915746e+03 24 999000 240 999000 999 2916.76 7.333333e+02 7.666667e+02 50 26
BM2_277 15 PayDay.bmp 2.917746e+03 24 999000 240 999000 999 2918.76 7.333333e+02 7.666667e+02 55 41
BM2_277 15 FamousAmos_small.bmp 2.921750e+03 12 999000 120 999000 999 2922.77 7.333333e+02 7.666667e+02 16 15
BM2_277 15 Laffytaffyred_one.bmp 2.923736e+03 12 999000 120 999000 999 2924.75 7.333333e+02 7.666667e+02 3 32
BM2_277 15 HoHo.bmp 2.925738e+03 24 999000 240 999000 999 2926.76 7.333333e+02 7.666667e+02 36 27
BM2_277 15 Milkduds.bmp 2.927740e+03 24 999000 240 999000 999 2928.76 7.333333e+02 7.666667e+02 49 36
BM2_277 15 Milano.bmp 2.932746e+03 11 8.022387e+02 110 7.334454e+02 98 2933.76 7.500000e+02 7.666667e+02 18 35
BM2_277 15 Granolabar.bmp 2.934748e+03 12 999000 120 999000 999 2935.77 7.500000e+02 7.666667e+02 29 24
BM2_277 15 Twix.bmp 2.936750e+03 24 999000 240 999000 999 2937.77 7.500000e+02 7.666667e+02 31 59
BM2_277 15 PeanutMMs.bmp 2.939737e+03 12 999000 120 999000 999 2940.75 7.500000e+02 7.666667e+02 12 42
BM2_277 15 Doritosranch.bmp 2.942740e+03 12 999000 120 999000 999 2943.76 7.500000e+02 7.666667e+02 4 13
BM2_277 15 Dots_one.bmp 2.946746e+03 24 999000 240 999000 999 2947.76 7.500000e+02 7.666667e+02 32 14
BM2_277 15 Keeblerfudgestripes.bmp 2.948746e+03 11 9.136396e+02 110 7.501243e+02 98 2949.76 7.666667e+02 7.666667e+02 13 30
BM2_277 15 3Musketeers.bmp 2.950748e+03 11 8.716185e+02 110 7.667897e+02 98 2951.77 7.833333e+02 7.666667e+02 14 2
BM2_277 15 Cheetos.bmp 2.953736e+03 22 9.882655e+02 220 7.667823e+02 98 2954.75 7.833333e+02 7.833333e+02 47 8
BM2_277 15 Goldfish.bmp 2.956738e+03 12 999000 120 999000 999 2957.76 7.833333e+02 7.833333e+02 8 23
BM2_277 15 Funyuns_small.bmp 2.958740e+03 12 999000 120 999000 999 2959.76 7.833333e+02 7.833333e+02 25 20
BM2_277 15 Riprolls.bmp 2.960745e+03 22 6.905856e+02 22 7.834543e+02 98 2961.76 7.833333e+02 8.000000e+02 51 47
BM2_277 15 Butterfinger.bmp 2.962745e+03 24 999000 240 999000 999 2963.76 7.833333e+02 8.000000e+02 58 6
BM2_277 15 Jollyranchergreen.bmp 2.967750e+03 24 999000 240 999000 999 2968.77 7.833333e+02 8.000000e+02 41 28
BM2_277 15 PopTartsStrawberry.bmp 2.969736e+03 12 999000 120 999000 999 2970.75 7.833333e+02 8.000000e+02 24 44
BM2_277 15 Slimjim.bmp 2.971738e+03 24 999000 240 999000 999 2972.76 7.833333e+02 8.000000e+02 60 50
BM2_277 15 Cheezits.bmp 2.973740e+03 11 1.056146e+03 1100 7.834417e+02 98 2974.76 7.333333e+02 8.000000e+02 21 9
BM2_277 15 FrootLoops.bmp 2.980747e+03 22 1.016553e+03 2200 8.001260e+02 98 2981.77 7.333333e+02 7.500000e+02 48 19
BM2_277 15 SourSkittles.bmp 2.982749e+03 12 999000 120 999000 999 2983.77 7.333333e+02 7.500000e+02 6 53
BM2_277 15 KitKat_small.bmp 2.989740e+03 24 999000 240 999000 999 2990.76 7.333333e+02 7.500000e+02 35 31
BM2_277 15 MilkyWay.bmp 2.992745e+03 12 999000 120 999000 999 2993.76 7.333333e+02 7.500000e+02 26 37
BM2_277 15 PopTartsCinnamon.bmp 2.995747e+03 12 999000 120 999000 999 2996.76 7.333333e+02 7.500000e+02 30 43
BM2_277 15 Chocolate_mm.bmp 3.001737e+03 11 7.950252e+02 110 7.334586e+02 98 3002.75 7.500000e+02 7.500000e+02 22 11
BM2_277 15 Jollyrancherred.bmp 3.003739e+03 24 999000 240 999000 999 3004.76 7.500000e+02 7.500000e+02 42 29
