subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_296 8 PayDay.bmp 1.389376e+03 24 999000 240 999000 999 1390.39 7.500000e+02 7.500000e+02 34 41
BM2_296 8 TeddyGrahamschocolate.bmp 1.392380e+03 24 999000 240 999000 999 1393.40 7.500000e+02 7.500000e+02 45 56
BM2_296 8 SourSkittles.bmp 1.396367e+03 22 1.051845e+03 2200 7.501472e+02 98 1397.39 7.500000e+02 7.000000e+02 43 53
BM2_296 8 Milano.bmp 1.398374e+03 12 999000 120 999000 999 1399.39 7.500000e+02 7.000000e+02 2 35
BM2_296 8 CheesyDoritos.bmp 1.400374e+03 12 999000 120 999000 999 1401.39 7.500000e+02 7.000000e+02 28 7
BM2_296 8 Funyuns_small.bmp 1.404376e+03 12 999000 120 999000 999 1405.39 7.500000e+02 7.000000e+02 26 20
BM2_296 8 Sourpatch.bmp 1.406378e+03 11 9.532839e+02 110 7.501491e+02 98 1407.40 7.666667e+02 7.000000e+02 18 54
BM2_296 8 Lollipopred.bmp 1.411367e+03 24 999000 240 999000 999 1412.38 7.666667e+02 7.000000e+02 60 34
BM2_296 8 Toberlorone.bmp 1.413369e+03 12 999000 120 999000 999 1414.39 7.666667e+02 7.000000e+02 1 57
BM2_296 8 MrGoodbar.bmp 1.416375e+03 11 9.483146e+02 110 7.667583e+02 98 1417.39 7.833333e+02 7.000000e+02 14 38
BM2_296 8 3Musketeers.bmp 1.419375e+03 24 999000 240 999000 999 1420.39 7.833333e+02 7.000000e+02 33 2
BM2_296 8 Slimjim.bmp 1.423380e+03 12 999000 120 999000 999 1424.40 7.833333e+02 7.000000e+02 6 50
BM2_296 8 Hersheymilk_several.bmp 1.426366e+03 24 999000 240 999000 999 1427.38 7.833333e+02 7.000000e+02 42 26
BM2_296 8 Hersheykisses.bmp 1.428368e+03 24 999000 240 999000 999 1429.39 7.833333e+02 7.000000e+02 50 25
BM2_296 8 ChipsAhoy_small.bmp 1.431374e+03 12 999000 120 999000 999 1432.39 7.833333e+02 7.000000e+02 19 10
BM2_296 8 Jollyrancherred.bmp 1.435376e+03 24 999000 240 999000 999 1436.39 7.833333e+02 7.000000e+02 59 29
BM2_296 8 Dots_one.bmp 1.438379e+03 22 9.201487e+02 220 7.001012e+02 98 1439.40 7.833333e+02 7.166667e+02 48 14
BM2_296 8 Riprolls.bmp 1.440365e+03 22 1.054453e+03 2200 7.167608e+02 98 1441.38 7.833333e+02 6.666667e+02 40 47
