subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_267 13 Ghiradelli_milk_Almonds.bmp 2.394126e+03 12 999000 120 999000 999 2395.14 7.500000e+02 6.833333e+02 30 22
BM2_267 13 Butterfinger.bmp 2.399115e+03 12 999000 120 999000 999 2400.13 7.500000e+02 6.833333e+02 27 6
BM2_267 13 Jollyrancherred.bmp 2.401117e+03 24 999000 240 999000 999 2402.13 7.500000e+02 6.833333e+02 60 29
BM2_267 13 MrGoodbar.bmp 2.403103e+03 11 1.013463e+03 1100 7.501138e+02 98 2404.12 7.000000e+02 6.833333e+02 17 38
BM2_267 13 SourSkittles.bmp 2.409113e+03 22 1.115352e+03 2200 6.834501e+02 98 2410.13 7.000000e+02 6.333333e+02 51 53
BM2_267 13 PayDay.bmp 2.411112e+03 24 999000 240 999000 999 2412.13 7.000000e+02 6.333333e+02 37 41
BM2_267 13 Granolabar.bmp 2.414114e+03 12 999000 120 999000 999 2415.13 7.000000e+02 6.333333e+02 4 24
BM2_267 13 FigNewton_small.bmp 2.416117e+03 11 9.275166e+02 110 7.000963e+02 98 2417.13 7.166667e+02 6.333333e+02 13 16
BM2_267 13 Twix.bmp 2.420104e+03 22 8.598180e+02 220 6.334405e+02 98 2421.12 7.166667e+02 6.500000e+02 39 59
BM2_267 13 Cheezits.bmp 2.422106e+03 11 1.017859e+03 1100 7.167855e+02 98 2423.12 6.666667e+02 6.500000e+02 9 9
BM2_267 13 Twinkie.bmp 2.427113e+03 24 999000 240 999000 999 2428.13 6.666667e+02 6.500000e+02 57 58
BM2_267 13 FrootLoops.bmp 2.434103e+03 24 999000 240 999000 999 2435.12 6.666667e+02 6.500000e+02 50 19
BM2_267 13 Keeblerfudgestripes.bmp 2.436105e+03 24 999000 240 999000 999 2437.12 6.666667e+02 6.500000e+02 33 30
BM2_267 13 Laffytaffyred_one.bmp 2.439112e+03 24 999000 240 999000 999 2440.13 6.666667e+02 6.500000e+02 59 32
BM2_267 13 Hersheymilk_several.bmp 2.442112e+03 24 999000 240 999000 999 2443.13 6.666667e+02 6.500000e+02 41 26
BM2_267 13 Hersheykisses.bmp 2.446116e+03 24 999000 240 999000 999 2447.13 6.666667e+02 6.500000e+02 45 25
BM2_267 13 HoHo.bmp 2.450103e+03 24 999000 240 999000 999 2451.12 6.666667e+02 6.500000e+02 54 27
BM2_267 13 SnoBall.bmp 2.454112e+03 22 9.878159e+02 220 6.501137e+02 98 2455.13 6.666667e+02 6.666667e+02 52 52
BM2_267 13 TeddyGrahamschocolate.bmp 2.457113e+03 22 9.715809e+02 220 6.667704e+02 98 2458.13 6.666667e+02 6.833333e+02 44 56
BM2_267 13 Riprolls.bmp 2.463117e+03 22 9.268917e+02 220 6.834264e+02 98 2464.13 6.666667e+02 7.000000e+02 48 47
BM2_267 13 Laysclassic.bmp 2.465103e+03 12 999000 120 999000 999 2466.12 6.666667e+02 7.000000e+02 20 33
BM2_267 13 Snickers.bmp 2.468106e+03 24 999000 240 999000 999 2469.12 6.666667e+02 7.000000e+02 42 51
BM2_267 13 Dots_one.bmp 2.470112e+03 24 999000 240 999000 999 2471.13 6.666667e+02 7.000000e+02 55 14
BM2_267 13 Sourpatch.bmp 2.472112e+03 24 999000 240 999000 999 2473.13 6.666667e+02 7.000000e+02 31 54
BM2_267 13 BabyRuth.bmp 2.474112e+03 12 999000 120 999000 999 2475.13 6.666667e+02 7.000000e+02 25 5
BM2_267 13 AnimalCrackers.bmp 2.477116e+03 24 999000 240 999000 999 2478.13 6.666667e+02 7.000000e+02 32 4
BM2_267 13 Cupcakes.bmp 2.481103e+03 22 1.052686e+03 2200 7.001439e+02 98 2482.12 6.666667e+02 6.500000e+02 47 12
BM2_267 13 Reeses.bmp 2.483106e+03 11 8.425663e+02 110 6.667707e+02 98 2484.12 6.833333e+02 6.500000e+02 10 46
BM2_267 13 RitzBitz2.bmp 2.485113e+03 12 999000 120 999000 999 2486.13 6.833333e+02 6.500000e+02 2 48
BM2_267 13 Lollipopred.bmp 2.487112e+03 24 999000 240 999000 999 2488.13 6.833333e+02 6.500000e+02 58 34
BM2_267 13 Chocolate_mm.bmp 2.489112e+03 12 999000 120 999000 999 2490.13 6.833333e+02 6.500000e+02 19 11
BM2_267 13 100grand_small.bmp 2.491114e+03 12 999000 120 999000 999 2492.13 6.833333e+02 6.500000e+02 23 1
BM2_267 13 Jollyranchergreen.bmp 2.495102e+03 24 999000 240 999000 999 2496.12 6.833333e+02 6.500000e+02 56 28
BM2_267 13 FlamingCheetos.bmp 2.499106e+03 12 999000 120 999000 999 2500.12 6.833333e+02 6.500000e+02 7 17
BM2_267 13 Milano.bmp 2.501112e+03 12 999000 120 999000 999 2502.13 6.833333e+02 6.500000e+02 16 35
BM2_267 13 Slimjim.bmp 2.503112e+03 11 9.478643e+02 110 6.834454e+02 98 2504.13 7.000000e+02 6.500000e+02 22 50
BM2_267 13 PopTartsStrawberry.bmp 2.505112e+03 12 999000 120 999000 999 2506.13 7.000000e+02 6.500000e+02 3 44
BM2_267 13 Doritosranch.bmp 2.507115e+03 12 999000 120 999000 999 2508.13 7.000000e+02 6.500000e+02 5 13
BM2_267 13 Cheetos.bmp 2.513105e+03 11 9.554959e+02 110 7.001230e+02 98 2514.12 7.166667e+02 6.500000e+02 21 8
BM2_267 13 PringlesRed.bmp 2.515107e+03 12 999000 120 999000 999 2516.12 7.166667e+02 6.500000e+02 11 45
BM2_267 13 3Musketeers.bmp 2.517113e+03 11 9.795027e+02 110 7.167909e+02 98 2518.13 7.333333e+02 6.500000e+02 18 2
BM2_267 13 Streusel.bmp 2.519112e+03 22 8.922953e+02 220 6.501037e+02 98 2520.13 7.333333e+02 6.666667e+02 40 55
BM2_267 13 KitKat_small.bmp 2.522114e+03 12 999000 120 999000 999 2523.13 7.333333e+02 6.666667e+02 28 31
BM2_267 13 Nutterbutter.bmp 2.524116e+03 11 9.518430e+02 110 7.334546e+02 98 2525.13 7.500000e+02 6.666667e+02 14 39
BM2_267 13 Funyuns_small.bmp 2.531107e+03 24 999000 240 999000 999 2532.12 7.500000e+02 6.666667e+02 35 20
BM2_267 13 Milkduds.bmp 2.533112e+03 24 999000 240 999000 999 2534.13 7.500000e+02 6.666667e+02 34 36
BM2_267 13 MilkyWay.bmp 2.537114e+03 12 999000 120 999000 999 2538.13 7.500000e+02 6.666667e+02 29 37
BM2_267 13 PopTartsCinnamon.bmp 2.541102e+03 12 999000 120 999000 999 2542.12 7.500000e+02 6.666667e+02 1 43
BM2_267 13 Fritos.bmp 2.544105e+03 12 999000 120 999000 999 2545.12 7.500000e+02 6.666667e+02 12 18
BM2_267 13 PeanutMMs.bmp 2.546107e+03 12 999000 120 999000 999 2547.12 7.500000e+02 6.666667e+02 26 42
BM2_267 13 Almondjoy.bmp 2.550112e+03 24 999000 240 999000 999 2551.13 7.500000e+02 6.666667e+02 36 3
BM2_267 13 FamousAmos_small.bmp 2.552113e+03 24 999000 240 999000 999 2553.13 7.500000e+02 6.666667e+02 49 15
BM2_267 13 Oreos.bmp 2.555117e+03 12 999000 120 999000 999 2556.13 7.500000e+02 6.666667e+02 6 40
BM2_267 13 Skittles.bmp 2.559104e+03 24 999000 240 999000 999 2560.12 7.500000e+02 6.666667e+02 53 49
BM2_267 13 CheesyDoritos.bmp 2.561106e+03 12 999000 120 999000 999 2562.12 7.500000e+02 6.666667e+02 8 7
BM2_267 13 ChipsAhoy_small.bmp 2.566112e+03 24 999000 240 999000 999 2567.13 7.500000e+02 6.666667e+02 46 10
BM2_267 13 Toberlorone.bmp 2.568114e+03 22 1.010436e+03 2200 6.667708e+02 98 2569.13 7.500000e+02 6.166667e+02 43 57
BM2_267 13 Whatchamacallit.bmp 2.572118e+03 12 999000 120 999000 999 2573.14 7.500000e+02 6.166667e+02 24 60
BM2_267 13 Ghiradelli_milk.bmp 2.575105e+03 24 999000 240 999000 999 2576.12 7.500000e+02 6.166667e+02 38 21
BM2_267 13 Goldfish.bmp 2.578112e+03 12 999000 120 999000 999 2579.13 7.500000e+02 6.166667e+02 15 23
