subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_266 6 MilkyWay.bmp 9.673797e+02 24 999000 240 999000 999 968.40 7.500000e+02 6.833333e+02 59 37
BM2_266 6 BabyRuth.bmp 9.723684e+02 22 9.235657e+02 220 6.834642e+02 98 973.39 7.500000e+02 7.000000e+02 50 5
BM2_266 6 FrootLoops.bmp 9.743744e+02 11 9.735508e+02 110 7.501386e+02 98 975.39 7.666667e+02 7.000000e+02 12 19
BM2_266 6 Whatchamacallit.bmp 9.763747e+02 22 8.772952e+02 220 7.001197e+02 98 977.39 7.666667e+02 7.166667e+02 45 60
BM2_266 6 Granolabar.bmp 9.823792e+02 12 999000 120 999000 999 983.40 7.666667e+02 7.166667e+02 25 24
BM2_266 6 Cupcakes.bmp 9.843647e+02 24 999000 240 999000 999 985.38 7.666667e+02 7.166667e+02 43 12
BM2_266 6 Riprolls.bmp 9.873679e+02 12 999000 120 999000 999 988.39 7.666667e+02 7.166667e+02 3 47
BM2_266 6 Streusel.bmp 9.893749e+02 24 999000 240 999000 999 990.39 7.666667e+02 7.166667e+02 37 55
BM2_266 6 Nutterbutter.bmp 9.933751e+02 24 999000 240 999000 999 994.39 7.666667e+02 7.166667e+02 31 39
BM2_266 6 Goldfish.bmp 9.953765e+02 12 999000 120 999000 999 996.39 7.666667e+02 7.166667e+02 17 23
BM2_266 6 Milkduds.bmp 1.000365e+03 12 999000 120 999000 999 1001.38 7.666667e+02 7.166667e+02 27 36
BM2_266 6 PopTartsStrawberry.bmp 1.007374e+03 12 999000 120 999000 999 1008.39 7.666667e+02 7.166667e+02 9 44
BM2_266 6 PopTartsCinnamon.bmp 1.009375e+03 12 999000 120 999000 999 1010.39 7.666667e+02 7.166667e+02 2 43
BM2_266 6 PeanutMMs.bmp 1.012378e+03 24 999000 240 999000 999 1013.40 7.666667e+02 7.166667e+02 39 42
BM2_266 6 CheesyDoritos.bmp 1.015365e+03 12 999000 120 999000 999 1016.38 7.666667e+02 7.166667e+02 14 7
BM2_266 6 Keeblerfudgestripes.bmp 1.019369e+03 12 999000 120 999000 999 1020.39 7.666667e+02 7.166667e+02 28 30
BM2_266 6 Cheezits.bmp 1.023375e+03 12 999000 120 999000 999 1024.39 7.666667e+02 7.166667e+02 5 9
BM2_266 6 FlamingCheetos.bmp 1.027378e+03 11 9.702792e+02 110 7.667807e+02 98 1028.40 7.833333e+02 7.166667e+02 23 17
BM2_266 6 Laysclassic.bmp 1.030364e+03 24 999000 240 999000 999 1031.38 7.833333e+02 7.166667e+02 36 33
BM2_266 6 Milano.bmp 1.036374e+03 24 999000 240 999000 999 1037.39 7.833333e+02 7.166667e+02 56 35
BM2_266 6 Oreos.bmp 1.038375e+03 12 999000 120 999000 999 1039.39 7.833333e+02 7.166667e+02 21 40
BM2_266 6 MrGoodbar.bmp 1.041376e+03 24 999000 240 999000 999 1042.39 7.833333e+02 7.166667e+02 35 38
BM2_266 6 Almondjoy.bmp 1.043378e+03 22 9.136829e+02 220 7.167614e+02 98 1044.40 7.833333e+02 7.333333e+02 49 3
BM2_266 6 Toberlorone.bmp 1.045381e+03 11 9.673761e+02 110 7.834391e+02 98 1046.40 8.000000e+02 7.333333e+02 11 57
BM2_266 6 100grand_small.bmp 1.047366e+03 22 8.938775e+02 220 7.334293e+02 98 1048.38 8.000000e+02 7.500000e+02 38 1
