subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_263 14 Granolabar.bmp 2.572085e+03 12 999000 120 999000 999 2573.10 6.833333e+02 6.833333e+02 19 24
BM2_263 14 BabyRuth.bmp 2.575072e+03 11 8.999468e+02 110 6.834769e+02 98 2576.09 7.000000e+02 6.833333e+02 17 5
BM2_263 14 100grand_small.bmp 2.579081e+03 24 999000 240 999000 999 2580.09 7.000000e+02 6.833333e+02 42 1
BM2_263 14 3Musketeers.bmp 2.581080e+03 22 9.635751e+02 220 6.834894e+02 98 2582.10 7.000000e+02 7.000000e+02 43 2
BM2_263 14 Funyuns_small.bmp 2.583081e+03 24 999000 240 999000 999 2584.10 7.000000e+02 7.000000e+02 50 20
BM2_263 14 Hersheykisses.bmp 2.587085e+03 12 999000 120 999000 999 2588.10 7.000000e+02 7.000000e+02 24 25
BM2_263 14 Sourpatch.bmp 2.589071e+03 12 999000 120 999000 999 2590.09 7.000000e+02 7.000000e+02 27 54
BM2_263 14 FrootLoops.bmp 2.594081e+03 22 9.234414e+02 220 7.001113e+02 98 2595.09 7.000000e+02 7.166667e+02 44 19
BM2_263 14 TeddyGrahamschocolate.bmp 2.596081e+03 22 9.229967e+02 220 7.167930e+02 98 2597.10 7.000000e+02 7.333333e+02 47 56
BM2_263 14 Cheezits.bmp 2.599081e+03 24 999000 240 999000 999 2600.10 7.000000e+02 7.333333e+02 49 9
BM2_263 14 KitKat_small.bmp 2.602085e+03 12 999000 120 999000 999 2603.10 7.000000e+02 7.333333e+02 3 31
BM2_263 14 MrGoodbar.bmp 2.606072e+03 12 999000 120 999000 999 2607.09 7.000000e+02 7.333333e+02 12 38
BM2_263 14 Hersheymilk_several.bmp 2.609076e+03 11 9.285669e+02 110 7.001013e+02 98 2610.09 7.166667e+02 7.333333e+02 21 26
BM2_263 14 Reeses.bmp 2.611080e+03 12 9.795929e+02 12 999000 98 2612.10 7.166667e+02 7.333333e+02 2 46
BM2_263 14 Jollyranchergreen.bmp 2.614081e+03 24 999000 240 999000 999 2615.10 7.166667e+02 7.333333e+02 32 28
BM2_263 14 Lollipopred.bmp 2.618085e+03 11 9.269963e+02 110 7.167939e+02 98 2619.10 7.333333e+02 7.333333e+02 9 34
