subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_263 5 PringlesRed.bmp 7.827405e+02 22 9.195686e+02 220 6.168088e+02 98 783.76 6.166667e+02 6.333333e+02 51 45
BM2_263 5 Oreos.bmp 7.847261e+02 11 8.779509e+02 110 6.167823e+02 98 785.74 6.333333e+02 6.333333e+02 13 40
BM2_263 5 Ghiradelli_milk.bmp 7.887352e+02 12 999000 120 999000 999 789.75 6.333333e+02 6.333333e+02 1 21
BM2_263 5 Nutterbutter.bmp 7.917354e+02 12 999000 120 999000 999 792.75 6.333333e+02 6.333333e+02 20 39
BM2_263 5 Almondjoy.bmp 7.937358e+02 24 999000 240 999000 999 794.75 6.333333e+02 6.333333e+02 34 3
BM2_263 5 Twix.bmp 7.967390e+02 22 9.530950e+02 220 6.334686e+02 98 797.76 6.333333e+02 6.500000e+02 40 59
BM2_263 5 Doritosranch.bmp 8.007268e+02 24 999000 240 999000 999 801.74 6.333333e+02 6.500000e+02 31 13
BM2_263 5 Dots_one.bmp 8.047348e+02 22 1.013273e+03 2200 6.501329e+02 98 805.75 6.333333e+02 6.000000e+02 48 14
BM2_263 5 FigNewton_small.bmp 8.067352e+02 12 999000 120 999000 999 807.75 6.333333e+02 6.000000e+02 16 16
BM2_263 5 Whatchamacallit.bmp 8.117385e+02 24 999000 240 999000 999 812.76 6.333333e+02 6.000000e+02 41 60
BM2_263 5 Skittles.bmp 8.137407e+02 11 8.873793e+02 110 6.334416e+02 98 814.76 6.500000e+02 6.000000e+02 10 49
BM2_263 5 HoHo.bmp 8.157261e+02 12 999000 120 999000 999 816.74 6.500000e+02 6.000000e+02 28 27
BM2_263 5 Funyuns_small.bmp 8.217353e+02 24 999000 240 999000 999 822.75 6.500000e+02 6.000000e+02 50 20
BM2_263 5 Milkduds.bmp 8.237347e+02 24 999000 240 999000 999 824.75 6.500000e+02 6.000000e+02 46 36
BM2_263 5 Jollyranchergreen.bmp 8.257369e+02 24 999000 240 999000 999 826.75 6.500000e+02 6.000000e+02 32 28
BM2_263 5 Butterfinger.bmp 8.277391e+02 12 999000 120 999000 999 828.76 6.500000e+02 6.000000e+02 26 6
BM2_263 5 Chocolate_mm.bmp 8.317267e+02 11 9.573810e+02 110 6.500948e+02 98 832.74 6.666667e+02 6.000000e+02 18 11
BM2_263 5 SourSkittles.bmp 8.357349e+02 11 1.053245e+03 1100 6.667939e+02 98 836.75 6.166667e+02 6.000000e+02 22 53
BM2_263 5 Twinkie.bmp 8.387352e+02 24 999000 240 999000 999 839.75 6.166667e+02 6.000000e+02 54 58
BM2_263 5 Fritos.bmp 8.427387e+02 22 9.694409e+02 220 6.001163e+02 98 843.76 6.166667e+02 6.166667e+02 52 18
BM2_263 5 Ghiradelli_milk_Almonds.bmp 8.457251e+02 12 999000 120 999000 999 846.74 6.166667e+02 6.166667e+02 4 22
BM2_263 5 PayDay.bmp 8.477273e+02 24 999000 240 999000 999 848.75 6.166667e+02 6.166667e+02 35 41
BM2_263 5 Slimjim.bmp 8.517354e+02 24 999000 240 999000 999 852.75 6.166667e+02 6.166667e+02 58 50
BM2_263 5 Laysclassic.bmp 8.537347e+02 24 999000 240 999000 999 854.75 6.166667e+02 6.166667e+02 60 33
BM2_263 5 TeddyGrahamschocolate.bmp 8.557360e+02 22 9.321196e+02 220 6.167813e+02 98 856.75 6.166667e+02 6.333333e+02 47 56
BM2_263 5 Sourpatch.bmp 8.597403e+02 12 999000 120 999000 999 860.76 6.166667e+02 6.333333e+02 27 54
BM2_263 5 ChipsAhoy_small.bmp 8.617257e+02 12 999000 120 999000 999 862.74 6.166667e+02 6.333333e+02 23 10
BM2_263 5 Toberlorone.bmp 8.657348e+02 12 999000 120 999000 999 866.75 6.166667e+02 6.333333e+02 7 57
BM2_263 5 Cheezits.bmp 8.697353e+02 24 999000 240 999000 999 870.75 6.166667e+02 6.333333e+02 49 9
BM2_263 5 MilkyWay.bmp 8.727376e+02 12 999000 120 999000 999 873.76 6.166667e+02 6.333333e+02 30 37
BM2_263 5 FamousAmos_small.bmp 8.787276e+02 12 999000 120 999000 999 879.75 6.166667e+02 6.333333e+02 6 15
BM2_263 5 FrootLoops.bmp 8.807296e+02 22 9.784966e+02 220 6.334337e+02 98 881.75 6.166667e+02 6.500000e+02 44 19
BM2_263 5 Reeses.bmp 8.847347e+02 12 999000 120 999000 999 885.75 6.166667e+02 6.500000e+02 2 46
BM2_263 5 Keeblerfudgestripes.bmp 8.867361e+02 24 999000 240 999000 999 887.75 6.166667e+02 6.500000e+02 33 30
BM2_263 5 MrGoodbar.bmp 8.887383e+02 12 999000 120 999000 999 889.76 6.166667e+02 6.500000e+02 12 38
BM2_263 5 100grand_small.bmp 8.907404e+02 24 999000 240 999000 999 891.76 6.166667e+02 6.500000e+02 42 1
BM2_263 5 Goldfish.bmp 8.957291e+02 24 999000 240 999000 999 896.75 6.166667e+02 6.500000e+02 45 23
BM2_263 5 Jollyrancherred.bmp 8.977351e+02 12 999000 120 999000 999 898.75 6.166667e+02 6.500000e+02 8 29
BM2_263 5 Hersheymilk_several.bmp 8.997353e+02 11 9.647839e+02 110 6.167933e+02 98 900.75 6.333333e+02 6.500000e+02 21 26
BM2_263 5 Riprolls.bmp 9.027367e+02 24 999000 240 999000 999 903.75 6.333333e+02 6.500000e+02 38 47
BM2_263 5 3Musketeers.bmp 9.057399e+02 22 1.032201e+03 2200 6.501064e+02 98 906.76 6.333333e+02 6.000000e+02 43 2
BM2_263 5 RitzBitz2.bmp 9.097277e+02 24 999000 240 999000 999 910.75 6.333333e+02 6.000000e+02 53 48
BM2_263 5 BabyRuth.bmp 9.117298e+02 11 9.383354e+02 110 6.334322e+02 98 912.75 6.500000e+02 6.000000e+02 17 5
BM2_263 5 Streusel.bmp 9.137347e+02 24 999000 240 999000 999 914.75 6.500000e+02 6.000000e+02 56 55
BM2_263 5 Lollipopred.bmp 9.167350e+02 11 9.490643e+02 110 6.501062e+02 98 917.75 6.666667e+02 6.000000e+02 9 34
BM2_263 5 Cheetos.bmp 9.197383e+02 24 999000 240 999000 999 920.76 6.666667e+02 6.000000e+02 36 8
BM2_263 5 Cupcakes.bmp 9.217404e+02 12 999000 120 999000 999 922.76 6.666667e+02 6.000000e+02 29 12
BM2_263 5 PeanutMMs.bmp 9.237261e+02 12 999000 120 999000 999 924.74 6.666667e+02 6.000000e+02 11 42
BM2_263 5 Snickers.bmp 9.257281e+02 12 999000 120 999000 999 926.75 6.666667e+02 6.000000e+02 5 51
BM2_263 5 Hersheykisses.bmp 9.307351e+02 12 999000 120 999000 999 931.75 6.666667e+02 6.000000e+02 24 25
BM2_263 5 SnoBall.bmp 9.327356e+02 24 999000 240 999000 999 933.75 6.666667e+02 6.000000e+02 59 52
BM2_263 5 CheesyDoritos.bmp 9.347378e+02 22 9.302192e+02 220 6.001226e+02 98 935.76 6.666667e+02 6.166667e+02 39 7
BM2_263 5 AnimalCrackers.bmp 9.367399e+02 12 999000 120 999000 999 937.76 6.666667e+02 6.166667e+02 15 4
BM2_263 5 FlamingCheetos.bmp 9.437352e+02 24 999000 240 999000 999 944.75 6.666667e+02 6.166667e+02 37 17
BM2_263 5 PopTartsStrawberry.bmp 9.457348e+02 11 9.732514e+02 110 6.667609e+02 98 946.75 6.833333e+02 6.166667e+02 14 44
BM2_263 5 PopTartsCinnamon.bmp 9.527406e+02 24 999000 240 999000 999 953.76 6.833333e+02 6.166667e+02 55 43
BM2_263 5 Laffytaffyred_one.bmp 9.557271e+02 24 999000 240 999000 999 956.74 6.833333e+02 6.166667e+02 57 32
BM2_263 5 Granolabar.bmp 9.587351e+02 12 999000 120 999000 999 959.75 6.833333e+02 6.166667e+02 19 24
BM2_263 5 Milano.bmp 9.647368e+02 12 999000 120 999000 999 965.75 6.833333e+02 6.166667e+02 25 35
BM2_263 5 KitKat_small.bmp 9.667390e+02 12 999000 120 999000 999 967.76 6.833333e+02 6.166667e+02 3 31
