subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
CAr_125	 2	 5	 ClickXLwhite4.bmp	 5.273321e+02	 11	 9.625481e+02	 110	 6.166874e+02	 98	 5.283499e+02	 633.33	 683.33	 16.00	 57	 8.04	 
CAr_125	 2	 5	 Tortit.bmp	 5.323211e+02	 24	 999000	 240	 999000	 999	 5.333388e+02	 633.33	 683.33	 42.00	 15	 2.80	 
CAr_125	 2	 5	 Kitkat.bmp	 5.343233e+02	 12	 999000	 120	 999000	 999	 5.353410e+02	 633.33	 683.33	 10.00	 4	 9.00	 
CAr_125	 2	 5	 ChocolateParaMilk3.bmp	 5.363255e+02	 12	 999000	 120	 999000	 999	 5.373433e+02	 633.33	 683.33	 13.00	 35	 8.91	 
CAr_125	 2	 5	 BagaleShtuhim.bmp	 5.423156e+02	 24	 999000	 240	 999000	 999	 5.433334e+02	 633.33	 683.33	 50.00	 20	 1.62	 
CAr_125	 2	 5	 WerthersOriginal.bmp	 5.443178e+02	 24	 999000	 240	 999000	 999	 5.453356e+02	 633.33	 683.33	 53.00	 55	 1.56	 
CAr_125	 2	 5	 Cheetos.bmp	 5.473212e+02	 11	 1.053483e+03	 1100	 6.333432e+02	 98	 5.483390e+02	 583.33	 683.33	 17.00	 53	 7.09	 
CAr_125	 2	 5	 KinderJoy.bmp	 5.493235e+02	 24	 999000	 240	 999000	 999	 5.503412e+02	 583.33	 683.33	 39.00	 31	 3.78	 
CAr_125	 2	 5	 Twix.bmp	 5.533279e+02	 12	 999000	 120	 999000	 999	 5.543457e+02	 583.33	 683.33	 18.00	 33	 7.04	 
CAr_125	 2	 5	 ChocolateParaCookies5.bmp	 5.553301e+02	 12	 999000	 120	 999000	 999	 5.563481e+02	 583.33	 683.33	 5.00	 27	 9.96	 
CAr_125	 2	 5	 KashitSour.bmp	 5.603188e+02	 22	 9.598958e+02	 220	 6.833626e+02	 98	 5.613369e+02	 583.33	 700.00	 51.00	 34	 1.62	 
CAr_125	 2	 5	 ChocolateParaMarir2.bmp	 5.673270e+02	 24	 999000	 240	 999000	 999	 5.683448e+02	 583.33	 700.00	 57.00	 49	 0.07	 
CAr_125	 2	 5	 SkittlesFruits2.bmp	 5.693293e+02	 12	 999000	 120	 999000	 999	 5.703470e+02	 583.33	 700.00	 3.00	 8	 9.96	 
CAr_125	 2	 5	 CrunchBisquitBrown3.bmp	 5.723159e+02	 12	 999000	 120	 999000	 999	 5.733337e+02	 583.33	 700.00	 7.00	 5	 9.04	 
CAr_125	 2	 5	 BisliGrill.bmp	 5.753193e+02	 12	 999000	 120	 999000	 999	 5.763371e+02	 583.33	 700.00	 15.00	 30	 8.16	 
CAr_125	 2	 5	 BambaSweet.bmp	 5.793237e+02	 24	 999000	 240	 999000	 999	 5.803416e+02	 583.33	 700.00	 58.00	 13	 0.04	 
CAr_125	 2	 5	 ClickBisquit2.bmp	 5.833282e+02	 24	 999000	 240	 999000	 999	 5.843460e+02	 583.33	 700.00	 40.00	 32	 3.67	 
CAr_125	 2	 5	 Tapuchips.bmp	 5.873161e+02	 22	 1.002610e+03	 2200	 7.000075e+02	 98	 5.883339e+02	 583.33	 650.00	 43.00	 22	 2.76	 
CAr_125	 2	 5	 Halva2.bmp	 5.903196e+02	 22	 1.031071e+03	 2200	 6.500136e+02	 98	 5.913373e+02	 583.33	 600.00	 49.00	 60	 1.67	 
CAr_125	 2	 5	 BabyDoll.bmp	 5.963263e+02	 24	 999000	 240	 999000	 999	 5.973440e+02	 583.33	 600.00	 56.00	 28	 0.40	 
CAr_125	 2	 5	 Tictac.bmp	 5.983285e+02	 22	 9.421985e+02	 220	 6.000076e+02	 98	 5.993464e+02	 583.33	 616.67	 48.00	 50	 1.67	 
CAr_125	 2	 5	 Smarties.bmp	 6.013151e+02	 22	 9.315202e+02	 220	 6.166805e+02	 98	 6.023330e+02	 583.33	 633.33	 54.00	 41	 1.53	 
CAr_125	 2	 5	 GumiWine2.bmp	 6.033174e+02	 22	 9.292224e+02	 220	 6.333494e+02	 98	 6.043351e+02	 583.33	 650.00	 46.00	 7	 1.69	 
CAr_125	 2	 5	 CrunchBisquitWhite2.bmp	 6.053198e+02	 12	 999000	 120	 999000	 999	 6.063375e+02	 583.33	 650.00	 22.00	 44	 6.98	 
CAr_125	 2	 5	 Mars.bmp	 6.073218e+02	 12	 999000	 120	 999000	 999	 6.083397e+02	 583.33	 650.00	 21.00	 39	 6.98	 
CAr_125	 2	 5	 ChocolateParaSucariotKoftzot2.bmp	 6.103253e+02	 12	 999000	 120	 999000	 999	 6.113430e+02	 583.33	 650.00	 6.00	 29	 9.18	 
