subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
CAr_115	 1	 7	 ChocolateParaMilk3.bmp	 8.754466e+02	 12	 999000	 120	 999000	 999	 8.764644e+02	 683.33	 683.33	 16.00	 50	 8.07	 
CAr_115	 1	 7	 Mentos.bmp	 8.774490e+02	 22	 8.701431e+02	 220	 6.833518e+02	 98	 8.784668e+02	 683.33	 700.00	 47.00	 2	 2.62	 
CAr_115	 1	 7	 Keifli.bmp	 8.814536e+02	 24	 999000	 240	 999000	 999	 8.824712e+02	 683.33	 700.00	 49.00	 60	 1.67	 
CAr_115	 1	 7	 Popco.bmp	 8.844402e+02	 24	 999000	 240	 999000	 999	 8.854579e+02	 683.33	 700.00	 58.00	 26	 0.04	 
CAr_115	 1	 7	 PesekZman.bmp	 8.864425e+02	 12	 999000	 120	 999000	 999	 8.874602e+02	 683.33	 700.00	 14.00	 4	 8.98	 
CAr_115	 1	 7	 CrunchBisquitBrown3.bmp	 8.894459e+02	 11	 9.610242e+02	 110	 6.833547e+02	 98	 8.904636e+02	 700.00	 700.00	 18.00	 1	 8.02	 
CAr_115	 1	 7	 Tictac.bmp	 8.934504e+02	 24	 999000	 240	 999000	 999	 8.944682e+02	 700.00	 700.00	 54.00	 29	 0.60	 
CAr_115	 1	 7	 SkittlesFruits2.bmp	 8.974377e+02	 22	 9.611393e+02	 220	 7.000138e+02	 98	 8.984558e+02	 700.00	 716.67	 50.00	 42	 1.56	 
CAr_115	 1	 7	 BabyDoll.bmp	 8.994404e+02	 24	 999000	 240	 999000	 999	 9.004580e+02	 700.00	 716.67	 40.00	 20	 3.71	 
CAr_115	 1	 7	 Tapuchips.bmp	 9.044460e+02	 24	 999000	 240	 999000	 999	 9.054637e+02	 700.00	 716.67	 41.00	 7	 3.24	 
CAr_115	 1	 7	 TapuchipsCrunch.bmp	 9.064482e+02	 24	 999000	 240	 999000	 999	 9.074661e+02	 700.00	 716.67	 48.00	 43	 2.60	 
CAr_115	 1	 7	 ClickBlackWhite3.bmp	 9.084505e+02	 12	 999000	 120	 999000	 999	 9.094682e+02	 700.00	 716.67	 6.00	 5	 9.62	 
