subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
CAr_115	 1	 6	 BambaSweet.bmp	 7.161679e+02	 22	 8.550107e+02	 220	 5.833551e+02	 98	 7.171856e+02	 716.67	 600.00	 53.00	 48	 0.64	 
CAr_115	 1	 6	 CrunchBisquitBrown3.bmp	 7.181702e+02	 11	 9.967179e+02	 110	 7.166885e+02	 98	 7.191880e+02	 733.33	 600.00	 18.00	 1	 8.02	 
CAr_115	 1	 6	 KinderBuenoBrown3.bmp	 7.221578e+02	 12	 999000	 120	 999000	 999	 7.231758e+02	 733.33	 600.00	 9.00	 52	 9.44	 
CAr_115	 1	 6	 Bamba.bmp	 7.251615e+02	 24	 999000	 240	 999000	 999	 7.261791e+02	 733.33	 600.00	 39.00	 17	 3.71	 
CAr_115	 1	 6	 KashitSour.bmp	 7.271635e+02	 12	 999000	 120	 999000	 999	 7.281814e+02	 733.33	 600.00	 17.00	 33	 8.04	 
CAr_115	 1	 6	 DoritosSourSpicy.bmp	 7.301670e+02	 24	 999000	 240	 999000	 999	 7.311848e+02	 733.33	 600.00	 51.00	 28	 0.69	 
CAr_115	 1	 6	 BabyDoll.bmp	 7.341715e+02	 24	 999000	 240	 999000	 999	 7.351892e+02	 733.33	 600.00	 40.00	 20	 3.71	 
CAr_115	 1	 6	 ClickBisquit2.bmp	 7.381592e+02	 12	 999000	 120	 999000	 999	 7.391771e+02	 733.33	 600.00	 3.00	 21	 9.87	 
CAr_115	 1	 6	 Twist.bmp	 7.401615e+02	 22	 9.413501e+02	 220	 6.000087e+02	 98	 7.411793e+02	 733.33	 616.67	 44.00	 19	 2.71	 
CAr_115	 1	 6	 Hit.bmp	 7.451671e+02	 11	 9.677688e+02	 110	 7.333516e+02	 98	 7.461850e+02	 750.00	 616.67	 13.00	 37	 9.11	 
CAr_115	 1	 6	 ChocolateParaCookies5.bmp	 7.471695e+02	 12	 999000	 120	 999000	 999	 7.481873e+02	 750.00	 616.67	 5.00	 54	 9.78	 
CAr_115	 1	 6	 ClickXLbrown4.bmp	 7.491717e+02	 12	 999000	 120	 999000	 999	 7.501896e+02	 750.00	 616.67	 11.00	 15	 9.11	 
CAr_115	 1	 6	 HispusimShatiah.bmp	 7.551618e+02	 11	 9.652173e+02	 110	 7.500110e+02	 98	 7.561794e+02	 766.67	 616.67	 10.00	 25	 9.24	 
CAr_115	 1	 6	 TapuchipsCrunch.bmp	 7.571639e+02	 24	 999000	 240	 999000	 999	 7.581818e+02	 766.67	 616.67	 48.00	 43	 2.60	 
CAr_115	 1	 6	 Popco.bmp	 7.591662e+02	 24	 999000	 240	 999000	 999	 7.601839e+02	 766.67	 616.67	 58.00	 26	 0.04	 
CAr_115	 1	 6	 ChocolateParaMilk3.bmp	 7.611685e+02	 12	 999000	 120	 999000	 999	 7.621862e+02	 766.67	 616.67	 16.00	 50	 8.07	 
CAr_115	 1	 6	 ClickBalls5.bmp	 7.651729e+02	 11	 1.217953e+03	 1100	 7.666800e+02	 98	 7.661907e+02	 716.67	 616.67	 7.00	 6	 9.60	 
CAr_115	 1	 6	 Keifli.bmp	 7.691608e+02	 24	 999000	 240	 999000	 999	 7.701786e+02	 716.67	 616.67	 49.00	 60	 1.67	 
CAr_115	 1	 6	 Snickers.bmp	 7.721642e+02	 12	 999000	 120	 999000	 999	 7.731819e+02	 716.67	 616.67	 20.00	 3	 7.56	 
CAr_115	 1	 6	 ChocolateParaMarir2.bmp	 7.761687e+02	 12	 999000	 120	 999000	 999	 7.771864e+02	 716.67	 616.67	 21.00	 32	 7.04	 
CAr_115	 1	 6	 DoritosGrill.bmp	 7.791721e+02	 24	 999000	 240	 999000	 999	 7.801897e+02	 716.67	 616.67	 57.00	 55	 0.13	 
CAr_115	 1	 6	 ChocolateParaSucariotKoftzot2.bmp	 7.811573e+02	 11	 1.001631e+03	 1100	 7.166785e+02	 98	 7.821754e+02	 666.67	 616.67	 15.00	 13	 8.09	 
CAr_115	 1	 6	 Tictac.bmp	 7.851620e+02	 24	 999000	 240	 999000	 999	 7.861798e+02	 666.67	 616.67	 54.00	 29	 0.60	 
