subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_985 1 5 PeanutMMs.bmp 1.401364e+00 12 999000 120 999000  2.418773e+00 683.33 683.33 1.55 58 
BM2_985 1 5 KitKat_small.bmp 6.405585e+00 12 999000 120 999000  7.422991e+00 683.33 683.33 1.98 39 
BM2_985 1 5 Doritosranch.bmp 8.407268e+00 24 999000 240 999000  9.424734e+00 683.33 683.33 1.04 34 
BM2_985 1 5 FlamingCheetos.bmp 1.040898e+01 12 999000 120 999000  1.142643e+01 683.33 683.33 2.98 36 
BM2_985 1 5 Cheetos.bmp 1.639725e+01 22 9.918427e+02 220 6.834246e+02 b 1.741487e+01 683.33 700.00 0.80 53 
BM2_985 1 5 TeddyGrahamschocolate.bmp 1.839901e+01 24 999000 240 999000  1.941655e+01 683.33 700.00 1.05 57 
BM2_985 1 5 RitzBitz2.bmp 2.140157e+01 24 999000 240 999000  2.241909e+01 683.33 700.00 1.05 40 
BM2_985 1 5 RiceKrispyTreat_small.bmp 2.340324e+01 22 1.017813e+03 2200 7.000540e+02 b 2.442077e+01 683.33 650.00 1.04 16 
BM2_985 1 5 100grand_small.bmp 2.740669e+01 12 999000 120 999000  2.842410e+01 683.33 650.00 2.01 2 
BM2_985 1 5 Almondjoy.bmp 2.940832e+01 24 999000 240 999000  3.042582e+01 683.33 650.00 0.09 52 
BM2_985 1 5 CheesyDoritos.bmp 3.439594e+01 11 9.771546e+02 110 6.834161e+02 b 3.541332e+01 700.00 650.00 2.55 9 
BM2_985 1 5 Fritos.bmp 4.140176e+01 24 999000 240 999000  4.241928e+01 700.00 650.00 0.71 54 
BM2_985 1 5 redvines_small.bmp 4.340346e+01 22 9.376344e+02 220 6.500665e+02 b 4.442098e+01 700.00 666.67 0.33 8 
BM2_985 1 5 MrsFields.bmp 4.640601e+01 24 999000 240 999000  4.742351e+01 700.00 666.67 1.42 47 
BM2_985 1 5 Whatchamacallit.bmp 4.940863e+01 24 999000 240 999000  5.042601e+01 700.00 666.67 0.02 18 
BM2_985 1 5 Funyuns_small.bmp 5.339493e+01 12 999000 120 999000  5.441280e+01 700.00 666.67 2.01 50 
BM2_985 1 5 ChipsAhoy_small.bmp 5.739866e+01 24 999000 240 999000  5.841619e+01 700.00 666.67 1.53 1 
BM2_985 1 5 Sourpatch.bmp 6.140208e+01 11 9.390148e+02 110 7.000620e+02 b 6.241957e+01 716.67 666.67 2.51 24 
BM2_985 1 5 Skittles.bmp 6.440451e+01 11 9.605644e+02 110 7.167362e+02 b 6.542214e+01 733.33 666.67 2.33 3 
BM2_985 1 5 Milkduds.bmp 7.040971e+01 24 999000 240 999000  7.142706e+01 733.33 666.67 0.01 6 
BM2_985 1 5 3Musketeers.bmp 7.239439e+01 12 999000 120 999000  7.341216e+01 733.33 666.67 2.53 38 
