subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_987 1 11 Butterfinger.bmp 1.399777e+00 24 999000 240 999000  2.417254e+00 750.00 750.00 0.58 15 
BM2_987 1 11 Cheezits.bmp 6.387320e+00 24 999000 240 999000  7.404762e+00 750.00 750.00 0.15 10 
BM2_987 1 11 Oreos.bmp 8.388890e+00 12 999000 120 999000  9.406522e+00 750.00 750.00 1.55 18 
BM2_987 1 11 Jollyranchergreen.bmp 1.039061e+01 12 999000 120 999000  1.140812e+01 750.00 750.00 1.28 55 
BM2_987 1 11 Ghiradelli_milk_Almonds.bmp 1.639570e+01 11 9.618260e+02 110 7.500622e+02 b 1.741322e+01 766.67 750.00 1.70 3 
BM2_987 1 11 Jollyrancherred.bmp 1.838069e+01 24 999000 240 999000  1.939822e+01 766.67 750.00 0.99 47 
BM2_987 1 11 PopTartsStrawberry.bmp 2.138324e+01 22 9.582899e+02 220 7.500806e+02 b 2.240078e+01 766.67 766.67 0.59 37 
BM2_987 1 11 Hersheykisses.bmp 2.338491e+01 24 999000 240 999000  2.440243e+01 766.67 766.67 0.54 11 
BM2_987 1 11 TeddyGrahamschocolate.bmp 2.738835e+01 24 999000 240 999000  2.840589e+01 766.67 766.67 0.09 26 
BM2_987 1 11 BabyRuth.bmp 2.939002e+01 11 9.995114e+02 110 7.667278e+02 b 3.040753e+01 783.33 766.67 1.42 6 
BM2_987 1 11 Reeses.bmp 3.439432e+01 11 9.872084e+02 110 7.833931e+02 b 3.541182e+01 800.00 766.67 1.52 30 
BM2_987 1 11 FamousAmos_small.bmp 4.138356e+01 12 999000 120 999000  4.240106e+01 800.00 766.67 1.26 25 
BM2_987 1 11 Lindt_small.bmp 4.338522e+01 12 999000 120 999000  4.440268e+01 800.00 766.67 2.41 59 
BM2_987 1 11 Whatchamacallit.bmp 4.638770e+01 24 999000 240 999000  4.740523e+01 800.00 766.67 1.03 1 
BM2_987 1 11 PayDay.bmp 4.939025e+01 24 999000 240 999000  5.040774e+01 800.00 766.67 0.33 34 
BM2_987 1 11 MilkyWay.bmp 5.339374e+01 24 999000 240 999000  5.441112e+01 800.00 766.67 1.09 22 
