subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_996 2 2 RitzBitz2.bmp 1.384280e+00 12 999000 120 999000  2.401794e+00 683.33 683.33 2.73 58 
BM2_996 2 2 RiceKrispyTreat_small.bmp 6.388531e+00 24 999000 240 999000  7.406043e+00 683.33 683.33 1.01 48 
BM2_996 2 2 Twix.bmp 8.373539e+00 24 999000 240 999000  9.391040e+00 683.33 683.33 1.32 21 
BM2_996 2 2 Goldfish.bmp 1.037525e+01 24 999000 240 999000  1.139271e+01 683.33 683.33 0.71 11 
BM2_996 2 2 Oreos.bmp 1.638030e+01 11 1.010572e+03 1100 6.833989e+02 b 1.739783e+01 633.33 683.33 1.75 49 
BM2_996 2 2 Riprolls.bmp 1.838206e+01 22 1.120835e+03 2200 6.833964e+02 b 1.939944e+01 633.33 633.33 0.74 16 
BM2_996 2 2 FamousAmos_small.bmp 2.138448e+01 12 999000 120 999000  2.240203e+01 633.33 633.33 1.97 37 
BM2_996 2 2 Jollyranchergreen.bmp 2.338620e+01 24 999000 240 999000  2.440375e+01 633.33 633.33 0.53 6 
BM2_996 2 2 Keeblerfudgestripes.bmp 2.738961e+01 22 9.292790e+02 220 6.333877e+02 b 2.840706e+01 633.33 650.00 1.04 41 
BM2_996 2 2 Ghiradelli_milk_Almonds.bmp 2.937454e+01 11 9.043619e+02 110 6.333870e+02 b 3.039205e+01 650.00 650.00 2.00 25 
BM2_996 2 2 redvines_small.bmp 3.437885e+01 12 999000 120 999000  3.539635e+01 650.00 650.00 2.48 31 
BM2_996 2 2 SourSkittles.bmp 4.138480e+01 24 999000 240 999000  4.240223e+01 650.00 650.00 1.24 43 
BM2_996 2 2 3Musketeers.bmp 4.338643e+01 24 999000 240 999000  4.440399e+01 650.00 650.00 1.01 19 
BM2_996 2 2 Milkduds.bmp 4.638896e+01 24 999000 240 999000  4.740655e+01 650.00 650.00 0.25 17 
BM2_996 2 2 AnimalCrackers.bmp 4.937490e+01 24 999000 240 999000  5.039231e+01 650.00 650.00 0.95 29 
BM2_996 2 2 PeanutMMs.bmp 5.337823e+01 12 999000 120 999000  5.439572e+01 650.00 650.00 1.53 20 
BM2_996 2 2 Dots_one.bmp 5.738167e+01 12 999000 120 999000  5.839912e+01 650.00 650.00 1.51 57 
BM2_996 2 2 Reeses.bmp 6.138498e+01 24 999000 240 999000  6.240251e+01 650.00 650.00 0.54 13 
BM2_996 2 2 PayDay.bmp 6.438757e+01 12 999000 120 999000  6.540506e+01 650.00 650.00 2.46 45 
BM2_996 2 2 CheesyDoritos.bmp 7.037589e+01 24 999000 240 999000  7.139347e+01 650.00 650.00 1.04 54 
BM2_996 2 2 Funyuns_small.bmp 7.237757e+01 12 999000 120 999000  7.339510e+01 650.00 650.00 1.53 51 
BM2_996 2 2 Skittles.bmp 7.538013e+01 12 999000 120 999000  7.639770e+01 650.00 650.00 1.68 42 
BM2_996 2 2 Doritosranch.bmp 7.738186e+01 12 999000 120 999000  7.839936e+01 650.00 650.00 1.51 10 
BM2_996 2 2 Butterfinger.bmp 7.938353e+01 24 999000 240 999000  8.040109e+01 650.00 650.00 1.05 28 
BM2_996 2 2 Chocolate_mm.bmp 8.138521e+01 24 999000 240 999000  8.240279e+01 650.00 650.00 1.04 55 
BM2_996 2 2 Hersheymilk_several.bmp 8.438782e+01 24 999000 240 999000  8.540526e+01 650.00 650.00 0.49 44 
BM2_996 2 2 MrGoodbar.bmp 8.837449e+01 24 999000 240 999000  8.939201e+01 650.00 650.00 1.05 52 
BM2_996 2 2 TeddyGrahamschocolate.bmp 9.037613e+01 12 999000 120 999000  9.139365e+01 650.00 650.00 1.49 23 
BM2_996 2 2 Toberlorone.bmp 9.237780e+01 12 999000 120 999000  9.339534e+01 650.00 650.00 2.01 14 
BM2_996 2 2 ChipsAhoy_small.bmp 9.437955e+01 12 999000 120 999000  9.539707e+01 650.00 650.00 1.69 15 
BM2_996 2 2 Sourpatch.bmp 9.638120e+01 11 9.136926e+02 110 6.500610e+02 b 9.739874e+01 666.67 650.00 1.71 2 
BM2_996 2 2 Fritos.bmp 9.838291e+01 12 999000 120 999000  9.940044e+01 666.67 650.00 1.73 32 
BM2_996 2 2 PopTartsCinnamon.bmp 1.023863e+02 12 999000 120 999000  1.034038e+02 666.67 650.00 2.31 60 
BM2_996 2 2 Almondjoy.bmp 1.063898e+02 12 999000 120 999000  1.074072e+02 666.67 650.00 2.74 47 
BM2_996 2 2 Slimjim.bmp 1.083747e+02 24 999000 240 999000  1.093922e+02 666.67 650.00 0.06 38 
BM2_996 2 2 Hersheykisses.bmp 1.103765e+02 24 999000 240 999000  1.113940e+02 666.67 650.00 1.07 59 
BM2_996 2 2 Snickers.bmp 1.123781e+02 22 9.568239e+02 220 6.500604e+02 b 1.133956e+02 666.67 666.67 1.01 4 
BM2_996 2 2 Lindt_small.bmp 1.143798e+02 11 1.003113e+03 1100 6.667307e+02 b 1.153973e+02 616.67 666.67 2.30 24 
BM2_996 2 2 Laysclassic.bmp 1.203849e+02 11 8.939861e+02 110 6.167302e+02 b 1.214024e+02 633.33 666.67 1.71 12 
BM2_996 2 2 Ghiradelli_milk.bmp 1.223866e+02 12 999000 120 999000  1.234040e+02 633.33 666.67 2.50 56 
BM2_996 2 2 Nutterbutter.bmp 1.243882e+02 12 999000 120 999000  1.254058e+02 633.33 666.67 2.93 39 
BM2_996 2 2 Whatchamacallit.bmp 1.263729e+02 12 999000 120 999000  1.273908e+02 633.33 666.67 1.73 26 
BM2_996 2 2 Milano.bmp 1.293758e+02 12 999000 120 999000  1.303933e+02 633.33 666.67 1.99 22 
BM2_996 2 2 PringlesRed.bmp 1.313774e+02 12 999000 120 999000  1.323950e+02 633.33 666.67 2.31 27 
BM2_996 2 2 FrootLoops.bmp 1.383834e+02 11 8.554979e+02 110 6.333987e+02 b 1.394010e+02 650.00 666.67 2.00 36 
BM2_996 2 2 FlamingCheetos.bmp 1.403851e+02 24 999000 240 999000  1.414026e+02 650.00 666.67 1.04 30 
BM2_996 2 2 PopTartsStrawberry.bmp 1.443885e+02 12 999000 120 999000  1.454060e+02 650.00 666.67 2.01 7 
BM2_996 2 2 Cheezits.bmp 1.483752e+02 22 1.119650e+03 2200 6.667305e+02 b 1.493928e+02 650.00 616.67 1.04 33 
BM2_996 2 2 Crunch.bmp 1.513778e+02 24 999000 240 999000  1.523953e+02 650.00 616.67 0.75 3 
BM2_996 2 2 100grand_small.bmp 1.533795e+02 24 999000 240 999000  1.543969e+02 650.00 616.67 1.05 35 
BM2_996 2 2 BabyRuth.bmp 1.573828e+02 22 8.881289e+02 220 6.167138e+02 b 1.584003e+02 650.00 633.33 1.01 8 
BM2_996 2 2 Lollipopred.bmp 1.593845e+02 24 999000 240 999000  1.604020e+02 650.00 633.33 0.54 1 
BM2_996 2 2 KitKat_small.bmp 1.623871e+02 22 8.758121e+02 220 6.333967e+02 b 1.634046e+02 650.00 650.00 0.73 9 
BM2_996 2 2 FigNewton_small.bmp 1.663737e+02 11 8.731629e+02 110 6.500561e+02 b 1.673913e+02 666.67 650.00 2.01 40 
BM2_996 2 2 Cheetos.bmp 1.683754e+02 24 999000 240 999000  1.693929e+02 666.67 650.00 1.25 34 
BM2_996 2 2 Granolabar.bmp 1.733797e+02 12 999000 120 999000  1.743972e+02 666.67 650.00 1.56 18 
BM2_996 2 2 Jollyrancherred.bmp 1.753814e+02 24 999000 240 999000  1.763988e+02 666.67 650.00 0.72 46 
