subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_989 1 5 Crunch.bmp 1.407099e+00 12 999000 120 999000  2.424585e+00 683.33 683.33 2.46 16 
BM2_989 1 5 FamousAmos_small.bmp 4.392860e+00 12 999000 120 999000  5.410362e+00 683.33 683.33 2.45 47 
BM2_989 1 5 3Musketeers.bmp 8.396217e+00 12 999000 120 999000  9.413727e+00 683.33 683.33 2.47 59 
BM2_989 1 5 Laffytaffyred_one.bmp 1.039796e+01 24 999000 240 999000  1.141541e+01 683.33 683.33 0.52 28 
BM2_989 1 5 Skittles.bmp 1.239958e+01 12 999000 120 999000  1.341713e+01 683.33 683.33 1.50 45 
BM2_989 1 5 SourSkittles.bmp 1.640309e+01 24 999000 240 999000  1.742058e+01 683.33 683.33 1.41 43 
BM2_989 1 5 MrGoodbar.bmp 1.838779e+01 12 999000 120 999000  1.940556e+01 683.33 683.33 1.95 23 
BM2_989 1 5 RitzBitz2.bmp 2.339229e+01 22 9.490116e+02 220 6.834112e+02 b 2.440980e+01 683.33 700.00 1.05 12 
BM2_989 1 5 Nutterbutter.bmp 2.539393e+01 24 999000 240 999000  2.641153e+01 683.33 700.00 1.47 57 
BM2_989 1 5 PopTartsStrawberry.bmp 2.839650e+01 24 999000 240 999000  2.941403e+01 683.33 700.00 1.45 2 
BM2_989 1 5 Hersheykisses.bmp 3.139909e+01 11 9.262148e+02 110 6.834210e+02 b 3.241657e+01 700.00 700.00 2.45 18 
BM2_989 1 5 Cheetos.bmp 3.540249e+01 24 999000 240 999000  3.641993e+01 700.00 700.00 0.47 34 
BM2_989 1 5 MilkyWay.bmp 3.838801e+01 12 999000 120 999000  3.940578e+01 700.00 700.00 1.99 58 
BM2_989 1 5 Almondjoy.bmp 4.038991e+01 11 9.593939e+02 110 7.000627e+02 b 4.140746e+01 716.67 700.00 2.49 46 
BM2_989 1 5 Twix.bmp 4.339246e+01 24 999000 240 999000  4.441008e+01 716.67 700.00 1.49 5 
BM2_989 1 5 Reeses.bmp 4.739593e+01 12 999000 120 999000  4.841341e+01 716.67 700.00 2.48 29 
BM2_989 1 5 AnimalCrackers.bmp 5.039849e+01 12 999000 120 999000  5.141596e+01 716.67 700.00 1.50 60 
BM2_989 1 5 PeanutMMs.bmp 5.240015e+01 11 1.021152e+03 1100 7.167432e+02 b 5.341764e+01 666.67 700.00 2.45 30 
BM2_989 1 5 Riprolls.bmp 5.440187e+01 22 1.019433e+03 2200 7.000689e+02 b 5.541929e+01 666.67 650.00 0.98 39 
BM2_989 1 5 Dots_one.bmp 5.938934e+01 22 9.359439e+02 220 6.500548e+02 b 6.040683e+01 666.67 666.67 0.56 56 
BM2_989 1 5 Cheezits.bmp 6.339271e+01 24 999000 240 999000  6.441023e+01 666.67 666.67 0.69 40 
BM2_989 1 5 RiceKrispyTreat_small.bmp 6.739611e+01 24 999000 240 999000  6.841364e+01 666.67 666.67 0.43 24 
BM2_989 1 5 Milano.bmp 7.340126e+01 12 999000 120 999000  7.441877e+01 666.67 666.67 2.52 26 
BM2_989 1 5 FigNewton_small.bmp 7.540288e+01 24 999000 240 999000  7.642040e+01 666.67 666.67 1.35 42 
BM2_989 1 5 Keeblerfudgestripes.bmp 7.738754e+01 12 999000 120 999000  7.840541e+01 666.67 666.67 2.49 10 
BM2_989 1 5 KitKat_small.bmp 7.938963e+01 12 999000 120 999000  8.040711e+01 666.67 666.67 2.55 20 
BM2_989 1 5 Lindt_small.bmp 8.139126e+01 12 999000 120 999000  8.240886e+01 666.67 666.67 1.97 19 
BM2_989 1 5 MrsFields.bmp 8.539468e+01 12 999000 120 999000  8.641220e+01 666.67 666.67 2.49 52 
BM2_989 1 5 Oreos.bmp 8.739640e+01 12 999000 120 999000  8.841391e+01 666.67 666.67 1.94 3 
BM2_989 1 5 PopTartsCinnamon.bmp 9.139973e+01 22 9.175710e+02 220 6.667196e+02 b 9.241733e+01 666.67 683.33 1.02 25 
BM2_989 1 5 Funyuns_small.bmp 9.340142e+01 24 999000 240 999000  9.441891e+01 666.67 683.33 0.05 36 
BM2_989 1 5 Lollipopred.bmp 9.540317e+01 24 999000 240 999000  9.642061e+01 666.67 683.33 0.45 4 
BM2_989 1 5 PringlesRed.bmp 9.738785e+01 24 999000 240 999000  9.840561e+01 666.67 683.33 1.07 21 
BM2_989 1 5 Jollyrancherred.bmp 1.023924e+02 22 1.004856e+03 2200 6.833951e+02 b 1.034099e+02 666.67 633.33 0.53 55 
BM2_989 1 5 BabyRuth.bmp 1.043941e+02 11 9.792290e+02 110 6.667254e+02 b 1.054116e+02 683.33 633.33 2.48 38 
BM2_989 1 5 Jollyranchergreen.bmp 1.063957e+02 24 999000 240 999000  1.074133e+02 683.33 633.33 0.43 22 
BM2_989 1 5 TeddyGrahamschocolate.bmp 1.093983e+02 12 999000 120 999000  1.104159e+02 683.33 633.33 1.97 17 
BM2_989 1 5 Butterfinger.bmp 1.164042e+02 11 9.930943e+02 110 6.833960e+02 b 1.174217e+02 700.00 633.33 2.38 9 
BM2_989 1 5 Snickers.bmp 1.203910e+02 11 1.006376e+03 1100 7.000648e+02 b 1.214085e+02 650.00 633.33 2.48 33 
BM2_989 1 5 Hersheymilk_several.bmp 1.273969e+02 12 999000 120 999000  1.284143e+02 650.00 633.33 1.97 11 
BM2_989 1 5 Granolabar.bmp 1.293986e+02 24 999000 240 999000  1.304160e+02 650.00 633.33 1.44 49 
BM2_989 1 5 FlamingCheetos.bmp 1.334020e+02 24 999000 240 999000  1.344194e+02 650.00 633.33 0.13 37 
BM2_989 1 5 Fritos.bmp 1.373883e+02 24 999000 240 999000  1.384061e+02 650.00 633.33 0.48 13 
BM2_989 1 5 Sourpatch.bmp 1.393903e+02 24 999000 240 999000  1.404079e+02 650.00 633.33 1.01 48 
BM2_989 1 5 CheesyDoritos.bmp 1.433937e+02 24 999000 240 999000  1.444112e+02 650.00 633.33 1.07 1 
BM2_989 1 5 redvines_small.bmp 1.453954e+02 24 999000 240 999000  1.464129e+02 650.00 633.33 0.45 7 
BM2_989 1 5 Laysclassic.bmp 1.473971e+02 22 9.521610e+02 220 6.333977e+02 b 1.484146e+02 650.00 650.00 0.94 6 
BM2_989 1 5 Slimjim.bmp 1.534022e+02 22 9.871504e+02 220 6.500556e+02 b 1.544196e+02 650.00 666.67 0.48 44 
BM2_989 1 5 PayDay.bmp 1.554039e+02 24 999000 240 999000  1.564213e+02 650.00 666.67 1.48 32 
BM2_989 1 5 Whatchamacallit.bmp 1.583897e+02 12 999000 120 999000  1.594073e+02 650.00 666.67 2.50 51 
BM2_989 1 5 Doritosranch.bmp 1.613923e+02 22 1.037003e+03 2200 6.667192e+02 b 1.624098e+02 650.00 616.67 1.08 54 
BM2_989 1 5 Chocolate_mm.bmp 1.633940e+02 12 999000 120 999000  1.644114e+02 650.00 616.67 2.01 14 
BM2_989 1 5 Milkduds.bmp 1.653957e+02 11 1.009661e+03 1100 6.500797e+02 b 1.664131e+02 600.00 616.67 1.98 31 
BM2_989 1 5 Toberlorone.bmp 1.673974e+02 12 999000 120 999000  1.684149e+02 600.00 616.67 2.44 15 
BM2_989 1 5 ChipsAhoy_small.bmp 1.734025e+02 11 8.508393e+02 110 6.000565e+02 b 1.744199e+02 616.67 616.67 2.37 8 
BM2_989 1 5 FrootLoops.bmp 1.754041e+02 24 999000 240 999000  1.764216e+02 616.67 616.67 1.02 50 
BM2_989 1 5 Goldfish.bmp 1.773888e+02 24 999000 240 999000  1.784067e+02 616.67 616.67 0.79 41 
BM2_989 1 5 100grand_small.bmp 1.793908e+02 12 999000 120 999000  1.804083e+02 616.67 616.67 2.49 27 
BM2_989 1 5 Ghiradelli_milk_Almonds.bmp 1.823933e+02 12 999000 120 999000  1.834108e+02 616.67 616.67 2.97 53 
BM2_989 1 5 Ghiradelli_milk.bmp 1.853958e+02 12 999000 120 999000  1.864134e+02 616.67 616.67 2.97 35 
