subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_1008 2 1 FigNewton_small.bmp 1.408757e+00 24 999000 240 999000  2.426031e+00 750.00 750.00 1.83 26 
BM2_1008 2 1 PeanutMMs.bmp 4.411146e+00 12 999000 120 999000  5.428600e+00 750.00 750.00 2.97 54 
BM2_1008 2 1 Hersheymilk_several.bmp 6.395867e+00 24 999000 240 999000  7.413728e+00 750.00 750.00 1.85 38 
BM2_1008 2 1 Butterfinger.bmp 8.397850e+00 24 999000 240 999000  9.415305e+00 750.00 750.00 1.03 2 
BM2_1008 2 1 3Musketeers.bmp 1.039945e+01 24 999000 240 999000  1.141699e+01 750.00 750.00 1.31 24 
BM2_1008 2 1 Keeblerfudgestripes.bmp 1.340208e+01 24 999000 240 999000  1.441951e+01 750.00 750.00 1.50 18 
BM2_1008 2 1 Goldfish.bmp 1.540374e+01 12 999000 120 999000  1.642127e+01 750.00 750.00 2.44 29 
BM2_1008 2 1 BabyRuth.bmp 1.940710e+01 24 999000 240 999000  2.042462e+01 750.00 750.00 1.71 9 
BM2_1008 2 1 Funyuns_small.bmp 2.140880e+01 11 1.012500e+03 1100 7.500688e+02 b 2.242636e+01 700.00 750.00 2.91 53 
BM2_1008 2 1 Milkduds.bmp 2.639644e+01 22 1.000864e+03 2200 7.500881e+02 b 2.741388e+01 700.00 700.00 1.04 13 
BM2_1008 2 1 Doritosranch.bmp 2.839807e+01 12 999000 120 999000  2.941559e+01 700.00 700.00 2.93 32 
BM2_1008 2 1 PringlesRed.bmp 3.240144e+01 24 999000 240 999000  3.341890e+01 700.00 700.00 1.98 33 
BM2_1008 2 1 FrootLoops.bmp 3.440312e+01 12 999000 120 999000  3.542060e+01 700.00 700.00 2.28 52 
BM2_1008 2 1 Fritos.bmp 3.740570e+01 24 999000 240 999000  3.842315e+01 700.00 700.00 1.45 11 
BM2_1008 2 1 SourSkittles.bmp 4.240999e+01 12 999000 120 999000  4.342736e+01 700.00 700.00 2.95 5 
BM2_1008 2 1 ChipsAhoy_small.bmp 4.441152e+01 11 9.697786e+02 110 7.000723e+02 b 4.542908e+01 716.67 700.00 2.93 31 
BM2_1008 2 1 Hersheykisses.bmp 4.639630e+01 12 999000 120 999000  4.741406e+01 716.67 700.00 2.84 49 
BM2_1008 2 1 Whatchamacallit.bmp 5.039996e+01 12 999000 120 999000  5.141746e+01 716.67 700.00 2.01 55 
BM2_1008 2 1 RiceKrispyTreat_small.bmp 5.440341e+01 12 999000 120 999000  5.542082e+01 716.67 700.00 2.05 20 
BM2_1008 2 1 redvines_small.bmp 5.840679e+01 24 999000 240 999000  5.942428e+01 716.67 700.00 1.98 15 
BM2_1008 2 1 RitzBitz2.bmp 6.040841e+01 24 999000 240 999000  6.142600e+01 716.67 700.00 1.02 37 
BM2_1008 2 1 MilkyWay.bmp 6.241011e+01 12 999000 120 999000  6.342767e+01 716.67 700.00 2.01 60 
BM2_1008 2 1 CheesyDoritos.bmp 6.441178e+01 11 9.455312e+02 110 7.167331e+02 b 6.542931e+01 733.33 700.00 2.83 4 
BM2_1008 2 1 Toberlorone.bmp 6.639651e+01 11 1.072795e+03 1100 7.333933e+02 b 6.741434e+01 683.33 700.00 2.33 19 
BM2_1008 2 1 FamousAmos_small.bmp 7.240194e+01 12 999000 120 999000  7.341940e+01 683.33 700.00 2.97 58 
BM2_1008 2 1 Almondjoy.bmp 7.540445e+01 24 999000 240 999000  7.642196e+01 683.33 700.00 1.68 48 
BM2_1008 2 1 Sourpatch.bmp 7.740618e+01 12 999000 120 999000  7.842360e+01 683.33 700.00 2.97 39 
BM2_1008 2 1 Twix.bmp 7.940781e+01 12 999000 120 999000  8.042534e+01 683.33 700.00 2.02 59 
BM2_1008 2 1 FlamingCheetos.bmp 8.241040e+01 11 1.026904e+03 1100 6.834033e+02 b 8.342781e+01 633.33 700.00 2.33 36 
BM2_1008 2 1 KitKat_small.bmp 8.441203e+01 12 999000 120 999000  8.542959e+01 633.33 700.00 2.14 28 
BM2_1008 2 1 Lindt_small.bmp 8.639700e+01 22 9.922831e+02 220 7.000559e+02 b 8.741458e+01 633.33 716.67 1.28 35 
BM2_1008 2 1 Chocolate_mm.bmp 8.839873e+01 12 999000 120 999000  8.941633e+01 633.33 716.67 2.99 57 
BM2_1008 2 1 Ghiradelli_milk.bmp 9.140134e+01 22 9.959592e+02 220 7.167200e+02 b 9.241880e+01 633.33 733.33 1.51 6 
BM2_1008 2 1 TeddyGrahamschocolate.bmp 9.340293e+01 12 999000 120 999000  9.442052e+01 633.33 733.33 2.92 23 
BM2_1008 2 1 Cheezits.bmp 9.540460e+01 24 999000 240 999000  9.642223e+01 633.33 733.33 0.77 1 
BM2_1008 2 1 MrsFields.bmp 9.740640e+01 12 999000 120 999000  9.842383e+01 633.33 733.33 2.25 12 
BM2_1008 2 1 100grand_small.bmp 9.940812e+01 24 999000 240 999000  1.004255e+02 633.33 733.33 1.21 3 
BM2_1008 2 1 Nutterbutter.bmp 1.053961e+02 24 999000 240 999000  1.064140e+02 633.33 733.33 0.72 45 
BM2_1008 2 1 PopTartsStrawberry.bmp 1.083990e+02 22 9.902984e+02 220 7.333956e+02 b 1.094164e+02 633.33 750.00 1.43 17 
BM2_1008 2 1 Milano.bmp 1.124025e+02 12 999000 120 999000  1.134199e+02 633.33 750.00 2.94 51 
BM2_1008 2 1 Jollyrancherred.bmp 1.184074e+02 12 999000 120 999000  1.194249e+02 633.33 750.00 2.96 10 
BM2_1008 2 1 Laffytaffyred_one.bmp 1.204091e+02 24 999000 240 999000  1.214267e+02 633.33 750.00 0.83 41 
BM2_1008 2 1 AnimalCrackers.bmp 1.253964e+02 24 999000 240 999000  1.264141e+02 633.33 750.00 1.97 14 
BM2_1008 2 1 Reeses.bmp 1.283992e+02 24 999000 240 999000  1.294167e+02 633.33 750.00 1.04 47 
BM2_1008 2 1 Riprolls.bmp 1.304009e+02 11 8.684149e+02 110 6.333942e+02 b 1.314184e+02 650.00 750.00 2.93 43 
BM2_1008 2 1 Dots_one.bmp 1.334034e+02 24 999000 240 999000  1.344210e+02 650.00 750.00 0.44 34 
