subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_1012 2 1 redvines_small.bmp 1.404548e+00 12 999000 120 999000  2.421519e+00 750.00 750.00 1.80 7 
BM2_1012 2 1 KitKat_small.bmp 6.391494e+00 12 999000 120 999000  7.409004e+00 750.00 750.00 1.01 31 
BM2_1012 2 1 Goldfish.bmp 8.393240e+00 24 999000 240 999000  9.410794e+00 750.00 750.00 0.50 44 
BM2_1012 2 1 Butterfinger.bmp 1.039494e+01 24 999000 240 999000  1.141249e+01 750.00 750.00 0.05 28 
BM2_1012 2 1 Hersheykisses.bmp 1.638335e+01 24 999000 240 999000  1.740087e+01 750.00 750.00 0.57 15 
BM2_1012 2 1 Skittles.bmp 1.838503e+01 12 999000 120 999000  1.940251e+01 750.00 750.00 0.82 49 
BM2_1012 2 1 FamousAmos_small.bmp 2.138753e+01 22 1.048822e+03 2200 7.500634e+02 b 2.240511e+01 750.00 700.00 0.25 24 
BM2_1012 2 1 Ghiradelli_milk_Almonds.bmp 2.338929e+01 12 999000 120 999000  2.440669e+01 750.00 700.00 1.55 45 
BM2_1012 2 1 Lindt_small.bmp 2.739266e+01 12 999000 120 999000  2.841017e+01 750.00 700.00 2.02 23 
BM2_1012 2 1 RitzBitz2.bmp 2.939427e+01 24 999000 240 999000  3.041182e+01 750.00 700.00 0.04 1 
BM2_1012 2 1 Milkduds.bmp 3.438160e+01 12 999000 120 999000  3.539935e+01 750.00 700.00 1.79 6 
BM2_1012 2 1 MrGoodbar.bmp 4.138779e+01 24 999000 240 999000  4.240535e+01 750.00 700.00 0.59 12 
BM2_1012 2 1 100grand_small.bmp 4.338951e+01 11 1.070850e+03 1100 7.500773e+02 b 4.440697e+01 700.00 700.00 1.05 16 
BM2_1012 2 1 FigNewton_small.bmp 4.639205e+01 12 999000 120 999000  4.740948e+01 700.00 700.00 1.03 46 
BM2_1012 2 1 Slimjim.bmp 4.939459e+01 24 999000 240 999000  5.041201e+01 700.00 700.00 0.75 33 
BM2_1012 2 1 PopTartsStrawberry.bmp 5.338101e+01 11 1.007358e+03 1100 7.000683e+02 b 5.439885e+01 650.00 700.00 1.26 58 
BM2_1012 2 1 Chocolate_mm.bmp 5.738465e+01 22 1.011731e+03 2200 7.000587e+02 b 5.840219e+01 650.00 650.00 0.52 50 
BM2_1012 2 1 Cheezits.bmp 6.138805e+01 11 9.923319e+02 110 6.500711e+02 b 6.240547e+01 666.67 650.00 1.23 38 
BM2_1012 2 1 Toberlorone.bmp 6.439057e+01 12 999000 120 999000  6.540810e+01 666.67 650.00 2.47 26 
BM2_1012 2 1 3Musketeers.bmp 7.039559e+01 12 999000 120 999000  7.141311e+01 666.67 650.00 0.83 20 
BM2_1012 2 1 Sourpatch.bmp 7.239734e+01 12 999000 120 999000  7.341479e+01 666.67 650.00 1.85 17 
BM2_1012 2 1 BabyRuth.bmp 7.538323e+01 24 999000 240 999000  7.640072e+01 666.67 650.00 0.24 34 
BM2_1012 2 1 MrsFields.bmp 7.738490e+01 12 999000 120 999000  7.840236e+01 666.67 650.00 0.86 2 
BM2_1012 2 1 PopTartsCinnamon.bmp 7.938646e+01 12 999000 120 999000  8.040412e+01 666.67 650.00 1.51 36 
BM2_1012 2 1 FrootLoops.bmp 8.138827e+01 22 8.721052e+02 220 6.500550e+02 b 8.240573e+01 666.67 666.67 0.53 9 
BM2_1012 2 1 TeddyGrahamschocolate.bmp 8.439078e+01 22 9.175922e+02 220 6.667305e+02 b 8.540823e+01 666.67 683.33 0.27 53 
BM2_1012 2 1 Granolabar.bmp 8.839420e+01 24 999000 240 999000  8.941156e+01 666.67 683.33 0.57 57 
BM2_1012 2 1 SourSkittles.bmp 9.039590e+01 24 999000 240 999000  9.141339e+01 666.67 683.33 0.53 56 
BM2_1012 2 1 Snickers.bmp 9.239754e+01 24 999000 240 999000  9.341499e+01 666.67 683.33 0.54 55 
BM2_1012 2 1 Crunch.bmp 9.438227e+01 24 999000 240 999000  9.540003e+01 666.67 683.33 0.73 51 
BM2_1012 2 1 Keeblerfudgestripes.bmp 9.638427e+01 24 999000 240 999000  9.740178e+01 666.67 683.33 0.59 60 
BM2_1012 2 1 Ghiradelli_milk.bmp 9.838593e+01 12 999000 120 999000  9.940344e+01 666.67 683.33 2.00 25 
BM2_1012 2 1 CheesyDoritos.bmp 1.023893e+02 24 999000 240 999000  1.034068e+02 666.67 683.33 0.77 43 
BM2_1012 2 1 ChipsAhoy_small.bmp 1.063927e+02 24 999000 240 999000  1.074103e+02 666.67 683.33 0.19 22 
BM2_1012 2 1 Almondjoy.bmp 1.083943e+02 24 999000 240 999000  1.094119e+02 666.67 683.33 0.02 54 
BM2_1012 2 1 MilkyWay.bmp 1.103961e+02 11 9.523059e+02 110 6.667305e+02 b 1.114136e+02 683.33 683.33 1.05 18 
BM2_1012 2 1 Nutterbutter.bmp 1.123978e+02 24 999000 240 999000  1.134152e+02 683.33 683.33 0.49 39 
BM2_1012 2 1 Dots_one.bmp 1.143828e+02 11 9.415803e+02 110 6.834035e+02 b 1.154003e+02 700.00 683.33 1.55 10 
BM2_1012 2 1 Laysclassic.bmp 1.203878e+02 12 999000 120 999000  1.214054e+02 700.00 683.33 1.05 19 
BM2_1012 2 1 Oreos.bmp 1.223896e+02 12 999000 120 999000  1.234071e+02 700.00 683.33 1.72 29 
BM2_1012 2 1 Twix.bmp 1.243912e+02 12 999000 120 999000  1.254087e+02 700.00 683.33 0.81 5 
BM2_1012 2 1 Riprolls.bmp 1.263929e+02 12 999000 120 999000  1.274105e+02 700.00 683.33 1.27 8 
BM2_1012 2 1 Milano.bmp 1.293955e+02 24 999000 240 999000  1.304130e+02 700.00 683.33 0.77 35 
BM2_1012 2 1 PringlesRed.bmp 1.313971e+02 12 999000 120 999000  1.324147e+02 700.00 683.33 1.06 14 
BM2_1012 2 1 Whatchamacallit.bmp 1.383864e+02 12 999000 120 999000  1.394039e+02 700.00 683.33 1.98 40 
BM2_1012 2 1 Jollyrancherred.bmp 1.403881e+02 11 9.443055e+02 110 7.000577e+02 b 1.414056e+02 716.67 683.33 1.47 59 
BM2_1012 2 1 RiceKrispyTreat_small.bmp 1.443915e+02 12 999000 120 999000  1.454090e+02 716.67 683.33 1.31 21 
BM2_1012 2 1 FlamingCheetos.bmp 1.483949e+02 24 999000 240 999000  1.494124e+02 716.67 683.33 0.02 4 
BM2_1012 2 1 Jollyranchergreen.bmp 1.513974e+02 11 9.909443e+02 110 7.167349e+02 b 1.524149e+02 733.33 683.33 1.57 32 
BM2_1012 2 1 Laffytaffyred_one.bmp 1.533821e+02 22 9.342373e+02 220 6.833921e+02 b 1.543999e+02 733.33 700.00 0.55 30 
BM2_1012 2 1 Cheetos.bmp 1.573858e+02 12 999000 120 999000  1.584033e+02 733.33 700.00 1.06 37 
BM2_1012 2 1 Lollipopred.bmp 1.593874e+02 24 999000 240 999000  1.604050e+02 733.33 700.00 0.23 47 
BM2_1012 2 1 PeanutMMs.bmp 1.623900e+02 22 9.584115e+02 220 7.000566e+02 b 1.634074e+02 733.33 716.67 0.22 52 
BM2_1012 2 1 PayDay.bmp 1.663935e+02 24 999000 240 999000  1.674109e+02 733.33 716.67 0.04 13 
BM2_1012 2 1 Reeses.bmp 1.683951e+02 24 999000 240 999000  1.694126e+02 733.33 716.67 0.09 11 
BM2_1012 2 1 Fritos.bmp 1.733822e+02 24 999000 240 999000  1.744001e+02 733.33 716.67 0.15 3 
BM2_1012 2 1 Hersheymilk_several.bmp 1.753843e+02 22 9.400926e+02 220 7.167227e+02 b 1.764018e+02 733.33 733.33 0.19 41 
BM2_1012 2 1 Funyuns_small.bmp 1.793876e+02 12 999000 120 999000  1.804053e+02 733.33 733.33 1.01 48 
BM2_1012 2 1 AnimalCrackers.bmp 1.823903e+02 11 1.006065e+03 1100 7.333924e+02 b 1.834078e+02 683.33 733.33 1.35 42 
BM2_1012 2 1 Doritosranch.bmp 1.853927e+02 22 9.876592e+02 220 7.333951e+02 b 1.864102e+02 683.33 750.00 0.56 27 
