subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_1003 1 12 Riprolls.bmp 1.384464e+00 24 999000 240 999000  2.401986e+00 816.67 816.67 1.45 13 
BM2_1003 1 12 Sourpatch.bmp 4.370342e+00 12 999000 120 999000  5.387824e+00 816.67 816.67 2.14 25 
BM2_1003 1 12 Cheezits.bmp 8.373720e+00 24 999000 240 999000  9.391173e+00 816.67 816.67 2.10 54 
BM2_1003 1 12 Cheetos.bmp 1.037544e+01 12 999000 120 999000  1.139292e+01 816.67 816.67 2.62 41 
BM2_1003 1 12 Nutterbutter.bmp 1.237701e+01 22 8.426764e+02 220 8.167374e+02 b 1.339465e+01 816.67 833.33 1.57 19 
BM2_1003 1 12 Butterfinger.bmp 1.638049e+01 12 999000 120 999000  1.739799e+01 816.67 833.33 2.15 59 
BM2_1003 1 12 Skittles.bmp 1.838219e+01 24 999000 240 999000  1.939969e+01 816.67 833.33 1.69 56 
BM2_1003 1 12 SourSkittles.bmp 2.336983e+01 22 8.978522e+02 220 8.333909e+02 b 2.438687e+01 816.67 850.00 1.48 10 
BM2_1003 1 12 Laffytaffyred_one.bmp 2.537143e+01 24 999000 240 999000  2.638896e+01 816.67 850.00 0.97 11 
BM2_1003 1 12 Dots_one.bmp 2.837396e+01 12 999000 120 999000  2.939134e+01 816.67 850.00 2.13 26 
BM2_1003 1 12 PayDay.bmp 3.137648e+01 24 999000 240 999000  3.239400e+01 816.67 850.00 1.61 2 
BM2_1003 1 12 Lollipopred.bmp 3.537985e+01 24 999000 240 999000  3.639741e+01 816.67 850.00 0.64 3 
BM2_1003 1 12 Chocolate_mm.bmp 3.838241e+01 12 999000 120 999000  3.939987e+01 816.67 850.00 2.31 34 
BM2_1003 1 12 PopTartsCinnamon.bmp 4.038415e+01 12 999000 120 999000  4.140158e+01 816.67 850.00 2.97 55 
BM2_1003 1 12 100grand_small.bmp 4.337002e+01 11 9.296667e+02 110 8.167449e+02 b 4.438752e+01 833.33 850.00 2.37 43 
BM2_1003 1 12 MrsFields.bmp 4.737340e+01 12 999000 120 999000  4.839089e+01 833.33 850.00 2.96 40 
BM2_1003 1 12 Crunch.bmp 5.037592e+01 12 999000 120 999000  5.139342e+01 833.33 850.00 2.14 50 
BM2_1003 1 12 Twix.bmp 5.237752e+01 11 7.621574e+02 11 8.333985e+02 b 5.339504e+01 850.00 850.00 2.89 23 
BM2_1003 1 12 Ghiradelli_milk.bmp 5.437920e+01 11 1.008484e+03 1100 8.500673e+02 b 5.539682e+01 800.00 850.00 2.63 18 
BM2_1003 1 12 Jollyrancherred.bmp 5.938348e+01 24 999000 240 999000  6.040099e+01 800.00 850.00 0.67 6 
BM2_1003 1 12 TeddyGrahamschocolate.bmp 6.337019e+01 22 7.294853e+02 22 8.500642e+02 b 6.438769e+01 800.00 866.67 1.80 33 
BM2_1003 1 12 Jollyranchergreen.bmp 6.737352e+01 24 999000 240 999000  6.839104e+01 800.00 866.67 0.66 27 
BM2_1003 1 12 redvines_small.bmp 7.337867e+01 22 8.410160e+02 22 8.667287e+02 b 7.439618e+01 800.00 883.33 0.97 32 
BM2_1003 1 12 Toberlorone.bmp 7.538031e+01 12 999000 120 999000  7.639792e+01 800.00 883.33 2.99 8 
BM2_1003 1 12 Snickers.bmp 7.738201e+01 12 999000 120 999000  7.839959e+01 800.00 883.33 2.61 35 
BM2_1003 1 12 RiceKrispyTreat_small.bmp 7.938368e+01 24 999000 240 999000  8.040121e+01 800.00 883.33 1.88 45 
BM2_1003 1 12 Hersheymilk_several.bmp 8.136848e+01 24 999000 240 999000  8.238625e+01 800.00 883.33 1.45 17 
BM2_1003 1 12 Oreos.bmp 8.537211e+01 11 8.795668e+02 110 8.000651e+02 b 8.638958e+01 816.67 883.33 2.60 31 
BM2_1003 1 12 FlamingCheetos.bmp 8.737376e+01 12 999000 120 999000  8.839139e+01 816.67 883.33 2.87 48 
